Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
167.0,116.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,431.0,990.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,112.0,0.0,0.0,209.0,0.0,109.0,315.0,0.0,0.0,1002.0,1024.0,61.0,82.0,0.0,270.0
148.0,109.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,430.0,990.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,76.0,0.0,0.0,209.0,0.0,114.0,282.0,0.0,0.0,1002.0,1024.0,41.0,64.0,0.0,290.0
148.0,109.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,430.0,990.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,65.0,0.0,0.0,209.0,0.0,115.0,283.0,0.0,0.0,1002.0,1026.0,28.0,55.0,0.0,295.0
158.0,112.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,429.0,990.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,57.0,0.0,0.0,209.0,0.0,115.0,286.0,0.0,0.0,1002.0,1027.0,24.0,51.0,0.0,292.0
156.0,112.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,429.0,991.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,32.0,0.0,0.0,209.0,0.0,115.0,282.0,0.0,0.0,1002.0,1027.0,18.0,36.0,0.0,287.0
140.0,106.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,430.0,991.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,4.0,0.0,0.0,209.0,0.0,115.0,280.0,0.0,0.0,1002.0,1027.0,8.0,15.0,0.0,290.0
166.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,430.0,991.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,115.0,288.0,0.0,0.0,997.0,1027.0,0.0,0.0,0.0,292.0
144.0,108.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,424.0,431.0,990.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,114.0,289.0,0.0,0.0,980.0,1025.0,0.0,0.0,0.0,293.0
181.0,119.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,423.0,430.0,988.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,113.0,336.0,0.0,0.0,980.0,1024.0,0.0,1.0,0.0,286.0
168.0,117.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,423.0,431.0,987.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,112.0,327.0,0.0,0.0,980.0,1023.0,0.0,4.0,0.0,285.0
155.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,424.0,431.0,988.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,3.0,0.0,0.0,209.0,0.0,111.0,306.0,0.0,0.0,980.0,1022.0,2.0,8.0,0.0,259.0
