Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,ESCH-SUR-ALZETTE STEG,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
168.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,226.0,0.0,0.0,0.0,0.0,249.0,210.0,0.0,105.0,0.0,490.0,492.0,0.0,1021.0,0.0,0.0,239.0,243.0
182.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,227.0,0.0,0.0,0.0,0.0,272.0,209.0,0.0,105.0,0.0,489.0,492.0,0.0,1021.0,0.0,0.0,229.0,233.0
179.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,228.0,0.0,0.0,0.0,0.0,263.0,209.0,0.0,105.0,0.0,490.0,492.0,0.0,1020.0,0.0,0.0,229.0,245.0
171.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,98.0,226.0,0.0,0.0,0.0,0.0,276.0,209.0,0.0,105.0,0.0,489.0,492.0,0.0,1020.0,0.0,0.0,229.0,250.0
129.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,71.0,0.0,38.0,2.0,96.0,224.0,0.0,0.0,0.0,0.0,241.0,209.0,0.0,105.0,0.0,489.0,492.0,0.0,1020.0,0.0,0.0,229.0,244.0
192.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,263.0,5.0,55.0,25.0,96.0,222.0,0.0,56.0,0.0,0.0,248.0,209.0,26.0,105.0,0.0,488.0,492.0,0.0,1020.0,0.0,0.0,229.0,245.0
207.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1034.0,0.0,0.0,0.0,370.0,56.0,96.0,60.0,97.0,225.0,0.0,116.0,0.0,0.0,259.0,210.0,66.0,105.0,0.0,488.0,492.0,0.0,1023.0,0.0,0.0,229.0,233.0
214.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,440.0,0.0,1033.0,0.0,0.0,0.0,371.0,156.0,166.0,156.0,97.0,226.0,0.0,192.0,0.0,5.0,259.0,209.0,316.0,105.0,0.0,488.0,492.0,0.0,1023.0,0.0,0.0,312.0,241.0
