Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,ESCH-SUR-ALZETTE STEG,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
239.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1034.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,40.0,227.0,0.0,0.0,0.0,0.0,277.0,210.0,0.0,0.0,0.0,483.0,500.0,0.0,0.0,0.0,0.0,371.0,231.0
242.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1034.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,40.0,229.0,0.0,0.0,0.0,0.0,281.0,210.0,0.0,0.0,0.0,480.0,500.0,0.0,0.0,0.0,0.0,371.0,232.0
239.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1034.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,40.0,230.0,0.0,0.0,0.0,0.0,276.0,210.0,29.0,0.0,0.0,480.0,500.0,0.0,0.0,0.0,0.0,371.0,246.0
237.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1034.0,2.0,54.0,27.0,0.0,0.0,0.0,0.0,40.0,229.0,0.0,0.0,0.0,0.0,274.0,209.0,64.0,0.0,0.0,480.0,500.0,0.0,0.0,0.0,0.0,372.0,247.0
254.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1034.0,71.0,69.0,59.0,0.0,0.0,0.0,0.0,40.0,230.0,0.0,0.0,0.0,0.0,298.0,210.0,175.0,0.0,0.0,481.0,500.0,0.0,0.0,0.0,0.0,370.0,243.0
275.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1034.0,142.0,142.0,151.0,0.0,0.0,0.0,0.0,40.0,229.0,0.0,55.0,0.0,0.0,333.0,209.0,338.0,0.0,0.0,481.0,500.0,0.0,0.0,0.0,0.0,373.0,244.0
284.0,155.0,0.0,129.0,0.0,0.0,24.0,0.0,0.0,0.0,441.0,0.0,1034.0,144.0,148.0,159.0,0.0,0.0,3.0,0.0,40.0,227.0,0.0,112.0,0.0,30.0,328.0,209.0,319.0,0.0,0.0,481.0,500.0,0.0,0.0,0.0,0.0,373.0,278.0
300.0,159.0,0.0,125.0,106.0,0.0,16.0,166.0,0.0,0.0,441.0,0.0,1033.0,123.0,126.0,143.0,0.0,0.0,158.0,0.0,40.0,230.0,0.0,229.0,0.0,17.0,335.0,209.0,360.0,0.0,0.0,481.0,500.0,0.0,0.0,0.0,0.0,367.0,303.0
