Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,ESCH-SUR-ALZETTE STEG,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
201.0,128.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1033.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,99.0,0.0,170.0,0.0,193.0,0.0,0.0,209.0,344.0,106.0,315.0,488.0,493.0,0.0,973.0,134.0,156.0,243.0,241.0
236.0,138.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1034.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,100.0,0.0,103.0,0.0,196.0,0.0,0.0,208.0,48.0,105.0,342.0,488.0,494.0,0.0,973.0,134.0,153.0,233.0,226.0
198.0,127.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1034.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,100.0,0.0,98.0,0.0,197.0,0.0,0.0,209.0,0.0,105.0,314.0,489.0,493.0,0.0,973.0,134.0,155.0,232.0,237.0
181.0,121.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1034.0,0.0,0.0,0.0,335.0,6.0,0.0,0.0,98.0,0.0,97.0,0.0,195.0,0.0,0.0,210.0,0.0,105.0,301.0,488.0,494.0,0.0,973.0,140.0,161.0,233.0,236.0
195.0,124.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,232.0,35.0,0.0,0.0,99.0,0.0,100.0,0.0,189.0,0.0,0.0,208.0,0.0,105.0,315.0,488.0,494.0,0.0,971.0,126.0,157.0,232.0,273.0
204.0,129.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1035.0,0.0,0.0,0.0,232.0,54.0,1.0,19.0,99.0,0.0,101.0,0.0,152.0,0.0,0.0,210.0,0.0,105.0,370.0,489.0,493.0,0.0,972.0,65.0,113.0,231.0,238.0
204.0,129.0,91.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,440.0,0.0,1034.0,0.0,0.0,0.0,326.0,92.0,39.0,51.0,100.0,0.0,100.0,63.0,152.0,0.0,0.0,210.0,130.0,105.0,343.0,488.0,493.0,0.0,971.0,70.0,121.0,231.0,281.0
261.0,145.0,130.0,116.0,100.0,19.0,162.0,143.0,0.0,0.0,440.0,0.0,1033.0,0.0,0.0,0.0,365.0,151.0,153.0,149.0,73.0,0.0,98.0,201.0,157.0,48.0,0.0,209.0,354.0,105.0,341.0,489.0,494.0,0.0,969.0,107.0,139.0,361.0,304.0
