Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
192.0,126.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,1.0,3.0,0.0,243.0,206.0,0.0,130.0,0.0,0.0,0.0,924.0,1040.0,0.0,2.0,243.0,275.0
148.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,2.0,0.0,246.0,206.0,0.0,131.0,0.0,0.0,0.0,924.0,1039.0,1.0,1.0,230.0,279.0
101.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,3.0,0.0,219.0,206.0,0.0,131.0,0.0,0.0,0.0,949.0,1039.0,0.0,1.0,230.0,294.0
75.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,195.0,0.0,130.0,0.0,0.0,0.0,1019.0,1040.0,1.0,1.0,230.0,269.0
99.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,4.0,0.0,207.0,135.0,0.0,130.0,0.0,0.0,0.0,1021.0,1043.0,3.0,3.0,230.0,244.0
104.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,8.0,0.0,209.0,130.0,0.0,130.0,0.0,0.0,0.0,1021.0,1043.0,4.0,3.0,230.0,249.0
108.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1024.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,0.0,213.0,184.0,0.0,129.0,0.0,0.0,0.0,1021.0,1042.0,2.0,4.0,230.0,282.0
87.0,89.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1024.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.0,9.0,0.0,190.0,207.0,0.0,129.0,0.0,0.0,0.0,1021.0,1042.0,8.0,13.0,230.0,275.0
