Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,160.0,0.0,0.0,0.0,127.0,0.0,148.0,67.0,438.0,1013.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,209.0,0.0,193.0,204.0,300.0,342.0,0.0,105.0,322.0,485.0,492.0,0.0,1035.0,138.0,165.0,0.0,0.0,298.0
0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,16.0,68.0,439.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,156.0,16.0,209.0,0.0,148.0,203.0,300.0,325.0,0.0,105.0,295.0,482.0,489.0,0.0,1027.0,140.0,165.0,0.0,0.0,300.0
0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,439.0,1012.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,156.0,16.0,209.0,0.0,187.0,204.0,300.0,123.0,0.0,105.0,311.0,476.0,488.0,0.0,1017.0,140.0,161.0,0.0,0.0,300.0
0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,441.0,1011.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,209.0,0.0,243.0,202.0,300.0,0.0,0.0,105.0,323.0,473.0,485.0,0.0,1012.0,140.0,164.0,0.0,0.0,291.0
0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,439.0,1011.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,209.0,0.0,184.0,204.0,300.0,0.0,0.0,105.0,280.0,472.0,485.0,0.0,1009.0,140.0,165.0,0.0,0.0,299.0
0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,438.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,209.0,0.0,189.0,204.0,300.0,0.0,0.0,105.0,266.0,474.0,486.0,0.0,1023.0,140.0,165.0,0.0,0.0,300.0
0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,438.0,1011.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,155.0,16.0,209.0,0.0,214.0,204.0,300.0,0.0,0.0,105.0,275.0,482.0,495.0,0.0,1042.0,140.0,165.0,0.0,0.0,295.0
0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,438.0,1010.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,209.0,0.0,183.0,204.0,300.0,0.0,0.0,105.0,270.0,482.0,496.0,0.0,1040.0,140.0,165.0,0.0,0.0,296.0
0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,36.0,80.0,438.0,1010.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,208.0,0.0,269.0,204.0,300.0,0.0,0.0,105.0,353.0,483.0,496.0,0.0,1038.0,140.0,165.0,0.0,0.0,297.0
0.0,0.0,144.0,0.0,53.0,26.0,13.0,0.0,158.0,79.0,438.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,15.0,207.0,0.0,285.0,205.0,259.0,0.0,0.0,105.0,352.0,483.0,496.0,0.0,1033.0,138.0,153.0,0.0,0.0,298.0
0.0,0.0,155.0,0.0,115.0,114.0,166.0,0.0,177.0,84.0,438.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,208.0,0.0,271.0,204.0,298.0,0.0,0.0,105.0,350.0,483.0,496.0,0.0,1034.0,138.0,164.0,0.0,0.0,298.0
0.0,0.0,155.0,0.0,80.0,5.0,93.0,0.0,118.0,99.0,438.0,1011.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,156.0,16.0,208.0,0.0,219.0,205.0,298.0,0.0,0.0,105.0,320.0,483.0,496.0,0.0,1035.0,137.0,164.0,0.0,0.0,298.0
0.0,0.0,155.0,0.0,104.0,0.0,135.0,0.0,154.0,124.0,439.0,1013.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,208.0,0.0,236.0,204.0,300.0,0.0,0.0,105.0,345.0,481.0,496.0,0.0,1035.0,139.0,165.0,0.0,0.0,299.0
0.0,0.0,155.0,0.0,24.0,0.0,8.0,0.0,54.0,152.0,439.0,1013.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,206.0,0.0,214.0,204.0,300.0,0.0,0.0,105.0,290.0,480.0,496.0,0.0,1036.0,139.0,165.0,0.0,0.0,298.0
0.0,0.0,155.0,0.0,26.0,0.0,0.0,0.0,41.0,163.0,439.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,208.0,0.0,273.0,205.0,300.0,0.0,0.0,105.0,328.0,482.0,495.0,0.0,1037.0,139.0,165.0,0.0,0.0,300.0
0.0,0.0,155.0,0.0,90.0,0.0,0.0,0.0,43.0,163.0,439.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,156.0,16.0,208.0,0.0,261.0,190.0,300.0,0.0,0.0,105.0,347.0,482.0,496.0,0.0,1037.0,140.0,163.0,0.0,0.0,301.0
0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,20.0,144.0,440.0,1012.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,156.0,16.0,208.0,0.0,233.0,179.0,300.0,0.0,0.0,105.0,293.0,482.0,495.0,0.0,1037.0,140.0,159.0,0.0,0.0,297.0
0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,439.0,1012.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,156.0,16.0,209.0,0.0,209.0,137.0,300.0,0.0,0.0,105.0,276.0,482.0,496.0,0.0,1037.0,140.0,159.0,0.0,0.0,298.0
0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,439.0,1011.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,207.0,0.0,216.0,118.0,300.0,0.0,0.0,105.0,280.0,482.0,495.0,0.0,1037.0,140.0,159.0,0.0,0.0,298.0
0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,439.0,1012.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,209.0,0.0,180.0,96.0,300.0,0.0,0.0,105.0,259.0,481.0,496.0,0.0,1037.0,140.0,159.0,0.0,0.0,298.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,439.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,208.0,0.0,257.0,96.0,300.0,0.0,0.0,106.0,307.0,480.0,496.0,0.0,1037.0,140.0,159.0,0.0,0.0,298.0
0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,439.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,208.0,0.0,213.0,158.0,300.0,0.0,0.0,114.0,277.0,480.0,495.0,0.0,1037.0,140.0,155.0,0.0,0.0,297.0
0.0,0.0,150.0,0.0,27.0,0.0,0.0,0.0,0.0,199.0,439.0,1012.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,153.0,16.0,208.0,0.0,222.0,205.0,300.0,0.0,0.0,119.0,313.0,481.0,496.0,0.0,1037.0,140.0,161.0,0.0,0.0,298.0
0.0,0.0,150.0,0.0,145.0,3.0,4.0,0.0,55.0,199.0,439.0,1011.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,153.0,16.0,208.0,0.0,230.0,167.0,300.0,0.0,0.0,119.0,341.0,482.0,496.0,0.0,1037.0,140.0,165.0,0.0,0.0,298.0
0.0,0.0,153.0,141.0,144.0,142.0,204.0,200.0,202.0,199.0,439.0,1011.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,153.0,16.0,208.0,19.0,343.0,170.0,300.0,0.0,0.0,119.0,395.0,481.0,496.0,0.0,1036.0,140.0,165.0,0.0,0.0,301.0
0.0,0.0,154.0,142.0,142.0,140.0,209.0,206.0,208.0,199.0,439.0,1011.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,156.0,16.0,207.0,33.0,356.0,189.0,300.0,0.0,0.0,124.0,404.0,481.0,496.0,0.0,1040.0,140.0,165.0,0.0,0.0,301.0
0.0,0.0,152.0,4.0,147.0,145.0,206.0,6.0,207.0,199.0,439.0,1009.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,207.0,8.0,305.0,153.0,300.0,0.0,0.0,127.0,379.0,480.0,496.0,0.0,1038.0,140.0,165.0,0.0,0.0,301.0
0.0,0.0,155.0,0.0,2.0,115.0,7.0,0.0,174.0,183.0,438.0,1009.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,156.0,16.0,209.0,0.0,274.0,152.0,300.0,0.0,0.0,127.0,367.0,481.0,496.0,0.0,1037.0,140.0,165.0,0.0,0.0,301.0
0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,439.0,1009.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,208.0,0.0,323.0,157.0,300.0,0.0,0.0,127.0,389.0,480.0,496.0,0.0,1038.0,140.0,165.0,0.0,0.0,301.0
0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,440.0,1008.0,1030.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.0,156.0,16.0,208.0,0.0,275.0,140.0,300.0,0.0,0.0,127.0,356.0,480.0,496.0,0.0,1038.0,140.0,165.0,0.0,0.0,301.0
0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,440.0,1008.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,156.0,16.0,208.0,0.0,170.0,137.0,300.0,0.0,0.0,126.0,306.0,480.0,496.0,0.0,1038.0,140.0,165.0,0.0,0.0,302.0
0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,440.0,1008.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,156.0,16.0,208.0,0.0,197.0,134.0,300.0,0.0,0.0,126.0,268.0,480.0,495.0,0.0,1037.0,140.0,165.0,0.0,0.0,300.0
0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,439.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,156.0,16.0,208.0,1.0,275.0,87.0,300.0,0.0,0.0,126.0,307.0,480.0,495.0,0.0,1036.0,140.0,165.0,0.0,0.0,301.0
0.0,0.0,155.0,0.0,105.0,0.0,0.0,0.0,0.0,235.0,439.0,1010.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,155.0,16.0,207.0,34.0,298.0,113.0,300.0,0.0,0.0,127.0,313.0,479.0,496.0,0.0,1037.0,140.0,165.0,0.0,0.0,297.0
0.0,0.0,155.0,0.0,14.0,0.0,0.0,0.0,39.0,249.0,439.0,1010.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,156.0,16.0,206.0,34.0,249.0,104.0,300.0,0.0,0.0,126.0,319.0,479.0,496.0,0.0,1037.0,139.0,165.0,0.0,0.0,297.0
0.0,0.0,154.0,0.0,110.0,68.0,169.0,94.0,169.0,263.0,439.0,1010.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,155.0,16.0,204.0,34.0,329.0,45.0,300.0,0.0,0.0,126.0,390.0,480.0,496.0,0.0,1037.0,139.0,162.0,0.0,0.0,298.0
0.0,0.0,155.0,0.0,45.0,2.0,2.0,3.0,2.0,277.0,439.0,1011.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,153.0,16.0,205.0,32.0,298.0,36.0,300.0,0.0,0.0,127.0,378.0,479.0,496.0,0.0,1037.0,139.0,159.0,0.0,0.0,298.0
0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,439.0,1014.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,153.0,16.0,206.0,0.0,294.0,13.0,300.0,0.0,0.0,128.0,368.0,479.0,496.0,0.0,1036.0,140.0,156.0,0.0,0.0,301.0
0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,440.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,153.0,16.0,206.0,0.0,280.0,0.0,299.0,0.0,0.0,126.0,315.0,479.0,495.0,0.0,1037.0,139.0,156.0,0.0,0.0,301.0
0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,440.0,1011.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,206.0,0.0,241.0,0.0,299.0,0.0,0.0,123.0,302.0,479.0,496.0,0.0,1035.0,139.0,157.0,0.0,0.0,301.0
0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,438.0,1011.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,206.0,0.0,266.0,0.0,300.0,0.0,0.0,120.0,288.0,478.0,496.0,0.0,1035.0,138.0,155.0,0.0,0.0,299.0
0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,438.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,204.0,0.0,229.0,0.0,296.0,0.0,0.0,126.0,305.0,478.0,495.0,0.0,1035.0,132.0,153.0,0.0,0.0,301.0
0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,437.0,1012.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,152.0,16.0,202.0,0.0,238.0,0.0,298.0,0.0,0.0,119.0,284.0,478.0,496.0,0.0,1035.0,136.0,158.0,0.0,0.0,300.0
0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,437.0,1014.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,202.0,0.0,193.0,0.0,298.0,0.0,0.0,117.0,264.0,478.0,495.0,0.0,1035.0,131.0,158.0,0.0,0.0,300.0
0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,437.0,1013.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,203.0,0.0,173.0,0.0,299.0,0.0,0.0,114.0,254.0,479.0,496.0,0.0,1035.0,136.0,158.0,0.0,0.0,300.0
0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,437.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,153.0,16.0,203.0,0.0,232.0,0.0,298.0,0.0,0.0,112.0,286.0,479.0,495.0,0.0,1035.0,137.0,158.0,0.0,69.0,292.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,437.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,153.0,16.0,204.0,0.0,309.0,0.0,300.0,0.0,0.0,109.0,375.0,479.0,496.0,0.0,1035.0,140.0,158.0,0.0,121.0,284.0
0.0,0.0,149.0,0.0,96.0,0.0,0.0,0.0,162.0,333.0,437.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,153.0,16.0,203.0,0.0,207.0,0.0,300.0,0.0,0.0,117.0,328.0,479.0,496.0,0.0,1035.0,140.0,158.0,0.0,121.0,260.0
0.0,0.0,149.0,0.0,155.0,0.0,183.0,0.0,209.0,346.0,437.0,1012.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,153.0,16.0,204.0,0.0,225.0,0.0,300.0,0.0,0.0,126.0,343.0,480.0,496.0,0.0,1035.0,140.0,159.0,0.0,121.0,257.0
0.0,0.0,150.0,0.0,122.0,0.0,179.0,0.0,179.0,359.0,437.0,1011.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,156.0,16.0,206.0,5.0,334.0,0.0,300.0,0.0,0.0,127.0,385.0,480.0,496.0,0.0,1035.0,140.0,159.0,0.0,128.0,256.0
0.0,0.0,148.0,0.0,80.0,0.0,12.0,0.0,103.0,370.0,436.0,1011.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,156.0,16.0,206.0,34.0,340.0,0.0,300.0,0.0,0.0,127.0,392.0,480.0,496.0,0.0,1034.0,140.0,159.0,0.0,242.0,268.0
0.0,0.0,148.0,0.0,4.0,0.0,0.0,0.0,5.0,380.0,436.0,1010.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,156.0,16.0,206.0,34.0,344.0,0.0,300.0,0.0,0.0,126.0,392.0,480.0,496.0,0.0,1034.0,140.0,154.0,0.0,269.0,277.0
0.0,0.0,148.0,0.0,108.0,89.0,0.0,0.0,0.0,380.0,437.0,1008.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,156.0,16.0,209.0,34.0,292.0,0.0,299.0,0.0,0.0,121.0,367.0,480.0,496.0,0.0,1034.0,139.0,153.0,0.0,270.0,288.0
0.0,0.0,150.0,0.0,93.0,46.0,0.0,0.0,0.0,379.0,437.0,1008.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,156.0,16.0,209.0,31.0,292.0,0.0,300.0,0.0,0.0,119.0,367.0,480.0,496.0,0.0,1035.0,140.0,153.0,0.0,270.0,295.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,437.0,1008.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,156.0,16.0,209.0,0.0,217.0,0.0,300.0,0.0,0.0,124.0,325.0,480.0,496.0,0.0,1035.0,140.0,156.0,0.0,270.0,299.0
0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,437.0,1008.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,155.0,15.0,205.0,0.0,243.0,0.0,293.0,0.0,0.0,122.0,298.0,480.0,496.0,0.0,1034.0,133.0,153.0,0.0,270.0,294.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,437.0,1008.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,155.0,16.0,203.0,0.0,253.0,0.0,276.0,0.0,0.0,119.0,340.0,479.0,496.0,0.0,1034.0,120.0,152.0,0.0,270.0,276.0
0.0,0.0,150.0,0.0,28.0,0.0,0.0,0.0,18.0,377.0,437.0,1008.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,154.0,15.0,207.0,0.0,276.0,0.0,295.0,0.0,0.0,120.0,367.0,477.0,496.0,0.0,1035.0,130.0,151.0,0.0,270.0,296.0
0.0,0.0,142.0,0.0,24.0,0.0,0.0,0.0,127.0,377.0,437.0,1009.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,144.0,8.0,203.0,0.0,292.0,0.0,277.0,0.0,0.0,124.0,355.0,477.0,496.0,0.0,1036.0,112.0,151.0,0.0,270.0,300.0
0.0,0.0,153.0,102.0,104.0,102.0,144.0,127.0,146.0,375.0,437.0,1008.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,152.0,8.0,205.0,0.0,342.0,0.0,292.0,0.0,0.0,124.0,384.0,477.0,497.0,0.0,1036.0,124.0,148.0,0.0,270.0,301.0
0.0,0.0,146.0,3.0,1.0,95.0,2.0,2.0,129.0,377.0,437.0,1009.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,153.0,8.0,203.0,28.0,335.0,0.0,282.0,0.0,0.0,124.0,387.0,477.0,496.0,0.0,1037.0,122.0,142.0,0.0,270.0,299.0
0.0,0.0,134.0,0.0,0.0,53.0,0.0,0.0,87.0,385.0,437.0,1011.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,146.0,8.0,190.0,24.0,320.0,0.0,255.0,0.0,0.0,122.0,370.0,478.0,496.0,0.0,1038.0,102.0,126.0,0.0,270.0,297.0
