Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,1007.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,62.0,113.0,0.0,299.0,206.0,36.0,90.0,363.0,455.0,474.0,530.0,1007.0,84.0,77.0,348.0,260.0
0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,1008.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,41.0,73.0,0.0,328.0,206.0,0.0,90.0,395.0,461.0,474.0,531.0,1009.0,51.0,56.0,345.0,228.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,1009.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,45.0,76.0,0.0,291.0,206.0,0.0,90.0,366.0,461.0,474.0,532.0,1008.0,47.0,65.0,340.0,226.0
0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,1009.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,48.0,79.0,0.0,224.0,206.0,0.0,90.0,282.0,460.0,474.0,532.0,1007.0,77.0,74.0,342.0,221.0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,1008.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,41.0,60.0,0.0,195.0,206.0,0.0,90.0,253.0,460.0,474.0,531.0,1006.0,73.0,70.0,342.0,267.0
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,1008.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.0,46.0,0.0,288.0,206.0,0.0,90.0,360.0,460.0,474.0,529.0,1006.0,37.0,49.0,342.0,279.0
0.0,0.0,37.0,0.0,0.0,0.0,0.0,12.0,0.0,423.0,0.0,1007.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,51.0,48.0,0.0,303.0,198.0,0.0,95.0,367.0,460.0,474.0,528.0,1005.0,28.0,48.0,335.0,298.0
0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,1005.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,54.0,81.0,26.0,323.0,199.0,0.0,98.0,381.0,458.0,474.0,531.0,1002.0,35.0,61.0,330.0,296.0
