Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,45.0,60.0,0.0,285.0,210.0,0.0,93.0,292.0,476.0,489.0,1020.0,0.0,38.0,68.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,112.0,151.0,0.0,239.0,209.0,0.0,93.0,259.0,477.0,489.0,1020.0,0.0,100.0,155.0,0.0,0.0
0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,158.0,205.0,0.0,272.0,207.0,0.0,93.0,282.0,478.0,489.0,1021.0,0.0,123.0,167.0,0.0,0.0
0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,160.0,208.0,0.0,244.0,211.0,0.0,93.0,262.0,478.0,490.0,1021.0,0.0,130.0,164.0,0.0,0.0
0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,158.0,198.0,0.0,211.0,210.0,0.0,93.0,255.0,478.0,489.0,1022.0,0.0,108.0,153.0,0.0,0.0
0.0,0.0,141.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,432.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,152.0,175.0,0.0,219.0,212.0,0.0,93.0,259.0,477.0,489.0,1022.0,0.0,103.0,152.0,0.0,0.0
0.0,0.0,127.0,0.0,114.0,32.0,165.0,4.0,0.0,0.0,432.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,147.0,176.0,0.0,291.0,210.0,0.0,97.0,377.0,478.0,490.0,1021.0,0.0,99.0,145.0,0.0,0.0
0.0,0.0,120.0,65.0,121.0,120.0,190.0,164.0,184.0,0.0,432.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,149.0,168.0,31.0,311.0,207.0,0.0,104.0,390.0,476.0,489.0,1020.0,0.0,85.0,112.0,0.0,0.0
