Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,218.0,220.0,2.0,3.0,0.0,226.0,208.0,258.0,108.0,1.0,476.0,483.0,0.0,1029.0,0.0,0.0,237.0,221.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,218.0,222.0,0.0,7.0,0.0,229.0,208.0,256.0,108.0,1.0,476.0,483.0,0.0,1025.0,0.0,0.0,237.0,188.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,219.0,222.0,0.0,6.0,0.0,226.0,208.0,269.0,108.0,1.0,475.0,483.0,0.0,1026.0,1.0,0.0,237.0,208.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,218.0,221.0,0.0,10.0,0.0,210.0,208.0,257.0,108.0,1.0,468.0,483.0,0.0,1027.0,2.0,1.0,237.0,219.0
0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,72.0,0.0,18.0,67.0,9.0,4.0,100.0,218.0,218.0,0.0,16.0,0.0,206.0,208.0,251.0,108.0,1.0,467.0,483.0,0.0,1033.0,2.0,3.0,241.0,233.0
0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,434.0,0.0,0.0,90.0,68.0,74.0,110.0,101.0,101.0,100.0,218.0,220.0,0.0,28.0,0.0,238.0,208.0,274.0,108.0,1.0,468.0,483.0,0.0,1039.0,5.0,3.0,354.0,228.0
0.0,0.0,21.0,0.0,40.0,117.0,96.0,0.0,169.0,0.0,434.0,0.0,0.0,145.0,142.0,152.0,157.0,153.0,158.0,100.0,220.0,221.0,0.0,31.0,17.0,278.0,208.0,347.0,108.0,0.0,469.0,483.0,0.0,1039.0,14.0,15.0,356.0,300.0
0.0,0.0,22.0,0.0,104.0,132.0,131.0,0.0,170.0,0.0,434.0,0.0,0.0,144.0,142.0,155.0,156.0,152.0,158.0,100.0,233.0,220.0,0.0,25.0,112.0,324.0,208.0,352.0,108.0,1.0,469.0,483.0,0.0,1035.0,12.0,14.0,359.0,302.0
0.0,0.0,21.0,0.0,110.0,97.0,139.0,0.0,163.0,0.0,434.0,0.0,0.0,139.0,138.0,153.0,156.0,152.0,158.0,100.0,231.0,229.0,0.0,37.0,138.0,336.0,205.0,350.0,108.0,1.0,469.0,484.0,0.0,1029.0,16.0,17.0,354.0,302.0
0.0,0.0,21.0,0.0,6.0,116.0,7.0,0.0,140.0,0.0,433.0,0.0,0.0,124.0,128.0,145.0,155.0,150.0,157.0,100.0,231.0,232.0,33.0,26.0,66.0,307.0,200.0,348.0,108.0,1.0,469.0,483.0,0.0,1030.0,15.0,21.0,352.0,280.0
0.0,0.0,10.0,0.0,0.0,84.0,0.0,0.0,87.0,0.0,433.0,0.0,0.0,115.0,118.0,140.0,124.0,122.0,139.0,100.0,231.0,228.0,246.0,26.0,2.0,226.0,202.0,341.0,108.0,1.0,469.0,484.0,0.0,1032.0,10.0,15.0,354.0,216.0
21.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,109.0,112.0,136.0,120.0,119.0,136.0,100.0,231.0,217.0,380.0,16.0,0.0,210.0,208.0,304.0,108.0,0.0,473.0,484.0,0.0,1034.0,7.0,12.0,364.0,214.0
