Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
250.0,142.0,0.0,0.0,59.0,0.0,47.0,0.0,126.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,211.0,211.0,192.0,3.0,0.0,274.0,0.0,0.0,124.0,338.0,468.0,478.0,0.0,1022.0,141.0,146.0,338.0,276.0
272.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,193.0,159.0,3.0,14.0,0.0,308.0,0.0,0.0,125.0,369.0,469.0,478.0,0.0,1024.0,139.0,146.0,337.0,240.0
264.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,139.0,129.0,0.0,3.0,0.0,291.0,0.0,0.0,125.0,356.0,472.0,478.0,0.0,1031.0,141.0,146.0,340.0,215.0
261.0,148.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,127.0,129.0,0.0,48.0,0.0,282.0,0.0,0.0,126.0,329.0,473.0,479.0,0.0,1039.0,141.0,146.0,339.0,145.0
264.0,149.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,132.0,136.0,0.0,140.0,0.0,248.0,0.0,0.0,126.0,329.0,473.0,485.0,0.0,1041.0,141.0,146.0,330.0,171.0
245.0,142.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,74.0,3.0,15.0,93.0,179.0,179.0,0.0,153.0,0.0,269.0,0.0,0.0,126.0,318.0,474.0,485.0,0.0,1040.0,140.0,146.0,334.0,226.0
272.0,151.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,89.0,55.0,63.0,105.0,217.0,215.0,111.0,153.0,0.0,302.0,0.0,33.0,127.0,364.0,473.0,485.0,0.0,1041.0,139.0,144.0,336.0,242.0
275.0,152.0,136.0,0.0,13.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,130.0,129.0,139.0,107.0,149.0,219.0,365.0,145.0,52.0,309.0,0.0,318.0,127.0,367.0,473.0,484.0,0.0,1039.0,99.0,117.0,341.0,254.0
288.0,157.0,149.0,0.0,95.0,0.0,86.0,0.0,175.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,153.0,150.0,154.0,99.0,163.0,217.0,385.0,186.0,85.0,290.0,0.0,340.0,127.0,336.0,469.0,480.0,0.0,1034.0,111.0,139.0,338.0,268.0
289.0,157.0,131.0,0.0,142.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,153.0,150.0,154.0,99.0,169.0,218.0,380.0,197.0,0.0,265.0,0.0,341.0,127.0,346.0,470.0,481.0,0.0,1039.0,123.0,133.0,334.0,225.0
288.0,157.0,147.0,0.0,79.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,152.0,149.0,154.0,94.0,173.0,215.0,380.0,203.0,0.0,260.0,0.0,340.0,127.0,322.0,476.0,486.0,0.0,1038.0,135.0,143.0,335.0,216.0
