Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
269.0,149.0,19.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,129.0,139.0,141.0,108.0,0.0,31.0,34.0,34.0,315.0,206.0,45.0,327.0,90.0,340.0,468.0,475.0,0.0,0.0,17.0,19.0,363.0,299.0
266.0,148.0,19.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,129.0,139.0,142.0,115.0,0.0,32.0,39.0,35.0,323.0,206.0,50.0,324.0,90.0,354.0,467.0,475.0,0.0,0.0,19.0,21.0,362.0,298.0
266.0,147.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,129.0,139.0,143.0,106.0,0.0,33.0,42.0,34.0,305.0,206.0,51.0,322.0,92.0,338.0,466.0,475.0,0.0,0.0,19.0,19.0,360.0,297.0
265.0,147.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,129.0,139.0,143.0,100.0,0.0,35.0,44.0,15.0,292.0,206.0,53.0,321.0,93.0,336.0,466.0,475.0,0.0,0.0,17.0,19.0,359.0,300.0
265.0,147.0,24.0,0.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,129.0,138.0,142.0,111.0,0.0,36.0,48.0,4.0,310.0,206.0,55.0,322.0,94.0,332.0,466.0,475.0,0.0,0.0,21.0,20.0,360.0,298.0
265.0,147.0,25.0,0.0,0.0,0.0,40.0,85.0,49.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,129.0,139.0,143.0,120.0,0.0,37.0,48.0,16.0,328.0,206.0,52.0,322.0,87.0,343.0,465.0,475.0,0.0,0.0,19.0,19.0,360.0,297.0
267.0,147.0,33.0,0.0,0.0,0.0,0.0,78.0,39.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,129.0,141.0,144.0,119.0,0.0,46.0,57.0,12.0,322.0,206.0,58.0,323.0,81.0,341.0,464.0,475.0,0.0,0.0,21.0,18.0,359.0,298.0
270.0,148.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,129.0,141.0,144.0,121.0,0.0,49.0,62.0,0.0,322.0,206.0,60.0,325.0,78.0,339.0,464.0,475.0,0.0,0.0,23.0,17.0,359.0,299.0
271.0,148.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,120.0,127.0,137.0,113.0,0.0,54.0,69.0,0.0,319.0,207.0,67.0,326.0,78.0,338.0,464.0,475.0,0.0,0.0,25.0,16.0,360.0,281.0
273.0,149.0,38.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,124.0,133.0,141.0,107.0,0.0,53.0,72.0,0.0,293.0,207.0,74.0,326.0,79.0,337.0,464.0,475.0,0.0,0.0,29.0,23.0,361.0,299.0
273.0,149.0,33.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,123.0,132.0,138.0,81.0,0.0,52.0,84.0,0.0,287.0,151.0,83.0,327.0,79.0,334.0,464.0,475.0,0.0,0.0,34.0,28.0,361.0,298.0
275.0,149.0,34.0,0.0,0.0,0.0,0.0,54.0,44.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,82.0,134.0,115.0,71.0,0.0,54.0,78.0,0.0,299.0,93.0,87.0,327.0,81.0,331.0,464.0,475.0,0.0,0.0,37.0,26.0,362.0,298.0
259.0,144.0,36.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,113.0,0.0,52.0,66.0,0.0,309.0,93.0,70.0,312.0,76.0,346.0,464.0,475.0,0.0,0.0,29.0,22.0,104.0,276.0
272.0,148.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,43.0,56.0,0.0,303.0,93.0,70.0,283.0,74.0,343.0,464.0,475.0,0.0,0.0,31.0,26.0,0.0,282.0
274.0,149.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,42.0,57.0,0.0,310.0,93.0,61.0,288.0,75.0,328.0,464.0,475.0,0.0,0.0,24.0,21.0,0.0,273.0
274.0,149.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,55.0,89.0,0.0,297.0,93.0,92.0,231.0,80.0,323.0,467.0,475.0,0.0,0.0,33.0,28.0,0.0,274.0
238.0,138.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,71.0,102.0,0.0,286.0,151.0,116.0,195.0,79.0,329.0,466.0,475.0,0.0,0.0,44.0,42.0,0.0,284.0
246.0,138.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,97.0,0.0,75.0,102.0,0.0,298.0,204.0,104.0,204.0,77.0,347.0,465.0,475.0,0.0,0.0,39.0,38.0,134.0,278.0
249.0,141.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,51.0,67.0,46.0,111.0,0.0,80.0,99.0,0.0,324.0,203.0,97.0,266.0,78.0,343.0,466.0,475.0,0.0,0.0,31.0,33.0,230.0,274.0
275.0,148.0,61.0,0.0,0.0,0.0,0.0,119.0,121.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,127.0,140.0,141.0,120.0,0.0,82.0,112.0,28.0,329.0,205.0,116.0,327.0,78.0,340.0,466.0,475.0,0.0,0.0,41.0,39.0,344.0,284.0
276.0,150.0,50.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,125.0,134.0,139.0,123.0,0.0,71.0,101.0,5.0,335.0,205.0,98.0,327.0,81.0,336.0,466.0,475.0,0.0,0.0,42.0,42.0,361.0,291.0
276.0,150.0,59.0,0.0,0.0,0.0,0.0,143.0,135.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,127.0,139.0,142.0,110.0,0.0,85.0,102.0,22.0,328.0,206.0,94.0,327.0,86.0,333.0,467.0,475.0,0.0,0.0,36.0,42.0,363.0,298.0
275.0,149.0,56.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,127.0,139.0,142.0,126.0,0.0,79.0,98.0,16.0,346.0,206.0,94.0,326.0,86.0,334.0,467.0,476.0,0.0,0.0,32.0,39.0,363.0,296.0
275.0,149.0,56.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,127.0,139.0,142.0,125.0,0.0,77.0,91.0,23.0,325.0,206.0,91.0,326.0,83.0,340.0,468.0,475.0,0.0,0.0,30.0,36.0,362.0,296.0
271.0,148.0,52.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,127.0,139.0,143.0,87.0,0.0,72.0,90.0,0.0,272.0,206.0,92.0,324.0,81.0,337.0,466.0,475.0,0.0,0.0,30.0,36.0,358.0,296.0
269.0,148.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,119.0,131.0,137.0,65.0,0.0,76.0,102.0,0.0,231.0,205.0,104.0,322.0,79.0,334.0,466.0,475.0,0.0,0.0,37.0,40.0,357.0,298.0
266.0,147.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,115.0,118.0,131.0,75.0,0.0,79.0,108.0,0.0,290.0,206.0,116.0,320.0,78.0,342.0,467.0,475.0,0.0,0.0,44.0,40.0,356.0,297.0
266.0,146.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,123.0,127.0,137.0,87.0,0.0,86.0,104.0,0.0,317.0,205.0,110.0,318.0,84.0,341.0,466.0,475.0,0.0,0.0,44.0,39.0,355.0,297.0
263.0,146.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,126.0,134.0,140.0,85.0,0.0,91.0,109.0,27.0,323.0,205.0,114.0,317.0,81.0,335.0,465.0,475.0,0.0,0.0,45.0,42.0,352.0,298.0
262.0,145.0,92.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,115.0,120.0,133.0,78.0,0.0,123.0,146.0,6.0,295.0,206.0,157.0,317.0,79.0,350.0,465.0,475.0,0.0,0.0,59.0,58.0,353.0,297.0
262.0,146.0,91.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,102.0,104.0,121.0,95.0,0.0,117.0,149.0,0.0,323.0,205.0,157.0,317.0,81.0,350.0,464.0,475.0,0.0,0.0,64.0,60.0,355.0,294.0
264.0,146.0,83.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,129.0,139.0,143.0,109.0,0.0,113.0,135.0,29.0,351.0,206.0,136.0,318.0,85.0,350.0,464.0,475.0,0.0,0.0,56.0,58.0,355.0,295.0
269.0,147.0,91.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,128.0,137.0,142.0,107.0,0.0,118.0,142.0,34.0,346.0,205.0,137.0,319.0,88.0,389.0,464.0,475.0,0.0,0.0,57.0,59.0,357.0,295.0
270.0,148.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,106.0,107.0,125.0,111.0,0.0,116.0,139.0,34.0,340.0,207.0,140.0,320.0,86.0,400.0,463.0,475.0,0.0,0.0,54.0,56.0,359.0,298.0
272.0,148.0,82.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,123.0,135.0,138.0,122.0,0.0,107.0,140.0,1.0,335.0,206.0,139.0,323.0,83.0,390.0,463.0,475.0,0.0,0.0,54.0,51.0,359.0,292.0
271.0,148.0,78.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,5.0,130.0,69.0,85.0,0.0,104.0,127.0,26.0,287.0,207.0,135.0,320.0,92.0,351.0,463.0,475.0,0.0,0.0,53.0,43.0,359.0,280.0
255.0,142.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,97.0,0.0,84.0,109.0,0.0,327.0,207.0,113.0,131.0,92.0,331.0,466.0,475.0,0.0,0.0,46.0,34.0,141.0,296.0
227.0,134.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,79.0,110.0,0.0,321.0,206.0,112.0,0.0,88.0,341.0,466.0,475.0,0.0,0.0,45.0,40.0,0.0,288.0
227.0,133.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,60.0,86.0,0.0,306.0,206.0,98.0,0.0,88.0,391.0,466.0,475.0,0.0,0.0,36.0,42.0,0.0,283.0
251.0,141.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,58.0,77.0,0.0,288.0,207.0,86.0,0.0,82.0,331.0,466.0,475.0,0.0,0.0,30.0,31.0,0.0,276.0
207.0,125.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,100.0,0.0,62.0,71.0,0.0,327.0,207.0,68.0,2.0,79.0,381.0,468.0,475.0,0.0,0.0,24.0,20.0,0.0,281.0
206.0,126.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,57.0,42.0,49.0,85.0,0.0,55.0,68.0,0.0,291.0,207.0,64.0,148.0,77.0,371.0,468.0,475.0,0.0,0.0,22.0,19.0,122.0,283.0
276.0,150.0,33.0,0.0,0.0,0.0,0.0,67.0,29.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,113.0,118.0,124.0,90.0,0.0,50.0,53.0,0.0,317.0,207.0,57.0,313.0,75.0,357.0,468.0,475.0,0.0,0.0,22.0,21.0,229.0,273.0
276.0,150.0,40.0,0.0,0.0,0.0,0.0,59.0,17.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,125.0,135.0,141.0,89.0,0.0,52.0,65.0,0.0,313.0,206.0,57.0,325.0,76.0,360.0,468.0,475.0,0.0,0.0,21.0,15.0,348.0,297.0
276.0,150.0,45.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,133.0,139.0,145.0,97.0,0.0,70.0,105.0,0.0,329.0,204.0,105.0,325.0,83.0,368.0,469.0,475.0,0.0,0.0,42.0,25.0,360.0,298.0
274.0,149.0,38.0,0.0,0.0,0.0,0.0,187.0,76.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,133.0,139.0,144.0,103.0,0.0,54.0,73.0,14.0,339.0,204.0,98.0,325.0,84.0,385.0,467.0,476.0,0.0,0.0,38.0,31.0,360.0,300.0
272.0,149.0,18.0,0.0,0.0,0.0,0.0,204.0,162.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,129.0,138.0,143.0,104.0,0.0,25.0,30.0,35.0,353.0,205.0,40.0,324.0,85.0,394.0,466.0,475.0,0.0,0.0,16.0,13.0,359.0,300.0
271.0,148.0,5.0,0.0,0.0,0.0,0.0,178.0,100.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,129.0,137.0,142.0,111.0,0.0,9.0,7.0,50.0,352.0,205.0,7.0,324.0,79.0,405.0,466.0,476.0,0.0,0.0,1.0,0.0,353.0,300.0
269.0,148.0,1.0,0.0,0.0,0.0,0.0,166.0,168.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,129.0,135.0,141.0,84.0,0.0,4.0,1.0,38.0,332.0,205.0,2.0,323.0,77.0,405.0,465.0,475.0,0.0,0.0,0.0,0.0,352.0,299.0
268.0,147.0,2.0,0.0,0.0,0.0,0.0,162.0,18.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,129.0,135.0,141.0,90.0,0.0,5.0,4.0,0.0,321.0,205.0,4.0,321.0,80.0,405.0,466.0,475.0,0.0,0.0,0.0,0.0,354.0,301.0
266.0,147.0,17.0,0.0,0.0,0.0,0.0,46.0,94.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,129.0,136.0,142.0,81.0,0.0,23.0,19.0,0.0,287.0,205.0,19.0,319.0,77.0,405.0,465.0,475.0,0.0,0.0,3.0,1.0,355.0,298.0
262.0,145.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,129.0,136.0,141.0,87.0,0.0,29.0,35.0,0.0,284.0,205.0,42.0,311.0,89.0,350.0,465.0,475.0,0.0,0.0,15.0,12.0,354.0,291.0
261.0,145.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,129.0,65.0,117.0,109.0,0.0,23.0,36.0,11.0,324.0,204.0,45.0,300.0,111.0,396.0,464.0,475.0,0.0,0.0,18.0,12.0,354.0,274.0
261.0,145.0,20.0,0.0,0.0,0.0,0.0,102.0,90.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,129.0,105.0,131.0,97.0,0.0,32.0,37.0,34.0,314.0,204.0,47.0,316.0,82.0,400.0,462.0,475.0,0.0,0.0,17.0,13.0,352.0,283.0
261.0,145.0,16.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,129.0,107.0,133.0,99.0,0.0,25.0,35.0,48.0,340.0,204.0,55.0,316.0,83.0,389.0,462.0,475.0,0.0,0.0,23.0,23.0,353.0,296.0
262.0,145.0,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,129.0,107.0,133.0,100.0,0.0,27.0,33.0,21.0,319.0,204.0,41.0,272.0,87.0,338.0,465.0,474.0,0.0,0.0,17.0,17.0,354.0,295.0
264.0,146.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,129.0,112.0,134.0,106.0,0.0,41.0,55.0,0.0,332.0,205.0,50.0,321.0,94.0,353.0,471.0,474.0,0.0,0.0,18.0,18.0,356.0,296.0
270.0,147.0,39.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,129.0,138.0,143.0,105.0,0.0,55.0,72.0,12.0,313.0,205.0,70.0,305.0,101.0,327.0,469.0,473.0,0.0,0.0,26.0,26.0,360.0,296.0
271.0,148.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,129.0,132.0,139.0,112.0,0.0,48.0,63.0,0.0,325.0,204.0,62.0,285.0,106.0,352.0,469.0,473.0,0.0,0.0,24.0,22.0,361.0,297.0
274.0,149.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,129.0,8.0,70.0,109.0,0.0,42.0,47.0,0.0,328.0,205.0,54.0,239.0,100.0,363.0,470.0,473.0,0.0,0.0,20.0,17.0,362.0,297.0
270.0,148.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,129.0,0.0,69.0,110.0,0.0,39.0,52.0,0.0,332.0,205.0,58.0,4.0,96.0,368.0,470.0,473.0,0.0,0.0,18.0,16.0,103.0,259.0
261.0,144.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,29.0,0.0,13.0,91.0,0.0,43.0,53.0,0.0,297.0,205.0,55.0,0.0,98.0,330.0,470.0,473.0,0.0,0.0,19.0,18.0,0.0,282.0
204.0,125.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,44.0,56.0,0.0,288.0,204.0,63.0,0.0,98.0,296.0,470.0,473.0,0.0,0.0,22.0,20.0,0.0,288.0
258.0,143.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,38.0,56.0,0.0,294.0,205.0,59.0,0.0,99.0,305.0,470.0,473.0,0.0,0.0,24.0,21.0,0.0,271.0
274.0,148.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,29.0,40.0,0.0,338.0,205.0,42.0,0.0,94.0,346.0,470.0,473.0,0.0,0.0,16.0,15.0,0.0,265.0
271.0,148.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,52.0,0.0,6.0,107.0,0.0,15.0,24.0,0.0,321.0,205.0,26.0,7.0,91.0,353.0,470.0,473.0,0.0,0.0,11.0,7.0,0.0,297.0
275.0,149.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,82.0,77.0,74.0,118.0,0.0,24.0,29.0,13.0,338.0,204.0,33.0,237.0,91.0,371.0,471.0,474.0,0.0,0.0,12.0,8.0,0.0,299.0
276.0,150.0,82.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,129.0,139.0,142.0,112.0,0.0,95.0,87.0,11.0,322.0,205.0,68.0,326.0,93.0,341.0,472.0,475.0,0.0,0.0,19.0,21.0,0.0,253.0
276.0,150.0,62.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1002.0,0.0,66.0,0.0,0.0,129.0,139.0,143.0,119.0,0.0,83.0,113.0,34.0,349.0,205.0,103.0,325.0,90.0,375.0,471.0,475.0,0.0,0.0,36.0,37.0,0.0,221.0
274.0,149.0,90.0,0.0,0.0,0.0,0.0,165.0,166.0,0.0,0.0,1004.0,0.0,82.0,0.0,0.0,129.0,139.0,142.0,125.0,0.0,108.0,151.0,69.0,349.0,214.0,147.0,329.0,93.0,379.0,471.0,475.0,0.0,0.0,53.0,46.0,0.0,297.0
271.0,148.0,75.0,0.0,0.0,0.0,0.0,127.0,131.0,0.0,0.0,1004.0,0.0,82.0,0.0,0.0,129.0,139.0,142.0,113.0,0.0,91.0,135.0,6.0,334.0,217.0,130.0,330.0,99.0,354.0,471.0,475.0,0.0,0.0,44.0,46.0,0.0,275.0
