Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
288.0,155.0,13.0,0.0,0.0,121.0,122.0,119.0,0.0,435.0,434.0,1020.0,1038.0,147.0,147.0,152.0,146.0,152.0,155.0,111.0,0.0,0.0,397.0,0.0,6.0,19.0,317.0,187.0,356.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,231.0,302.0
288.0,155.0,6.0,0.0,0.0,123.0,90.0,132.0,0.0,435.0,434.0,1021.0,1038.0,151.0,151.0,158.0,147.0,155.0,157.0,111.0,0.0,0.0,398.0,0.0,3.0,0.0,324.0,187.0,356.0,0.0,0.0,0.0,0.0,1023.0,1042.0,0.0,0.0,237.0,304.0
288.0,155.0,0.0,0.0,0.0,120.0,1.0,17.0,0.0,434.0,433.0,1020.0,1038.0,137.0,139.0,151.0,147.0,155.0,157.0,111.0,0.0,0.0,399.0,0.0,0.0,29.0,332.0,186.0,356.0,0.0,0.0,0.0,0.0,1022.0,1042.0,0.0,0.0,253.0,303.0
288.0,156.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,434.0,433.0,1020.0,1037.0,132.0,135.0,147.0,147.0,155.0,157.0,111.0,0.0,0.0,399.0,0.0,9.0,68.0,334.0,187.0,356.0,0.0,0.0,0.0,0.0,1023.0,1043.0,4.0,1.0,376.0,304.0
288.0,157.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1021.0,1037.0,125.0,127.0,142.0,147.0,154.0,157.0,111.0,0.0,0.0,398.0,0.0,8.0,41.0,330.0,186.0,289.0,0.0,0.0,0.0,0.0,1023.0,1043.0,4.0,7.0,378.0,303.0
289.0,157.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1022.0,1038.0,126.0,128.0,143.0,147.0,153.0,157.0,111.0,0.0,0.0,398.0,0.0,1.0,0.0,329.0,186.0,306.0,0.0,0.0,0.0,0.0,1022.0,1043.0,0.0,0.0,379.0,303.0
280.0,154.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1022.0,1038.0,113.0,116.0,131.0,147.0,153.0,157.0,111.0,0.0,0.0,397.0,0.0,0.0,0.0,314.0,186.0,296.0,0.0,0.0,0.0,0.0,1023.0,1042.0,0.0,0.0,379.0,305.0
274.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1022.0,1039.0,114.0,116.0,132.0,147.0,153.0,157.0,111.0,0.0,0.0,399.0,0.0,1.0,0.0,316.0,185.0,334.0,0.0,0.0,0.0,0.0,1022.0,1043.0,0.0,0.0,379.0,304.0
293.0,157.0,1.0,0.0,0.0,87.0,0.0,192.0,0.0,435.0,434.0,1021.0,1040.0,114.0,117.0,132.0,147.0,153.0,157.0,111.0,0.0,0.0,399.0,0.0,2.0,0.0,317.0,185.0,357.0,0.0,0.0,0.0,0.0,1023.0,1045.0,0.0,0.0,378.0,304.0
293.0,157.0,1.0,61.0,115.0,117.0,74.0,177.0,28.0,435.0,434.0,1022.0,1041.0,134.0,135.0,144.0,147.0,154.0,157.0,110.0,0.0,0.0,399.0,0.0,4.0,29.0,320.0,185.0,358.0,0.0,0.0,0.0,0.0,1022.0,1044.0,1.0,1.0,377.0,303.0
292.0,157.0,0.0,91.0,93.0,112.0,111.0,158.0,113.0,435.0,433.0,1024.0,1041.0,153.0,153.0,159.0,147.0,155.0,157.0,100.0,0.0,0.0,399.0,0.0,0.0,69.0,321.0,186.0,358.0,0.0,0.0,0.0,0.0,1022.0,1042.0,2.0,1.0,378.0,303.0
292.0,157.0,10.0,90.0,92.0,110.0,85.0,167.0,29.0,435.0,433.0,1024.0,1041.0,153.0,152.0,159.0,147.0,156.0,157.0,102.0,0.0,0.0,400.0,0.0,28.0,60.0,326.0,185.0,358.0,0.0,0.0,0.0,0.0,1022.0,1042.0,17.0,15.0,380.0,303.0
293.0,157.0,19.0,1.0,1.0,85.0,0.0,87.0,0.0,435.0,433.0,1024.0,1041.0,114.0,117.0,134.0,147.0,157.0,158.0,111.0,0.0,0.0,400.0,0.0,25.0,34.0,312.0,185.0,358.0,0.0,0.0,0.0,0.0,1023.0,1042.0,15.0,15.0,382.0,303.0
292.0,157.0,19.0,0.0,0.0,55.0,0.0,0.0,0.0,434.0,432.0,1024.0,1041.0,126.0,128.0,140.0,147.0,158.0,158.0,111.0,0.0,0.0,400.0,0.0,28.0,28.0,311.0,186.0,359.0,0.0,0.0,0.0,0.0,1022.0,1043.0,12.0,13.0,382.0,303.0
292.0,157.0,16.0,0.0,0.0,60.0,0.0,0.0,0.0,435.0,432.0,1024.0,1041.0,118.0,121.0,134.0,147.0,158.0,158.0,110.0,0.0,0.0,399.0,0.0,24.0,0.0,318.0,186.0,359.0,0.0,0.0,0.0,0.0,1024.0,1044.0,8.0,10.0,382.0,303.0
291.0,156.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,435.0,433.0,1024.0,1041.0,113.0,116.0,130.0,135.0,143.0,150.0,97.0,0.0,0.0,400.0,0.0,17.0,0.0,312.0,186.0,359.0,0.0,0.0,0.0,0.0,1025.0,1045.0,4.0,7.0,381.0,238.0
292.0,157.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,433.0,1024.0,1041.0,127.0,130.0,142.0,131.0,137.0,143.0,109.0,0.0,0.0,400.0,0.0,8.0,0.0,329.0,186.0,359.0,0.0,0.0,0.0,0.0,1025.0,1044.0,4.0,5.0,383.0,228.0
292.0,157.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,433.0,1023.0,1041.0,125.0,127.0,141.0,127.0,129.0,142.0,106.0,0.0,0.0,400.0,0.0,6.0,0.0,327.0,186.0,359.0,0.0,0.0,0.0,0.0,1025.0,1044.0,1.0,1.0,383.0,221.0
292.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,433.0,1024.0,1041.0,126.0,128.0,139.0,105.0,104.0,126.0,106.0,0.0,0.0,400.0,0.0,6.0,0.0,326.0,186.0,359.0,0.0,0.0,0.0,0.0,1025.0,1044.0,3.0,6.0,383.0,222.0
292.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,433.0,1025.0,1042.0,134.0,136.0,147.0,127.0,130.0,140.0,107.0,0.0,0.0,400.0,0.0,3.0,0.0,336.0,186.0,359.0,0.0,0.0,0.0,0.0,1025.0,1044.0,2.0,1.0,383.0,231.0
292.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,432.0,1024.0,1041.0,132.0,134.0,145.0,121.0,122.0,135.0,109.0,0.0,0.0,400.0,0.0,6.0,0.0,332.0,185.0,360.0,0.0,0.0,0.0,0.0,1025.0,1044.0,2.0,1.0,383.0,255.0
196.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,432.0,1025.0,1042.0,117.0,118.0,133.0,85.0,84.0,111.0,105.0,0.0,0.0,401.0,0.0,4.0,0.0,317.0,185.0,342.0,0.0,0.0,0.0,0.0,1025.0,1044.0,0.0,0.0,383.0,242.0
221.0,132.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,435.0,433.0,1025.0,1043.0,123.0,125.0,136.0,125.0,131.0,135.0,111.0,0.0,0.0,401.0,0.0,10.0,4.0,321.0,186.0,340.0,0.0,0.0,0.0,0.0,1023.0,1041.0,0.0,1.0,383.0,229.0
293.0,158.0,1.0,0.0,0.0,115.0,0.0,28.0,0.0,434.0,433.0,1024.0,1042.0,122.0,125.0,137.0,147.0,162.0,158.0,104.0,0.0,0.0,402.0,0.0,9.0,69.0,318.0,185.0,360.0,0.0,0.0,0.0,0.0,1024.0,1044.0,4.0,5.0,383.0,300.0
293.0,158.0,3.0,0.0,129.0,119.0,189.0,187.0,58.0,434.0,432.0,1024.0,1042.0,156.0,153.0,159.0,146.0,162.0,158.0,108.0,0.0,0.0,402.0,0.0,12.0,68.0,334.0,187.0,360.0,0.0,0.0,0.0,0.0,1024.0,1044.0,4.0,7.0,383.0,301.0
293.0,159.0,5.0,0.0,15.0,121.0,107.0,147.0,2.0,434.0,432.0,1024.0,1042.0,156.0,153.0,159.0,146.0,162.0,158.0,105.0,0.0,0.0,402.0,0.0,19.0,54.0,314.0,186.0,360.0,0.0,0.0,0.0,0.0,1024.0,1044.0,9.0,10.0,385.0,302.0
294.0,159.0,3.0,0.0,0.0,8.0,5.0,124.0,0.0,435.0,432.0,1025.0,1040.0,131.0,133.0,146.0,146.0,162.0,158.0,107.0,0.0,0.0,402.0,0.0,5.0,56.0,326.0,186.0,360.0,0.0,0.0,0.0,0.0,1024.0,1044.0,1.0,0.0,386.0,302.0
295.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,435.0,432.0,1025.0,1040.0,115.0,117.0,135.0,134.0,139.0,148.0,111.0,0.0,0.0,402.0,0.0,3.0,28.0,313.0,186.0,361.0,0.0,0.0,0.0,0.0,1024.0,1043.0,1.0,0.0,386.0,302.0
295.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,432.0,1024.0,1040.0,87.0,89.0,111.0,114.0,116.0,132.0,111.0,0.0,0.0,402.0,0.0,3.0,0.0,269.0,185.0,360.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,386.0,303.0
297.0,159.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,432.0,1025.0,1040.0,103.0,105.0,124.0,107.0,107.0,128.0,111.0,0.0,0.0,402.0,0.0,8.0,0.0,221.0,186.0,360.0,0.0,0.0,0.0,0.0,1024.0,1042.0,1.0,1.0,386.0,302.0
297.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,432.0,1025.0,1039.0,84.0,86.0,106.0,120.0,121.0,136.0,111.0,0.0,0.0,402.0,0.0,3.0,0.0,211.0,186.0,360.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,386.0,302.0
297.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,432.0,1025.0,1039.0,121.0,122.0,138.0,118.0,118.0,134.0,111.0,0.0,0.0,402.0,0.0,2.0,1.0,222.0,186.0,361.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,386.0,299.0
297.0,159.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,434.0,433.0,1024.0,1040.0,89.0,91.0,112.0,125.0,127.0,139.0,120.0,0.0,0.0,402.0,0.0,0.0,41.0,251.0,185.0,361.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.0,0.0,386.0,301.0
295.0,158.0,0.0,56.0,75.0,130.0,128.0,191.0,36.0,434.0,433.0,1024.0,1039.0,150.0,151.0,157.0,146.0,161.0,158.0,107.0,0.0,0.0,402.0,0.0,0.0,42.0,338.0,186.0,361.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,387.0,304.0
295.0,158.0,0.0,78.0,86.0,108.0,110.0,158.0,112.0,435.0,434.0,1024.0,1040.0,152.0,153.0,161.0,146.0,162.0,158.0,106.0,0.0,0.0,402.0,0.0,2.0,69.0,293.0,185.0,361.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,387.0,304.0
294.0,159.0,1.0,75.0,7.0,106.0,5.0,152.0,4.0,436.0,434.0,1025.0,1040.0,152.0,153.0,161.0,132.0,142.0,149.0,104.0,0.0,0.0,403.0,0.0,3.0,68.0,285.0,185.0,361.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,387.0,298.0
294.0,158.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,435.0,433.0,1024.0,1040.0,128.0,130.0,147.0,114.0,115.0,132.0,108.0,0.0,0.0,403.0,0.0,1.0,64.0,302.0,185.0,361.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,387.0,262.0
294.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,433.0,1024.0,1039.0,101.0,103.0,124.0,109.0,109.0,129.0,106.0,0.0,0.0,403.0,0.0,0.0,0.0,297.0,185.0,361.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,386.0,266.0
292.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,433.0,1024.0,1039.0,132.0,133.0,139.0,116.0,116.0,132.0,104.0,0.0,0.0,403.0,0.0,0.0,0.0,297.0,186.0,361.0,0.0,0.0,0.0,0.0,1024.0,1043.0,0.0,0.0,386.0,227.0
292.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,433.0,1024.0,1039.0,138.0,138.0,151.0,114.0,114.0,131.0,108.0,0.0,0.0,403.0,0.0,0.0,0.0,300.0,185.0,361.0,0.0,0.0,0.0,0.0,1024.0,1043.0,0.0,0.0,386.0,222.0
291.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,433.0,1023.0,1040.0,142.0,143.0,151.0,111.0,113.0,129.0,111.0,0.0,0.0,402.0,0.0,1.0,0.0,306.0,186.0,361.0,0.0,0.0,0.0,0.0,1024.0,1043.0,0.0,0.0,386.0,238.0
290.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1024.0,1040.0,104.0,107.0,126.0,83.0,82.0,110.0,107.0,0.0,0.0,401.0,0.0,1.0,0.0,305.0,186.0,360.0,0.0,0.0,0.0,0.0,1025.0,1043.0,0.0,0.0,386.0,223.0
290.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1025.0,1040.0,103.0,105.0,122.0,80.0,79.0,105.0,106.0,0.0,0.0,401.0,0.0,0.0,0.0,318.0,186.0,361.0,0.0,0.0,0.0,0.0,1024.0,1043.0,0.0,0.0,386.0,213.0
290.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1026.0,1040.0,127.0,128.0,142.0,121.0,122.0,132.0,106.0,0.0,0.0,401.0,0.0,0.0,0.0,325.0,186.0,360.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,386.0,219.0
278.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1026.0,1041.0,80.0,82.0,109.0,96.0,95.0,119.0,106.0,0.0,0.0,400.0,0.0,0.0,0.0,316.0,185.0,360.0,0.0,0.0,0.0,0.0,1025.0,1043.0,0.0,0.0,386.0,235.0
160.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1025.0,1040.0,66.0,68.0,96.0,75.0,74.0,99.0,106.0,0.0,0.0,400.0,0.0,0.0,0.0,303.0,186.0,360.0,0.0,0.0,0.0,0.0,1024.0,1043.0,0.0,0.0,385.0,225.0
288.0,155.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,436.0,433.0,1025.0,1040.0,115.0,114.0,126.0,128.0,131.0,138.0,111.0,0.0,0.0,400.0,0.0,2.0,0.0,331.0,185.0,360.0,0.0,0.0,0.0,0.0,1024.0,1042.0,0.0,0.0,376.0,297.0
290.0,157.0,2.0,0.0,0.0,141.0,122.0,0.0,0.0,435.0,433.0,1024.0,1040.0,155.0,149.0,159.0,121.0,121.0,135.0,111.0,0.0,0.0,399.0,0.0,7.0,0.0,318.0,186.0,360.0,0.0,0.0,0.0,0.0,1023.0,1037.0,1.0,0.0,375.0,302.0
290.0,158.0,1.0,79.0,112.0,124.0,188.0,179.0,146.0,435.0,433.0,1024.0,1040.0,155.0,149.0,159.0,139.0,149.0,149.0,111.0,0.0,0.0,399.0,0.0,7.0,60.0,337.0,186.0,360.0,0.0,0.0,0.0,0.0,1023.0,1039.0,1.0,1.0,375.0,302.0
290.0,158.0,0.0,1.0,43.0,128.0,128.0,191.0,2.0,437.0,433.0,1026.0,1038.0,155.0,149.0,160.0,146.0,163.0,157.0,111.0,0.0,0.0,399.0,0.0,0.0,48.0,348.0,185.0,360.0,0.0,0.0,0.0,0.0,1023.0,1041.0,0.0,0.0,375.0,304.0
292.0,158.0,0.0,0.0,18.0,91.0,156.0,37.0,0.0,435.0,433.0,1025.0,1038.0,130.0,128.0,145.0,146.0,163.0,158.0,111.0,0.0,0.0,401.0,0.0,1.0,56.0,315.0,185.0,360.0,0.0,0.0,0.0,0.0,1023.0,1038.0,0.0,1.0,375.0,303.0
294.0,159.0,1.0,0.0,0.0,27.0,84.0,0.0,0.0,435.0,433.0,1025.0,1038.0,106.0,108.0,126.0,146.0,163.0,158.0,111.0,0.0,0.0,404.0,0.0,8.0,24.0,292.0,187.0,360.0,0.0,0.0,0.0,0.0,1024.0,1040.0,3.0,5.0,375.0,303.0
295.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,433.0,1024.0,1038.0,112.0,113.0,128.0,135.0,144.0,149.0,110.0,0.0,0.0,404.0,0.0,5.0,0.0,221.0,187.0,360.0,0.0,0.0,0.0,0.0,1024.0,1045.0,4.0,4.0,375.0,302.0
295.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1024.0,1038.0,130.0,131.0,146.0,141.0,151.0,152.0,108.0,0.0,0.0,403.0,0.0,1.0,0.0,294.0,186.0,360.0,0.0,0.0,0.0,0.0,1024.0,1045.0,0.0,1.0,376.0,303.0
297.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1023.0,1038.0,117.0,118.0,136.0,140.0,147.0,151.0,109.0,0.0,0.0,403.0,0.0,1.0,0.0,291.0,187.0,360.0,0.0,0.0,0.0,0.0,1024.0,1043.0,0.0,0.0,377.0,303.0
298.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1023.0,1038.0,119.0,121.0,139.0,139.0,145.0,151.0,109.0,0.0,0.0,403.0,0.0,0.0,0.0,321.0,184.0,360.0,0.0,0.0,0.0,0.0,1021.0,1043.0,0.0,0.0,377.0,303.0
297.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1024.0,1037.0,123.0,124.0,141.0,146.0,160.0,157.0,109.0,0.0,0.0,403.0,0.0,4.0,0.0,323.0,185.0,360.0,0.0,0.0,0.0,0.0,1019.0,1043.0,1.0,1.0,377.0,301.0
296.0,158.0,5.0,53.0,46.0,119.0,165.0,10.0,1.0,435.0,434.0,1024.0,1038.0,130.0,129.0,144.0,146.0,160.0,158.0,110.0,0.0,0.0,403.0,0.0,8.0,19.0,328.0,187.0,360.0,0.0,0.0,0.0,0.0,1019.0,1043.0,4.0,5.0,377.0,302.0
295.0,158.0,6.0,119.0,121.0,108.0,168.0,129.0,140.0,436.0,434.0,1024.0,1038.0,156.0,153.0,163.0,146.0,161.0,158.0,110.0,0.0,0.0,403.0,0.0,9.0,68.0,326.0,187.0,360.0,0.0,0.0,0.0,0.0,1019.0,1043.0,4.0,6.0,376.0,302.0
294.0,158.0,5.0,101.0,91.0,114.0,120.0,0.0,8.0,436.0,434.0,1024.0,1040.0,153.0,150.0,162.0,146.0,160.0,158.0,110.0,0.0,0.0,402.0,0.0,10.0,65.0,331.0,187.0,360.0,0.0,0.0,0.0,0.0,1019.0,1043.0,5.0,8.0,376.0,302.0
294.0,158.0,5.0,0.0,0.0,33.0,0.0,0.0,0.0,435.0,434.0,1024.0,1039.0,122.0,124.0,141.0,131.0,134.0,146.0,109.0,0.0,0.0,402.0,0.0,9.0,18.0,324.0,187.0,360.0,0.0,0.0,0.0,0.0,1020.0,1043.0,5.0,6.0,376.0,303.0
294.0,158.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1024.0,1039.0,121.0,122.0,140.0,127.0,133.0,144.0,111.0,0.0,0.0,402.0,0.0,10.0,0.0,322.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1043.0,4.0,5.0,375.0,303.0
294.0,158.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1024.0,1039.0,116.0,118.0,132.0,125.0,128.0,136.0,108.0,0.0,0.0,402.0,0.0,14.0,0.0,316.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1043.0,6.0,9.0,375.0,304.0
293.0,158.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,433.0,1023.0,1038.0,130.0,131.0,146.0,128.0,138.0,147.0,52.0,0.0,0.0,402.0,0.0,20.0,0.0,331.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1043.0,5.0,8.0,375.0,302.0
292.0,158.0,12.0,0.0,0.0,0.0,0.0,53.0,0.0,434.0,434.0,1023.0,1037.0,137.0,136.0,150.0,145.0,157.0,153.0,47.0,0.0,0.0,401.0,0.0,17.0,0.0,338.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1043.0,6.0,10.0,376.0,303.0
291.0,157.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1024.0,1037.0,150.0,146.0,157.0,146.0,160.0,157.0,51.0,0.0,0.0,401.0,0.0,11.0,0.0,349.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1042.0,5.0,7.0,376.0,304.0
290.0,157.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1025.0,1037.0,145.0,143.0,156.0,146.0,159.0,157.0,53.0,0.0,0.0,400.0,0.0,12.0,0.0,345.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1042.0,3.0,6.0,376.0,304.0
290.0,157.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1025.0,1037.0,129.0,130.0,145.0,142.0,150.0,153.0,53.0,0.0,0.0,400.0,0.0,10.0,0.0,328.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1042.0,1.0,2.0,376.0,303.0
290.0,157.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1025.0,1036.0,120.0,122.0,139.0,142.0,150.0,153.0,52.0,0.0,0.0,399.0,0.0,5.0,0.0,320.0,187.0,360.0,0.0,0.0,0.0,0.0,1022.0,1042.0,0.0,0.0,376.0,303.0
290.0,157.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1024.0,1037.0,143.0,141.0,153.0,146.0,160.0,157.0,53.0,0.0,0.0,72.0,0.0,12.0,0.0,343.0,187.0,359.0,0.0,0.0,0.0,0.0,1022.0,1042.0,3.0,3.0,375.0,302.0
