Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
225.0,137.0,157.0,0.0,0.0,60.0,0.0,0.0,0.0,434.0,436.0,1031.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,32.0,209.0,0.0,221.0,187.0,346.0,114.0,376.0,0.0,0.0,1021.0,1043.0,138.0,169.0,344.0,294.0
223.0,136.0,158.0,0.0,0.0,141.0,0.0,0.0,0.0,434.0,435.0,1032.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,32.0,209.0,0.0,196.0,187.0,346.0,114.0,331.0,0.0,0.0,1023.0,1045.0,138.0,169.0,347.0,298.0
231.0,138.0,157.0,0.0,56.0,70.0,0.0,0.0,0.0,434.0,435.0,1026.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,32.0,209.0,2.0,235.0,186.0,345.0,115.0,379.0,0.0,0.0,1021.0,1043.0,138.0,169.0,343.0,223.0
253.0,146.0,156.0,0.0,128.0,0.0,0.0,0.0,0.0,434.0,435.0,1027.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,32.0,209.0,128.0,309.0,187.0,343.0,116.0,411.0,0.0,0.0,1020.0,1042.0,137.0,166.0,349.0,263.0
229.0,139.0,157.0,0.0,82.0,0.0,0.0,0.0,0.0,434.0,435.0,1028.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.0,209.0,98.0,248.0,186.0,343.0,116.0,389.0,0.0,0.0,1018.0,1042.0,138.0,163.0,355.0,279.0
229.0,139.0,154.0,0.0,110.0,0.0,0.0,0.0,0.0,434.0,435.0,1027.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,32.0,209.0,17.0,277.0,186.0,343.0,117.0,281.0,0.0,0.0,1018.0,1041.0,136.0,165.0,350.0,263.0
216.0,133.0,151.0,0.0,100.0,0.0,0.0,0.0,0.0,434.0,435.0,1026.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,32.0,204.0,1.0,259.0,186.0,277.0,116.0,318.0,0.0,0.0,1018.0,1041.0,129.0,166.0,347.0,242.0
207.0,130.0,139.0,0.0,114.0,0.0,0.0,0.0,0.0,434.0,436.0,1026.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,31.0,172.0,0.0,237.0,187.0,313.0,115.0,382.0,0.0,0.0,1018.0,1040.0,114.0,153.0,347.0,268.0
227.0,137.0,99.0,0.0,2.0,0.0,0.0,0.0,67.0,435.0,436.0,1027.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.0,175.0,0.0,258.0,186.0,329.0,116.0,398.0,0.0,0.0,1018.0,1040.0,88.0,131.0,352.0,271.0
227.0,137.0,78.0,0.0,0.0,0.0,0.0,0.0,91.0,435.0,436.0,1028.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,19.0,141.0,0.0,264.0,184.0,345.0,117.0,394.0,0.0,0.0,1018.0,1040.0,84.0,111.0,349.0,294.0
245.0,143.0,135.0,1.0,3.0,0.0,6.0,50.0,150.0,435.0,436.0,1027.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,31.0,196.0,22.0,264.0,184.0,346.0,118.0,378.0,0.0,0.0,1018.0,1041.0,112.0,136.0,352.0,300.0
287.0,156.0,121.0,124.0,127.0,0.0,180.0,174.0,150.0,435.0,436.0,1027.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.0,199.0,33.0,279.0,185.0,348.0,121.0,394.0,0.0,0.0,1018.0,1042.0,117.0,148.0,350.0,303.0
285.0,153.0,131.0,7.0,6.0,0.0,112.0,117.0,133.0,435.0,436.0,1027.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,32.0,199.0,33.0,243.0,186.0,350.0,121.0,363.0,0.0,0.0,1018.0,1042.0,114.0,149.0,349.0,302.0
229.0,138.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,32.0,185.0,10.0,257.0,185.0,304.0,115.0,375.0,0.0,0.0,1019.0,1042.0,96.0,140.0,352.0,258.0
217.0,134.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1027.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.0,173.0,0.0,244.0,186.0,299.0,111.0,391.0,0.0,0.0,1021.0,1042.0,84.0,127.0,347.0,244.0
221.0,136.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,22.0,89.0,0.0,259.0,186.0,222.0,109.0,397.0,0.0,0.0,1021.0,1041.0,35.0,54.0,347.0,283.0
226.0,137.0,41.0,0.0,0.0,0.0,0.0,0.0,91.0,435.0,436.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,59.0,0.0,268.0,186.0,2.0,108.0,399.0,0.0,0.0,1021.0,1039.0,27.0,41.0,346.0,254.0
227.0,138.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.0,46.0,0.0,265.0,186.0,0.0,107.0,404.0,0.0,0.0,1021.0,1039.0,21.0,40.0,343.0,284.0
222.0,136.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,9.0,46.0,0.0,262.0,186.0,0.0,108.0,326.0,0.0,0.0,1021.0,1039.0,23.0,42.0,345.0,268.0
208.0,131.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1027.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,18.0,91.0,0.0,201.0,185.0,0.0,107.0,243.0,0.0,0.0,1021.0,1039.0,60.0,75.0,344.0,263.0
221.0,134.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1027.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,19.0,82.0,0.0,218.0,186.0,0.0,107.0,242.0,0.0,0.0,1023.0,1039.0,60.0,76.0,346.0,246.0
219.0,135.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1029.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,13.0,76.0,0.0,217.0,186.0,0.0,108.0,318.0,0.0,0.0,1023.0,1039.0,58.0,62.0,345.0,239.0
232.0,138.0,58.0,0.0,0.0,0.0,0.0,0.0,26.0,435.0,436.0,1029.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,55.0,10.0,72.0,0.0,278.0,187.0,40.0,107.0,397.0,0.0,0.0,1023.0,1039.0,55.0,57.0,343.0,242.0
236.0,141.0,67.0,0.0,37.0,0.0,0.0,0.0,199.0,436.0,436.0,1029.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,194.0,13.0,94.0,0.0,269.0,186.0,333.0,107.0,378.0,0.0,0.0,1023.0,1038.0,61.0,89.0,344.0,256.0
225.0,137.0,105.0,0.0,136.0,0.0,0.0,0.0,192.0,435.0,435.0,1028.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,383.0,21.0,170.0,0.0,194.0,186.0,348.0,113.0,305.0,0.0,0.0,1020.0,1038.0,109.0,148.0,342.0,249.0
228.0,138.0,130.0,0.0,20.0,0.0,0.0,0.0,161.0,435.0,435.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,347.0,26.0,172.0,0.0,206.0,186.0,345.0,121.0,302.0,0.0,0.0,1020.0,1038.0,101.0,118.0,343.0,256.0
227.0,138.0,82.0,0.0,95.0,0.0,0.0,0.0,121.0,435.0,435.0,1028.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,350.0,13.0,133.0,0.0,229.0,186.0,344.0,120.0,384.0,0.0,0.0,1020.0,1039.0,68.0,90.0,338.0,287.0
237.0,140.0,74.0,0.0,103.0,0.0,0.0,0.0,114.0,435.0,436.0,1028.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,385.0,16.0,107.0,34.0,270.0,186.0,325.0,122.0,401.0,0.0,0.0,1020.0,1040.0,56.0,68.0,335.0,253.0
224.0,136.0,92.0,0.0,107.0,0.0,0.0,0.0,3.0,434.0,435.0,1028.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,385.0,18.0,125.0,39.0,269.0,187.0,37.0,122.0,394.0,0.0,0.0,1020.0,1039.0,59.0,74.0,338.0,237.0
211.0,132.0,69.0,0.0,122.0,0.0,0.0,0.0,0.0,434.0,435.0,1027.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,385.0,18.0,89.0,0.0,252.0,185.0,0.0,120.0,391.0,0.0,0.0,1016.0,1039.0,45.0,61.0,335.0,251.0
198.0,127.0,52.0,0.0,113.0,0.0,0.0,0.0,0.0,434.0,435.0,1026.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,384.0,17.0,61.0,11.0,232.0,185.0,0.0,123.0,381.0,0.0,0.0,1011.0,1038.0,50.0,66.0,337.0,275.0
190.0,123.0,50.0,0.0,135.0,0.0,0.0,0.0,0.0,434.0,435.0,1026.0,1035.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,383.0,16.0,65.0,77.0,195.0,184.0,0.0,123.0,384.0,0.0,0.0,1016.0,1038.0,47.0,50.0,336.0,258.0
187.0,122.0,35.0,0.0,68.0,0.0,0.0,0.0,0.0,434.0,435.0,1025.0,1034.0,0.0,3.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,288.0,13.0,39.0,42.0,169.0,183.0,0.0,123.0,387.0,0.0,0.0,1016.0,1037.0,30.0,31.0,335.0,250.0
192.0,124.0,25.0,0.0,0.0,0.0,0.0,0.0,16.0,435.0,435.0,1024.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,200.0,9.0,47.0,0.0,178.0,185.0,0.0,123.0,394.0,0.0,0.0,1016.0,1037.0,44.0,52.0,339.0,255.0
244.0,141.0,37.0,0.0,1.0,0.0,46.0,75.0,121.0,436.0,436.0,1025.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,371.0,13.0,49.0,2.0,233.0,186.0,0.0,124.0,387.0,0.0,0.0,1016.0,1036.0,37.0,41.0,336.0,264.0
277.0,153.0,54.0,0.0,101.0,0.0,112.0,136.0,151.0,436.0,436.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,384.0,26.0,101.0,77.0,265.0,186.0,0.0,124.0,387.0,0.0,0.0,1015.0,1038.0,59.0,80.0,333.0,296.0
277.0,153.0,62.0,0.0,97.0,0.0,0.0,105.0,139.0,436.0,435.0,1025.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,385.0,39.0,89.0,23.0,259.0,186.0,0.0,124.0,385.0,0.0,0.0,1016.0,1037.0,85.0,101.0,332.0,295.0
208.0,132.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,435.0,437.0,1024.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,24.0,105.0,0.0,240.0,187.0,0.0,124.0,384.0,0.0,0.0,1016.0,1037.0,116.0,137.0,334.0,295.0
205.0,127.0,35.0,0.0,67.0,0.0,0.0,0.0,0.0,435.0,437.0,1023.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,21.0,61.0,0.0,256.0,186.0,0.0,117.0,394.0,0.0,0.0,1019.0,1036.0,87.0,118.0,331.0,286.0
199.0,127.0,43.0,0.0,37.0,0.0,0.0,0.0,0.0,435.0,437.0,1023.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,27.0,102.0,0.0,238.0,187.0,0.0,106.0,391.0,0.0,0.0,1019.0,1037.0,94.0,123.0,330.0,265.0
229.0,136.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,437.0,1022.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,40.0,166.0,0.0,236.0,186.0,0.0,106.0,131.0,0.0,0.0,1019.0,1037.0,122.0,144.0,235.0,262.0
227.0,138.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,436.0,1021.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,42.0,151.0,0.0,241.0,186.0,0.0,113.0,0.0,0.0,0.0,1019.0,1036.0,91.0,127.0,230.0,250.0
187.0,121.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,436.0,1022.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,42.0,147.0,0.0,253.0,186.0,0.0,105.0,0.0,0.0,0.0,1019.0,1036.0,95.0,121.0,230.0,265.0
244.0,141.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,436.0,1023.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,28.0,98.0,0.0,264.0,186.0,0.0,105.0,0.0,0.0,0.0,1019.0,1037.0,106.0,128.0,230.0,294.0
260.0,147.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,436.0,1023.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,33.0,138.0,0.0,282.0,186.0,0.0,113.0,0.0,0.0,0.0,1019.0,1037.0,100.0,129.0,230.0,294.0
190.0,125.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1023.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,42.0,156.0,0.0,260.0,186.0,0.0,110.0,0.0,0.0,0.0,1019.0,1037.0,75.0,101.0,230.0,288.0
177.0,118.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1024.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,41.0,124.0,0.0,267.0,186.0,0.0,106.0,0.0,0.0,0.0,1019.0,1038.0,85.0,119.0,230.0,270.0
223.0,135.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,437.0,1025.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,38.0,151.0,0.0,230.0,186.0,0.0,106.0,0.0,0.0,0.0,1019.0,1040.0,113.0,148.0,336.0,254.0
210.0,130.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,437.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,47.0,188.0,0.0,211.0,186.0,0.0,111.0,0.0,0.0,0.0,1019.0,1039.0,126.0,146.0,336.0,251.0
216.0,132.0,100.0,0.0,69.0,0.0,0.0,0.0,0.0,435.0,437.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,43.0,173.0,0.0,220.0,186.0,0.0,114.0,0.0,0.0,0.0,1019.0,1038.0,108.0,124.0,338.0,265.0
226.0,136.0,29.0,0.0,123.0,0.0,0.0,0.0,124.0,435.0,436.0,1023.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,16.0,55.0,0.0,281.0,185.0,0.0,114.0,0.0,0.0,0.0,1019.0,1038.0,28.0,31.0,338.0,280.0
231.0,137.0,20.0,0.0,101.0,0.0,0.0,0.0,134.0,435.0,436.0,1022.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,10.0,34.0,0.0,290.0,186.0,0.0,114.0,0.0,0.0,0.0,1019.0,1037.0,12.0,27.0,340.0,292.0
231.0,138.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,434.0,436.0,1023.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,8.0,33.0,0.0,300.0,185.0,0.0,114.0,0.0,0.0,0.0,1019.0,1038.0,12.0,25.0,341.0,294.0
151.0,112.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1023.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,10.0,38.0,0.0,270.0,185.0,0.0,113.0,0.0,0.0,0.0,1019.0,1038.0,15.0,27.0,341.0,295.0
118.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1025.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,12.0,41.0,0.0,275.0,187.0,0.0,112.0,0.0,0.0,0.0,1019.0,1037.0,17.0,32.0,342.0,296.0
207.0,127.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1025.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,9.0,34.0,0.0,290.0,186.0,0.0,113.0,0.0,0.0,0.0,1019.0,1040.0,16.0,33.0,342.0,284.0
233.0,138.0,17.0,0.0,42.0,0.0,0.0,0.0,5.0,434.0,435.0,1025.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,13.0,14.0,0.0,295.0,185.0,0.0,116.0,0.0,0.0,0.0,1019.0,1041.0,5.0,7.0,342.0,293.0
249.0,143.0,20.0,0.0,4.0,3.0,8.0,51.0,135.0,435.0,435.0,1025.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,19.0,36.0,0.0,301.0,185.0,0.0,115.0,0.0,0.0,0.0,1019.0,1041.0,8.0,20.0,340.0,295.0
280.0,153.0,31.0,25.0,117.0,116.0,178.0,178.0,164.0,435.0,436.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,22.0,37.0,34.0,299.0,187.0,0.0,111.0,0.0,0.0,0.0,1019.0,1040.0,12.0,31.0,342.0,295.0
281.0,153.0,77.0,118.0,120.0,118.0,180.0,179.0,170.0,435.0,436.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,42.0,65.0,98.0,304.0,186.0,0.0,105.0,0.0,0.0,0.0,1019.0,1041.0,26.0,52.0,340.0,294.0
274.0,151.0,103.0,38.0,73.0,40.0,1.0,3.0,148.0,435.0,436.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,55.0,87.0,51.0,293.0,186.0,0.0,114.0,0.0,0.0,0.0,1019.0,1041.0,40.0,70.0,342.0,298.0
272.0,150.0,53.0,0.0,35.0,0.0,0.0,0.0,125.0,435.0,436.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,43.0,78.0,1.0,295.0,186.0,0.0,114.0,0.0,0.0,0.0,1020.0,1042.0,41.0,60.0,341.0,282.0
234.0,139.0,83.0,0.0,0.0,0.0,0.0,0.0,82.0,435.0,435.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,58.0,141.0,0.0,283.0,185.0,0.0,113.0,0.0,0.0,0.0,1021.0,1043.0,70.0,107.0,342.0,299.0
225.0,136.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1026.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,58.0,179.0,0.0,278.0,185.0,0.0,112.0,0.0,0.0,0.0,1021.0,1041.0,118.0,150.0,342.0,295.0
164.0,116.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,63.0,170.0,0.0,238.0,186.0,0.0,107.0,0.0,0.0,0.0,1021.0,1041.0,106.0,141.0,238.0,294.0
108.0,97.0,139.0,0.0,26.0,0.0,0.0,0.0,0.0,435.0,435.0,1025.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,64.0,205.0,0.0,220.0,186.0,0.0,106.0,0.0,0.0,0.0,1021.0,1040.0,123.0,153.0,229.0,295.0
118.0,100.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,61.0,164.0,0.0,232.0,186.0,0.0,115.0,0.0,0.0,0.0,1021.0,1040.0,81.0,104.0,229.0,290.0
104.0,95.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,63.0,182.0,0.0,216.0,186.0,0.0,115.0,0.0,0.0,0.0,1021.0,1040.0,100.0,133.0,230.0,296.0
116.0,100.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1025.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,64.0,198.0,0.0,231.0,186.0,0.0,110.0,0.0,0.0,0.0,1021.0,1039.0,109.0,129.0,230.0,278.0
96.0,93.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,65.0,204.0,0.0,204.0,186.0,0.0,108.0,0.0,0.0,0.0,1020.0,1039.0,119.0,151.0,230.0,255.0
