Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
142.0,103.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,372.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,18.0,14.0,0.0,0.0,206.0,0.0,126.0,0.0,492.0,493.0,1025.0,0.0,5.0,7.0,0.0,271.0
139.0,101.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,396.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,14.0,12.0,0.0,0.0,206.0,0.0,123.0,0.0,492.0,493.0,1025.0,0.0,5.0,5.0,0.0,260.0
125.0,97.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,421.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,24.0,18.0,0.0,0.0,206.0,0.0,124.0,0.0,492.0,494.0,1026.0,0.0,7.0,11.0,0.0,253.0
85.0,84.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,26.0,31.0,0.0,0.0,206.0,0.0,128.0,0.0,492.0,493.0,1025.0,0.0,16.0,23.0,0.0,269.0
98.0,88.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,40.0,43.0,0.0,0.0,206.0,0.0,128.0,0.0,492.0,494.0,1025.0,0.0,17.0,19.0,0.0,262.0
120.0,95.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,55.0,67.0,0.0,0.0,206.0,0.0,130.0,0.0,492.0,494.0,1025.0,0.0,30.0,34.0,0.0,252.0
194.0,118.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,75.0,103.0,0.0,0.0,206.0,0.0,125.0,0.0,492.0,493.0,1025.0,0.0,45.0,50.0,0.0,278.0
199.0,120.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,80.0,75.0,0.0,0.0,206.0,0.0,122.0,0.0,492.0,494.0,1025.0,0.0,38.0,56.0,0.0,287.0
