Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,74.0,7.0,0.0,0.0,21.0,23.0,0.0,441.0,425.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,80.0,86.0,66.0,0.0,261.0,71.0,70.0,0.0,0.0,79.0,315.0,453.0,469.0,0.0,988.0,17.0,58.0,0.0,318.0,272.0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,438.0,425.0,0.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,43.0,76.0,58.0,0.0,250.0,116.0,59.0,0.0,0.0,79.0,325.0,451.0,465.0,0.0,985.0,15.0,35.0,0.0,320.0,277.0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,425.0,0.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,40.0,96.0,60.0,0.0,202.0,166.0,82.0,0.0,0.0,79.0,281.0,451.0,463.0,0.0,986.0,22.0,40.0,0.0,323.0,292.0
0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,26.0,70.0,32.0,0.0,224.0,201.0,52.0,0.0,0.0,79.0,293.0,448.0,464.0,0.0,985.0,16.0,25.0,0.0,320.0,294.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,426.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,8.0,22.0,15.0,0.0,330.0,201.0,20.0,0.0,0.0,79.0,353.0,451.0,464.0,0.0,986.0,4.0,9.0,0.0,316.0,290.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,426.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,26.0,36.0,20.0,0.0,277.0,199.0,33.0,0.0,0.0,79.0,327.0,456.0,468.0,0.0,988.0,7.0,15.0,0.0,316.0,291.0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,425.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,47.0,56.0,48.0,0.0,303.0,201.0,64.0,0.0,0.0,79.0,352.0,456.0,470.0,0.0,987.0,12.0,26.0,0.0,309.0,284.0
25.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,425.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,61.0,61.0,48.0,0.0,242.0,200.0,65.0,0.0,0.0,79.0,318.0,455.0,470.0,0.0,989.0,15.0,27.0,0.0,308.0,291.0
63.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,424.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,68.0,115.0,74.0,0.0,206.0,203.0,114.0,0.0,0.0,79.0,277.0,455.0,470.0,0.0,992.0,30.0,65.0,0.0,312.0,265.0
195.0,118.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,424.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,83.0,185.0,86.0,0.0,265.0,203.0,133.0,0.0,0.0,79.0,335.0,454.0,470.0,0.0,993.0,37.0,83.0,0.0,311.0,276.0
245.0,137.0,52.0,121.0,32.0,0.0,179.0,193.0,61.0,440.0,424.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,74.0,209.0,80.0,0.0,310.0,203.0,122.0,0.0,0.0,79.0,363.0,453.0,469.0,0.0,994.0,40.0,72.0,0.0,309.0,284.0
244.0,137.0,58.0,152.0,153.0,0.0,214.0,213.0,212.0,440.0,425.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,74.0,146.0,63.0,0.0,345.0,204.0,98.0,167.0,0.0,79.0,379.0,453.0,468.0,0.0,995.0,32.0,50.0,0.0,311.0,290.0
244.0,138.0,48.0,135.0,136.0,0.0,195.0,194.0,195.0,440.0,425.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,62.0,122.0,68.0,0.0,321.0,203.0,76.0,317.0,0.0,79.0,368.0,453.0,467.0,0.0,996.0,25.0,47.0,0.0,307.0,287.0
243.0,139.0,51.0,151.0,152.0,0.0,193.0,191.0,191.0,441.0,425.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,65.0,119.0,60.0,16.0,348.0,202.0,91.0,322.0,0.0,79.0,386.0,454.0,468.0,0.0,996.0,26.0,47.0,0.0,313.0,290.0
243.0,139.0,58.0,133.0,132.0,0.0,4.0,139.0,0.0,441.0,425.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,84.0,152.0,82.0,18.0,253.0,203.0,122.0,323.0,0.0,79.0,340.0,455.0,467.0,0.0,996.0,31.0,69.0,0.0,314.0,292.0
243.0,139.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,424.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,65.0,152.0,77.0,0.0,252.0,203.0,131.0,278.0,0.0,79.0,372.0,455.0,467.0,0.0,997.0,28.0,84.0,0.0,316.0,292.0
243.0,139.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,78.0,144.0,72.0,0.0,264.0,203.0,119.0,276.0,0.0,79.0,393.0,455.0,468.0,0.0,1000.0,31.0,73.0,0.0,311.0,292.0
243.0,139.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,425.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,73.0,116.0,58.0,0.0,319.0,204.0,89.0,304.0,0.0,79.0,351.0,461.0,468.0,0.0,1002.0,27.0,59.0,0.0,306.0,292.0
242.0,139.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,425.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,91.0,54.0,0.0,291.0,204.0,61.0,303.0,0.0,79.0,276.0,461.0,468.0,0.0,1004.0,23.0,38.0,0.0,321.0,292.0
242.0,139.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,62.0,91.0,55.0,0.0,218.0,204.0,72.0,270.0,0.0,79.0,260.0,463.0,468.0,0.0,1007.0,28.0,45.0,0.0,323.0,254.0
242.0,139.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,92.0,148.0,103.0,0.0,163.0,204.0,134.0,182.0,0.0,79.0,248.0,466.0,468.0,0.0,1009.0,50.0,61.0,0.0,330.0,243.0
242.0,139.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,426.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,95.0,66.0,75.0,109.0,79.0,0.0,298.0,204.0,89.0,245.0,0.0,79.0,336.0,466.0,468.0,0.0,1009.0,32.0,41.0,0.0,330.0,270.0
249.0,142.0,55.0,94.0,0.0,0.0,146.0,147.0,0.0,441.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,113.0,262.0,69.0,113.0,81.0,0.0,317.0,204.0,87.0,313.0,0.0,79.0,386.0,468.0,468.0,0.0,1009.0,30.0,43.0,0.0,333.0,290.0
274.0,151.0,52.0,146.0,129.0,0.0,193.0,192.0,0.0,440.0,425.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,38.0,107.0,380.0,56.0,86.0,63.0,0.0,322.0,203.0,72.0,309.0,0.0,79.0,400.0,466.0,470.0,0.0,1008.0,21.0,33.0,0.0,330.0,295.0
272.0,150.0,55.0,80.0,80.0,0.0,123.0,134.0,91.0,440.0,425.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,66.0,111.0,360.0,63.0,94.0,78.0,0.0,238.0,203.0,83.0,314.0,0.0,79.0,351.0,465.0,471.0,0.0,1007.0,19.0,35.0,0.0,327.0,296.0
268.0,149.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,62.0,109.0,258.0,49.0,80.0,55.0,0.0,219.0,203.0,67.0,293.0,0.0,79.0,348.0,464.0,471.0,0.0,1003.0,19.0,28.0,0.0,325.0,283.0
266.0,148.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,426.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,62.0,101.0,314.0,19.0,41.0,43.0,0.0,257.0,203.0,63.0,245.0,0.0,79.0,367.0,461.0,471.0,0.0,1002.0,15.0,30.0,0.0,325.0,255.0
244.0,142.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,48.0,98.0,335.0,4.0,3.0,39.0,0.0,197.0,204.0,60.0,174.0,0.0,79.0,375.0,462.0,470.0,0.0,1001.0,15.0,26.0,0.0,320.0,283.0
181.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,426.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,97.0,259.0,34.0,32.0,45.0,0.0,162.0,204.0,60.0,143.0,0.0,79.0,374.0,460.0,471.0,0.0,999.0,18.0,25.0,0.0,317.0,291.0
243.0,137.0,25.0,21.0,0.0,0.0,0.0,24.0,0.0,442.0,426.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,64.0,96.0,362.0,34.0,36.0,33.0,0.0,265.0,202.0,41.0,263.0,0.0,79.0,375.0,460.0,471.0,0.0,1002.0,10.0,16.0,0.0,315.0,286.0
179.0,118.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,427.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,47.0,95.0,372.0,24.0,39.0,25.0,0.0,257.0,198.0,42.0,184.0,0.0,79.0,385.0,460.0,470.0,0.0,1006.0,10.0,19.0,0.0,317.0,295.0
229.0,133.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,426.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,59.0,95.0,372.0,20.0,42.0,30.0,0.0,274.0,201.0,53.0,185.0,0.0,76.0,386.0,460.0,471.0,0.0,1008.0,12.0,24.0,0.0,316.0,290.0
256.0,144.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,68.0,96.0,372.0,20.0,42.0,31.0,3.0,252.0,203.0,52.0,261.0,0.0,74.0,380.0,459.0,471.0,0.0,1008.0,13.0,23.0,0.0,316.0,279.0
257.0,145.0,23.0,46.0,0.0,0.0,0.0,9.0,0.0,440.0,424.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,66.0,96.0,348.0,22.0,37.0,26.0,34.0,216.0,202.0,42.0,244.0,0.0,74.0,389.0,459.0,470.0,0.0,1002.0,12.0,21.0,0.0,318.0,288.0
257.0,145.0,20.0,117.0,0.0,0.0,0.0,140.0,0.0,440.0,424.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,72.0,112.0,373.0,21.0,25.0,24.0,34.0,258.0,202.0,29.0,315.0,0.0,74.0,379.0,459.0,471.0,0.0,999.0,7.0,14.0,0.0,316.0,291.0
260.0,146.0,19.0,18.0,0.0,0.0,0.0,150.0,0.0,442.0,425.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,67.0,114.0,376.0,22.0,21.0,22.0,34.0,243.0,203.0,22.0,324.0,0.0,74.0,386.0,459.0,471.0,0.0,1000.0,5.0,11.0,0.0,316.0,296.0
265.0,147.0,13.0,0.0,0.0,0.0,0.0,159.0,0.0,442.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,98.0,381.0,14.0,15.0,9.0,28.0,273.0,203.0,15.0,328.0,0.0,74.0,394.0,459.0,471.0,0.0,1002.0,1.0,9.0,0.0,314.0,297.0
267.0,149.0,17.0,59.0,0.0,0.0,0.0,26.0,0.0,442.0,425.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,113.0,385.0,18.0,11.0,9.0,0.0,273.0,202.0,13.0,299.0,0.0,74.0,395.0,459.0,471.0,0.0,1006.0,1.0,8.0,0.0,315.0,295.0
268.0,149.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,442.0,425.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,98.0,388.0,15.0,13.0,14.0,0.0,285.0,203.0,11.0,289.0,0.0,74.0,400.0,460.0,472.0,0.0,1007.0,1.0,9.0,0.0,317.0,285.0
204.0,128.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,424.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,98.0,127.0,16.0,5.0,6.0,0.0,271.0,202.0,4.0,279.0,0.0,74.0,403.0,460.0,473.0,0.0,1008.0,0.0,5.0,0.0,320.0,269.0
201.0,125.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,98.0,0.0,24.0,10.0,24.0,0.0,232.0,203.0,17.0,266.0,0.0,74.0,403.0,462.0,474.0,0.0,1010.0,2.0,3.0,0.0,316.0,294.0
109.0,97.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,98.0,0.0,36.0,33.0,34.0,0.0,206.0,203.0,37.0,255.0,0.0,74.0,375.0,463.0,475.0,0.0,1011.0,11.0,34.0,0.0,319.0,295.0
107.0,94.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,426.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,98.0,0.0,36.0,42.0,36.0,0.0,240.0,202.0,39.0,279.0,0.0,74.0,254.0,462.0,476.0,0.0,1012.0,11.0,23.0,0.0,324.0,279.0
160.0,111.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,426.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,98.0,0.0,24.0,32.0,26.0,0.0,295.0,202.0,28.0,307.0,0.0,74.0,371.0,462.0,477.0,0.0,1014.0,8.0,19.0,0.0,323.0,256.0
159.0,112.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,427.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,98.0,0.0,15.0,18.0,21.0,0.0,284.0,203.0,20.0,285.0,0.0,74.0,404.0,462.0,477.0,0.0,1016.0,3.0,6.0,0.0,325.0,283.0
278.0,149.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,426.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,99.0,110.0,12.0,17.0,19.0,0.0,219.0,204.0,20.0,267.0,0.0,74.0,404.0,463.0,476.0,0.0,1018.0,4.0,2.0,0.0,324.0,295.0
244.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,426.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,47.0,98.0,365.0,4.0,7.0,7.0,0.0,215.0,203.0,9.0,266.0,0.0,74.0,401.0,463.0,476.0,0.0,1016.0,2.0,1.0,0.0,322.0,294.0
271.0,149.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,440.0,425.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,65.0,98.0,387.0,0.0,0.0,0.0,0.0,260.0,204.0,1.0,217.0,0.0,74.0,403.0,464.0,475.0,0.0,1013.0,0.0,0.0,0.0,321.0,261.0
243.0,141.0,0.0,90.0,0.0,0.0,0.0,181.0,0.0,440.0,425.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,71.0,113.0,385.0,0.0,0.0,0.0,0.0,297.0,203.0,0.0,150.0,0.0,74.0,400.0,464.0,474.0,0.0,1010.0,0.0,0.0,0.0,316.0,155.0
241.0,139.0,0.0,133.0,0.0,0.0,0.0,177.0,0.0,440.0,424.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,72.0,114.0,383.0,0.0,0.0,0.0,0.0,298.0,203.0,0.0,147.0,0.0,74.0,398.0,463.0,473.0,0.0,1009.0,0.0,0.0,0.0,316.0,132.0
240.0,139.0,0.0,129.0,0.0,0.0,0.0,174.0,0.0,440.0,424.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,72.0,114.0,382.0,0.0,0.0,0.0,0.0,293.0,204.0,0.0,147.0,0.0,74.0,373.0,463.0,473.0,0.0,1008.0,0.0,0.0,0.0,305.0,148.0
233.0,137.0,0.0,28.0,0.0,0.0,0.0,189.0,0.0,440.0,425.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,71.0,114.0,381.0,0.0,0.0,0.0,0.0,253.0,204.0,0.0,147.0,0.0,74.0,366.0,462.0,473.0,0.0,1007.0,0.0,0.0,0.0,311.0,139.0
222.0,133.0,1.0,0.0,0.0,0.0,0.0,160.0,0.0,440.0,425.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,71.0,114.0,379.0,4.0,5.0,3.0,0.0,222.0,204.0,5.0,147.0,0.0,74.0,371.0,460.0,473.0,0.0,1005.0,0.0,0.0,0.0,315.0,131.0
251.0,143.0,1.0,108.0,63.0,0.0,0.0,0.0,0.0,441.0,426.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,71.0,114.0,376.0,3.0,18.0,8.0,0.0,330.0,203.0,10.0,147.0,0.0,74.0,372.0,461.0,473.0,0.0,1004.0,2.0,2.0,0.0,319.0,164.0
228.0,135.0,1.0,102.0,30.0,0.0,0.0,0.0,0.0,440.0,426.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,71.0,102.0,377.0,4.0,34.0,11.0,0.0,294.0,203.0,15.0,147.0,0.0,74.0,369.0,459.0,473.0,0.0,1004.0,5.0,5.0,0.0,330.0,295.0
213.0,129.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,439.0,427.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,70.0,97.0,375.0,8.0,43.0,17.0,0.0,237.0,203.0,24.0,148.0,0.0,74.0,369.0,459.0,473.0,0.0,1004.0,8.0,8.0,0.0,335.0,200.0
212.0,129.0,14.0,0.0,0.0,0.0,0.0,139.0,0.0,439.0,426.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,69.0,97.0,376.0,22.0,56.0,27.0,0.0,233.0,202.0,37.0,186.0,0.0,74.0,351.0,458.0,473.0,0.0,1006.0,13.0,14.0,0.0,339.0,179.0
207.0,127.0,26.0,0.0,0.0,0.0,0.0,112.0,0.0,438.0,426.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,72.0,112.0,376.0,36.0,81.0,37.0,0.0,213.0,203.0,50.0,245.0,0.0,74.0,390.0,457.0,473.0,0.0,1003.0,19.0,20.0,0.0,325.0,204.0
219.0,132.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0,440.0,426.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,73.0,113.0,378.0,39.0,103.0,44.0,0.0,247.0,203.0,64.0,296.0,0.0,74.0,393.0,457.0,473.0,0.0,1004.0,25.0,27.0,0.0,324.0,232.0
213.0,129.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,425.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,73.0,113.0,382.0,23.0,63.0,19.0,0.0,213.0,204.0,32.0,298.0,0.0,74.0,390.0,457.0,473.0,0.0,1008.0,13.0,16.0,0.0,329.0,270.0
225.0,134.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,425.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,11.0,113.0,384.0,28.0,44.0,29.0,0.0,252.0,204.0,26.0,298.0,0.0,74.0,379.0,457.0,473.0,0.0,1012.0,8.0,12.0,0.0,333.0,268.0
223.0,133.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,425.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,113.0,387.0,28.0,75.0,46.0,0.0,176.0,204.0,54.0,298.0,0.0,74.0,350.0,458.0,473.0,0.0,1015.0,18.0,20.0,0.0,332.0,263.0
232.0,137.0,19.0,0.0,0.0,0.0,0.0,68.0,0.0,440.0,425.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,99.0,390.0,28.0,93.0,47.0,0.0,222.0,204.0,71.0,298.0,0.0,74.0,364.0,458.0,473.0,0.0,1016.0,25.0,23.0,0.0,334.0,267.0
