Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,48.0,0.0,0.0,54.0,22.0,0.0,119.0,452.0,436.0,1021.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,389.0,71.0,87.0,74.0,0.0,0.0,0.0,101.0,201.0,0.0,105.0,340.0,477.0,492.0,0.0,1043.0,35.0,15.0,0.0,373.0,241.0
0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,452.0,436.0,1020.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,389.0,64.0,87.0,56.0,0.0,0.0,0.0,68.0,173.0,0.0,104.0,324.0,477.0,492.0,0.0,1043.0,27.0,19.0,0.0,375.0,242.0
0.0,0.0,52.0,0.0,0.0,25.0,0.0,0.0,0.0,453.0,435.0,1021.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,388.0,67.0,88.0,66.0,0.0,0.0,0.0,80.0,182.0,0.0,100.0,329.0,477.0,492.0,0.0,1044.0,29.0,27.0,0.0,374.0,206.0
0.0,0.0,60.0,0.0,0.0,27.0,0.0,0.0,0.0,452.0,435.0,1019.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,387.0,74.0,127.0,85.0,0.0,0.0,0.0,122.0,192.0,0.0,97.0,335.0,477.0,492.0,0.0,1044.0,44.0,44.0,0.0,373.0,219.0
0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,435.0,1019.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,316.0,92.0,165.0,97.0,0.0,0.0,0.0,162.0,177.0,0.0,95.0,323.0,475.0,492.0,0.0,1044.0,62.0,56.0,0.0,371.0,292.0
0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1018.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,266.0,81.0,182.0,92.0,0.0,0.0,0.0,164.0,194.0,0.0,95.0,324.0,476.0,492.0,0.0,1043.0,65.0,48.0,0.0,370.0,259.0
0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1019.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,342.0,96.0,211.0,104.0,0.0,0.0,0.0,170.0,210.0,0.0,98.0,334.0,476.0,492.0,0.0,1043.0,65.0,68.0,0.0,369.0,255.0
0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,29.0,453.0,436.0,1019.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,380.0,82.0,159.0,74.0,0.0,0.0,0.0,122.0,244.0,0.0,108.0,348.0,476.0,492.0,0.0,1043.0,47.0,47.0,0.0,368.0,281.0
0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,12.0,449.0,436.0,1017.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,381.0,101.0,188.0,99.0,0.0,0.0,0.0,165.0,246.0,0.0,115.0,369.0,476.0,492.0,0.0,1043.0,61.0,54.0,0.0,366.0,290.0
0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,18.0,448.0,436.0,1016.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,382.0,99.0,211.0,117.0,0.0,0.0,0.0,200.0,215.0,0.0,113.0,353.0,476.0,492.0,0.0,1043.0,77.0,45.0,0.0,365.0,283.0
0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,72.0,450.0,436.0,1015.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,383.0,103.0,197.0,111.0,9.0,0.0,0.0,190.0,273.0,0.0,105.0,383.0,476.0,492.0,0.0,1042.0,70.0,45.0,0.0,366.0,285.0
0.0,0.0,76.0,0.0,0.0,24.0,0.0,0.0,91.0,452.0,435.0,1016.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,385.0,101.0,191.0,105.0,34.0,0.0,0.0,183.0,290.0,0.0,99.0,394.0,476.0,492.0,0.0,1043.0,67.0,40.0,0.0,367.0,292.0
0.0,0.0,68.0,0.0,0.0,56.0,0.0,0.0,105.0,452.0,435.0,1018.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,387.0,91.0,165.0,86.0,20.0,0.0,0.0,144.0,229.0,0.0,97.0,366.0,475.0,492.0,0.0,1043.0,53.0,40.0,0.0,355.0,286.0
0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1018.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,389.0,140.0,266.0,158.0,0.0,0.0,0.0,233.0,189.0,0.0,98.0,332.0,476.0,492.0,0.0,1043.0,91.0,81.0,0.0,355.0,284.0
0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,435.0,1018.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,388.0,138.0,217.0,145.0,0.0,0.0,0.0,204.0,227.0,0.0,99.0,358.0,476.0,492.0,0.0,1043.0,79.0,61.0,0.0,355.0,297.0
0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,435.0,1018.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,386.0,131.0,200.0,122.0,0.0,0.0,0.0,164.0,242.0,0.0,95.0,365.0,475.0,492.0,0.0,1043.0,62.0,57.0,0.0,358.0,297.0
0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1020.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,386.0,94.0,167.0,103.0,0.0,0.0,0.0,139.0,241.0,0.0,96.0,376.0,475.0,492.0,0.0,1042.0,51.0,53.0,0.0,360.0,298.0
0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1020.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,386.0,60.0,125.0,64.0,0.0,0.0,0.0,93.0,238.0,0.0,104.0,372.0,475.0,492.0,0.0,1043.0,35.0,42.0,0.0,361.0,299.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1021.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,386.0,36.0,82.0,40.0,0.0,0.0,0.0,54.0,228.0,0.0,112.0,301.0,475.0,492.0,0.0,1042.0,21.0,26.0,0.0,362.0,283.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1021.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,386.0,37.0,70.0,39.0,0.0,0.0,0.0,53.0,174.0,0.0,117.0,259.0,475.0,491.0,0.0,1044.0,20.0,15.0,0.0,364.0,281.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,1021.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,368.0,33.0,83.0,41.0,0.0,0.0,0.0,67.0,208.0,0.0,121.0,346.0,476.0,491.0,0.0,1044.0,24.0,24.0,0.0,362.0,299.0
0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,454.0,436.0,1021.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,352.0,40.0,83.0,48.0,0.0,0.0,0.0,67.0,208.0,0.0,121.0,333.0,478.0,492.0,0.0,1043.0,24.0,23.0,0.0,364.0,299.0
0.0,0.0,30.0,0.0,0.0,110.0,0.0,0.0,0.0,454.0,436.0,1021.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,386.0,45.0,70.0,54.0,0.0,0.0,0.0,71.0,237.0,0.0,122.0,369.0,478.0,492.0,0.0,1043.0,25.0,22.0,0.0,363.0,302.0
0.0,0.0,32.0,140.0,0.0,114.0,0.0,0.0,158.0,453.0,436.0,1021.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,384.0,45.0,63.0,45.0,0.0,0.0,0.0,67.0,322.0,0.0,121.0,372.0,478.0,492.0,0.0,1043.0,22.0,22.0,0.0,361.0,303.0
0.0,0.0,42.0,118.0,10.0,100.0,0.0,0.0,172.0,453.0,435.0,1020.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,384.0,59.0,60.0,54.0,0.0,0.0,0.0,74.0,330.0,0.0,118.0,391.0,478.0,492.0,0.0,1043.0,23.0,17.0,0.0,361.0,302.0
0.0,0.0,33.0,117.0,84.0,0.0,0.0,0.0,180.0,453.0,435.0,1020.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,384.0,52.0,65.0,51.0,22.0,0.0,0.0,68.0,321.0,0.0,120.0,394.0,477.0,492.0,0.0,1043.0,20.0,17.0,0.0,358.0,302.0
0.0,0.0,36.0,131.0,2.0,0.0,0.0,0.0,0.0,453.0,435.0,1020.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,384.0,53.0,42.0,49.0,34.0,0.0,0.0,64.0,292.0,0.0,120.0,395.0,477.0,492.0,0.0,1043.0,19.0,11.0,0.0,358.0,299.0
0.0,0.0,24.0,43.0,0.0,0.0,0.0,0.0,25.0,452.0,436.0,1020.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,383.0,42.0,36.0,41.0,34.0,0.0,0.0,51.0,286.0,0.0,121.0,392.0,477.0,492.0,0.0,1043.0,18.0,12.0,0.0,357.0,239.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,436.0,1019.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,382.0,36.0,31.0,32.0,34.0,0.0,0.0,39.0,309.0,0.0,121.0,397.0,477.0,492.0,0.0,1043.0,14.0,7.0,0.0,358.0,295.0
0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,110.0,453.0,436.0,1020.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,380.0,21.0,15.0,19.0,34.0,0.0,0.0,27.0,288.0,0.0,120.0,391.0,477.0,492.0,0.0,1043.0,10.0,7.0,0.0,359.0,292.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,65.0,454.0,436.0,1020.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,380.0,14.0,13.0,18.0,34.0,0.0,0.0,29.0,273.0,0.0,120.0,387.0,477.0,492.0,0.0,1043.0,7.0,4.0,0.0,359.0,279.0
0.0,0.0,13.0,0.0,0.0,36.0,0.0,0.0,0.0,454.0,436.0,1020.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,380.0,19.0,29.0,24.0,14.0,0.0,0.0,36.0,252.0,0.0,120.0,378.0,477.0,492.0,0.0,1044.0,10.0,3.0,0.0,357.0,267.0
0.0,0.0,16.0,0.0,0.0,43.0,0.0,0.0,32.0,454.0,436.0,1019.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,380.0,24.0,45.0,29.0,0.0,0.0,0.0,39.0,302.0,0.0,120.0,395.0,477.0,492.0,0.0,1043.0,12.0,9.0,0.0,356.0,270.0
0.0,0.0,12.0,0.0,0.0,118.0,5.0,0.0,177.0,454.0,435.0,1019.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,368.0,18.0,24.0,16.0,0.0,0.0,0.0,24.0,258.0,0.0,120.0,376.0,477.0,492.0,0.0,1042.0,6.0,2.0,0.0,355.0,290.0
0.0,0.0,3.0,130.0,132.0,130.0,183.0,0.0,185.0,453.0,435.0,1019.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,266.0,5.0,10.0,3.0,0.0,0.0,0.0,9.0,250.0,0.0,120.0,367.0,477.0,492.0,0.0,1042.0,1.0,1.0,0.0,354.0,299.0
0.0,0.0,2.0,3.0,2.0,55.0,166.0,0.0,163.0,453.0,435.0,1018.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,262.0,4.0,3.0,2.0,0.0,0.0,0.0,5.0,297.0,0.0,121.0,385.0,477.0,492.0,0.0,1043.0,0.0,0.0,0.0,354.0,305.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,452.0,436.0,1019.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,297.0,0.0,121.0,389.0,477.0,492.0,0.0,1043.0,0.0,0.0,0.0,355.0,304.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1020.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,121.0,388.0,477.0,492.0,0.0,1042.0,0.0,0.0,0.0,355.0,303.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1020.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,121.0,381.0,477.0,492.0,0.0,1043.0,0.0,0.0,0.0,358.0,304.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1020.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,120.0,371.0,477.0,492.0,0.0,1042.0,0.0,0.0,0.0,354.0,305.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,435.0,1019.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,121.0,369.0,477.0,492.0,0.0,1043.0,0.0,0.0,0.0,344.0,304.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1019.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,121.0,372.0,477.0,492.0,0.0,1044.0,0.0,0.0,0.0,337.0,302.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1021.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,121.0,375.0,474.0,489.0,0.0,1044.0,0.0,0.0,0.0,334.0,306.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1021.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,121.0,357.0,469.0,482.0,0.0,1042.0,0.0,0.0,0.0,335.0,278.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,1020.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,118.0,366.0,470.0,482.0,0.0,1040.0,0.0,0.0,0.0,334.0,299.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1020.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,117.0,363.0,471.0,482.0,0.0,1038.0,0.0,0.0,0.0,333.0,299.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1020.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,116.0,372.0,471.0,482.0,0.0,1037.0,0.0,0.0,0.0,344.0,289.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1020.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,120.0,364.0,472.0,483.0,0.0,1037.0,0.0,0.0,0.0,341.0,298.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1019.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,119.0,378.0,472.0,482.0,0.0,1037.0,0.0,0.0,0.0,339.0,284.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,452.0,435.0,1018.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,114.0,374.0,471.0,483.0,0.0,1036.0,0.0,0.0,0.0,338.0,261.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,435.0,1017.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,110.0,330.0,470.0,481.0,0.0,1036.0,0.0,0.0,0.0,338.0,275.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,435.0,1016.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,103.0,292.0,477.0,486.0,0.0,1038.0,0.0,0.0,0.0,340.0,299.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,435.0,1014.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,103.0,298.0,480.0,488.0,0.0,1041.0,0.0,0.0,0.0,336.0,295.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1014.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,109.0,372.0,479.0,488.0,0.0,1041.0,0.0,0.0,0.0,334.0,245.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,453.0,436.0,1015.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,111.0,389.0,478.0,488.0,0.0,1040.0,0.0,0.0,0.0,332.0,280.0
0.0,0.0,0.0,0.0,0.0,96.0,184.0,0.0,177.0,454.0,437.0,1016.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,107.0,372.0,479.0,488.0,0.0,1040.0,0.0,0.0,0.0,332.0,278.0
0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,6.0,454.0,436.0,1016.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,3.0,264.0,0.0,104.0,368.0,479.0,488.0,0.0,1040.0,2.0,1.0,0.0,335.0,276.0
0.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,42.0,453.0,436.0,1016.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0,25.0,11.0,0.0,0.0,0.0,14.0,274.0,0.0,109.0,375.0,479.0,488.0,0.0,1040.0,6.0,3.0,0.0,336.0,289.0
0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,106.0,453.0,436.0,1015.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,5.0,33.0,4.0,0.0,0.0,0.0,14.0,280.0,0.0,108.0,378.0,479.0,488.0,0.0,1040.0,5.0,4.0,0.0,336.0,297.0
0.0,0.0,5.0,96.0,0.0,102.0,199.0,0.0,198.0,452.0,435.0,1015.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,8.0,31.0,7.0,0.0,0.0,0.0,20.0,304.0,0.0,110.0,389.0,478.0,488.0,0.0,1040.0,5.0,4.0,0.0,334.0,299.0
0.0,0.0,9.0,1.0,0.0,1.0,36.0,0.0,126.0,452.0,435.0,1015.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,12.0,47.0,16.0,0.0,0.0,0.0,29.0,250.0,0.0,109.0,370.0,478.0,488.0,0.0,1040.0,10.0,10.0,0.0,338.0,303.0
0.0,0.0,12.0,0.0,0.0,37.0,0.0,0.0,19.0,453.0,436.0,1015.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,17.0,58.0,19.0,0.0,0.0,0.0,40.0,261.0,0.0,109.0,377.0,478.0,488.0,0.0,1040.0,15.0,13.0,0.0,337.0,303.0
