Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
257.0,144.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,428.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,65.0,91.0,0.0,265.0,207.0,0.0,112.0,289.0,465.0,472.0,1003.0,1013.0,36.0,62.0,0.0,275.0
164.0,116.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,428.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,75.0,93.0,0.0,225.0,207.0,0.0,112.0,270.0,466.0,472.0,1004.0,1014.0,46.0,71.0,0.0,266.0
166.0,113.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,427.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,60.0,78.0,0.0,249.0,206.0,0.0,110.0,278.0,466.0,472.0,1005.0,1015.0,40.0,51.0,0.0,286.0
177.0,117.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,428.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,57.0,65.0,0.0,261.0,206.0,0.0,109.0,283.0,466.0,472.0,1004.0,1015.0,32.0,47.0,0.0,273.0
262.0,145.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,429.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,45.0,68.0,0.0,268.0,207.0,0.0,106.0,301.0,468.0,472.0,1005.0,1016.0,33.0,42.0,0.0,269.0
272.0,149.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,429.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,74.0,83.0,0.0,262.0,206.0,0.0,104.0,284.0,468.0,472.0,1008.0,1018.0,32.0,43.0,0.0,290.0
243.0,140.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,428.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,87.0,96.0,0.0,269.0,207.0,0.0,107.0,351.0,471.0,472.0,1008.0,1018.0,41.0,54.0,0.0,296.0
280.0,152.0,57.0,0.0,0.0,0.0,0.0,0.0,117.0,427.0,427.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,79.0,94.0,0.0,267.0,207.0,0.0,114.0,356.0,471.0,472.0,1007.0,1021.0,38.0,53.0,0.0,296.0
