Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,10.0,24.0,0.0,19.0,129.0,0.0,20.0,454.0,438.0,1008.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,17.0,27.0,15.0,0.0,273.0,0.0,24.0,0.0,0.0,125.0,304.0,478.0,490.0,0.0,1038.0,7.0,5.0,0.0,0.0,268.0
0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,27.0,454.0,438.0,1006.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,18.0,20.0,14.0,0.0,248.0,0.0,23.0,0.0,0.0,124.0,310.0,476.0,490.0,0.0,1036.0,8.0,5.0,0.0,0.0,283.0
0.0,0.0,8.0,0.0,0.0,23.0,0.0,0.0,0.0,454.0,437.0,1003.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,15.0,21.0,10.0,0.0,233.0,0.0,18.0,0.0,0.0,122.0,284.0,472.0,490.0,0.0,1035.0,6.0,4.0,0.0,0.0,257.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,1000.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,10.0,16.0,7.0,0.0,208.0,0.0,18.0,0.0,0.0,120.0,273.0,467.0,490.0,0.0,1033.0,3.0,4.0,0.0,0.0,270.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,997.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,13.0,24.0,15.0,0.0,193.0,0.0,30.0,0.0,0.0,118.0,265.0,465.0,490.0,0.0,1033.0,8.0,6.0,0.0,0.0,290.0
0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,438.0,995.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,24.0,38.0,24.0,0.0,226.0,0.0,45.0,0.0,0.0,116.0,284.0,464.0,489.0,0.0,1033.0,16.0,11.0,0.0,0.0,292.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,438.0,994.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,31.0,50.0,34.0,0.0,248.0,0.0,63.0,0.0,0.0,116.0,292.0,465.0,488.0,0.0,1035.0,24.0,15.0,0.0,0.0,276.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,438.0,994.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,33.0,65.0,43.0,0.0,213.0,0.0,85.0,0.0,0.0,116.0,274.0,465.0,487.0,0.0,1040.0,32.0,21.0,0.0,0.0,287.0
0.0,0.0,33.0,0.0,0.0,0.0,47.0,0.0,0.0,451.0,439.0,994.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41.0,65.0,50.0,0.0,225.0,0.0,91.0,0.0,0.0,116.0,282.0,464.0,487.0,0.0,1036.0,30.0,29.0,0.0,0.0,271.0
0.0,0.0,33.0,0.0,0.0,6.0,78.0,11.0,0.0,451.0,439.0,994.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,40.0,67.0,44.0,0.0,286.0,0.0,73.0,0.0,0.0,116.0,334.0,464.0,486.0,0.0,1035.0,26.0,27.0,0.0,0.0,277.0
0.0,0.0,26.0,113.0,0.0,116.0,138.0,137.0,134.0,451.0,437.0,994.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,37.0,65.0,40.0,5.0,274.0,0.0,76.0,0.0,0.0,116.0,337.0,465.0,482.0,0.0,1030.0,31.0,23.0,0.0,0.0,263.0
0.0,0.0,23.0,142.0,138.0,140.0,204.0,202.0,203.0,454.0,428.0,994.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,42.0,70.0,44.0,129.0,249.0,0.0,67.0,0.0,0.0,116.0,329.0,466.0,481.0,0.0,1032.0,28.0,19.0,0.0,0.0,278.0
0.0,0.0,25.0,137.0,138.0,135.0,208.0,205.0,20.0,456.0,432.0,997.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,51.0,61.0,47.0,133.0,293.0,0.0,67.0,0.0,0.0,118.0,356.0,468.0,480.0,0.0,1036.0,26.0,15.0,0.0,0.0,296.0
0.0,0.0,23.0,107.0,102.0,109.0,171.0,168.0,136.0,456.0,438.0,998.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,47.0,53.0,37.0,132.0,212.0,0.0,50.0,0.0,0.0,119.0,319.0,469.0,480.0,0.0,1037.0,19.0,10.0,0.0,0.0,297.0
0.0,0.0,20.0,0.0,0.0,1.0,91.0,70.0,0.0,456.0,438.0,998.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,45.0,63.0,44.0,99.0,195.0,0.0,76.0,0.0,0.0,119.0,313.0,471.0,480.0,0.0,1039.0,29.0,14.0,0.0,0.0,295.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1000.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,60.0,56.0,52.0,5.0,227.0,0.0,71.0,0.0,0.0,119.0,262.0,474.0,480.0,0.0,1040.0,25.0,17.0,0.0,0.0,273.0
0.0,0.0,24.0,0.0,0.0,0.0,58.0,0.0,0.0,455.0,439.0,1000.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,48.0,56.0,36.0,0.0,259.0,0.0,42.0,0.0,0.0,119.0,282.0,476.0,480.0,0.0,1040.0,13.0,12.0,0.0,0.0,293.0
0.0,0.0,17.0,0.0,0.0,0.0,82.0,0.0,0.0,455.0,439.0,1001.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,26.0,58.0,16.0,0.0,291.0,0.0,27.0,0.0,0.0,120.0,289.0,476.0,480.0,0.0,1041.0,9.0,11.0,0.0,0.0,280.0
0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,439.0,1003.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,23.0,88.0,27.0,0.0,215.0,0.0,52.0,0.0,0.0,121.0,257.0,476.0,480.0,0.0,1041.0,15.0,20.0,0.0,0.0,291.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1004.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,42.0,126.0,41.0,0.0,203.0,0.0,75.0,0.0,0.0,121.0,256.0,477.0,480.0,0.0,1041.0,28.0,22.0,0.0,0.0,272.0
0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,439.0,1006.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,46.0,146.0,46.0,0.0,168.0,0.0,97.0,0.0,0.0,122.0,244.0,477.0,480.0,0.0,1040.0,40.0,23.0,0.0,0.0,247.0
0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,439.0,1006.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,58.0,107.0,49.0,0.0,264.0,0.0,76.0,0.0,0.0,123.0,284.0,477.0,480.0,0.0,1041.0,25.0,19.0,0.0,0.0,268.0
0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,455.0,439.0,1005.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,44.0,83.0,36.0,0.0,250.0,0.0,55.0,0.0,0.0,123.0,275.0,479.0,480.0,0.0,1041.0,19.0,22.0,0.0,0.0,247.0
0.0,0.0,26.0,0.0,0.0,89.0,0.0,0.0,0.0,454.0,438.0,1005.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,38.0,64.0,38.0,0.0,243.0,0.0,52.0,0.0,0.0,122.0,269.0,479.0,480.0,0.0,1040.0,16.0,17.0,0.0,0.0,170.0
0.0,0.0,27.0,0.0,0.0,37.0,127.0,0.0,0.0,454.0,438.0,1003.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,40.0,53.0,32.0,0.0,251.0,0.0,34.0,0.0,0.0,121.0,278.0,477.0,480.0,0.0,1040.0,9.0,12.0,0.0,0.0,203.0
0.0,0.0,20.0,0.0,0.0,0.0,61.0,0.0,0.0,454.0,438.0,1000.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35.0,67.0,23.0,0.0,235.0,0.0,34.0,0.0,0.0,119.0,270.0,474.0,480.0,0.0,1037.0,12.0,19.0,0.0,0.0,297.0
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,438.0,998.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,26.0,44.0,19.0,0.0,194.0,0.0,29.0,0.0,0.0,117.0,257.0,471.0,480.0,0.0,1036.0,11.0,14.0,0.0,0.0,269.0
0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,437.0,996.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,30.0,39.0,19.0,0.0,185.0,0.0,25.0,0.0,0.0,115.0,254.0,469.0,480.0,0.0,1036.0,8.0,8.0,0.0,0.0,269.0
0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,995.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,35.0,61.0,27.0,0.0,244.0,0.0,33.0,0.0,0.0,114.0,281.0,468.0,480.0,0.0,1035.0,10.0,12.0,0.0,0.0,270.0
0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,437.0,993.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,49.0,78.0,47.0,0.0,210.0,0.0,55.0,0.0,0.0,112.0,259.0,469.0,478.0,0.0,1035.0,20.0,19.0,0.0,0.0,266.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,438.0,992.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,44.0,134.0,43.0,0.0,220.0,0.0,75.0,0.0,0.0,111.0,264.0,468.0,482.0,0.0,1034.0,37.0,37.0,0.0,0.0,264.0
0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,438.0,991.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,42.0,89.0,39.0,0.0,230.0,0.0,59.0,0.0,0.0,112.0,270.0,468.0,483.0,0.0,1034.0,26.0,46.0,0.0,0.0,276.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,438.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,43.0,34.0,46.0,0.0,311.0,0.0,49.0,0.0,0.0,112.0,314.0,468.0,483.0,0.0,1025.0,11.0,17.0,0.0,0.0,277.0
0.0,0.0,18.0,24.0,0.0,115.0,74.0,0.0,0.0,450.0,438.0,991.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,37.0,33.0,40.0,29.0,319.0,0.0,54.0,0.0,0.0,112.0,321.0,466.0,482.0,0.0,1021.0,13.0,8.0,0.0,0.0,266.0
0.0,0.0,24.0,117.0,0.0,117.0,190.0,187.0,0.0,452.0,438.0,991.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,46.0,77.0,47.0,33.0,256.0,0.0,81.0,0.0,0.0,112.0,285.0,466.0,479.0,0.0,1018.0,27.0,15.0,0.0,0.0,255.0
0.0,0.0,25.0,140.0,37.0,139.0,206.0,202.0,176.0,453.0,438.0,993.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,49.0,89.0,51.0,33.0,275.0,0.0,92.0,0.0,0.0,113.0,291.0,466.0,478.0,0.0,1023.0,31.0,23.0,0.0,0.0,257.0
0.0,0.0,37.0,4.0,3.0,120.0,166.0,162.0,3.0,453.0,439.0,994.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,65.0,125.0,69.0,32.0,267.0,0.0,111.0,0.0,0.0,114.0,294.0,468.0,478.0,0.0,1025.0,37.0,34.0,0.0,0.0,291.0
0.0,0.0,73.0,0.0,0.0,58.0,50.0,0.0,0.0,455.0,439.0,996.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,111.0,147.0,117.0,12.0,246.0,0.0,150.0,0.0,0.0,115.0,280.0,468.0,478.0,0.0,1034.0,53.0,41.0,0.0,0.0,292.0
0.0,0.0,114.0,0.0,0.0,0.0,28.0,0.0,0.0,456.0,438.0,998.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,135.0,181.0,182.0,0.0,195.0,0.0,261.0,0.0,0.0,116.0,259.0,471.0,478.0,0.0,1037.0,111.0,102.0,0.0,0.0,280.0
0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,999.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,150.0,176.0,193.0,0.0,193.0,0.0,279.0,0.0,0.0,116.0,257.0,474.0,478.0,0.0,1038.0,121.0,118.0,0.0,0.0,276.0
0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1000.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,152.0,173.0,200.0,0.0,214.0,0.0,290.0,0.0,0.0,117.0,267.0,474.0,484.0,0.0,1041.0,126.0,139.0,0.0,0.0,286.0
0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1002.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,142.0,203.0,179.0,0.0,221.0,0.0,265.0,0.0,0.0,118.0,262.0,473.0,485.0,0.0,1041.0,114.0,130.0,0.0,0.0,277.0
0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1003.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,119.0,191.0,148.0,0.0,234.0,0.0,236.0,0.0,0.0,118.0,267.0,473.0,488.0,0.0,1041.0,98.0,114.0,0.0,0.0,249.0
0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1005.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,106.0,200.0,107.0,0.0,270.0,0.0,204.0,0.0,0.0,120.0,292.0,473.0,489.0,0.0,1041.0,81.0,86.0,0.0,0.0,289.0
0.0,0.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,455.0,438.0,1007.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,101.0,175.0,88.0,4.0,286.0,0.0,138.0,0.0,0.0,120.0,299.0,473.0,489.0,0.0,1041.0,57.0,62.0,0.0,0.0,298.0
0.0,0.0,62.0,0.0,0.0,0.0,116.0,0.0,0.0,457.0,439.0,1008.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,86.0,165.0,77.0,6.0,255.0,0.0,112.0,0.0,0.0,121.0,335.0,473.0,488.0,0.0,1042.0,44.0,51.0,0.0,0.0,298.0
0.0,0.0,51.0,9.0,0.0,59.0,112.0,0.0,0.0,457.0,439.0,1009.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,65.0,140.0,76.0,5.0,321.0,0.0,104.0,0.0,0.0,121.0,386.0,473.0,489.0,0.0,1041.0,31.0,44.0,0.0,0.0,299.0
0.0,0.0,48.0,110.0,0.0,110.0,52.0,126.0,0.0,456.0,438.0,1009.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,59.0,88.0,68.0,34.0,297.0,0.0,89.0,0.0,0.0,121.0,374.0,474.0,489.0,0.0,1042.0,22.0,33.0,0.0,0.0,299.0
0.0,0.0,53.0,109.0,91.0,108.0,0.0,162.0,148.0,455.0,438.0,1009.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,65.0,54.0,64.0,34.0,350.0,0.0,70.0,0.0,0.0,120.0,397.0,474.0,489.0,0.0,1042.0,17.0,25.0,0.0,0.0,299.0
0.0,0.0,54.0,2.0,2.0,3.0,0.0,30.0,32.0,455.0,438.0,1008.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,77.0,50.0,78.0,27.0,272.0,0.0,73.0,0.0,0.0,120.0,368.0,473.0,489.0,0.0,1042.0,19.0,25.0,0.0,0.0,298.0
0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,114.0,454.0,437.0,1006.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,87.0,45.0,83.0,54.0,316.0,0.0,77.0,0.0,0.0,119.0,363.0,472.0,489.0,0.0,1041.0,18.0,20.0,0.0,0.0,297.0
0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,65.0,455.0,437.0,1004.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,61.0,26.0,67.0,23.0,319.0,0.0,66.0,0.0,0.0,117.0,318.0,471.0,488.0,0.0,1040.0,10.0,11.0,0.0,0.0,297.0
0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,95.0,454.0,437.0,1000.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,73.0,26.0,66.0,38.0,322.0,0.0,66.0,0.0,0.0,116.0,320.0,469.0,488.0,0.0,1039.0,8.0,8.0,0.0,0.0,293.0
0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,453.0,437.0,998.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,83.0,43.0,74.0,2.0,265.0,0.0,93.0,0.0,0.0,115.0,294.0,467.0,487.0,0.0,1038.0,28.0,11.0,0.0,0.0,279.0
0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,438.0,997.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,66.0,93.0,70.0,0.0,257.0,0.0,113.0,0.0,0.0,115.0,286.0,468.0,487.0,0.0,1035.0,40.0,22.0,0.0,0.0,254.0
0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,438.0,996.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,82.0,108.0,79.0,0.0,270.0,0.0,131.0,0.0,0.0,114.0,337.0,469.0,487.0,0.0,1035.0,44.0,24.0,0.0,0.0,275.0
0.0,0.0,53.0,0.0,0.0,34.0,0.0,0.0,0.0,449.0,438.0,994.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,101.0,117.0,94.0,1.0,258.0,0.0,147.0,0.0,0.0,114.0,332.0,469.0,487.0,0.0,1036.0,52.0,35.0,0.0,0.0,271.0
0.0,0.0,56.0,46.0,27.0,66.0,0.0,0.0,0.0,453.0,438.0,995.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,102.0,85.0,98.0,67.0,284.0,0.0,125.0,0.0,0.0,114.0,365.0,469.0,488.0,0.0,1038.0,39.0,26.0,0.0,0.0,292.0
0.0,0.0,36.0,113.0,49.0,113.0,0.0,30.0,149.0,454.0,438.0,996.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,61.0,66.0,55.0,40.0,290.0,0.0,72.0,0.0,0.0,114.0,367.0,470.0,487.0,0.0,1038.0,21.0,17.0,0.0,0.0,292.0
0.0,0.0,29.0,50.0,0.0,96.0,0.0,126.0,128.0,455.0,438.0,997.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,47.0,49.0,50.0,18.0,270.0,0.0,59.0,0.0,0.0,115.0,365.0,469.0,487.0,0.0,1038.0,17.0,12.0,0.0,0.0,292.0
0.0,0.0,26.0,0.0,0.0,93.0,0.0,8.0,36.0,456.0,438.0,997.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,40.0,43.0,33.0,10.0,297.0,0.0,41.0,0.0,0.0,116.0,375.0,469.0,488.0,0.0,1039.0,12.0,11.0,0.0,0.0,293.0
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,998.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,40.0,51.0,39.0,0.0,287.0,0.0,52.0,0.0,0.0,116.0,372.0,469.0,488.0,0.0,1040.0,16.0,13.0,0.0,0.0,284.0
