Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
168.0,116.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,127.0,133.0,0.0,186.0,0.0,218.0,206.0,0.0,105.0,294.0,485.0,488.0,908.0,1038.0,104.0,128.0,341.0,234.0
143.0,109.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,127.0,131.0,0.0,191.0,0.0,215.0,206.0,0.0,105.0,303.0,485.0,488.0,921.0,1037.0,107.0,126.0,344.0,234.0
127.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,128.0,131.0,0.0,191.0,0.0,213.0,206.0,0.0,105.0,301.0,485.0,488.0,949.0,1037.0,82.0,101.0,339.0,240.0
110.0,98.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,128.0,130.0,0.0,134.0,0.0,226.0,211.0,0.0,105.0,312.0,485.0,488.0,977.0,1038.0,83.0,104.0,342.0,232.0
100.0,94.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,128.0,131.0,0.0,139.0,0.0,228.0,208.0,0.0,105.0,313.0,485.0,488.0,997.0,1038.0,70.0,90.0,340.0,228.0
157.0,114.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,51.0,0.0,1.0,88.0,130.0,132.0,0.0,153.0,0.0,223.0,208.0,0.0,105.0,309.0,485.0,488.0,1001.0,1037.0,77.0,99.0,345.0,237.0
227.0,134.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,67.0,0.0,38.0,95.0,173.0,145.0,0.0,148.0,0.0,250.0,207.0,0.0,105.0,331.0,485.0,488.0,1001.0,1039.0,83.0,113.0,351.0,250.0
290.0,158.0,98.0,138.0,138.0,0.0,88.0,190.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,82.0,15.0,47.0,102.0,213.0,207.0,0.0,150.0,10.0,293.0,196.0,0.0,111.0,356.0,485.0,488.0,1000.0,1039.0,75.0,101.0,351.0,298.0
290.0,158.0,66.0,105.0,107.0,0.0,155.0,99.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,115.0,101.0,97.0,100.0,216.0,216.0,0.0,112.0,5.0,273.0,193.0,0.0,116.0,336.0,486.0,488.0,1000.0,1038.0,62.0,90.0,348.0,299.0
291.0,158.0,67.0,131.0,134.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,154.0,151.0,155.0,99.0,217.0,218.0,0.0,114.0,0.0,261.0,192.0,0.0,116.0,327.0,486.0,488.0,1000.0,1039.0,57.0,84.0,353.0,296.0
290.0,158.0,65.0,129.0,113.0,86.0,184.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,155.0,151.0,155.0,101.0,217.0,218.0,0.0,87.0,31.0,281.0,190.0,0.0,116.0,346.0,486.0,488.0,1000.0,1039.0,29.0,63.0,350.0,298.0
