Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
288.0,157.0,131.0,34.0,58.0,0.0,0.0,117.0,0.0,435.0,435.0,1025.0,1039.0,112.0,115.0,135.0,139.0,137.0,148.0,90.0,0.0,0.0,394.0,54.0,192.0,18.0,0.0,185.0,0.0,125.0,383.0,0.0,0.0,1026.0,1038.0,109.0,169.0,347.0,299.0
287.0,157.0,125.0,121.0,124.0,106.0,116.0,119.0,0.0,435.0,435.0,1025.0,1039.0,144.0,148.0,157.0,147.0,145.0,153.0,90.0,0.0,0.0,395.0,51.0,201.0,40.0,0.0,186.0,0.0,127.0,381.0,0.0,0.0,1026.0,1038.0,124.0,167.0,347.0,290.0
285.0,156.0,149.0,105.0,106.0,67.0,134.0,132.0,0.0,435.0,435.0,1026.0,1040.0,139.0,143.0,157.0,144.0,143.0,152.0,90.0,0.0,0.0,395.0,49.0,192.0,65.0,0.0,185.0,0.0,129.0,378.0,0.0,0.0,1027.0,1038.0,119.0,168.0,350.0,299.0
245.0,144.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1025.0,1039.0,86.0,89.0,115.0,117.0,117.0,135.0,90.0,0.0,0.0,395.0,49.0,197.0,12.0,0.0,185.0,0.0,129.0,400.0,0.0,0.0,1027.0,1039.0,111.0,168.0,349.0,300.0
275.0,152.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1025.0,1038.0,87.0,90.0,113.0,95.0,94.0,120.0,90.0,0.0,0.0,395.0,51.0,197.0,0.0,0.0,186.0,0.0,129.0,408.0,0.0,0.0,1026.0,1040.0,101.0,168.0,351.0,300.0
277.0,154.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1024.0,1037.0,97.0,100.0,120.0,122.0,123.0,135.0,90.0,0.0,0.0,394.0,52.0,188.0,0.0,0.0,185.0,0.0,129.0,405.0,0.0,0.0,1027.0,1041.0,92.0,159.0,353.0,299.0
273.0,152.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1038.0,84.0,87.0,114.0,119.0,120.0,137.0,90.0,0.0,0.0,394.0,51.0,190.0,0.0,0.0,185.0,0.0,129.0,377.0,0.0,0.0,1027.0,1039.0,118.0,162.0,352.0,288.0
273.0,152.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1022.0,1037.0,83.0,86.0,111.0,123.0,123.0,137.0,90.0,0.0,0.0,394.0,52.0,204.0,0.0,0.0,185.0,0.0,126.0,398.0,0.0,0.0,1027.0,1039.0,135.0,164.0,347.0,296.0
275.0,153.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1037.0,95.0,98.0,118.0,102.0,101.0,124.0,99.0,0.0,0.0,393.0,54.0,208.0,0.0,0.0,185.0,0.0,122.0,397.0,0.0,0.0,1026.0,1041.0,136.0,161.0,354.0,290.0
275.0,153.0,163.0,0.0,3.0,0.0,11.0,0.0,0.0,434.0,435.0,1023.0,1037.0,89.0,92.0,114.0,115.0,115.0,131.0,101.0,0.0,0.0,393.0,54.0,211.0,0.0,0.0,185.0,0.0,127.0,408.0,0.0,0.0,1024.0,1041.0,141.0,169.0,350.0,283.0
275.0,153.0,150.0,107.0,142.0,0.0,187.0,38.0,198.0,434.0,434.0,1021.0,1035.0,112.0,115.0,133.0,140.0,142.0,150.0,95.0,0.0,0.0,393.0,53.0,209.0,63.0,0.0,185.0,0.0,120.0,381.0,0.0,0.0,1024.0,1040.0,141.0,175.0,347.0,263.0
285.0,156.0,144.0,94.0,93.0,35.0,142.0,105.0,168.0,435.0,434.0,1021.0,1036.0,143.0,147.0,158.0,127.0,128.0,143.0,93.0,0.0,0.0,393.0,52.0,206.0,8.0,0.0,184.0,0.0,116.0,362.0,0.0,0.0,1024.0,1039.0,135.0,175.0,353.0,266.0
285.0,156.0,159.0,6.0,0.0,44.0,64.0,0.0,49.0,436.0,435.0,1022.0,1037.0,108.0,111.0,135.0,102.0,94.0,121.0,100.0,0.0,0.0,393.0,54.0,210.0,0.0,0.0,182.0,0.0,111.0,399.0,0.0,0.0,1024.0,1039.0,142.0,175.0,350.0,253.0
224.0,138.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,435.0,1023.0,1038.0,72.0,75.0,103.0,99.0,0.0,58.0,101.0,0.0,0.0,393.0,54.0,211.0,0.0,0.0,183.0,0.0,114.0,412.0,0.0,0.0,1024.0,1038.0,143.0,175.0,351.0,256.0
168.0,117.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,435.0,1025.0,1037.0,92.0,110.0,122.0,103.0,0.0,56.0,100.0,0.0,0.0,312.0,53.0,209.0,0.0,0.0,185.0,0.0,109.0,364.0,0.0,0.0,1021.0,1031.0,141.0,175.0,350.0,290.0
138.0,107.0,131.0,0.0,0.0,0.0,80.0,0.0,0.0,435.0,435.0,1025.0,1038.0,0.0,140.0,73.0,115.0,0.0,59.0,101.0,0.0,0.0,390.0,50.0,191.0,0.0,0.0,185.0,0.0,98.0,378.0,0.0,0.0,1020.0,1030.0,127.0,169.0,352.0,289.0
195.0,125.0,87.0,0.0,37.0,0.0,0.0,0.0,0.0,435.0,435.0,1024.0,1037.0,0.0,5.0,4.0,2.0,0.0,0.0,80.0,0.0,0.0,122.0,40.0,132.0,0.0,0.0,185.0,0.0,97.0,260.0,0.0,0.0,1019.0,1031.0,101.0,139.0,242.0,258.0
166.0,117.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,1023.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,51.0,182.0,0.0,0.0,185.0,0.0,97.0,240.0,0.0,0.0,1020.0,1035.0,121.0,163.0,229.0,237.0
154.0,112.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,52.0,188.0,0.0,0.0,186.0,0.0,99.0,240.0,0.0,0.0,1021.0,1035.0,121.0,132.0,229.0,213.0
115.0,100.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,54.0,194.0,0.0,0.0,185.0,0.0,102.0,240.0,0.0,0.0,1022.0,1036.0,118.0,161.0,229.0,226.0
83.0,88.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,53.0,203.0,0.0,0.0,185.0,0.0,102.0,240.0,0.0,0.0,1022.0,1036.0,126.0,159.0,229.0,212.0
145.0,109.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1037.0,43.0,3.0,6.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,49.0,187.0,0.0,0.0,185.0,0.0,102.0,240.0,0.0,0.0,1022.0,1037.0,108.0,136.0,333.0,255.0
144.0,107.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,1022.0,1036.0,57.0,50.0,65.0,60.0,0.0,11.0,92.0,0.0,0.0,113.0,51.0,195.0,0.0,0.0,185.0,0.0,101.0,326.0,0.0,0.0,1021.0,1042.0,124.0,162.0,344.0,257.0
254.0,146.0,132.0,16.0,115.0,0.0,42.0,0.0,114.0,433.0,434.0,1021.0,1035.0,134.0,135.0,140.0,142.0,10.0,72.0,100.0,0.0,0.0,370.0,54.0,209.0,0.0,0.0,185.0,0.0,104.0,381.0,0.0,0.0,1021.0,1043.0,135.0,155.0,336.0,293.0
220.0,134.0,118.0,26.0,123.0,0.0,156.0,0.0,72.0,435.0,435.0,1022.0,1037.0,146.0,147.0,158.0,148.0,102.0,110.0,96.0,0.0,0.0,392.0,49.0,188.0,29.0,0.0,186.0,0.0,105.0,351.0,0.0,0.0,1022.0,1041.0,113.0,128.0,334.0,298.0
268.0,150.0,105.0,0.0,36.0,0.0,106.0,0.0,28.0,435.0,436.0,1025.0,1038.0,146.0,148.0,159.0,111.0,110.0,130.0,98.0,0.0,0.0,392.0,38.0,148.0,21.0,0.0,186.0,0.0,101.0,392.0,0.0,0.0,1023.0,1041.0,89.0,104.0,336.0,276.0
286.0,156.0,67.0,0.0,102.0,0.0,150.0,0.0,161.0,435.0,436.0,1025.0,1038.0,146.0,148.0,159.0,79.0,78.0,106.0,98.0,0.0,0.0,392.0,27.0,72.0,26.0,0.0,186.0,0.0,101.0,346.0,0.0,0.0,1021.0,1040.0,47.0,59.0,339.0,256.0
286.0,156.0,35.0,0.0,143.0,0.0,140.0,0.0,204.0,435.0,435.0,1025.0,1037.0,145.0,148.0,159.0,111.0,111.0,126.0,100.0,0.0,0.0,392.0,14.0,34.0,0.0,0.0,186.0,0.0,106.0,386.0,0.0,0.0,1021.0,1041.0,21.0,29.0,334.0,270.0
286.0,156.0,15.0,0.0,84.0,0.0,2.0,0.0,4.0,435.0,436.0,1025.0,1036.0,146.0,148.0,159.0,112.0,112.0,131.0,101.0,0.0,0.0,392.0,7.0,19.0,24.0,0.0,185.0,0.0,101.0,400.0,0.0,0.0,1021.0,1041.0,10.0,25.0,332.0,296.0
286.0,156.0,17.0,0.0,80.0,0.0,0.0,0.0,0.0,434.0,437.0,1024.0,1036.0,131.0,135.0,151.0,98.0,98.0,121.0,101.0,0.0,0.0,392.0,6.0,27.0,1.0,0.0,185.0,0.0,102.0,407.0,0.0,0.0,1021.0,1040.0,12.0,33.0,327.0,273.0
279.0,155.0,34.0,0.0,10.0,0.0,42.0,0.0,0.0,434.0,436.0,1024.0,1037.0,95.0,99.0,123.0,41.0,121.0,93.0,100.0,0.0,0.0,392.0,16.0,53.0,0.0,0.0,185.0,0.0,110.0,388.0,0.0,0.0,1021.0,1039.0,16.0,61.0,326.0,260.0
267.0,150.0,56.0,0.0,0.0,0.0,35.0,0.0,0.0,434.0,435.0,1025.0,1036.0,98.0,105.0,124.0,0.0,147.0,76.0,100.0,0.0,0.0,392.0,30.0,89.0,0.0,0.0,184.0,0.0,127.0,402.0,0.0,0.0,1021.0,1039.0,25.0,74.0,323.0,285.0
216.0,135.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1024.0,1036.0,90.0,93.0,117.0,23.0,57.0,38.0,101.0,0.0,0.0,392.0,42.0,115.0,0.0,0.0,182.0,0.0,117.0,411.0,0.0,0.0,1021.0,1039.0,51.0,93.0,337.0,279.0
213.0,130.0,124.0,111.0,119.0,104.0,0.0,6.0,11.0,434.0,434.0,1024.0,1035.0,126.0,130.0,142.0,135.0,132.0,137.0,101.0,0.0,0.0,392.0,51.0,163.0,62.0,0.0,184.0,0.0,107.0,408.0,0.0,0.0,1021.0,1041.0,95.0,164.0,336.0,274.0
285.0,156.0,120.0,113.0,115.0,106.0,118.0,163.0,155.0,434.0,435.0,1025.0,1036.0,130.0,133.0,147.0,141.0,140.0,149.0,100.0,0.0,0.0,392.0,52.0,183.0,60.0,0.0,185.0,0.0,101.0,399.0,0.0,0.0,1021.0,1042.0,110.0,174.0,342.0,297.0
277.0,155.0,154.0,95.0,35.0,4.0,146.0,127.0,26.0,433.0,435.0,1023.0,1037.0,145.0,147.0,158.0,148.0,91.0,125.0,97.0,0.0,0.0,392.0,57.0,211.0,0.0,0.0,186.0,0.0,100.0,358.0,0.0,0.0,1021.0,1041.0,137.0,175.0,343.0,269.0
150.0,113.0,161.0,1.0,0.0,43.0,68.0,0.0,0.0,433.0,434.0,1022.0,1035.0,139.0,18.0,91.0,139.0,0.0,74.0,103.0,0.0,0.0,392.0,58.0,212.0,26.0,0.0,184.0,0.0,101.0,384.0,0.0,0.0,1021.0,1040.0,140.0,174.0,339.0,279.0
132.0,105.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1023.0,1037.0,22.0,0.0,16.0,10.0,0.0,1.0,101.0,0.0,0.0,102.0,58.0,212.0,0.0,0.0,186.0,0.0,104.0,394.0,0.0,0.0,1022.0,1041.0,142.0,175.0,340.0,285.0
89.0,90.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1024.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,58.0,212.0,0.0,0.0,185.0,0.0,104.0,402.0,0.0,0.0,1021.0,1042.0,141.0,175.0,337.0,291.0
116.0,99.0,160.0,0.0,38.0,0.0,0.0,0.0,0.0,435.0,436.0,1024.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,58.0,212.0,0.0,0.0,187.0,0.0,104.0,409.0,0.0,0.0,1022.0,1041.0,139.0,175.0,338.0,283.0
177.0,119.0,160.0,94.0,101.0,80.0,0.0,0.0,0.0,435.0,435.0,1024.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,58.0,212.0,0.0,0.0,186.0,0.0,103.0,265.0,0.0,0.0,1022.0,1041.0,142.0,175.0,238.0,286.0
161.0,114.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,58.0,212.0,0.0,0.0,186.0,0.0,100.0,240.0,0.0,0.0,1022.0,1040.0,145.0,172.0,229.0,250.0
151.0,111.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1026.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,57.0,212.0,0.0,0.0,186.0,0.0,103.0,240.0,0.0,0.0,1022.0,1040.0,145.0,169.0,229.0,283.0
139.0,106.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1025.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,58.0,212.0,0.0,0.0,187.0,0.0,104.0,240.0,0.0,0.0,1022.0,1041.0,145.0,169.0,229.0,282.0
173.0,118.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1024.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,58.0,212.0,0.0,0.0,186.0,0.0,102.0,240.0,0.0,0.0,1021.0,1040.0,145.0,169.0,229.0,273.0
163.0,115.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,1024.0,1038.0,8.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,57.0,211.0,0.0,0.0,186.0,0.0,103.0,240.0,0.0,0.0,1022.0,1039.0,145.0,169.0,229.0,275.0
178.0,119.0,148.0,0.0,13.0,0.0,0.0,0.0,0.0,435.0,435.0,1023.0,1037.0,60.0,44.0,35.0,27.0,0.0,0.0,72.0,0.0,0.0,79.0,58.0,211.0,0.0,0.0,186.0,0.0,102.0,254.0,0.0,0.0,1021.0,1040.0,144.0,169.0,337.0,290.0
207.0,129.0,149.0,0.0,61.0,0.0,0.0,0.0,0.0,435.0,435.0,1023.0,1037.0,93.0,97.0,115.0,114.0,34.0,47.0,103.0,0.0,0.0,353.0,58.0,211.0,0.0,0.0,186.0,0.0,105.0,401.0,0.0,0.0,1021.0,1041.0,144.0,172.0,354.0,288.0
281.0,154.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1021.0,1036.0,72.0,75.0,100.0,128.0,100.0,121.0,101.0,0.0,0.0,390.0,58.0,212.0,0.0,0.0,185.0,0.0,107.0,395.0,0.0,0.0,1021.0,1041.0,144.0,175.0,354.0,294.0
284.0,155.0,157.0,0.0,0.0,0.0,93.0,0.0,0.0,434.0,435.0,1022.0,1036.0,104.0,108.0,126.0,142.0,144.0,147.0,102.0,0.0,0.0,392.0,58.0,212.0,0.0,0.0,185.0,0.0,111.0,401.0,0.0,0.0,1020.0,1040.0,141.0,175.0,356.0,286.0
285.0,156.0,156.0,0.0,0.0,0.0,134.0,0.0,0.0,435.0,435.0,1024.0,1037.0,97.0,101.0,121.0,142.0,147.0,149.0,101.0,0.0,0.0,390.0,58.0,212.0,0.0,0.0,186.0,0.0,120.0,408.0,0.0,0.0,1021.0,1039.0,138.0,168.0,354.0,296.0
284.0,155.0,157.0,0.0,38.0,0.0,165.0,0.0,0.0,435.0,436.0,1024.0,1038.0,111.0,114.0,131.0,142.0,147.0,149.0,101.0,0.0,0.0,390.0,57.0,212.0,8.0,0.0,186.0,0.0,125.0,407.0,0.0,0.0,1021.0,1042.0,143.0,175.0,355.0,288.0
284.0,155.0,157.0,0.0,8.0,0.0,10.0,0.0,0.0,436.0,436.0,1025.0,1037.0,123.0,125.0,140.0,132.0,135.0,143.0,101.0,0.0,0.0,390.0,54.0,211.0,1.0,0.0,186.0,0.0,128.0,411.0,0.0,0.0,1021.0,1043.0,144.0,175.0,352.0,295.0
284.0,155.0,158.0,0.0,0.0,0.0,123.0,0.0,0.0,435.0,435.0,1025.0,1036.0,114.0,118.0,136.0,141.0,143.0,147.0,101.0,0.0,0.0,390.0,54.0,210.0,0.0,0.0,184.0,0.0,125.0,410.0,0.0,0.0,1021.0,1040.0,144.0,175.0,353.0,293.0
283.0,155.0,157.0,0.0,0.0,0.0,180.0,0.0,0.0,435.0,435.0,1024.0,1036.0,107.0,110.0,129.0,134.0,136.0,144.0,101.0,0.0,0.0,390.0,54.0,209.0,0.0,0.0,185.0,0.0,126.0,410.0,0.0,0.0,1021.0,1040.0,145.0,175.0,354.0,294.0
283.0,155.0,160.0,0.0,0.0,47.0,25.0,0.0,0.0,435.0,435.0,1024.0,1035.0,111.0,114.0,133.0,132.0,133.0,142.0,101.0,0.0,0.0,390.0,54.0,210.0,0.0,0.0,187.0,0.0,126.0,410.0,0.0,0.0,1021.0,1040.0,145.0,175.0,351.0,287.0
283.0,155.0,156.0,0.0,0.0,88.0,12.0,0.0,0.0,436.0,435.0,1024.0,1032.0,101.0,104.0,124.0,132.0,133.0,143.0,101.0,0.0,0.0,390.0,54.0,212.0,0.0,0.0,187.0,0.0,124.0,409.0,0.0,0.0,1021.0,1040.0,145.0,175.0,349.0,282.0
284.0,155.0,113.0,33.0,0.0,111.0,140.0,2.0,35.0,435.0,435.0,1023.0,1031.0,113.0,117.0,131.0,132.0,133.0,143.0,100.0,0.0,0.0,390.0,46.0,198.0,2.0,0.0,186.0,0.0,124.0,405.0,0.0,0.0,1021.0,1041.0,144.0,175.0,348.0,266.0
284.0,155.0,137.0,122.0,120.0,105.0,155.0,179.0,157.0,434.0,435.0,1022.0,1030.0,141.0,145.0,154.0,142.0,142.0,149.0,100.0,0.0,0.0,390.0,47.0,207.0,34.0,0.0,186.0,0.0,124.0,387.0,0.0,0.0,1021.0,1041.0,143.0,175.0,344.0,294.0
276.0,154.0,139.0,116.0,120.0,106.0,159.0,165.0,161.0,434.0,435.0,1023.0,1031.0,141.0,144.0,154.0,142.0,133.0,145.0,98.0,0.0,0.0,390.0,46.0,212.0,34.0,0.0,186.0,0.0,124.0,396.0,0.0,0.0,1021.0,1041.0,141.0,175.0,349.0,294.0
197.0,127.0,157.0,17.0,12.0,35.0,43.0,24.0,0.0,433.0,434.0,1023.0,1030.0,144.0,36.0,105.0,84.0,2.0,41.0,101.0,0.0,0.0,390.0,54.0,212.0,34.0,0.0,186.0,0.0,124.0,401.0,0.0,0.0,1021.0,1041.0,138.0,175.0,346.0,287.0
167.0,115.0,157.0,0.0,0.0,17.0,0.0,0.0,0.0,433.0,434.0,1022.0,1030.0,109.0,0.0,63.0,0.0,0.0,0.0,101.0,0.0,0.0,119.0,54.0,211.0,1.0,0.0,186.0,0.0,124.0,409.0,0.0,0.0,1022.0,1041.0,139.0,175.0,345.0,283.0
199.0,126.0,158.0,0.0,0.0,43.0,78.0,0.0,0.0,434.0,434.0,1023.0,1031.0,133.0,0.0,70.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,54.0,211.0,0.0,0.0,186.0,0.0,124.0,409.0,0.0,0.0,1021.0,1041.0,138.0,175.0,343.0,171.0
206.0,130.0,159.0,0.0,0.0,104.0,67.0,0.0,0.0,434.0,434.0,1023.0,1031.0,113.0,0.0,63.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,54.0,212.0,0.0,0.0,186.0,0.0,123.0,398.0,0.0,0.0,1022.0,1041.0,138.0,175.0,343.0,145.0
161.0,114.0,158.0,0.0,0.0,44.0,0.0,0.0,0.0,434.0,435.0,1024.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,54.0,212.0,0.0,0.0,187.0,0.0,122.0,256.0,0.0,0.0,1022.0,1041.0,138.0,175.0,340.0,263.0
192.0,124.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1024.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,54.0,212.0,0.0,0.0,187.0,0.0,122.0,240.0,0.0,0.0,1022.0,1041.0,143.0,175.0,332.0,269.0
202.0,128.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,54.0,212.0,0.0,0.0,186.0,0.0,123.0,241.0,0.0,0.0,1022.0,1041.0,144.0,175.0,330.0,257.0
166.0,115.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,1023.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,54.0,212.0,0.0,0.0,186.0,0.0,124.0,240.0,0.0,0.0,1022.0,1041.0,144.0,175.0,327.0,276.0
154.0,109.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1023.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,54.0,212.0,0.0,0.0,181.0,0.0,124.0,241.0,0.0,0.0,1021.0,1040.0,145.0,175.0,331.0,290.0
173.0,119.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,434.0,1024.0,1031.0,28.0,0.0,0.0,26.0,0.0,0.0,65.0,0.0,0.0,122.0,54.0,212.0,0.0,0.0,136.0,0.0,124.0,241.0,0.0,0.0,1021.0,1041.0,144.0,175.0,333.0,287.0
