Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
213.0,134.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,435.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,33.0,10.0,0.0,199.0,0.0,90.0,363.0,0.0,0.0,0.0,1038.0,11.0,25.0,374.0,291.0
216.0,133.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,435.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,34.0,53.0,0.0,199.0,0.0,90.0,368.0,0.0,0.0,0.0,1039.0,12.0,28.0,374.0,286.0
191.0,125.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,26.0,42.0,34.0,0.0,199.0,0.0,90.0,360.0,0.0,0.0,0.0,1039.0,15.0,37.0,374.0,260.0
143.0,109.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,29.0,36.0,11.0,0.0,199.0,0.0,90.0,315.0,0.0,0.0,0.0,1038.0,13.0,30.0,374.0,238.0
171.0,116.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,199.0,0.0,90.0,336.0,0.0,0.0,0.0,1038.0,10.0,13.0,373.0,250.0
208.0,130.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,199.0,0.0,90.0,374.0,0.0,0.0,0.0,1038.0,8.0,11.0,373.0,262.0
204.0,128.0,11.0,0.0,40.0,0.0,0.0,0.0,0.0,431.0,435.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,12.0,14.0,44.0,0.0,199.0,0.0,90.0,290.0,0.0,0.0,0.0,1038.0,8.0,11.0,373.0,291.0
222.0,135.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,431.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,15.0,11.0,87.0,0.0,199.0,0.0,90.0,337.0,0.0,0.0,0.0,1038.0,6.0,11.0,372.0,255.0
231.0,139.0,20.0,0.0,0.0,81.0,0.0,0.0,34.0,431.0,435.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,20.0,25.0,3.0,0.0,199.0,0.0,90.0,394.0,0.0,0.0,0.0,1039.0,10.0,15.0,373.0,247.0
206.0,130.0,46.0,0.0,0.0,5.0,0.0,0.0,3.0,432.0,435.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,41.0,1.0,0.0,200.0,0.0,90.0,376.0,0.0,0.0,0.0,1039.0,12.0,20.0,374.0,272.0
196.0,125.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,57.0,34.0,0.0,199.0,0.0,90.0,363.0,0.0,0.0,0.0,1039.0,10.0,22.0,375.0,277.0
182.0,122.0,41.0,0.0,0.0,0.0,0.0,0.0,75.0,431.0,435.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,42.0,71.0,33.0,0.0,186.0,0.0,90.0,354.0,0.0,0.0,0.0,1039.0,11.0,40.0,375.0,262.0
207.0,131.0,56.0,0.0,0.0,0.0,0.0,0.0,143.0,431.0,434.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48.0,58.0,0.0,0.0,184.0,0.0,90.0,357.0,0.0,0.0,0.0,1039.0,17.0,32.0,376.0,269.0
184.0,121.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,54.0,73.0,0.0,0.0,191.0,0.0,90.0,354.0,0.0,0.0,0.0,1039.0,23.0,40.0,375.0,252.0
168.0,118.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,49.0,68.0,0.0,0.0,196.0,0.0,90.0,356.0,0.0,0.0,0.0,1039.0,23.0,51.0,375.0,262.0
113.0,99.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,47.0,62.0,0.0,0.0,200.0,0.0,90.0,349.0,0.0,0.0,0.0,1039.0,21.0,38.0,202.0,280.0
105.0,96.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,36.0,56.0,0.0,0.0,200.0,0.0,90.0,348.0,0.0,0.0,0.0,1039.0,29.0,45.0,0.0,266.0
119.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,33.0,56.0,0.0,0.0,200.0,0.0,90.0,269.0,0.0,0.0,0.0,1039.0,26.0,46.0,0.0,268.0
129.0,105.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,26.0,39.0,0.0,0.0,199.0,0.0,90.0,269.0,0.0,0.0,0.0,1039.0,21.0,37.0,0.0,272.0
131.0,105.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,200.0,0.0,90.0,269.0,0.0,0.0,0.0,1039.0,18.0,21.0,0.0,267.0
143.0,108.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,200.0,0.0,90.0,276.0,0.0,0.0,0.0,1039.0,11.0,13.0,0.0,278.0
145.0,110.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,200.0,0.0,90.0,287.0,0.0,0.0,0.0,1038.0,6.0,8.0,0.0,288.0
134.0,106.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,436.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,200.0,0.0,90.0,271.0,0.0,0.0,0.0,1038.0,1.0,2.0,0.0,229.0
147.0,110.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,436.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,200.0,0.0,90.0,289.0,0.0,0.0,0.0,1039.0,1.0,3.0,0.0,242.0
149.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,436.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,90.0,375.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,241.0
122.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,199.0,0.0,90.0,364.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,242.0
93.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,90.0,321.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,277.0
88.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,90.0,283.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,268.0
105.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,90.0,254.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,268.0
119.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,90.0,260.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,276.0
155.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,90.0,288.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,270.0
167.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,90.0,266.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,256.0
121.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,90.0,259.0,0.0,0.0,0.0,1037.0,0.0,0.0,0.0,276.0
135.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,0.0,90.0,334.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,257.0
173.0,118.0,0.0,0.0,0.0,46.0,0.0,0.0,8.0,430.0,435.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,191.0,0.0,90.0,341.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,253.0
267.0,150.0,0.0,0.0,110.0,136.0,0.0,139.0,149.0,430.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,197.0,0.0,90.0,349.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,293.0
282.0,156.0,3.0,0.0,102.0,100.0,115.0,156.0,157.0,431.0,435.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,200.0,0.0,90.0,366.0,0.0,0.0,0.0,1038.0,1.0,1.0,0.0,294.0
203.0,131.0,1.0,0.0,2.0,1.0,1.0,128.0,129.0,431.0,435.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,200.0,0.0,90.0,365.0,0.0,0.0,0.0,1038.0,1.0,2.0,0.0,295.0
215.0,133.0,0.0,0.0,0.0,0.0,0.0,67.0,116.0,430.0,435.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,90.0,382.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,295.0
181.0,123.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,430.0,435.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,90.0,350.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,279.0
172.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,90.0,330.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,252.0
195.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1008.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,199.0,0.0,90.0,353.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,271.0
208.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1007.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,200.0,0.0,90.0,272.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,272.0
178.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1009.0,0.0,0.0,0.0,0.0,4.0,46.0,25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,200.0,0.0,90.0,256.0,0.0,0.0,0.0,1038.0,0.0,0.0,99.0,251.0
206.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1010.0,0.0,0.0,0.0,0.0,38.0,56.0,46.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,200.0,0.0,90.0,352.0,0.0,0.0,0.0,1039.0,0.0,0.0,166.0,262.0
288.0,156.0,0.0,0.0,0.0,100.0,2.0,28.0,123.0,430.0,435.0,1010.0,0.0,0.0,0.0,0.0,130.0,138.0,141.0,97.0,0.0,0.0,0.0,0.0,0.0,10.0,360.0,200.0,15.0,90.0,385.0,0.0,0.0,0.0,1038.0,0.0,0.0,350.0,296.0
293.0,158.0,0.0,0.0,144.0,142.0,202.0,151.0,167.0,430.0,436.0,1009.0,0.0,0.0,0.0,0.0,144.0,150.0,156.0,98.0,0.0,0.0,3.0,0.0,0.0,52.0,363.0,200.0,44.0,93.0,385.0,0.0,0.0,0.0,1037.0,0.0,0.0,377.0,297.0
291.0,158.0,0.0,0.0,93.0,92.0,118.0,162.0,176.0,431.0,436.0,1009.0,0.0,0.0,0.0,0.0,144.0,151.0,156.0,98.0,0.0,0.0,64.0,0.0,0.0,53.0,363.0,200.0,205.0,95.0,392.0,0.0,0.0,0.0,1038.0,0.0,0.0,378.0,297.0
291.0,158.0,0.0,0.0,87.0,86.0,25.0,151.0,157.0,431.0,436.0,1010.0,0.0,0.0,0.0,0.0,144.0,151.0,156.0,97.0,0.0,0.0,162.0,0.0,0.0,62.0,363.0,200.0,342.0,100.0,380.0,0.0,0.0,0.0,1039.0,0.0,0.0,372.0,299.0
289.0,158.0,0.0,0.0,20.0,90.0,0.0,158.0,163.0,431.0,436.0,1011.0,0.0,0.0,0.0,0.0,144.0,150.0,156.0,98.0,0.0,0.0,364.0,0.0,0.0,40.0,363.0,200.0,340.0,92.0,383.0,0.0,0.0,0.0,1039.0,0.0,0.0,366.0,298.0
270.0,152.0,0.0,0.0,0.0,31.0,0.0,2.0,2.0,431.0,436.0,1009.0,0.0,0.0,0.0,0.0,41.0,133.0,87.0,99.0,0.0,0.0,392.0,0.0,0.0,51.0,362.0,200.0,315.0,90.0,409.0,0.0,0.0,0.0,1038.0,0.0,0.0,365.0,285.0
224.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1008.0,0.0,0.0,0.0,0.0,0.0,109.0,63.0,98.0,0.0,0.0,395.0,0.0,0.0,18.0,361.0,200.0,255.0,90.0,392.0,0.0,0.0,0.0,1037.0,0.0,0.0,365.0,246.0
196.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1006.0,0.0,0.0,0.0,0.0,0.0,73.0,47.0,98.0,0.0,0.0,393.0,0.0,0.0,0.0,353.0,200.0,17.0,90.0,382.0,0.0,0.0,0.0,1036.0,0.0,0.0,367.0,263.0
100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1004.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,97.0,0.0,0.0,390.0,0.0,0.0,0.0,208.0,200.0,0.0,90.0,362.0,0.0,0.0,0.0,1036.0,0.0,0.0,368.0,271.0
117.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,388.0,0.0,0.0,0.0,189.0,199.0,0.0,90.0,347.0,0.0,0.0,0.0,1037.0,0.0,0.0,370.0,273.0
116.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,389.0,0.0,0.0,0.0,261.0,199.0,0.0,90.0,349.0,0.0,0.0,0.0,1036.0,0.0,0.0,368.0,260.0
137.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,389.0,0.0,0.0,0.0,320.0,198.0,0.0,90.0,371.0,0.0,0.0,0.0,1036.0,0.0,0.0,369.0,260.0
183.0,123.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,430.0,435.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,390.0,0.0,0.0,7.0,323.0,199.0,0.0,90.0,372.0,0.0,0.0,0.0,1037.0,0.0,0.0,369.0,294.0
248.0,144.0,0.0,0.0,108.0,86.0,0.0,0.0,0.0,430.0,434.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,392.0,0.0,0.0,53.0,344.0,195.0,0.0,90.0,367.0,0.0,0.0,0.0,1037.0,0.0,0.0,368.0,297.0
255.0,147.0,0.0,0.0,117.0,81.0,0.0,0.0,0.0,430.0,435.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,394.0,0.0,0.0,68.0,334.0,192.0,0.0,90.0,374.0,0.0,0.0,0.0,1037.0,0.0,0.0,368.0,296.0
196.0,129.0,0.0,0.0,11.0,95.0,0.0,0.0,0.0,430.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,395.0,1.0,0.0,67.0,350.0,194.0,0.0,90.0,370.0,0.0,0.0,0.0,1037.0,0.0,0.0,369.0,297.0
207.0,130.0,3.0,0.0,0.0,81.0,0.0,0.0,0.0,431.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,392.0,3.0,4.0,1.0,353.0,199.0,0.0,90.0,380.0,0.0,0.0,0.0,1037.0,0.0,0.0,372.0,297.0
202.0,130.0,6.0,0.0,0.0,96.0,0.0,0.0,0.0,431.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,62.0,7.0,4.0,0.0,340.0,200.0,0.0,90.0,383.0,0.0,0.0,0.0,1037.0,0.0,0.0,370.0,281.0
189.0,125.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,435.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,8.0,7.0,0.0,332.0,200.0,0.0,90.0,383.0,0.0,0.0,0.0,1037.0,1.0,3.0,371.0,254.0
182.0,122.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,434.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,10.0,13.0,0.0,307.0,199.0,0.0,90.0,292.0,0.0,0.0,0.0,1038.0,3.0,11.0,370.0,236.0
196.0,126.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,434.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,9.0,11.0,0.0,306.0,199.0,0.0,90.0,278.0,0.0,0.0,0.0,1038.0,2.0,11.0,376.0,237.0
133.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,434.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,10.0,11.0,0.0,316.0,200.0,0.0,90.0,258.0,0.0,0.0,0.0,1037.0,3.0,10.0,375.0,253.0
199.0,126.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,434.0,1004.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,90.0,0.0,0.0,0.0,6.0,8.0,0.0,334.0,200.0,0.0,90.0,269.0,0.0,0.0,0.0,1037.0,4.0,12.0,378.0,227.0
220.0,136.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,434.0,1005.0,0.0,0.0,0.0,0.0,33.0,51.0,37.0,97.0,0.0,0.0,113.0,12.0,13.0,0.0,358.0,199.0,60.0,90.0,386.0,0.0,0.0,0.0,1037.0,4.0,10.0,380.0,251.0
197.0,127.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,434.0,1006.0,0.0,0.0,0.0,0.0,125.0,125.0,131.0,98.0,0.0,0.0,370.0,16.0,25.0,0.0,347.0,199.0,266.0,90.0,381.0,0.0,0.0,0.0,1037.0,8.0,15.0,380.0,292.0
283.0,154.0,20.0,0.0,48.0,87.0,105.0,137.0,165.0,431.0,435.0,1007.0,0.0,0.0,0.0,0.0,144.0,148.0,154.0,97.0,0.0,0.0,393.0,15.0,24.0,35.0,355.0,200.0,340.0,90.0,380.0,0.0,0.0,0.0,1036.0,6.0,12.0,380.0,297.0
