Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,143.0,0.0,1.0,1.0,0.0,0.0,0.0,433.0,434.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,160.0,192.0,0.0,259.0,207.0,0.0,89.0,328.0,489.0,497.0,1030.0,1041.0,131.0,136.0,244.0,230.0
0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,434.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,158.0,186.0,0.0,286.0,207.0,0.0,91.0,309.0,489.0,497.0,1030.0,1041.0,111.0,123.0,229.0,264.0
0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,434.0,0.0,1045.0,0.0,13.0,0.0,0.0,0.0,0.0,93.0,0.0,138.0,149.0,0.0,281.0,206.0,0.0,92.0,298.0,489.0,497.0,1031.0,1041.0,102.0,110.0,229.0,225.0
0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,434.0,0.0,1045.0,0.0,39.0,4.0,0.0,0.0,0.0,90.0,0.0,144.0,171.0,0.0,247.0,206.0,0.0,90.0,278.0,489.0,497.0,1031.0,1041.0,98.0,102.0,230.0,239.0
0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,434.0,0.0,1045.0,0.0,54.0,26.0,0.0,6.0,0.0,88.0,0.0,142.0,164.0,0.0,225.0,179.0,0.0,90.0,270.0,490.0,497.0,1031.0,1042.0,97.0,101.0,229.0,239.0
0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,434.0,0.0,1045.0,0.0,54.0,30.0,0.0,41.0,0.0,90.0,8.0,150.0,167.0,0.0,252.0,177.0,0.0,90.0,289.0,490.0,497.0,1031.0,1042.0,85.0,87.0,229.0,235.0
0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,0.0,1044.0,24.0,80.0,44.0,13.0,48.0,22.0,107.0,74.0,150.0,185.0,0.0,278.0,202.0,168.0,90.0,377.0,490.0,497.0,1031.0,1042.0,114.0,115.0,356.0,221.0
0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,134.0,434.0,435.0,0.0,1044.0,130.0,141.0,117.0,72.0,76.0,79.0,101.0,192.0,156.0,193.0,0.0,269.0,207.0,354.0,94.0,372.0,491.0,497.0,1030.0,1042.0,118.0,133.0,366.0,214.0
