Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,ESCH-SUR-ALZETTE STEG,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
248.0,145.0,9.0,100.0,0.0,0.0,49.0,145.0,0.0,0.0,429.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,214.0,185.0,0.0,6.0,78.0,294.0,209.0,0.0,104.0,0.0,0.0,0.0,0.0,1019.0,1.0,1.0,0.0,275.0
254.0,147.0,3.0,124.0,0.0,0.0,0.0,97.0,0.0,0.0,429.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,218.0,219.0,0.0,8.0,0.0,316.0,208.0,0.0,104.0,0.0,0.0,0.0,0.0,1020.0,1.0,0.0,0.0,284.0
240.0,142.0,8.0,20.0,0.0,0.0,0.0,153.0,0.0,0.0,430.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,218.0,216.0,0.0,9.0,0.0,300.0,204.0,0.0,104.0,0.0,0.0,0.0,0.0,1020.0,1.0,2.0,0.0,266.0
231.0,139.0,4.0,70.0,0.0,0.0,58.0,146.0,0.0,0.0,431.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,219.0,217.0,0.0,5.0,0.0,249.0,205.0,0.0,104.0,0.0,0.0,0.0,0.0,1019.0,1.0,1.0,0.0,277.0
203.0,129.0,9.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,430.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,217.0,217.0,0.0,15.0,0.0,261.0,205.0,0.0,104.0,0.0,0.0,0.0,0.0,1018.0,4.0,8.0,0.0,232.0
177.0,118.0,32.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,430.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,217.0,215.0,0.0,49.0,0.0,262.0,205.0,0.0,106.0,0.0,0.0,0.0,0.0,1017.0,19.0,32.0,0.0,222.0
184.0,121.0,38.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,216.0,214.0,0.0,49.0,0.0,274.0,205.0,0.0,113.0,0.0,0.0,0.0,0.0,1019.0,16.0,27.0,0.0,288.0
205.0,128.0,29.0,115.0,0.0,0.0,0.0,50.0,0.0,0.0,430.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,216.0,216.0,0.0,38.0,0.0,303.0,206.0,0.0,100.0,0.0,0.0,0.0,0.0,1018.0,21.0,24.0,0.0,298.0
186.0,122.0,27.0,128.0,0.0,0.0,0.0,61.0,0.0,0.0,430.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,214.0,214.0,0.0,29.0,0.0,276.0,208.0,0.0,101.0,0.0,0.0,0.0,0.0,1018.0,10.0,18.0,0.0,296.0
157.0,112.0,39.0,129.0,0.0,0.0,37.0,185.0,0.0,0.0,429.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,217.0,215.0,0.0,43.0,24.0,232.0,209.0,0.0,102.0,0.0,0.0,0.0,0.0,1015.0,20.0,30.0,0.0,296.0
206.0,128.0,44.0,91.0,0.0,0.0,0.0,139.0,0.0,0.0,429.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,217.0,211.0,0.0,44.0,0.0,308.0,209.0,0.0,102.0,0.0,0.0,0.0,0.0,1013.0,26.0,31.0,0.0,297.0
210.0,130.0,53.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,429.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,217.0,215.0,0.0,42.0,0.0,313.0,209.0,0.0,102.0,0.0,0.0,0.0,0.0,1016.0,20.0,35.0,0.0,298.0
190.0,123.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,217.0,215.0,0.0,60.0,0.0,274.0,209.0,0.0,102.0,0.0,0.0,0.0,0.0,1018.0,22.0,40.0,0.0,293.0
215.0,131.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,218.0,218.0,0.0,80.0,0.0,308.0,208.0,0.0,97.0,1.0,0.0,0.0,0.0,1019.0,34.0,50.0,0.0,295.0
204.0,128.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,217.0,219.0,0.0,67.0,0.0,264.0,211.0,0.0,90.0,0.0,0.0,0.0,0.0,1022.0,22.0,57.0,0.0,290.0
160.0,112.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,217.0,220.0,0.0,57.0,0.0,210.0,214.0,0.0,90.0,0.0,0.0,0.0,0.0,1020.0,24.0,48.0,0.0,290.0
153.0,111.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,218.0,218.0,0.0,36.0,0.0,233.0,211.0,0.0,90.0,0.0,0.0,0.0,0.0,1019.0,14.0,30.0,0.0,283.0
147.0,109.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,217.0,209.0,0.0,28.0,0.0,195.0,209.0,0.0,90.0,1.0,0.0,0.0,0.0,1019.0,7.0,21.0,0.0,282.0
151.0,109.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1013.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,217.0,207.0,0.0,25.0,0.0,241.0,209.0,0.0,90.0,0.0,0.0,0.0,0.0,1020.0,6.0,14.0,0.0,266.0
154.0,110.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1013.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,217.0,213.0,0.0,28.0,0.0,251.0,209.0,0.0,90.0,0.0,0.0,0.0,0.0,1020.0,9.0,21.0,0.0,237.0
127.0,103.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1012.0,39.0,0.0,14.0,0.0,0.0,0.0,0.0,53.0,214.0,212.0,55.0,19.0,0.0,224.0,208.0,0.0,91.0,0.0,0.0,0.0,0.0,1021.0,7.0,12.0,0.0,246.0
140.0,106.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1012.0,69.0,0.0,41.0,0.0,0.0,0.0,0.0,54.0,215.0,218.0,139.0,8.0,0.0,255.0,210.0,0.0,91.0,0.0,0.0,0.0,0.0,1022.0,5.0,4.0,0.0,252.0
232.0,136.0,2.0,64.0,0.0,0.0,0.0,152.0,0.0,0.0,428.0,0.0,1014.0,131.0,0.0,70.0,0.0,0.0,0.0,0.0,54.0,192.0,199.0,190.0,3.0,0.0,268.0,209.0,0.0,94.0,0.0,0.0,0.0,0.0,1023.0,0.0,2.0,0.0,239.0
268.0,152.0,3.0,120.0,0.0,0.0,156.0,137.0,0.0,0.0,428.0,0.0,1014.0,146.0,0.0,76.0,0.0,0.0,0.0,0.0,53.0,195.0,217.0,189.0,3.0,0.0,283.0,210.0,0.0,94.0,0.0,0.0,0.0,0.0,1020.0,2.0,1.0,0.0,242.0
263.0,150.0,1.0,89.0,0.0,0.0,2.0,135.0,0.0,0.0,429.0,0.0,1010.0,145.0,0.0,76.0,0.0,0.0,0.0,0.0,51.0,213.0,216.0,3.0,1.0,0.0,278.0,209.0,0.0,98.0,1.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,228.0
239.0,142.0,0.0,87.0,0.0,0.0,0.0,110.0,0.0,0.0,429.0,0.0,1010.0,122.0,0.0,69.0,0.0,0.0,0.0,0.0,51.0,220.0,217.0,0.0,0.0,0.0,217.0,210.0,0.0,100.0,1.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,233.0
189.0,125.0,1.0,33.0,0.0,0.0,0.0,151.0,0.0,0.0,429.0,0.0,1010.0,83.0,0.0,49.0,0.0,0.0,0.0,0.0,51.0,220.0,217.0,0.0,1.0,0.0,206.0,210.0,0.0,95.0,1.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,222.0
103.0,95.0,2.0,35.0,0.0,0.0,0.0,10.0,0.0,0.0,429.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,219.0,217.0,0.0,5.0,0.0,168.0,210.0,0.0,100.0,1.0,0.0,0.0,0.0,1018.0,2.0,2.0,0.0,248.0
137.0,105.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,216.0,217.0,0.0,1.0,0.0,205.0,210.0,0.0,101.0,0.0,0.0,0.0,0.0,1016.0,1.0,0.0,0.0,243.0
146.0,108.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,219.0,216.0,0.0,1.0,0.0,211.0,210.0,0.0,102.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,244.0
163.0,112.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,208.0,208.0,0.0,0.0,0.0,247.0,210.0,0.0,120.0,1.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,260.0
196.0,123.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,429.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,215.0,213.0,0.0,0.0,0.0,292.0,210.0,0.0,106.0,0.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,244.0
196.0,126.0,0.0,105.0,0.0,0.0,47.0,157.0,0.0,0.0,429.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,217.0,211.0,0.0,0.0,95.0,298.0,210.0,0.0,101.0,0.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,266.0
163.0,113.0,2.0,82.0,0.0,0.0,113.0,113.0,0.0,0.0,429.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,217.0,210.0,0.0,3.0,82.0,257.0,210.0,0.0,101.0,1.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,261.0
172.0,115.0,18.0,79.0,0.0,0.0,109.0,109.0,0.0,0.0,428.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,216.0,215.0,0.0,15.0,0.0,274.0,210.0,0.0,105.0,1.0,0.0,0.0,0.0,1011.0,4.0,4.0,0.0,269.0
166.0,114.0,27.0,71.0,0.0,0.0,9.0,55.0,0.0,0.0,428.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,217.0,216.0,0.0,20.0,0.0,265.0,210.0,0.0,102.0,0.0,0.0,0.0,0.0,1012.0,5.0,8.0,0.0,264.0
179.0,119.0,34.0,91.0,0.0,37.0,0.0,0.0,0.0,0.0,428.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,218.0,217.0,0.0,40.0,42.0,279.0,210.0,0.0,101.0,1.0,0.0,0.0,0.0,1013.0,14.0,19.0,0.0,245.0
161.0,112.0,33.0,30.0,0.0,99.0,0.0,0.0,0.0,0.0,428.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,217.0,219.0,0.0,31.0,40.0,254.0,210.0,0.0,97.0,1.0,0.0,0.0,0.0,1014.0,14.0,14.0,0.0,248.0
163.0,115.0,28.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,428.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,216.0,218.0,0.0,38.0,0.0,255.0,210.0,0.0,90.0,0.0,0.0,0.0,0.0,1015.0,20.0,25.0,0.0,248.0
142.0,107.0,43.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,429.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,171.0,170.0,0.0,46.0,0.0,227.0,210.0,0.0,90.0,0.0,0.0,0.0,0.0,1015.0,26.0,33.0,0.0,241.0
170.0,116.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,113.0,121.0,0.0,54.0,0.0,281.0,210.0,0.0,90.0,1.0,0.0,0.0,0.0,1016.0,31.0,37.0,0.0,240.0
146.0,108.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,126.0,118.0,0.0,68.0,0.0,240.0,210.0,0.0,90.0,1.0,0.0,0.0,0.0,1016.0,44.0,48.0,0.0,256.0
153.0,110.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,129.0,118.0,0.0,71.0,0.0,244.0,210.0,0.0,90.0,1.0,0.0,0.0,0.0,1016.0,36.0,45.0,0.0,248.0
149.0,109.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,129.0,119.0,0.0,65.0,0.0,237.0,210.0,0.0,90.0,0.0,0.0,0.0,0.0,1016.0,37.0,43.0,0.0,237.0
161.0,113.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,131.0,119.0,0.0,63.0,0.0,266.0,210.0,0.0,90.0,0.0,0.0,0.0,0.0,1018.0,41.0,45.0,0.0,221.0
204.0,127.0,62.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,429.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,204.0,193.0,0.0,86.0,1.0,294.0,210.0,0.0,90.0,0.0,0.0,0.0,0.0,1020.0,47.0,59.0,0.0,210.0
248.0,143.0,64.0,76.0,0.0,0.0,170.0,0.0,0.0,0.0,428.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,218.0,214.0,0.0,91.0,34.0,317.0,210.0,0.0,95.0,0.0,0.0,0.0,0.0,1019.0,49.0,62.0,0.0,247.0
264.0,151.0,65.0,135.0,0.0,0.0,181.0,110.0,0.0,0.0,428.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,218.0,218.0,0.0,83.0,35.0,321.0,210.0,0.0,105.0,1.0,0.0,0.0,0.0,1018.0,53.0,62.0,0.0,288.0
262.0,150.0,80.0,128.0,0.0,0.0,174.0,128.0,0.0,0.0,429.0,0.0,1010.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,217.0,221.0,0.0,97.0,0.0,308.0,210.0,0.0,112.0,1.0,0.0,0.0,0.0,1019.0,49.0,69.0,0.0,285.0
255.0,148.0,97.0,92.0,0.0,0.0,5.0,133.0,0.0,0.0,429.0,0.0,1009.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,51.0,218.0,221.0,0.0,129.0,0.0,233.0,210.0,0.0,103.0,0.0,0.0,0.0,0.0,1015.0,56.0,81.0,0.0,287.0
113.0,100.0,109.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1008.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,51.0,218.0,220.0,0.0,158.0,0.0,193.0,183.0,0.0,101.0,0.0,0.0,0.0,0.0,1011.0,80.0,112.0,0.0,289.0
88.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,212.0,217.0,0.0,117.0,0.0,175.0,138.0,0.0,101.0,0.0,0.0,0.0,0.0,1010.0,58.0,83.0,0.0,286.0
168.0,115.0,74.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,200.0,201.0,0.0,93.0,0.0,282.0,139.0,0.0,99.0,1.0,0.0,0.0,0.0,1011.0,43.0,68.0,0.0,253.0
96.0,93.0,77.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1006.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,51.0,214.0,216.0,0.0,110.0,0.0,196.0,207.0,0.0,99.0,1.0,0.0,0.0,0.0,1011.0,58.0,74.0,0.0,230.0
122.0,100.0,90.0,10.0,0.0,0.0,0.0,0.0,39.0,0.0,429.0,0.0,1006.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,51.0,216.0,217.0,0.0,128.0,0.0,226.0,209.0,0.0,99.0,1.0,0.0,0.0,0.0,1010.0,65.0,83.0,0.0,231.0
137.0,105.0,88.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1005.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,52.0,217.0,217.0,0.0,128.0,0.0,249.0,209.0,0.0,99.0,1.0,0.0,0.0,0.0,1009.0,71.0,95.0,0.0,238.0
147.0,108.0,102.0,119.0,83.0,0.0,0.0,0.0,10.0,0.0,428.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,216.0,215.0,0.0,137.0,2.0,265.0,209.0,0.0,99.0,1.0,0.0,0.0,0.0,1009.0,88.0,110.0,0.0,241.0
137.0,105.0,116.0,99.0,101.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,215.0,216.0,0.0,163.0,2.0,252.0,209.0,0.0,99.0,1.0,0.0,0.0,0.0,1008.0,101.0,135.0,0.0,216.0
145.0,107.0,116.0,97.0,83.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,211.0,215.0,0.0,156.0,0.0,268.0,209.0,0.0,99.0,0.0,0.0,0.0,0.0,1009.0,89.0,121.0,0.0,279.0
171.0,115.0,107.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,208.0,216.0,0.0,141.0,22.0,304.0,209.0,0.0,99.0,1.0,0.0,0.0,0.0,1009.0,85.0,104.0,0.0,283.0
145.0,107.0,122.0,79.0,0.0,0.0,35.0,0.0,0.0,0.0,428.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,212.0,216.0,0.0,160.0,3.0,270.0,209.0,0.0,99.0,1.0,0.0,0.0,0.0,1013.0,93.0,106.0,0.0,227.0
143.0,106.0,119.0,49.0,0.0,0.0,81.0,0.0,0.0,0.0,428.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,217.0,217.0,0.0,146.0,0.0,258.0,209.0,0.0,95.0,1.0,0.0,0.0,0.0,1014.0,87.0,76.0,0.0,234.0
168.0,117.0,92.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,428.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,216.0,215.0,0.0,138.0,0.0,235.0,208.0,0.0,90.0,1.0,0.0,0.0,0.0,1015.0,92.0,72.0,0.0,244.0
176.0,115.0,76.0,0.0,0.0,20.0,31.0,0.0,95.0,0.0,428.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,166.0,170.0,0.0,132.0,0.0,250.0,208.0,0.0,90.0,1.0,0.0,0.0,0.0,778.0,85.0,70.0,0.0,232.0
201.0,127.0,69.0,0.0,0.0,6.0,3.0,0.0,54.0,0.0,428.0,0.0,1009.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,52.0,92.0,101.0,0.0,116.0,24.0,292.0,205.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.0,58.0,0.0,293.0
209.0,130.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1010.0,1.0,0.0,0.0,0.0,153.0,0.0,0.0,52.0,115.0,116.0,0.0,111.0,0.0,312.0,206.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,65.0,56.0,0.0,294.0
181.0,120.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1011.0,34.0,0.0,0.0,0.0,153.0,0.0,0.0,53.0,204.0,160.0,0.0,109.0,0.0,281.0,209.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,66.0,63.0,0.0,295.0
194.0,122.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1013.0,45.0,0.0,10.0,0.0,154.0,0.0,0.0,53.0,216.0,201.0,0.0,122.0,0.0,307.0,209.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,71.0,76.0,0.0,296.0
209.0,129.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1014.0,68.0,0.0,41.0,0.0,155.0,0.0,0.0,54.0,224.0,226.0,0.0,96.0,0.0,320.0,209.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,56.0,63.0,0.0,296.0
242.0,141.0,80.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,430.0,0.0,1014.0,132.0,0.0,70.0,0.0,155.0,0.0,0.0,53.0,225.0,231.0,0.0,104.0,93.0,322.0,208.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,62.0,69.0,0.0,297.0
263.0,149.0,91.0,0.0,124.0,38.0,185.0,180.0,0.0,0.0,429.0,0.0,1014.0,143.0,1.0,74.0,0.0,155.0,0.0,0.0,54.0,231.0,234.0,0.0,123.0,46.0,322.0,210.0,18.0,94.0,1.0,0.0,0.0,0.0,0.0,62.0,67.0,0.0,297.0
