Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,368.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,44.0,76.0,0.0,125.0,146.0,0.0,239.0,0.0,202.0,0.0,0.0,96.0,302.0,490.0,492.0,0.0,77.0,80.0,128.0,0.0,0.0,267.0
0.0,0.0,127.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,369.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,41.0,78.0,0.0,129.0,130.0,0.0,273.0,0.0,147.0,0.0,0.0,99.0,290.0,490.0,492.0,0.0,78.0,55.0,90.0,0.0,0.0,277.0
0.0,0.0,139.0,9.0,89.0,0.0,0.0,106.0,0.0,0.0,0.0,1024.0,368.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,31.0,77.0,0.0,151.0,171.0,0.0,236.0,0.0,179.0,0.0,0.0,103.0,275.0,490.0,493.0,0.0,88.0,62.0,117.0,0.0,0.0,282.0
0.0,0.0,108.0,117.0,118.0,0.0,125.0,183.0,43.0,0.0,0.0,1024.0,369.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,36.0,73.0,0.0,134.0,146.0,0.0,259.0,0.0,144.0,0.0,0.0,104.0,324.0,490.0,493.0,0.0,117.0,49.0,98.0,0.0,0.0,283.0
0.0,0.0,126.0,109.0,109.0,0.0,147.0,142.0,147.0,0.0,0.0,1024.0,370.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,57.0,72.0,0.0,138.0,165.0,0.0,225.0,0.0,202.0,0.0,0.0,103.0,290.0,490.0,493.0,0.0,155.0,63.0,120.0,0.0,0.0,307.0
0.0,0.0,114.0,12.0,16.0,23.0,43.0,0.0,175.0,0.0,0.0,1024.0,369.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,69.0,77.0,0.0,126.0,162.0,2.0,317.0,0.0,192.0,0.0,0.0,108.0,351.0,490.0,492.0,0.0,192.0,67.0,114.0,0.0,0.0,307.0
0.0,0.0,90.0,0.0,0.0,120.0,64.0,0.0,178.0,0.0,0.0,1023.0,369.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,70.0,76.0,0.0,105.0,140.0,34.0,271.0,0.0,147.0,0.0,0.0,113.0,338.0,490.0,493.0,0.0,195.0,44.0,67.0,0.0,0.0,308.0
0.0,0.0,103.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,1024.0,371.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,70.0,78.0,0.0,118.0,156.0,34.0,333.0,0.0,172.0,32.0,0.0,107.0,399.0,490.0,492.0,0.0,197.0,53.0,61.0,0.0,0.0,308.0
0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,373.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,70.0,71.0,0.0,148.0,201.0,7.0,200.0,0.0,253.0,268.0,0.0,107.0,303.0,490.0,492.0,0.0,199.0,94.0,110.0,0.0,0.0,305.0
0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,372.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,70.0,69.0,0.0,146.0,184.0,0.0,274.0,0.0,216.0,295.0,0.0,99.0,331.0,490.0,493.0,0.0,196.0,82.0,98.0,0.0,0.0,280.0
0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,387.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,70.0,67.0,0.0,157.0,205.0,0.0,253.0,0.0,259.0,350.0,0.0,101.0,331.0,490.0,492.0,0.0,195.0,95.0,134.0,0.0,0.0,307.0
12.0,0.0,159.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,1025.0,412.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,69.0,76.0,0.0,161.0,208.0,0.0,188.0,0.0,289.0,351.0,0.0,102.0,297.0,490.0,492.0,0.0,207.0,126.0,155.0,0.0,0.0,308.0
58.0,40.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,412.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,69.0,72.0,0.0,162.0,208.0,0.0,205.0,0.0,298.0,320.0,0.0,109.0,295.0,489.0,492.0,0.0,226.0,137.0,168.0,0.0,0.0,308.0
168.0,112.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,412.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,62.0,72.0,0.0,160.0,207.0,0.0,191.0,0.0,288.0,281.0,0.0,109.0,291.0,490.0,492.0,0.0,255.0,129.0,149.0,0.0,0.0,309.0
186.0,120.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,411.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,39.0,76.0,0.0,160.0,207.0,0.0,221.0,0.0,293.0,256.0,0.0,115.0,320.0,490.0,492.0,0.0,278.0,131.0,159.0,0.0,0.0,280.0
240.0,139.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,411.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,39.0,72.0,0.0,158.0,204.0,0.0,209.0,0.0,285.0,308.0,0.0,114.0,315.0,490.0,492.0,0.0,288.0,126.0,143.0,0.0,0.0,280.0
294.0,156.0,149.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1027.0,413.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,38.0,77.0,0.0,160.0,204.0,0.0,230.0,0.0,288.0,353.0,0.0,110.0,344.0,490.0,492.0,0.0,289.0,127.0,149.0,0.0,95.0,308.0
294.0,157.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,440.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,38.0,77.0,0.0,155.0,200.0,0.0,227.0,0.0,281.0,356.0,0.0,108.0,326.0,490.0,493.0,0.0,290.0,125.0,135.0,0.0,214.0,310.0
295.0,157.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,448.0,0.0,16.0,0.0,0.0,0.0,58.0,0.0,38.0,78.0,0.0,155.0,202.0,0.0,179.0,0.0,283.0,248.0,0.0,107.0,308.0,490.0,493.0,0.0,286.0,125.0,142.0,0.0,360.0,311.0
295.0,157.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,450.0,0.0,32.0,0.0,0.0,0.0,58.0,0.0,39.0,72.0,55.0,155.0,201.0,0.0,196.0,0.0,280.0,262.0,0.0,102.0,265.0,490.0,493.0,0.0,287.0,128.0,136.0,0.0,377.0,312.0
295.0,157.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,457.0,0.0,33.0,8.0,0.0,0.0,58.0,10.0,39.0,69.0,158.0,149.0,195.0,0.0,222.0,0.0,269.0,248.0,0.0,93.0,256.0,490.0,493.0,0.0,290.0,121.0,131.0,0.0,379.0,311.0
230.0,138.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,479.0,0.0,34.0,11.0,0.0,0.0,57.0,60.0,68.0,76.0,332.0,143.0,178.0,0.0,298.0,0.0,225.0,218.0,0.0,97.0,323.0,490.0,493.0,0.0,287.0,96.0,93.0,0.0,380.0,285.0
288.0,154.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,492.0,11.0,59.0,29.0,0.0,0.0,57.0,149.0,120.0,77.0,395.0,149.0,190.0,0.0,286.0,6.0,241.0,316.0,0.0,104.0,377.0,490.0,493.0,0.0,289.0,94.0,103.0,38.0,384.0,306.0
295.0,157.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,495.0,122.0,104.0,95.0,0.0,0.0,66.0,155.0,127.0,77.0,396.0,144.0,170.0,6.0,264.0,8.0,210.0,350.0,0.0,111.0,362.0,490.0,493.0,0.0,289.0,87.0,95.0,260.0,385.0,311.0
296.0,157.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,526.0,151.0,158.0,159.0,0.0,0.0,125.0,156.0,149.0,76.0,396.0,149.0,197.0,27.0,283.0,13.0,251.0,349.0,0.0,120.0,360.0,490.0,493.0,0.0,293.0,99.0,97.0,262.0,386.0,311.0
296.0,157.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,538.0,151.0,158.0,163.0,0.0,0.0,126.0,155.0,150.0,76.0,396.0,148.0,186.0,0.0,288.0,32.0,223.0,349.0,0.0,121.0,358.0,490.0,494.0,0.0,290.0,86.0,95.0,261.0,386.0,310.0
295.0,157.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,535.0,152.0,158.0,166.0,0.0,0.0,126.0,155.0,151.0,78.0,396.0,130.0,179.0,13.0,351.0,41.0,218.0,354.0,0.0,122.0,404.0,490.0,493.0,0.0,296.0,84.0,91.0,260.0,386.0,312.0
295.0,157.0,91.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,533.0,153.0,157.0,166.0,0.0,0.0,126.0,154.0,151.0,77.0,397.0,115.0,163.0,34.0,337.0,43.0,194.0,356.0,0.0,121.0,402.0,490.0,494.0,0.0,302.0,73.0,75.0,260.0,385.0,311.0
296.0,158.0,110.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,533.0,153.0,157.0,166.0,19.0,0.0,126.0,154.0,151.0,77.0,397.0,136.0,168.0,4.0,302.0,43.0,223.0,356.0,0.0,120.0,385.0,490.0,494.0,0.0,324.0,84.0,82.0,260.0,386.0,311.0
295.0,157.0,80.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,1027.0,549.0,153.0,157.0,166.0,42.0,0.0,126.0,155.0,151.0,76.0,398.0,110.0,127.0,0.0,306.0,54.0,172.0,355.0,0.0,122.0,384.0,489.0,494.0,0.0,348.0,68.0,64.0,259.0,386.0,311.0
295.0,157.0,63.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,1027.0,580.0,153.0,157.0,166.0,43.0,0.0,126.0,154.0,151.0,77.0,399.0,91.0,118.0,0.0,273.0,87.0,128.0,356.0,9.0,122.0,359.0,489.0,494.0,0.0,349.0,41.0,39.0,259.0,386.0,311.0
296.0,157.0,54.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1027.0,587.0,153.0,157.0,166.0,74.0,0.0,126.0,155.0,151.0,77.0,399.0,72.0,106.0,0.0,319.0,118.0,131.0,355.0,23.0,120.0,386.0,489.0,495.0,0.0,344.0,40.0,48.0,259.0,383.0,311.0
295.0,157.0,62.0,0.0,0.0,118.0,0.0,222.0,25.0,0.0,0.0,1027.0,587.0,153.0,157.0,166.0,125.0,0.0,126.0,155.0,151.0,76.0,397.0,86.0,85.0,25.0,253.0,154.0,91.0,356.0,63.0,120.0,349.0,489.0,495.0,0.0,352.0,40.0,30.0,260.0,381.0,312.0
296.0,158.0,44.0,126.0,0.0,126.0,136.0,200.0,202.0,0.0,0.0,1026.0,586.0,151.0,157.0,166.0,155.0,0.0,126.0,155.0,151.0,77.0,397.0,62.0,64.0,1.0,324.0,198.0,71.0,356.0,73.0,120.0,391.0,488.0,495.0,0.0,370.0,26.0,19.0,261.0,386.0,306.0
296.0,158.0,48.0,97.0,0.0,94.0,168.0,167.0,166.0,0.0,0.0,1026.0,587.0,151.0,157.0,166.0,167.0,0.0,126.0,155.0,151.0,77.0,397.0,66.0,96.0,24.0,292.0,203.0,70.0,357.0,77.0,122.0,371.0,488.0,495.0,0.0,370.0,17.0,21.0,262.0,386.0,304.0
296.0,158.0,25.0,86.0,0.0,91.0,135.0,134.0,131.0,0.0,0.0,1026.0,588.0,151.0,158.0,166.0,168.0,0.0,126.0,155.0,152.0,77.0,396.0,39.0,56.0,17.0,314.0,204.0,70.0,357.0,77.0,121.0,386.0,488.0,495.0,0.0,368.0,23.0,23.0,263.0,384.0,306.0
296.0,158.0,27.0,127.0,122.0,124.0,148.0,154.0,95.0,0.0,0.0,1026.0,589.0,151.0,158.0,167.0,156.0,0.0,126.0,156.0,151.0,78.0,397.0,37.0,49.0,0.0,273.0,203.0,56.0,357.0,73.0,119.0,372.0,488.0,495.0,0.0,356.0,19.0,18.0,243.0,383.0,308.0
296.0,158.0,37.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1028.0,589.0,152.0,158.0,167.0,140.0,0.0,126.0,80.0,129.0,78.0,397.0,51.0,60.0,0.0,284.0,205.0,55.0,183.0,67.0,121.0,376.0,488.0,495.0,0.0,392.0,16.0,14.0,11.0,385.0,308.0
296.0,158.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,589.0,152.0,158.0,167.0,148.0,0.0,126.0,132.0,141.0,78.0,395.0,38.0,73.0,0.0,316.0,204.0,70.0,293.0,70.0,117.0,392.0,488.0,494.0,0.0,421.0,16.0,22.0,0.0,385.0,308.0
297.0,158.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,588.0,152.0,130.0,158.0,168.0,0.0,126.0,113.0,134.0,78.0,395.0,52.0,80.0,5.0,306.0,203.0,99.0,326.0,77.0,115.0,385.0,488.0,494.0,0.0,444.0,27.0,30.0,0.0,384.0,310.0
243.0,142.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,589.0,153.0,0.0,83.0,155.0,0.0,127.0,0.0,68.0,77.0,110.0,37.0,53.0,0.0,276.0,204.0,65.0,220.0,73.0,108.0,367.0,488.0,494.0,0.0,484.0,27.0,16.0,0.0,384.0,280.0
198.0,126.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,589.0,153.0,0.0,83.0,93.0,0.0,127.0,0.0,68.0,74.0,0.0,52.0,78.0,0.0,255.0,203.0,99.0,0.0,49.0,107.0,352.0,488.0,494.0,0.0,514.0,35.0,26.0,0.0,380.0,281.0
116.0,102.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,589.0,153.0,0.0,83.0,91.0,0.0,127.0,0.0,68.0,73.0,0.0,48.0,56.0,0.0,280.0,203.0,58.0,0.0,49.0,103.0,362.0,488.0,494.0,0.0,542.0,23.0,18.0,0.0,377.0,277.0
83.0,89.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,589.0,153.0,0.0,83.0,87.0,0.0,127.0,0.0,69.0,76.0,0.0,19.0,49.0,0.0,231.0,204.0,71.0,0.0,47.0,108.0,352.0,488.0,494.0,0.0,566.0,23.0,16.0,0.0,377.0,281.0
125.0,102.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,590.0,153.0,0.0,83.0,101.0,0.0,127.0,0.0,68.0,74.0,0.0,31.0,40.0,0.0,272.0,204.0,43.0,0.0,52.0,108.0,326.0,488.0,494.0,0.0,594.0,10.0,13.0,0.0,375.0,280.0
196.0,126.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,591.0,153.0,0.0,83.0,112.0,0.0,127.0,0.0,68.0,76.0,0.0,33.0,23.0,0.0,310.0,204.0,31.0,41.0,56.0,105.0,352.0,488.0,494.0,0.0,619.0,11.0,10.0,0.0,378.0,275.0
189.0,121.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,614.0,153.0,0.0,83.0,161.0,11.0,127.0,62.0,87.0,76.0,118.0,31.0,51.0,13.0,285.0,204.0,7.0,239.0,77.0,107.0,367.0,488.0,494.0,0.0,652.0,25.0,10.0,0.0,376.0,265.0
297.0,157.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,622.0,153.0,66.0,94.0,159.0,105.0,127.0,146.0,146.0,78.0,377.0,45.0,61.0,12.0,273.0,204.0,0.0,358.0,89.0,107.0,361.0,488.0,494.0,0.0,675.0,31.0,30.0,0.0,379.0,277.0
297.0,158.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,623.0,153.0,158.0,165.0,157.0,159.0,126.0,156.0,151.0,80.0,394.0,45.0,51.0,0.0,300.0,204.0,0.0,358.0,160.0,117.0,371.0,489.0,494.0,0.0,712.0,18.0,23.0,0.0,380.0,225.0
297.0,158.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,627.0,153.0,158.0,166.0,156.0,158.0,127.0,109.0,137.0,94.0,395.0,42.0,52.0,0.0,290.0,205.0,0.0,358.0,162.0,123.0,354.0,489.0,495.0,0.0,747.0,22.0,17.0,0.0,381.0,293.0
297.0,158.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,625.0,152.0,158.0,166.0,161.0,163.0,127.0,62.0,118.0,94.0,396.0,33.0,59.0,0.0,288.0,204.0,0.0,358.0,166.0,123.0,363.0,489.0,495.0,0.0,793.0,23.0,24.0,0.0,382.0,297.0
297.0,158.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,623.0,152.0,158.0,166.0,161.0,163.0,127.0,75.0,120.0,92.0,396.0,37.0,47.0,0.0,275.0,205.0,0.0,358.0,166.0,123.0,354.0,489.0,495.0,0.0,832.0,17.0,15.0,0.0,378.0,243.0
297.0,158.0,16.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,623.0,152.0,157.0,166.0,161.0,163.0,126.0,133.0,143.0,94.0,397.0,24.0,36.0,0.0,287.0,204.0,0.0,357.0,166.0,124.0,361.0,488.0,495.0,0.0,850.0,19.0,19.0,0.0,376.0,198.0
296.0,158.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,624.0,151.0,157.0,166.0,161.0,163.0,126.0,88.0,126.0,94.0,399.0,33.0,38.0,0.0,253.0,204.0,0.0,356.0,166.0,123.0,344.0,488.0,494.0,0.0,848.0,23.0,19.0,0.0,375.0,236.0
296.0,158.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,624.0,151.0,142.0,162.0,159.0,161.0,126.0,98.0,134.0,94.0,399.0,21.0,40.0,0.0,267.0,204.0,0.0,356.0,165.0,124.0,351.0,488.0,494.0,0.0,847.0,17.0,17.0,0.0,375.0,271.0
296.0,157.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,624.0,151.0,143.0,162.0,155.0,155.0,126.0,133.0,144.0,94.0,399.0,37.0,45.0,0.0,320.0,204.0,0.0,356.0,161.0,123.0,372.0,488.0,495.0,0.0,846.0,7.0,8.0,0.0,375.0,245.0
296.0,158.0,30.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1027.0,624.0,151.0,157.0,166.0,161.0,161.0,126.0,124.0,142.0,94.0,398.0,39.0,47.0,0.0,299.0,204.0,0.0,357.0,165.0,123.0,364.0,488.0,494.0,0.0,846.0,14.0,16.0,0.0,373.0,289.0
297.0,158.0,48.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1027.0,625.0,151.0,149.0,164.0,161.0,161.0,127.0,105.0,134.0,93.0,396.0,66.0,74.0,0.0,301.0,204.0,0.0,358.0,165.0,123.0,368.0,488.0,494.0,0.0,848.0,28.0,31.0,0.0,373.0,307.0
297.0,158.0,63.0,0.0,93.0,0.0,123.0,112.0,0.0,0.0,0.0,1027.0,623.0,151.0,157.0,167.0,159.0,159.0,126.0,155.0,151.0,94.0,396.0,86.0,98.0,0.0,296.0,204.0,0.0,359.0,165.0,123.0,368.0,489.0,494.0,0.0,847.0,31.0,43.0,0.0,372.0,307.0
297.0,158.0,57.0,0.0,87.0,0.0,0.0,99.0,0.0,0.0,0.0,1027.0,624.0,151.0,158.0,166.0,159.0,159.0,126.0,156.0,152.0,93.0,396.0,75.0,80.0,0.0,309.0,204.0,14.0,359.0,164.0,121.0,371.0,488.0,494.0,0.0,847.0,34.0,39.0,0.0,371.0,308.0
297.0,158.0,46.0,0.0,47.0,0.0,0.0,56.0,0.0,0.0,0.0,1026.0,624.0,152.0,158.0,167.0,160.0,159.0,126.0,153.0,151.0,94.0,396.0,62.0,72.0,17.0,267.0,203.0,87.0,359.0,164.0,121.0,351.0,489.0,494.0,0.0,847.0,27.0,27.0,0.0,372.0,308.0
298.0,157.0,49.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1027.0,624.0,153.0,130.0,160.0,160.0,159.0,127.0,123.0,142.0,87.0,396.0,67.0,89.0,5.0,273.0,204.0,109.0,360.0,165.0,121.0,329.0,489.0,494.0,0.0,849.0,38.0,35.0,0.0,371.0,308.0
298.0,157.0,52.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,624.0,154.0,0.0,85.0,140.0,142.0,129.0,6.0,70.0,90.0,396.0,71.0,98.0,0.0,250.0,204.0,109.0,303.0,152.0,118.0,301.0,489.0,494.0,0.0,845.0,38.0,40.0,0.0,375.0,307.0
298.0,157.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,624.0,154.0,0.0,84.0,127.0,129.0,129.0,0.0,68.0,92.0,396.0,43.0,63.0,0.0,226.0,204.0,81.0,336.0,145.0,113.0,323.0,488.0,493.0,0.0,849.0,28.0,29.0,0.0,376.0,307.0
298.0,157.0,18.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,624.0,154.0,0.0,83.0,162.0,162.0,129.0,0.0,68.0,93.0,100.0,27.0,40.0,23.0,279.0,204.0,42.0,347.0,165.0,109.0,353.0,488.0,493.0,0.0,824.0,14.0,15.0,0.0,377.0,308.0
