Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,435.0,1011.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,122.0,248.0,126.0,0.0,215.0,202.0,192.0,0.0,0.0,91.0,265.0,467.0,478.0,0.0,1021.0,60.0,113.0,0.0,0.0,162.0
0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,435.0,1013.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,124.0,265.0,145.0,0.0,229.0,202.0,227.0,0.0,0.0,91.0,284.0,468.0,477.0,0.0,1022.0,66.0,126.0,0.0,0.0,123.0
0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,435.0,1013.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,120.0,259.0,138.0,0.0,217.0,202.0,223.0,0.0,0.0,90.0,282.0,468.0,478.0,0.0,1024.0,66.0,119.0,0.0,0.0,122.0
0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,435.0,1013.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,98.0,196.0,130.0,0.0,201.0,202.0,182.0,0.0,0.0,92.0,277.0,468.0,481.0,0.0,1025.0,45.0,109.0,0.0,0.0,141.0
0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,435.0,1014.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,61.0,106.0,90.0,0.0,238.0,202.0,107.0,0.0,0.0,92.0,325.0,468.0,481.0,0.0,1028.0,25.0,64.0,0.0,108.0,262.0
0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,450.0,435.0,1014.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,37.0,57.0,45.0,0.0,280.0,202.0,59.0,0.0,0.0,92.0,358.0,470.0,481.0,0.0,1029.0,11.0,35.0,0.0,192.0,286.0
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,133.0,450.0,434.0,1014.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,39.0,52.0,35.0,0.0,210.0,201.0,56.0,0.0,0.0,93.0,316.0,471.0,481.0,0.0,1028.0,9.0,27.0,0.0,338.0,248.0
8.0,0.0,31.0,0.0,0.0,106.0,0.0,0.0,96.0,450.0,434.0,1013.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,34.0,52.0,31.0,0.0,186.0,201.0,50.0,0.0,0.0,100.0,302.0,471.0,483.0,0.0,1027.0,12.0,22.0,0.0,355.0,267.0
