Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,22.0,123.0,123.0,122.0,0.0,212.0,215.0,456.0,438.0,1016.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,35.0,37.0,33.0,33.0,360.0,0.0,49.0,341.0,0.0,89.0,398.0,476.0,490.0,0.0,1040.0,14.0,24.0,0.0,361.0,226.0
0.0,0.0,23.0,43.0,31.0,91.0,0.0,185.0,187.0,455.0,438.0,1021.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,35.0,45.0,37.0,25.0,344.0,0.0,64.0,341.0,0.0,89.0,376.0,475.0,490.0,0.0,1042.0,18.0,30.0,0.0,360.0,212.0
0.0,0.0,34.0,0.0,0.0,8.0,0.0,9.0,0.0,455.0,438.0,1019.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,51.0,52.0,47.0,0.0,260.0,0.0,78.0,316.0,0.0,89.0,358.0,475.0,490.0,0.0,1040.0,21.0,33.0,0.0,359.0,241.0
0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1018.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,69.0,31.0,52.0,0.0,311.0,0.0,77.0,299.0,0.0,89.0,391.0,474.0,490.0,0.0,1040.0,18.0,23.0,0.0,356.0,238.0
0.0,0.0,19.0,0.0,0.0,94.0,0.0,0.0,0.0,455.0,437.0,1018.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,29.0,28.0,22.0,19.0,330.0,0.0,45.0,334.0,0.0,89.0,395.0,473.0,490.0,0.0,1040.0,13.0,16.0,0.0,356.0,232.0
0.0,0.0,17.0,0.0,0.0,43.0,0.0,62.0,113.0,455.0,437.0,1018.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,26.0,14.0,23.0,34.0,346.0,0.0,30.0,335.0,0.0,89.0,397.0,472.0,490.0,0.0,1040.0,6.0,6.0,0.0,354.0,281.0
0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,16.0,454.0,437.0,1017.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,24.0,11.0,20.0,5.0,245.0,0.0,24.0,334.0,0.0,89.0,366.0,472.0,490.0,0.0,1037.0,4.0,8.0,0.0,352.0,296.0
0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1017.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,26.0,32.0,28.0,0.0,198.0,0.0,49.0,308.0,0.0,89.0,321.0,473.0,489.0,0.0,1038.0,11.0,24.0,0.0,353.0,247.0
0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,48.0,453.0,438.0,1016.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,39.0,23.0,31.0,0.0,270.0,0.0,39.0,310.0,0.0,89.0,356.0,472.0,488.0,0.0,1040.0,5.0,16.0,0.0,353.0,226.0
0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,82.0,453.0,438.0,1016.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,76.0,42.0,57.0,27.0,248.0,0.0,72.0,334.0,0.0,89.0,350.0,473.0,487.0,0.0,1040.0,18.0,25.0,0.0,352.0,250.0
0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1018.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,117.0,85.0,104.0,3.0,198.0,0.0,119.0,164.0,0.0,89.0,328.0,472.0,487.0,0.0,1040.0,27.0,46.0,0.0,352.0,277.0
0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,439.0,1018.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,130.0,101.0,141.0,0.0,193.0,0.0,178.0,0.0,0.0,89.0,326.0,471.0,487.0,0.0,1037.0,45.0,68.0,0.0,352.0,258.0
0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,43.0,454.0,438.0,1019.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,151.0,121.0,154.0,22.0,277.0,0.0,186.0,0.0,0.0,89.0,368.0,471.0,487.0,0.0,1035.0,53.0,86.0,0.0,350.0,252.0
0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,75.0,456.0,438.0,1021.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,159.0,122.0,183.0,26.0,257.0,0.0,224.0,0.0,0.0,89.0,368.0,471.0,488.0,0.0,1032.0,68.0,124.0,0.0,351.0,250.0
0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,439.0,1020.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,152.0,177.0,181.0,0.0,279.0,0.0,245.0,0.0,0.0,89.0,377.0,471.0,487.0,0.0,1031.0,75.0,124.0,0.0,352.0,257.0
0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,439.0,1020.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,147.0,164.0,154.0,0.0,230.0,0.0,240.0,0.0,0.0,89.0,272.0,471.0,488.0,0.0,1032.0,80.0,124.0,0.0,351.0,252.0
0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1020.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,154.0,160.0,167.0,0.0,234.0,0.0,253.0,0.0,0.0,89.0,266.0,471.0,487.0,0.0,1032.0,92.0,134.0,0.0,352.0,238.0
0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1020.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,154.0,167.0,183.0,0.0,255.0,0.0,255.0,0.0,0.0,89.0,274.0,473.0,487.0,0.0,1033.0,102.0,141.0,0.0,352.0,251.0
0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1021.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,159.0,172.0,194.0,0.0,256.0,0.0,275.0,0.0,0.0,89.0,274.0,473.0,487.0,0.0,1034.0,118.0,153.0,0.0,353.0,207.0
0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1021.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,157.0,173.0,202.0,0.0,241.0,0.0,289.0,0.0,0.0,89.0,270.0,473.0,488.0,0.0,1034.0,128.0,152.0,0.0,353.0,210.0
0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1022.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,158.0,173.0,205.0,0.0,215.0,0.0,289.0,0.0,0.0,89.0,262.0,473.0,489.0,0.0,1033.0,127.0,149.0,0.0,355.0,250.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,1020.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,160.0,173.0,206.0,0.0,220.0,0.0,291.0,0.0,0.0,89.0,264.0,473.0,489.0,0.0,1033.0,129.0,150.0,0.0,356.0,259.0
0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,1021.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,160.0,173.0,206.0,0.0,232.0,0.0,292.0,0.0,0.0,89.0,268.0,473.0,489.0,0.0,1032.0,132.0,147.0,0.0,354.0,274.0
0.0,0.0,151.0,0.0,0.0,0.0,0.0,127.0,126.0,454.0,438.0,1021.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,160.0,173.0,206.0,15.0,240.0,0.0,298.0,0.0,0.0,89.0,292.0,474.0,489.0,0.0,1032.0,134.0,151.0,0.0,356.0,268.0
0.0,0.0,149.0,0.0,0.0,0.0,0.0,124.0,126.0,454.0,437.0,1023.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,160.0,197.0,206.0,0.0,245.0,0.0,300.0,0.0,0.0,89.0,287.0,472.0,489.0,0.0,1032.0,134.0,156.0,0.0,352.0,266.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,104.0,106.0,454.0,437.0,1023.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,160.0,203.0,206.0,0.0,230.0,0.0,300.0,0.0,0.0,82.0,265.0,473.0,489.0,0.0,1034.0,134.0,156.0,0.0,348.0,262.0
0.0,0.0,146.0,0.0,0.0,0.0,0.0,2.0,124.0,454.0,438.0,1022.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,162.0,204.0,206.0,0.0,235.0,0.0,300.0,0.0,0.0,79.0,274.0,474.0,489.0,0.0,1035.0,133.0,156.0,0.0,347.0,265.0
0.0,0.0,150.0,68.0,0.0,80.0,0.0,0.0,127.0,455.0,438.0,1021.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,163.0,206.0,206.0,0.0,227.0,0.0,300.0,0.0,0.0,79.0,263.0,474.0,489.0,0.0,1036.0,133.0,156.0,0.0,348.0,248.0
0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1021.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,163.0,206.0,206.0,0.0,194.0,0.0,300.0,0.0,0.0,79.0,257.0,474.0,489.0,0.0,1038.0,133.0,159.0,0.0,342.0,263.0
0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1021.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,163.0,206.0,206.0,0.0,193.0,0.0,300.0,0.0,0.0,79.0,253.0,473.0,489.0,0.0,1033.0,133.0,161.0,0.0,347.0,259.0
0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1021.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,163.0,206.0,206.0,0.0,206.0,0.0,299.0,0.0,0.0,79.0,260.0,473.0,489.0,0.0,1033.0,133.0,159.0,0.0,351.0,263.0
0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1022.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,162.0,206.0,205.0,0.0,168.0,0.0,299.0,0.0,0.0,79.0,245.0,472.0,489.0,0.0,1035.0,130.0,160.0,0.0,354.0,270.0
0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1021.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,161.0,192.0,203.0,0.0,249.0,0.0,290.0,0.0,0.0,79.0,295.0,473.0,489.0,0.0,1034.0,108.0,135.0,0.0,351.0,246.0
0.0,0.0,134.0,0.0,0.0,78.0,0.0,0.0,0.0,452.0,436.0,1020.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,155.0,169.0,186.0,0.0,289.0,0.0,268.0,0.0,0.0,79.0,302.0,472.0,489.0,0.0,1034.0,93.0,138.0,0.0,352.0,257.0
0.0,0.0,110.0,84.0,0.0,118.0,0.0,0.0,0.0,453.0,437.0,1020.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,135.0,154.0,163.0,0.0,342.0,0.0,227.0,0.0,0.0,79.0,358.0,472.0,489.0,0.0,1035.0,69.0,116.0,0.0,353.0,274.0
0.0,0.0,119.0,3.0,0.0,59.0,0.0,0.0,0.0,453.0,438.0,1021.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,138.0,174.0,157.0,0.0,279.0,0.0,235.0,0.0,0.0,79.0,364.0,473.0,489.0,0.0,1035.0,79.0,132.0,0.0,353.0,297.0
0.0,0.0,127.0,102.0,0.0,116.0,0.0,49.0,185.0,453.0,439.0,1022.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,147.0,179.0,173.0,19.0,306.0,0.0,255.0,0.0,0.0,79.0,382.0,474.0,489.0,0.0,1035.0,92.0,135.0,0.0,354.0,297.0
0.0,0.0,104.0,0.0,0.0,0.0,0.0,69.0,211.0,452.0,439.0,1022.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,142.0,152.0,175.0,0.0,266.0,0.0,250.0,0.0,0.0,79.0,347.0,474.0,489.0,0.0,1036.0,82.0,112.0,0.0,354.0,297.0
0.0,0.0,139.0,0.0,0.0,83.0,0.0,0.0,92.0,452.0,439.0,1022.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,153.0,154.0,190.0,0.0,229.0,0.0,276.0,0.0,0.0,79.0,283.0,473.0,489.0,0.0,1038.0,95.0,129.0,0.0,355.0,297.0
0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,438.0,1022.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,162.0,177.0,205.0,0.0,196.0,0.0,298.0,0.0,0.0,79.0,264.0,473.0,489.0,0.0,1039.0,129.0,155.0,0.0,357.0,297.0
0.0,0.0,144.0,0.0,0.0,12.0,0.0,0.0,0.0,427.0,438.0,1022.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,163.0,176.0,204.0,0.0,218.0,0.0,296.0,0.0,0.0,79.0,267.0,473.0,489.0,0.0,1040.0,127.0,154.0,0.0,358.0,298.0
0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,1022.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,163.0,167.0,205.0,0.0,244.0,0.0,295.0,0.0,0.0,79.0,273.0,475.0,488.0,0.0,1040.0,128.0,154.0,0.0,356.0,279.0
0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,437.0,1022.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,162.0,158.0,206.0,0.0,244.0,0.0,288.0,0.0,0.0,79.0,269.0,475.0,489.0,0.0,1040.0,127.0,152.0,0.0,354.0,266.0
0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,437.0,1022.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,143.0,139.0,187.0,0.0,257.0,0.0,241.0,0.0,0.0,79.0,282.0,475.0,489.0,0.0,1040.0,93.0,117.0,0.0,352.0,268.0
0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,437.0,1023.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,131.0,107.0,149.0,0.0,259.0,0.0,183.0,0.0,0.0,79.0,292.0,475.0,489.0,0.0,1040.0,70.0,112.0,0.0,350.0,266.0
0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,437.0,1023.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,127.0,122.0,153.0,0.0,212.0,0.0,180.0,0.0,0.0,79.0,262.0,475.0,488.0,0.0,1041.0,73.0,112.0,0.0,350.0,246.0
0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,437.0,1022.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,78.0,55.0,82.0,0.0,238.0,0.0,84.0,0.0,0.0,79.0,271.0,475.0,489.0,0.0,1041.0,30.0,65.0,0.0,347.0,257.0
0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,438.0,1023.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,71.0,40.0,74.0,0.0,201.0,0.0,70.0,0.0,0.0,79.0,273.0,475.0,489.0,0.0,1041.0,22.0,49.0,0.0,342.0,268.0
0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,438.0,1023.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,69.0,39.0,53.0,0.0,249.0,0.0,49.0,0.0,0.0,79.0,274.0,475.0,489.0,0.0,1040.0,13.0,35.0,0.0,338.0,254.0
0.0,0.0,36.0,7.0,0.0,38.0,0.0,0.0,0.0,452.0,438.0,1023.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,62.0,39.0,62.0,0.0,259.0,0.0,50.0,0.0,0.0,79.0,334.0,476.0,489.0,0.0,1040.0,14.0,35.0,0.0,337.0,242.0
0.0,0.0,36.0,15.0,0.0,112.0,0.0,0.0,0.0,453.0,438.0,1024.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,54.0,28.0,44.0,0.0,255.0,0.0,35.0,0.0,0.0,79.0,364.0,476.0,489.0,0.0,1040.0,8.0,29.0,0.0,340.0,246.0
0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,438.0,1024.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,31.0,22.0,29.0,0.0,267.0,0.0,30.0,0.0,0.0,79.0,336.0,476.0,489.0,0.0,1040.0,7.0,20.0,0.0,342.0,255.0
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,438.0,1023.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,24.0,19.0,22.0,0.0,259.0,0.0,21.0,0.0,0.0,79.0,331.0,476.0,489.0,0.0,1041.0,5.0,12.0,0.0,345.0,256.0
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,437.0,1022.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,12.0,13.0,11.0,0.0,231.0,0.0,9.0,0.0,0.0,79.0,272.0,476.0,489.0,0.0,1040.0,1.0,7.0,0.0,345.0,255.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,437.0,1022.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,6.0,3.0,4.0,0.0,238.0,0.0,4.0,0.0,0.0,79.0,268.0,476.0,489.0,0.0,1041.0,0.0,2.0,0.0,344.0,258.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,437.0,1022.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,1.0,30.0,0.0,79.0,263.0,476.0,489.0,0.0,1042.0,0.0,0.0,0.0,341.0,267.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,436.0,1021.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,184.0,0.0,79.0,342.0,475.0,489.0,0.0,1041.0,0.0,0.0,0.0,343.0,265.0
0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,452.0,437.0,1023.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,341.0,0.0,79.0,381.0,475.0,489.0,0.0,1040.0,0.0,0.0,0.0,343.0,290.0
0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,90.0,451.0,436.0,1023.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,343.0,0.0,79.0,387.0,475.0,489.0,0.0,1039.0,0.0,0.0,0.0,343.0,299.0
0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,116.0,451.0,435.0,1022.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,32.0,322.0,0.0,0.0,345.0,0.0,79.0,396.0,475.0,489.0,0.0,1040.0,0.0,0.0,0.0,345.0,298.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,139.0,452.0,436.0,1022.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,345.0,0.0,79.0,394.0,475.0,489.0,0.0,1040.0,0.0,0.0,0.0,340.0,300.0
0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,193.0,453.0,437.0,1023.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,346.0,0.0,79.0,389.0,474.0,489.0,0.0,1040.0,0.0,0.0,0.0,335.0,299.0
