Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
292.0,155.0,81.0,0.0,134.0,133.0,5.0,0.0,10.0,456.0,437.0,1010.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,117.0,68.0,126.0,34.0,266.0,0.0,169.0,0.0,0.0,74.0,361.0,482.0,493.0,0.0,1046.0,65.0,69.0,0.0,382.0,279.0
290.0,155.0,62.0,0.0,97.0,76.0,0.0,0.0,127.0,456.0,438.0,1007.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,84.0,47.0,83.0,23.0,257.0,0.0,119.0,0.0,0.0,79.0,358.0,482.0,493.0,0.0,1046.0,45.0,51.0,0.0,380.0,236.0
288.0,154.0,52.0,0.0,0.0,0.0,0.0,0.0,71.0,456.0,437.0,1005.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,71.0,34.0,69.0,0.0,259.0,0.0,92.0,0.0,0.0,90.0,341.0,482.0,493.0,0.0,1046.0,32.0,40.0,0.0,379.0,267.0
253.0,143.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1002.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,62.0,28.0,64.0,0.0,228.0,0.0,83.0,0.0,0.0,99.0,326.0,481.0,493.0,0.0,1046.0,27.0,30.0,0.0,378.0,300.0
267.0,148.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1000.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,50.0,20.0,52.0,0.0,265.0,0.0,63.0,0.0,0.0,108.0,316.0,481.0,493.0,0.0,1045.0,22.0,23.0,0.0,376.0,303.0
267.0,147.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,997.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,40.0,15.0,39.0,0.0,240.0,0.0,51.0,0.0,0.0,111.0,288.0,481.0,493.0,0.0,1045.0,19.0,20.0,0.0,374.0,303.0
249.0,142.0,19.0,0.0,15.0,0.0,0.0,0.0,0.0,454.0,438.0,995.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,36.0,14.0,31.0,0.0,241.0,0.0,43.0,0.0,0.0,119.0,296.0,481.0,493.0,0.0,1044.0,15.0,19.0,0.0,373.0,300.0
237.0,138.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,454.0,438.0,995.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,33.0,16.0,29.0,0.0,261.0,0.0,39.0,0.0,0.0,119.0,318.0,481.0,493.0,0.0,1045.0,14.0,17.0,0.0,371.0,297.0
243.0,140.0,15.0,0.0,72.0,0.0,0.0,0.0,0.0,453.0,438.0,994.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,30.0,20.0,24.0,0.0,320.0,0.0,36.0,0.0,0.0,116.0,380.0,482.0,493.0,0.0,1045.0,13.0,14.0,0.0,371.0,278.0
269.0,149.0,13.0,0.0,6.0,0.0,0.0,0.0,45.0,451.0,438.0,994.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,28.0,31.0,19.0,0.0,310.0,0.0,41.0,0.0,0.0,118.0,383.0,482.0,493.0,0.0,1045.0,14.0,10.0,0.0,371.0,290.0
271.0,150.0,20.0,0.0,97.0,95.0,133.0,0.0,137.0,452.0,437.0,995.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,39.0,41.0,34.0,0.0,306.0,0.0,70.0,0.0,0.0,118.0,383.0,482.0,493.0,0.0,1045.0,26.0,17.0,0.0,371.0,293.0
275.0,151.0,21.0,0.0,25.0,2.0,112.0,0.0,108.0,455.0,437.0,994.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,40.0,43.0,47.0,0.0,279.0,0.0,79.0,0.0,0.0,121.0,370.0,482.0,493.0,0.0,1045.0,29.0,22.0,0.0,372.0,287.0
263.0,148.0,32.0,0.0,0.0,0.0,27.0,0.0,25.0,455.0,437.0,996.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,58.0,49.0,64.0,0.0,241.0,0.0,85.0,0.0,0.0,120.0,347.0,482.0,493.0,0.0,1045.0,29.0,27.0,0.0,373.0,293.0
272.0,148.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,997.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,53.0,61.0,58.0,0.0,260.0,0.0,105.0,0.0,0.0,111.0,358.0,481.0,493.0,0.0,1045.0,41.0,50.0,0.0,374.0,271.0
254.0,144.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,997.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,30.0,63.0,54.0,0.0,285.0,0.0,96.0,0.0,0.0,99.0,370.0,482.0,493.0,0.0,1045.0,39.0,52.0,0.0,374.0,285.0
113.0,98.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,998.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,33.0,66.0,47.0,0.0,299.0,0.0,71.0,0.0,0.0,86.0,320.0,481.0,493.0,0.0,1044.0,36.0,48.0,0.0,239.0,276.0
181.0,118.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,438.0,997.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,51.0,72.0,59.0,0.0,243.0,0.0,85.0,0.0,0.0,80.0,280.0,481.0,493.0,0.0,1045.0,42.0,60.0,0.0,229.0,281.0
134.0,106.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,997.0,1027.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,62.0,83.0,66.0,0.0,160.0,0.0,150.0,0.0,0.0,77.0,258.0,482.0,493.0,0.0,1046.0,74.0,95.0,0.0,229.0,296.0
114.0,97.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,997.0,1028.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,73.0,77.0,66.0,0.0,165.0,0.0,158.0,0.0,0.0,74.0,262.0,482.0,493.0,0.0,1046.0,96.0,109.0,0.0,229.0,285.0
108.0,94.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,996.0,1028.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,51.0,69.0,64.0,0.0,203.0,0.0,101.0,0.0,0.0,74.0,299.0,482.0,493.0,0.0,1046.0,57.0,57.0,0.0,229.0,277.0
275.0,147.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,997.0,1027.0,0.0,57.0,23.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,75.0,54.0,87.0,0.0,248.0,0.0,119.0,0.0,0.0,74.0,302.0,481.0,493.0,0.0,1045.0,39.0,57.0,0.0,230.0,256.0
247.0,141.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,996.0,1026.0,0.0,123.0,64.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,144.0,78.0,139.0,0.0,252.0,0.0,190.0,0.0,0.0,74.0,342.0,482.0,493.0,0.0,1045.0,114.0,136.0,0.0,361.0,236.0
283.0,151.0,55.0,0.0,99.0,49.0,0.0,0.0,54.0,456.0,437.0,996.0,1026.0,0.0,148.0,76.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,96.0,69.0,93.0,0.0,283.0,0.0,104.0,0.0,0.0,79.0,360.0,482.0,493.0,0.0,1045.0,71.0,85.0,0.0,369.0,291.0
284.0,153.0,32.0,125.0,139.0,137.0,189.0,189.0,207.0,456.0,437.0,996.0,1026.0,0.0,148.0,76.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,62.0,65.0,66.0,19.0,320.0,0.0,86.0,0.0,0.0,90.0,384.0,482.0,493.0,0.0,1045.0,57.0,71.0,0.0,369.0,302.0
264.0,146.0,56.0,132.0,133.0,132.0,199.0,197.0,196.0,456.0,437.0,998.0,1024.0,0.0,147.0,75.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,81.0,77.0,95.0,17.0,298.0,0.0,150.0,0.0,0.0,100.0,370.0,482.0,493.0,0.0,1046.0,55.0,86.0,0.0,368.0,299.0
260.0,145.0,78.0,0.0,57.0,4.0,0.0,2.0,0.0,456.0,438.0,997.0,1023.0,0.0,147.0,75.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,102.0,56.0,103.0,0.0,303.0,0.0,119.0,0.0,0.0,108.0,374.0,482.0,492.0,0.0,1045.0,46.0,52.0,0.0,367.0,300.0
281.0,151.0,52.0,0.0,99.0,0.0,0.0,73.0,143.0,456.0,439.0,995.0,1022.0,0.0,147.0,75.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,62.0,32.0,52.0,22.0,334.0,0.0,91.0,0.0,0.0,115.0,376.0,481.0,492.0,0.0,1040.0,30.0,40.0,0.0,367.0,301.0
248.0,142.0,77.0,0.0,0.0,0.0,0.0,0.0,45.0,457.0,439.0,995.0,1021.0,0.0,137.0,72.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,106.0,33.0,88.0,23.0,290.0,0.0,124.0,0.0,0.0,119.0,350.0,479.0,492.0,0.0,1036.0,36.0,54.0,0.0,367.0,296.0
155.0,112.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,439.0,995.0,1024.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,107.0,48.0,121.0,0.0,237.0,0.0,181.0,0.0,0.0,123.0,335.0,478.0,492.0,0.0,1035.0,50.0,92.0,0.0,367.0,292.0
105.0,94.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,995.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,97.0,55.0,112.0,0.0,162.0,0.0,181.0,0.0,0.0,121.0,330.0,478.0,492.0,0.0,1035.0,64.0,87.0,0.0,366.0,292.0
128.0,101.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,993.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,106.0,67.0,135.0,0.0,170.0,0.0,184.0,0.0,0.0,116.0,345.0,478.0,492.0,0.0,1036.0,66.0,94.0,0.0,363.0,282.0
225.0,131.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,993.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,116.0,51.0,131.0,0.0,255.0,0.0,177.0,0.0,0.0,117.0,372.0,476.0,492.0,0.0,1036.0,57.0,81.0,0.0,366.0,283.0
259.0,144.0,146.0,0.0,0.0,0.0,0.0,0.0,78.0,457.0,438.0,993.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,153.0,65.0,194.0,0.0,312.0,0.0,248.0,0.0,0.0,118.0,372.0,476.0,492.0,0.0,1034.0,92.0,121.0,0.0,369.0,296.0
269.0,148.0,58.0,0.0,56.0,21.0,0.0,95.0,106.0,457.0,438.0,993.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,65.0,24.0,76.0,12.0,340.0,0.0,89.0,0.0,0.0,123.0,400.0,477.0,492.0,0.0,1038.0,32.0,47.0,0.0,368.0,298.0
258.0,143.0,53.0,0.0,27.0,2.0,0.0,6.0,41.0,456.0,437.0,993.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,64.0,30.0,87.0,12.0,271.0,0.0,116.0,0.0,0.0,122.0,362.0,479.0,492.0,0.0,1039.0,35.0,59.0,0.0,368.0,292.0
253.0,142.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,996.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,57.0,26.0,69.0,0.0,254.0,0.0,95.0,0.0,0.0,125.0,366.0,480.0,492.0,0.0,1039.0,30.0,43.0,0.0,370.0,279.0
258.0,145.0,26.0,0.0,69.0,0.0,0.0,0.0,0.0,457.0,437.0,1006.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,35.0,15.0,46.0,17.0,291.0,0.0,52.0,0.0,0.0,125.0,372.0,482.0,492.0,0.0,1040.0,16.0,28.0,0.0,371.0,276.0
254.0,142.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,437.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,59.0,21.0,87.0,0.0,325.0,0.0,106.0,0.0,0.0,119.0,387.0,482.0,492.0,0.0,1041.0,25.0,49.0,0.0,371.0,280.0
225.0,135.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,1011.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,52.0,17.0,78.0,0.0,296.0,0.0,96.0,0.0,0.0,106.0,359.0,482.0,492.0,0.0,1043.0,26.0,30.0,0.0,371.0,290.0
234.0,136.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,21.0,12.0,19.0,0.0,329.0,0.0,28.0,0.0,0.0,95.0,320.0,482.0,492.0,0.0,1043.0,13.0,22.0,0.0,249.0,292.0
226.0,133.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1013.0,1030.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,90.0,0.0,22.0,13.0,22.0,0.0,279.0,0.0,33.0,0.0,0.0,87.0,280.0,482.0,492.0,0.0,1043.0,11.0,19.0,0.0,229.0,292.0
223.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1013.0,1031.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,90.0,0.0,18.0,11.0,25.0,0.0,279.0,0.0,32.0,0.0,0.0,81.0,277.0,482.0,492.0,0.0,1043.0,9.0,18.0,0.0,229.0,292.0
229.0,136.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1013.0,1032.0,0.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,90.0,0.0,14.0,13.0,19.0,0.0,276.0,0.0,28.0,3.0,6.0,77.0,278.0,482.0,492.0,0.0,1043.0,14.0,20.0,0.0,229.0,259.0
249.0,141.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1013.0,1032.0,0.0,0.0,0.0,38.0,40.0,0.0,0.0,0.0,90.0,0.0,27.0,22.0,41.0,0.0,235.0,0.0,52.0,29.0,19.0,75.0,298.0,483.0,492.0,0.0,1044.0,27.0,36.0,0.0,234.0,287.0
282.0,150.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1013.0,1032.0,0.0,49.0,9.0,57.0,59.0,0.0,0.0,0.0,90.0,0.0,54.0,19.0,51.0,0.0,245.0,0.0,60.0,7.0,77.0,74.0,360.0,483.0,492.0,0.0,1044.0,30.0,34.0,0.0,368.0,295.0
284.0,151.0,27.0,0.0,57.0,22.0,0.0,0.0,131.0,457.0,437.0,1013.0,1032.0,0.0,77.0,47.0,82.0,84.0,0.0,0.0,0.0,92.0,0.0,46.0,17.0,36.0,0.0,347.0,0.0,49.0,2.0,100.0,74.0,388.0,483.0,492.0,0.0,1044.0,26.0,30.0,0.0,371.0,300.0
285.0,152.0,33.0,32.0,98.0,98.0,59.0,133.0,146.0,457.0,437.0,1013.0,1033.0,0.0,136.0,69.0,156.0,156.0,0.0,0.0,0.0,96.0,0.0,54.0,24.0,47.0,0.0,346.0,0.0,71.0,0.0,158.0,79.0,380.0,483.0,492.0,0.0,1044.0,34.0,47.0,0.0,371.0,304.0
285.0,152.0,52.0,126.0,143.0,122.0,173.0,173.0,196.0,457.0,437.0,1013.0,1033.0,0.0,152.0,76.0,155.0,157.0,0.0,0.0,0.0,99.0,0.0,84.0,35.0,76.0,0.0,362.0,0.0,110.0,17.0,160.0,89.0,400.0,484.0,492.0,0.0,1044.0,49.0,60.0,0.0,372.0,300.0
285.0,152.0,61.0,125.0,139.0,123.0,175.0,174.0,195.0,458.0,438.0,1013.0,1034.0,0.0,152.0,77.0,157.0,157.0,0.0,0.0,0.0,101.0,0.0,96.0,35.0,87.0,0.0,360.0,0.0,119.0,30.0,161.0,98.0,396.0,485.0,492.0,0.0,1045.0,49.0,53.0,0.0,371.0,300.0
281.0,151.0,59.0,2.0,121.0,8.0,4.0,9.0,169.0,458.0,438.0,1013.0,1035.0,0.0,152.0,77.0,154.0,155.0,0.0,0.0,0.0,92.0,0.0,93.0,34.0,87.0,0.0,357.0,0.0,109.0,21.0,159.0,107.0,391.0,481.0,493.0,0.0,1045.0,50.0,45.0,0.0,371.0,295.0
235.0,138.0,58.0,0.0,23.0,0.0,0.0,0.0,2.0,458.0,438.0,1013.0,1034.0,0.0,153.0,77.0,153.0,154.0,0.0,0.0,0.0,91.0,0.0,89.0,26.0,85.0,0.0,352.0,0.0,109.0,3.0,159.0,116.0,378.0,481.0,495.0,0.0,1046.0,46.0,43.0,0.0,372.0,269.0
272.0,146.0,48.0,0.0,41.0,0.0,0.0,0.0,0.0,458.0,438.0,1013.0,1034.0,0.0,150.0,76.0,134.0,136.0,0.0,0.0,0.0,92.0,0.0,83.0,36.0,84.0,0.0,293.0,0.0,117.0,65.0,146.0,125.0,381.0,481.0,494.0,0.0,1046.0,54.0,53.0,0.0,372.0,284.0
244.0,141.0,46.0,0.0,0.0,0.0,0.0,58.0,0.0,457.0,438.0,1011.0,1032.0,0.0,150.0,76.0,146.0,147.0,0.0,0.0,0.0,96.0,0.0,74.0,27.0,67.0,0.0,282.0,0.0,95.0,160.0,154.0,126.0,377.0,480.0,494.0,0.0,1046.0,39.0,39.0,0.0,372.0,298.0
242.0,139.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1011.0,1031.0,0.0,149.0,76.0,138.0,140.0,0.0,0.0,0.0,93.0,0.0,64.0,28.0,52.0,0.0,282.0,0.0,75.0,279.0,149.0,125.0,376.0,481.0,494.0,0.0,1045.0,31.0,32.0,0.0,371.0,289.0
264.0,145.0,22.0,0.0,16.0,0.0,0.0,0.0,0.0,458.0,438.0,1011.0,1031.0,0.0,148.0,76.0,153.0,153.0,0.0,0.0,0.0,95.0,0.0,31.0,10.0,34.0,0.0,305.0,0.0,41.0,320.0,158.0,124.0,391.0,480.0,494.0,0.0,1045.0,14.0,12.0,0.0,370.0,279.0
275.0,149.0,5.0,0.0,115.0,0.0,0.0,35.0,0.0,457.0,438.0,1011.0,1032.0,0.0,148.0,76.0,153.0,153.0,0.0,0.0,0.0,99.0,0.0,7.0,0.0,3.0,0.0,337.0,0.0,5.0,338.0,158.0,124.0,396.0,480.0,494.0,0.0,1046.0,0.0,1.0,0.0,370.0,272.0
257.0,144.0,6.0,0.0,23.0,0.0,0.0,11.0,0.0,457.0,438.0,1011.0,1030.0,0.0,149.0,76.0,149.0,150.0,0.0,0.0,0.0,92.0,0.0,8.0,3.0,9.0,0.0,298.0,0.0,13.0,287.0,156.0,124.0,384.0,480.0,495.0,0.0,1046.0,3.0,3.0,0.0,371.0,301.0
254.0,141.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,457.0,438.0,1011.0,1029.0,0.0,152.0,76.0,148.0,149.0,0.0,0.0,0.0,90.0,0.0,15.0,1.0,11.0,0.0,344.0,0.0,11.0,342.0,155.0,124.0,376.0,481.0,494.0,0.0,1047.0,1.0,3.0,0.0,371.0,301.0
279.0,150.0,2.0,0.0,71.0,0.0,0.0,0.0,0.0,456.0,438.0,1012.0,1033.0,0.0,152.0,77.0,152.0,153.0,0.0,0.0,0.0,90.0,0.0,3.0,1.0,0.0,0.0,357.0,0.0,0.0,342.0,157.0,126.0,381.0,481.0,494.0,0.0,1047.0,0.0,0.0,0.0,371.0,301.0
284.0,152.0,0.0,0.0,81.0,0.0,0.0,138.0,0.0,455.0,439.0,1013.0,1033.0,0.0,153.0,77.0,155.0,156.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,1.0,343.0,159.0,127.0,393.0,481.0,494.0,0.0,1048.0,0.0,0.0,0.0,372.0,302.0
285.0,152.0,1.0,0.0,3.0,0.0,0.0,141.0,92.0,455.0,438.0,1014.0,1033.0,0.0,153.0,77.0,156.0,156.0,0.0,0.0,0.0,92.0,0.0,3.0,0.0,1.0,0.0,326.0,0.0,1.0,343.0,160.0,125.0,369.0,481.0,495.0,0.0,1048.0,0.0,0.0,0.0,372.0,302.0
285.0,152.0,2.0,0.0,36.0,0.0,0.0,8.0,0.0,455.0,438.0,1014.0,1033.0,0.0,153.0,77.0,157.0,157.0,0.0,0.0,0.0,99.0,0.0,3.0,10.0,2.0,0.0,352.0,0.0,21.0,343.0,160.0,114.0,390.0,481.0,495.0,0.0,1048.0,13.0,4.0,0.0,371.0,303.0
