Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
239.0,137.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,430.0,1013.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,156.0,208.0,0.0,0.0,205.0,0.0,89.0,327.0,0.0,0.0,1016.0,1016.0,139.0,164.0,0.0,290.0
166.0,115.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,430.0,1013.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,154.0,207.0,0.0,0.0,204.0,0.0,89.0,320.0,0.0,0.0,1015.0,1015.0,139.0,164.0,0.0,288.0
191.0,120.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,429.0,1014.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,154.0,207.0,0.0,0.0,205.0,0.0,89.0,347.0,0.0,0.0,1015.0,1015.0,139.0,162.0,0.0,288.0
186.0,117.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,430.0,1015.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,153.0,206.0,0.0,0.0,204.0,0.0,89.0,351.0,0.0,0.0,1016.0,1016.0,139.0,151.0,0.0,283.0
248.0,137.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,429.0,1013.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,60.0,89.0,0.0,0.0,204.0,0.0,89.0,374.0,0.0,0.0,1015.0,1016.0,132.0,152.0,0.0,267.0
276.0,147.0,72.0,0.0,0.0,25.0,30.0,0.0,0.0,429.0,430.0,1013.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,21.0,33.0,18.0,0.0,203.0,0.0,89.0,373.0,0.0,0.0,1014.0,1015.0,133.0,149.0,0.0,288.0
281.0,150.0,2.0,16.0,129.0,130.0,194.0,0.0,193.0,429.0,431.0,1013.0,1027.0,0.0,0.0,0.0,8.0,0.0,0.0,109.0,0.0,0.0,0.0,34.0,0.0,203.0,0.0,89.0,353.0,0.0,0.0,1013.0,1013.0,132.0,149.0,0.0,288.0
281.0,149.0,41.0,103.0,102.0,98.0,180.0,0.0,170.0,430.0,432.0,1017.0,1028.0,0.0,0.0,0.0,134.0,0.0,0.0,107.0,0.0,2.0,71.0,34.0,0.0,204.0,0.0,89.0,344.0,0.0,0.0,1012.0,1013.0,137.0,148.0,0.0,289.0
