Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1009.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,265.0,112.0,339.0,0.0,0.0,1012.0,1005.0,0.0,0.0,229.0,249.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1010.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,256.0,112.0,343.0,0.0,0.0,1012.0,1007.0,0.0,0.0,229.0,244.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1010.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,249.0,112.0,339.0,0.0,0.0,1012.0,1008.0,0.0,0.0,229.0,244.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1012.0,1026.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,288.0,112.0,361.0,0.0,0.0,1012.0,1009.0,0.0,0.0,230.0,243.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1011.0,1025.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,191.0,110.0,302.0,0.0,0.0,1012.0,1011.0,0.0,0.0,355.0,241.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1012.0,1026.0,0.0,0.0,0.0,70.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,205.0,108.0,304.0,0.0,0.0,1017.0,1011.0,0.0,0.0,360.0,247.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1012.0,1027.0,0.0,0.0,0.0,106.0,37.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,214.0,108.0,323.0,0.0,0.0,1016.0,1010.0,0.0,0.0,362.0,252.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,429.0,0.0,1013.0,1026.0,0.0,0.0,0.0,129.0,126.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,275.0,108.0,317.0,0.0,0.0,1014.0,1008.0,0.0,0.0,360.0,289.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,429.0,0.0,1015.0,1025.0,0.0,0.0,0.0,125.0,125.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,293.0,108.0,320.0,0.0,0.0,1014.0,1007.0,0.0,0.0,357.0,296.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,428.0,0.0,1012.0,1024.0,0.0,0.0,0.0,142.0,141.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,249.0,104.0,337.0,0.0,0.0,1014.0,986.0,0.0,0.0,354.0,297.0
0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,427.0,0.0,1007.0,1024.0,0.0,0.0,0.0,139.0,138.0,145.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,209.0,257.0,100.0,344.0,0.0,0.0,1012.0,834.0,0.0,0.0,350.0,297.0
