Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
259.0,145.0,31.0,1.0,0.0,0.0,0.0,0.0,71.0,446.0,433.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,385.0,37.0,77.0,47.0,0.0,300.0,203.0,64.0,309.0,0.0,89.0,366.0,463.0,479.0,0.0,1019.0,18.0,27.0,0.0,320.0,226.0
271.0,148.0,8.0,0.0,0.0,0.0,0.0,60.0,21.0,446.0,434.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,384.0,10.0,46.0,16.0,0.0,285.0,203.0,30.0,260.0,0.0,89.0,348.0,462.0,479.0,0.0,1013.0,7.0,17.0,0.0,317.0,286.0
269.0,147.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,432.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,383.0,13.0,38.0,16.0,0.0,254.0,204.0,29.0,267.0,0.0,89.0,345.0,461.0,479.0,0.0,1010.0,4.0,16.0,0.0,321.0,269.0
260.0,145.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,431.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,381.0,28.0,54.0,31.0,0.0,228.0,203.0,44.0,232.0,0.0,89.0,347.0,459.0,478.0,0.0,1014.0,8.0,20.0,0.0,321.0,218.0
264.0,146.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,431.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,378.0,33.0,61.0,37.0,0.0,263.0,203.0,53.0,283.0,0.0,89.0,356.0,459.0,479.0,0.0,1021.0,10.0,22.0,0.0,321.0,126.0
261.0,145.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,431.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,376.0,38.0,103.0,52.0,0.0,308.0,203.0,81.0,251.0,0.0,89.0,366.0,461.0,481.0,0.0,1021.0,19.0,39.0,0.0,316.0,125.0
257.0,144.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,431.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,375.0,46.0,150.0,59.0,0.0,235.0,200.0,99.0,246.0,0.0,89.0,340.0,461.0,481.0,0.0,1024.0,24.0,60.0,0.0,320.0,121.0
260.0,144.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,431.0,0.0,1020.0,0.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,95.0,374.0,87.0,225.0,105.0,0.0,238.0,199.0,159.0,207.0,0.0,89.0,341.0,460.0,482.0,0.0,1026.0,50.0,84.0,0.0,322.0,121.0
250.0,142.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,431.0,0.0,1020.0,0.0,81.0,52.0,0.0,0.0,0.0,0.0,0.0,95.0,319.0,128.0,282.0,155.0,0.0,215.0,202.0,212.0,176.0,0.0,89.0,336.0,460.0,482.0,0.0,1018.0,66.0,122.0,0.0,323.0,135.0
242.0,139.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,432.0,0.0,1023.0,0.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,96.0,353.0,126.0,295.0,156.0,0.0,183.0,196.0,221.0,169.0,0.0,89.0,330.0,460.0,481.0,0.0,1018.0,73.0,110.0,0.0,322.0,136.0
258.0,145.0,97.0,45.0,0.0,0.0,0.0,129.0,0.0,447.0,431.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,371.0,117.0,273.0,145.0,0.0,241.0,197.0,206.0,322.0,0.0,89.0,327.0,460.0,482.0,0.0,1018.0,66.0,104.0,0.0,326.0,136.0
256.0,144.0,93.0,55.0,0.0,0.0,0.0,0.0,0.0,446.0,431.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,380.0,109.0,280.0,127.0,0.0,222.0,203.0,183.0,328.0,0.0,89.0,332.0,460.0,482.0,0.0,1018.0,65.0,91.0,0.0,324.0,140.0
257.0,144.0,80.0,1.0,0.0,0.0,0.0,32.0,0.0,446.0,432.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,384.0,106.0,270.0,132.0,0.0,227.0,204.0,187.0,331.0,0.0,89.0,352.0,460.0,482.0,0.0,1021.0,65.0,92.0,0.0,325.0,150.0
259.0,145.0,52.0,0.0,0.0,0.0,107.0,123.0,0.0,446.0,431.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,386.0,66.0,203.0,85.0,0.0,322.0,203.0,127.0,334.0,0.0,89.0,376.0,461.0,482.0,0.0,1024.0,42.0,71.0,0.0,322.0,142.0
256.0,144.0,48.0,0.0,0.0,0.0,124.0,40.0,0.0,446.0,431.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,389.0,61.0,196.0,83.0,0.0,272.0,202.0,123.0,336.0,0.0,89.0,366.0,465.0,481.0,0.0,1027.0,43.0,67.0,0.0,324.0,134.0
251.0,143.0,44.0,99.0,0.0,0.0,149.0,119.0,0.0,446.0,430.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,390.0,57.0,172.0,74.0,0.0,262.0,202.0,113.0,338.0,0.0,89.0,366.0,466.0,482.0,0.0,1029.0,38.0,56.0,0.0,326.0,128.0
257.0,144.0,25.0,3.0,0.0,0.0,9.0,0.0,0.0,446.0,430.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,389.0,47.0,135.0,55.0,0.0,263.0,204.0,92.0,339.0,0.0,89.0,365.0,466.0,483.0,0.0,1029.0,28.0,49.0,0.0,327.0,117.0
259.0,145.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,430.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,390.0,47.0,120.0,59.0,0.0,289.0,204.0,87.0,340.0,0.0,89.0,370.0,466.0,484.0,0.0,1030.0,27.0,46.0,0.0,326.0,113.0
256.0,144.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,390.0,58.0,138.0,71.0,0.0,225.0,203.0,100.0,341.0,0.0,89.0,295.0,466.0,484.0,0.0,1031.0,31.0,55.0,0.0,327.0,112.0
255.0,144.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,429.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,221.0,58.0,140.0,79.0,0.0,236.0,204.0,106.0,341.0,0.0,89.0,303.0,466.0,484.0,0.0,1031.0,26.0,64.0,0.0,331.0,113.0
250.0,143.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,430.0,0.0,1026.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,375.0,52.0,135.0,69.0,0.0,240.0,204.0,96.0,342.0,0.0,89.0,363.0,467.0,484.0,0.0,1032.0,23.0,60.0,0.0,328.0,120.0
250.0,143.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,431.0,0.0,1026.0,0.0,105.0,49.0,0.0,0.0,0.0,0.0,0.0,100.0,390.0,40.0,102.0,54.0,0.0,224.0,203.0,80.0,340.0,0.0,89.0,362.0,469.0,484.0,0.0,1032.0,19.0,49.0,0.0,329.0,129.0
272.0,149.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,432.0,0.0,1026.0,0.0,101.0,59.0,0.0,0.0,0.0,0.0,0.0,99.0,390.0,35.0,76.0,44.0,0.0,292.0,203.0,65.0,340.0,0.0,89.0,374.0,468.0,484.0,0.0,1031.0,17.0,38.0,0.0,325.0,237.0
257.0,145.0,34.0,104.0,100.0,0.0,170.0,174.0,157.0,447.0,431.0,0.0,1024.0,0.0,143.0,75.0,0.0,0.0,0.0,0.0,0.0,119.0,391.0,39.0,74.0,50.0,0.0,218.0,204.0,69.0,338.0,0.0,89.0,360.0,465.0,484.0,0.0,1030.0,18.0,35.0,0.0,318.0,219.0
274.0,150.0,38.0,99.0,91.0,0.0,165.0,165.0,163.0,447.0,431.0,0.0,1023.0,0.0,146.0,76.0,0.0,0.0,0.0,0.0,0.0,122.0,389.0,42.0,60.0,47.0,0.0,271.0,203.0,63.0,337.0,0.0,93.0,363.0,465.0,484.0,0.0,1030.0,15.0,29.0,0.0,318.0,296.0
270.0,149.0,43.0,2.0,0.0,0.0,6.0,8.0,0.0,447.0,430.0,0.0,1022.0,0.0,76.0,51.0,0.0,0.0,0.0,0.0,0.0,120.0,387.0,46.0,76.0,59.0,0.0,251.0,203.0,85.0,265.0,0.0,100.0,357.0,465.0,484.0,0.0,1028.0,20.0,39.0,0.0,320.0,233.0
268.0,148.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,429.0,0.0,1022.0,0.0,66.0,47.0,0.0,0.0,0.0,0.0,0.0,120.0,385.0,42.0,76.0,60.0,0.0,237.0,201.0,90.0,186.0,0.0,99.0,350.0,463.0,484.0,0.0,1027.0,19.0,39.0,0.0,330.0,218.0
269.0,149.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,429.0,0.0,1021.0,0.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,100.0,383.0,33.0,76.0,47.0,0.0,270.0,201.0,71.0,223.0,0.0,97.0,351.0,464.0,484.0,0.0,1028.0,17.0,41.0,0.0,338.0,204.0
266.0,148.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1021.0,0.0,135.0,73.0,0.0,0.0,0.0,0.0,0.0,97.0,381.0,27.0,70.0,37.0,0.0,303.0,201.0,50.0,302.0,0.0,95.0,365.0,465.0,484.0,0.0,1028.0,14.0,27.0,0.0,330.0,191.0
264.0,147.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,429.0,0.0,1021.0,0.0,137.0,74.0,0.0,0.0,0.0,0.0,0.0,97.0,380.0,16.0,48.0,26.0,0.0,253.0,201.0,43.0,303.0,0.0,93.0,344.0,465.0,484.0,0.0,1028.0,9.0,24.0,0.0,323.0,198.0
264.0,147.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,429.0,0.0,1021.0,0.0,137.0,74.0,0.0,0.0,0.0,0.0,0.0,97.0,380.0,15.0,20.0,24.0,0.0,286.0,200.0,24.0,304.0,0.0,93.0,352.0,465.0,484.0,0.0,1027.0,5.0,12.0,0.0,323.0,227.0
264.0,147.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,443.0,429.0,0.0,1023.0,0.0,138.0,74.0,0.0,0.0,0.0,0.0,0.0,97.0,380.0,8.0,1.0,7.0,0.0,254.0,200.0,7.0,314.0,0.0,95.0,345.0,465.0,484.0,0.0,1024.0,0.0,1.0,0.0,318.0,215.0
262.0,147.0,0.0,141.0,0.0,0.0,0.0,62.0,0.0,442.0,429.0,0.0,1024.0,0.0,140.0,75.0,0.0,0.0,0.0,0.0,0.0,97.0,380.0,1.0,0.0,0.0,0.0,248.0,201.0,0.0,323.0,0.0,97.0,346.0,466.0,484.0,0.0,1018.0,0.0,0.0,0.0,331.0,224.0
260.0,146.0,0.0,128.0,0.0,0.0,147.0,185.0,79.0,442.0,430.0,0.0,1023.0,0.0,140.0,76.0,0.0,0.0,0.0,0.0,0.0,119.0,381.0,0.0,0.0,0.0,0.0,252.0,198.0,0.0,327.0,0.0,99.0,344.0,463.0,484.0,0.0,1016.0,0.0,0.0,0.0,328.0,227.0
253.0,144.0,0.0,118.0,0.0,0.0,171.0,170.0,19.0,446.0,430.0,0.0,1024.0,0.0,141.0,76.0,0.0,0.0,0.0,0.0,0.0,124.0,381.0,0.0,0.0,0.0,0.0,212.0,199.0,0.0,328.0,0.0,98.0,344.0,460.0,484.0,0.0,1017.0,0.0,0.0,0.0,321.0,236.0
249.0,143.0,0.0,102.0,0.0,0.0,3.0,8.0,0.0,448.0,430.0,0.0,1024.0,0.0,103.0,62.0,0.0,0.0,0.0,0.0,0.0,124.0,382.0,0.0,0.0,0.0,0.0,205.0,202.0,0.0,329.0,0.0,94.0,351.0,461.0,484.0,0.0,1019.0,0.0,0.0,0.0,330.0,239.0
261.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,430.0,0.0,1024.0,0.0,142.0,76.0,0.0,0.0,0.0,0.0,0.0,104.0,385.0,0.0,0.0,0.0,0.0,253.0,202.0,0.0,332.0,0.0,92.0,348.0,460.0,484.0,0.0,1029.0,0.0,0.0,0.0,331.0,241.0
263.0,146.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,447.0,430.0,0.0,1024.0,0.0,135.0,74.0,0.0,0.0,0.0,0.0,0.0,120.0,387.0,0.0,0.0,0.0,0.0,283.0,201.0,0.0,336.0,0.0,92.0,365.0,461.0,484.0,0.0,1031.0,0.0,0.0,0.0,337.0,258.0
256.0,145.0,0.0,103.0,0.0,0.0,0.0,68.0,0.0,446.0,429.0,0.0,1024.0,0.0,134.0,73.0,0.0,0.0,0.0,0.0,0.0,105.0,390.0,0.0,0.0,0.0,14.0,277.0,201.0,0.0,337.0,0.0,97.0,362.0,462.0,484.0,0.0,1027.0,0.0,0.0,0.0,338.0,255.0
208.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,429.0,0.0,1023.0,0.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0,99.0,110.0,0.0,0.0,0.0,2.0,232.0,195.0,0.0,70.0,0.0,99.0,348.0,464.0,484.0,0.0,1026.0,0.0,0.0,0.0,335.0,254.0
94.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,429.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,223.0,199.0,0.0,0.0,0.0,99.0,278.0,464.0,484.0,0.0,1028.0,0.0,0.0,0.0,337.0,231.0
1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,437.0,429.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,214.0,201.0,0.0,0.0,0.0,99.0,278.0,464.0,484.0,0.0,1027.0,0.0,0.0,0.0,339.0,161.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,429.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,213.0,202.0,0.0,0.0,0.0,100.0,276.0,466.0,484.0,0.0,1028.0,0.0,0.0,0.0,338.0,134.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,429.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,4.0,1.0,0.0,185.0,202.0,0.0,0.0,0.0,100.0,260.0,465.0,487.0,0.0,1030.0,0.0,0.0,0.0,338.0,133.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,429.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,8.0,3.0,0.0,227.0,201.0,1.0,0.0,0.0,99.0,282.0,463.0,487.0,0.0,1029.0,1.0,0.0,0.0,339.0,139.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,431.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,5.0,13.0,4.0,0.0,228.0,201.0,2.0,0.0,0.0,99.0,287.0,464.0,487.0,0.0,1029.0,0.0,1.0,0.0,344.0,145.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,431.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,6.0,18.0,5.0,0.0,253.0,202.0,4.0,0.0,0.0,97.0,348.0,464.0,487.0,0.0,1028.0,1.0,1.0,0.0,338.0,198.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,431.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,7.0,15.0,7.0,0.0,254.0,202.0,5.0,0.0,0.0,97.0,351.0,464.0,487.0,0.0,1027.0,2.0,2.0,0.0,325.0,221.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,143.0,448.0,431.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,9.0,16.0,9.0,0.0,252.0,199.0,13.0,0.0,0.0,97.0,339.0,464.0,487.0,0.0,1025.0,3.0,3.0,0.0,338.0,236.0
0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,447.0,430.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,14.0,26.0,15.0,0.0,198.0,201.0,21.0,0.0,0.0,99.0,273.0,462.0,487.0,0.0,1021.0,6.0,6.0,0.0,334.0,252.0
0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,446.0,429.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,12.0,27.0,15.0,0.0,217.0,201.0,23.0,0.0,0.0,99.0,280.0,459.0,486.0,0.0,1017.0,6.0,6.0,0.0,332.0,269.0
0.0,0.0,9.0,0.0,34.0,0.0,0.0,0.0,0.0,445.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16.0,27.0,17.0,0.0,273.0,201.0,23.0,0.0,0.0,96.0,303.0,458.0,484.0,0.0,1013.0,6.0,7.0,0.0,329.0,256.0
0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,24.0,46.0,26.0,0.0,307.0,201.0,41.0,0.0,0.0,89.0,331.0,457.0,483.0,0.0,1008.0,10.0,11.0,0.0,329.0,252.0
0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,28.0,73.0,30.0,0.0,275.0,201.0,53.0,0.0,0.0,89.0,305.0,456.0,484.0,0.0,1006.0,17.0,17.0,0.0,326.0,266.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,38.0,106.0,47.0,0.0,231.0,202.0,79.0,0.0,0.0,87.0,287.0,455.0,484.0,0.0,1005.0,28.0,29.0,0.0,318.0,254.0
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,47.0,131.0,57.0,0.0,230.0,202.0,98.0,0.0,0.0,89.0,287.0,452.0,483.0,0.0,1004.0,37.0,28.0,0.0,318.0,268.0
0.0,0.0,39.0,37.0,0.0,0.0,0.0,0.0,0.0,441.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,50.0,140.0,63.0,0.0,272.0,201.0,103.0,0.0,0.0,94.0,315.0,452.0,484.0,0.0,1001.0,39.0,32.0,0.0,313.0,239.0
0.0,0.0,42.0,56.0,0.0,0.0,0.0,6.0,0.0,442.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,57.0,149.0,74.0,0.0,255.0,201.0,117.0,0.0,0.0,97.0,327.0,452.0,483.0,0.0,992.0,40.0,45.0,0.0,311.0,264.0
0.0,0.0,47.0,131.0,43.0,0.0,0.0,187.0,0.0,442.0,430.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,61.0,135.0,67.0,0.0,315.0,201.0,110.0,0.0,0.0,97.0,362.0,452.0,484.0,0.0,992.0,39.0,36.0,0.0,311.0,293.0
0.0,0.0,38.0,122.0,122.0,0.0,32.0,188.0,0.0,444.0,430.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,52.0,117.0,55.0,0.0,319.0,202.0,93.0,0.0,0.0,98.0,361.0,450.0,484.0,0.0,992.0,32.0,30.0,0.0,313.0,294.0
0.0,0.0,49.0,0.0,0.0,0.0,3.0,5.0,0.0,446.0,430.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,68.0,115.0,64.0,0.0,294.0,201.0,96.0,0.0,0.0,95.0,350.0,451.0,484.0,0.0,994.0,32.0,31.0,0.0,323.0,278.0
0.0,0.0,43.0,64.0,0.0,0.0,0.0,0.0,0.0,447.0,430.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,57.0,97.0,50.0,0.0,296.0,202.0,83.0,0.0,0.0,89.0,354.0,455.0,484.0,0.0,996.0,26.0,25.0,0.0,327.0,270.0
