Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
243.0,144.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,425.0,1021.0,0.0,0.0,0.0,0.0,137.0,122.0,139.0,85.0,194.0,203.0,13.0,7.0,0.0,243.0,208.0,314.0,105.0,0.0,490.0,494.0,1032.0,1045.0,5.0,3.0,372.0,248.0
215.0,135.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,425.0,1021.0,0.0,0.0,0.0,0.0,158.0,2.0,80.0,85.0,195.0,201.0,0.0,5.0,0.0,254.0,208.0,306.0,105.0,0.0,490.0,495.0,1032.0,1045.0,1.0,0.0,372.0,224.0
189.0,124.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,425.0,1022.0,0.0,0.0,0.0,0.0,134.0,0.0,70.0,86.0,195.0,202.0,0.0,12.0,0.0,232.0,208.0,305.0,105.0,0.0,490.0,494.0,1032.0,1045.0,4.0,5.0,374.0,179.0
202.0,129.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,425.0,1022.0,0.0,0.0,0.0,0.0,116.0,0.0,61.0,86.0,195.0,202.0,0.0,16.0,0.0,242.0,208.0,320.0,105.0,0.0,490.0,495.0,1032.0,1045.0,7.0,7.0,372.0,171.0
203.0,128.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,425.0,1021.0,0.0,0.0,0.0,0.0,118.0,38.0,69.0,85.0,193.0,201.0,0.0,17.0,0.0,246.0,208.0,318.0,105.0,0.0,490.0,495.0,1032.0,1045.0,8.0,8.0,374.0,159.0
250.0,146.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,425.0,1021.0,0.0,0.0,0.0,0.0,140.0,139.0,145.0,85.0,193.0,202.0,0.0,11.0,0.0,252.0,208.0,343.0,105.0,0.0,490.0,495.0,1032.0,1045.0,3.0,5.0,375.0,176.0
250.0,146.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,425.0,1020.0,0.0,0.0,0.0,0.0,148.0,146.0,154.0,85.0,195.0,202.0,0.0,13.0,12.0,262.0,208.0,338.0,105.0,0.0,490.0,495.0,1033.0,1044.0,7.0,5.0,376.0,177.0
249.0,146.0,10.0,0.0,0.0,79.0,0.0,24.0,0.0,433.0,424.0,1021.0,0.0,0.0,0.0,0.0,126.0,125.0,140.0,85.0,200.0,202.0,0.0,11.0,30.0,228.0,208.0,351.0,112.0,0.0,490.0,495.0,1035.0,1044.0,6.0,4.0,375.0,264.0
290.0,156.0,5.0,0.0,0.0,57.0,0.0,197.0,195.0,433.0,424.0,1021.0,0.0,0.0,0.0,0.0,124.0,123.0,138.0,82.0,201.0,201.0,0.0,12.0,34.0,225.0,208.0,351.0,123.0,0.0,490.0,495.0,1032.0,1044.0,6.0,8.0,375.0,297.0
290.0,157.0,4.0,0.0,0.0,1.0,0.0,137.0,0.0,432.0,424.0,1020.0,0.0,0.0,0.0,0.0,107.0,105.0,128.0,87.0,201.0,202.0,0.0,10.0,27.0,200.0,209.0,347.0,125.0,0.0,490.0,495.0,1032.0,1040.0,5.0,3.0,375.0,296.0
253.0,147.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,424.0,1019.0,0.0,0.0,0.0,0.0,113.0,111.0,131.0,85.0,201.0,203.0,0.0,11.0,0.0,209.0,209.0,218.0,125.0,0.0,490.0,495.0,1032.0,1038.0,3.0,3.0,374.0,241.0
