Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,ESCH-SUR-ALZETTE STEG,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
235.0,140.0,37.0,0.0,0.0,132.0,0.0,12.0,0.0,0.0,430.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,209.0,212.0,365.0,47.0,0.0,0.0,209.0,234.0,90.0,330.0,0.0,0.0,0.0,1016.0,23.0,27.0,165.0,298.0
236.0,139.0,41.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,429.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,213.0,365.0,54.0,0.0,0.0,209.0,231.0,90.0,328.0,0.0,0.0,0.0,1017.0,23.0,32.0,229.0,298.0
267.0,151.0,49.0,0.0,0.0,101.0,0.0,155.0,108.0,0.0,429.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,212.0,210.0,365.0,62.0,0.0,0.0,208.0,281.0,90.0,325.0,0.0,0.0,0.0,1017.0,23.0,35.0,339.0,299.0
267.0,151.0,52.0,0.0,59.0,122.0,0.0,186.0,128.0,0.0,428.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,214.0,206.0,365.0,64.0,0.0,0.0,208.0,240.0,90.0,352.0,0.0,0.0,0.0,1016.0,29.0,36.0,356.0,298.0
255.0,148.0,45.0,0.0,20.0,115.0,0.0,154.0,59.0,0.0,428.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,210.0,205.0,365.0,68.0,0.0,0.0,209.0,175.0,90.0,348.0,0.0,0.0,0.0,1016.0,26.0,34.0,353.0,295.0
227.0,136.0,58.0,0.0,0.0,138.0,0.0,4.0,0.0,0.0,428.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,209.0,209.0,365.0,79.0,70.0,0.0,208.0,312.0,90.0,359.0,0.0,0.0,0.0,1015.0,30.0,42.0,355.0,295.0
247.0,144.0,86.0,0.0,0.0,88.0,0.0,80.0,0.0,0.0,429.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,214.0,210.0,365.0,103.0,108.0,0.0,209.0,225.0,90.0,319.0,0.0,0.0,0.0,1011.0,32.0,54.0,353.0,295.0
225.0,135.0,99.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,430.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,210.0,365.0,131.0,0.0,0.0,208.0,266.0,90.0,342.0,0.0,0.0,0.0,1006.0,45.0,79.0,355.0,295.0
222.0,134.0,100.0,0.0,0.0,121.0,0.0,101.0,0.0,0.0,430.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,211.0,213.0,365.0,152.0,0.0,0.0,209.0,230.0,90.0,325.0,0.0,0.0,0.0,1005.0,61.0,105.0,353.0,295.0
227.0,135.0,123.0,0.0,0.0,42.0,0.0,192.0,1.0,0.0,430.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,211.0,365.0,171.0,0.0,0.0,209.0,217.0,90.0,316.0,0.0,0.0,0.0,1006.0,89.0,132.0,349.0,295.0
249.0,145.0,123.0,0.0,0.0,126.0,0.0,191.0,191.0,0.0,431.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,208.0,207.0,365.0,192.0,0.0,0.0,209.0,258.0,90.0,336.0,0.0,0.0,0.0,1007.0,89.0,149.0,354.0,294.0
220.0,134.0,139.0,0.0,0.0,1.0,0.0,184.0,0.0,0.0,431.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,206.0,365.0,187.0,0.0,0.0,209.0,232.0,90.0,324.0,0.0,0.0,0.0,1011.0,123.0,167.0,359.0,294.0
186.0,122.0,145.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,430.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,209.0,208.0,365.0,194.0,0.0,0.0,209.0,242.0,90.0,319.0,0.0,0.0,0.0,1012.0,117.0,150.0,363.0,295.0
195.0,124.0,135.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,430.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,206.0,365.0,176.0,0.0,0.0,209.0,308.0,108.0,353.0,0.0,0.0,0.0,1014.0,105.0,134.0,364.0,256.0
186.0,121.0,120.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,429.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,204.0,245.0,171.0,0.0,0.0,210.0,272.0,116.0,350.0,0.0,0.0,0.0,1014.0,106.0,125.0,362.0,252.0
202.0,127.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,203.0,18.0,131.0,0.0,0.0,209.0,17.0,99.0,355.0,0.0,0.0,0.0,1012.0,75.0,87.0,240.0,261.0
183.0,121.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,207.0,203.0,0.0,109.0,0.0,0.0,209.0,0.0,91.0,344.0,0.0,0.0,0.0,981.0,56.0,90.0,229.0,292.0
185.0,121.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,160.0,158.0,0.0,93.0,0.0,0.0,209.0,0.0,90.0,339.0,0.0,0.0,0.0,982.0,47.0,85.0,229.0,290.0
188.0,123.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,111.0,113.0,0.0,92.0,0.0,0.0,209.0,0.0,91.0,342.0,0.0,0.0,0.0,983.0,51.0,84.0,229.0,299.0
173.0,118.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,134.0,137.0,0.0,91.0,0.0,0.0,209.0,0.0,90.0,333.0,0.0,0.0,0.0,983.0,53.0,72.0,229.0,298.0
163.0,113.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,182.0,184.0,0.0,69.0,0.0,0.0,209.0,44.0,91.0,320.0,0.0,0.0,0.0,984.0,34.0,60.0,229.0,298.0
197.0,125.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,430.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,208.0,206.0,0.0,59.0,0.0,0.0,209.0,230.0,91.0,321.0,0.0,0.0,0.0,983.0,23.0,52.0,358.0,299.0
230.0,138.0,36.0,0.0,0.0,125.0,0.0,60.0,0.0,0.0,430.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,209.0,122.0,60.0,0.0,0.0,209.0,269.0,92.0,341.0,0.0,0.0,0.0,983.0,26.0,43.0,370.0,297.0
235.0,140.0,25.0,0.0,111.0,85.0,0.0,14.0,0.0,0.0,431.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,215.0,205.0,331.0,37.0,0.0,0.0,208.0,324.0,95.0,351.0,0.0,0.0,0.0,985.0,15.0,19.0,368.0,298.0
235.0,140.0,13.0,0.0,4.0,69.0,0.0,0.0,0.0,0.0,430.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,215.0,208.0,370.0,17.0,0.0,0.0,207.0,245.0,95.0,298.0,0.0,0.0,0.0,988.0,2.0,6.0,366.0,297.0
233.0,139.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,429.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,218.0,211.0,370.0,25.0,0.0,0.0,209.0,167.0,99.0,288.0,0.0,0.0,0.0,985.0,9.0,18.0,358.0,299.0
232.0,139.0,24.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,429.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,214.0,213.0,370.0,33.0,0.0,0.0,209.0,204.0,102.0,305.0,0.0,0.0,0.0,990.0,18.0,26.0,355.0,291.0
205.0,129.0,33.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,428.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,201.0,214.0,370.0,44.0,0.0,0.0,209.0,179.0,102.0,295.0,0.0,0.0,0.0,1016.0,18.0,27.0,356.0,296.0
101.0,96.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,197.0,216.0,370.0,36.0,0.0,0.0,208.0,177.0,108.0,294.0,0.0,0.0,0.0,1015.0,15.0,24.0,353.0,293.0
162.0,114.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,176.0,218.0,370.0,80.0,0.0,0.0,209.0,200.0,109.0,306.0,0.0,0.0,0.0,1013.0,33.0,51.0,355.0,280.0
141.0,107.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,152.0,218.0,370.0,139.0,0.0,0.0,208.0,176.0,109.0,311.0,0.0,0.0,0.0,1014.0,60.0,91.0,353.0,295.0
216.0,132.0,114.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,428.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,155.0,201.0,370.0,163.0,0.0,0.0,208.0,204.0,108.0,325.0,0.0,0.0,0.0,1015.0,90.0,113.0,352.0,259.0
233.0,138.0,126.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,428.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,156.0,210.0,370.0,175.0,0.0,0.0,208.0,216.0,109.0,328.0,0.0,0.0,0.0,1015.0,95.0,117.0,358.0,149.0
235.0,139.0,133.0,67.0,0.0,0.0,0.0,58.0,0.0,0.0,429.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,156.0,205.0,370.0,173.0,0.0,0.0,208.0,224.0,108.0,334.0,0.0,0.0,0.0,1016.0,91.0,116.0,359.0,150.0
237.0,139.0,147.0,66.0,35.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,158.0,219.0,370.0,186.0,0.0,0.0,208.0,203.0,102.0,317.0,0.0,0.0,0.0,1016.0,111.0,133.0,358.0,161.0
196.0,128.0,144.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,430.0,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,156.0,212.0,370.0,189.0,0.0,0.0,209.0,159.0,101.0,297.0,0.0,0.0,0.0,1019.0,119.0,153.0,354.0,133.0
212.0,130.0,58.0,10.0,0.0,0.0,0.0,158.0,75.0,0.0,430.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,157.0,214.0,370.0,113.0,0.0,0.0,209.0,12.0,101.0,306.0,0.0,0.0,0.0,1022.0,66.0,106.0,354.0,137.0
262.0,150.0,23.0,58.0,0.0,0.0,0.0,142.0,112.0,0.0,430.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,159.0,219.0,372.0,37.0,0.0,0.0,209.0,0.0,116.0,327.0,0.0,0.0,0.0,1022.0,28.0,39.0,357.0,119.0
163.0,117.0,19.0,0.0,0.0,0.0,0.0,2.0,94.0,0.0,430.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,164.0,219.0,250.0,31.0,0.0,0.0,209.0,0.0,111.0,303.0,0.0,0.0,0.0,1022.0,15.0,31.0,360.0,158.0
182.0,119.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,206.0,212.0,14.0,22.0,0.0,0.0,209.0,0.0,95.0,315.0,0.0,0.0,0.0,1022.0,12.0,26.0,256.0,165.0
187.0,122.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,211.0,211.0,0.0,14.0,0.0,0.0,209.0,0.0,92.0,324.0,0.0,0.0,0.0,1023.0,11.0,15.0,229.0,152.0
171.0,118.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,213.0,210.0,0.0,23.0,0.0,0.0,209.0,0.0,92.0,311.0,0.0,0.0,0.0,1024.0,3.0,6.0,229.0,166.0
138.0,106.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,171.0,168.0,0.0,32.0,0.0,0.0,209.0,0.0,92.0,303.0,0.0,0.0,0.0,1023.0,8.0,14.0,229.0,164.0
130.0,104.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,158.0,163.0,0.0,16.0,0.0,0.0,209.0,0.0,92.0,309.0,0.0,0.0,0.0,1024.0,8.0,13.0,229.0,154.0
112.0,97.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,170.0,168.0,0.0,32.0,0.0,0.0,209.0,0.0,92.0,296.0,0.0,0.0,0.0,1024.0,14.0,15.0,229.0,154.0
159.0,113.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,196.0,209.0,0.0,17.0,0.0,0.0,209.0,43.0,92.0,306.0,0.0,0.0,0.0,1025.0,9.0,10.0,351.0,141.0
181.0,120.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,208.0,213.0,119.0,7.0,0.0,0.0,209.0,302.0,92.0,330.0,0.0,0.0,0.0,1026.0,3.0,3.0,364.0,145.0
171.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,208.0,212.0,330.0,0.0,0.0,0.0,209.0,317.0,100.0,320.0,0.0,0.0,0.0,1025.0,0.0,0.0,362.0,122.0
193.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,213.0,370.0,0.0,0.0,0.0,209.0,329.0,104.0,331.0,0.0,0.0,0.0,1025.0,0.0,0.0,360.0,113.0
168.0,116.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,215.0,370.0,0.0,0.0,0.0,208.0,307.0,104.0,316.0,0.0,0.0,0.0,1023.0,0.0,0.0,358.0,115.0
172.0,117.0,0.0,131.0,0.0,0.0,0.0,38.0,0.0,0.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,213.0,370.0,0.0,0.0,0.0,209.0,323.0,104.0,319.0,0.0,0.0,0.0,1023.0,0.0,0.0,360.0,115.0
257.0,147.0,0.0,111.0,120.0,13.0,0.0,167.0,0.0,0.0,429.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,215.0,370.0,0.0,0.0,0.0,209.0,322.0,100.0,354.0,0.0,0.0,0.0,1022.0,0.0,0.0,355.0,117.0
263.0,152.0,0.0,100.0,15.0,0.0,0.0,139.0,0.0,0.0,429.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,211.0,216.0,370.0,0.0,19.0,0.0,209.0,321.0,96.0,322.0,0.0,0.0,0.0,1022.0,0.0,0.0,356.0,119.0
200.0,127.0,0.0,95.0,0.0,0.0,0.0,126.0,0.0,0.0,428.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,211.0,213.0,370.0,0.0,9.0,0.0,208.0,321.0,96.0,300.0,0.0,0.0,0.0,1020.0,0.0,0.0,357.0,117.0
228.0,137.0,0.0,94.0,0.0,0.0,0.0,132.0,0.0,0.0,428.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,206.0,205.0,370.0,0.0,0.0,0.0,207.0,264.0,100.0,324.0,0.0,0.0,0.0,1020.0,0.0,0.0,357.0,117.0
256.0,149.0,3.0,60.0,0.0,0.0,0.0,122.0,0.0,0.0,429.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,214.0,215.0,370.0,4.0,0.0,0.0,208.0,222.0,103.0,334.0,0.0,0.0,0.0,1019.0,1.0,4.0,347.0,115.0
229.0,139.0,5.0,0.0,0.0,0.0,0.0,185.0,35.0,0.0,429.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,214.0,216.0,370.0,9.0,0.0,0.0,208.0,212.0,103.0,315.0,0.0,0.0,0.0,1018.0,5.0,7.0,358.0,150.0
129.0,104.0,15.0,0.0,0.0,0.0,0.0,146.0,144.0,0.0,429.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,214.0,217.0,370.0,12.0,0.0,0.0,207.0,318.0,103.0,315.0,0.0,0.0,0.0,1018.0,2.0,7.0,362.0,140.0
161.0,114.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,213.0,217.0,370.0,18.0,0.0,0.0,208.0,236.0,103.0,328.0,0.0,0.0,0.0,1019.0,3.0,12.0,363.0,159.0
162.0,114.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,211.0,212.0,370.0,19.0,0.0,0.0,207.0,226.0,103.0,322.0,0.0,0.0,0.0,1020.0,3.0,13.0,368.0,154.0
224.0,134.0,18.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,430.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,211.0,209.0,370.0,22.0,0.0,0.0,208.0,233.0,103.0,329.0,0.0,0.0,0.0,1021.0,4.0,13.0,370.0,146.0
255.0,146.0,11.0,85.0,73.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,210.0,370.0,13.0,0.0,0.0,209.0,266.0,109.0,348.0,0.0,0.0,0.0,1023.0,2.0,8.0,370.0,148.0
253.0,147.0,6.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,210.0,212.0,244.0,6.0,0.0,0.0,209.0,249.0,111.0,339.0,0.0,0.0,0.0,1024.0,0.0,3.0,369.0,198.0
157.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,215.0,6.0,0.0,0.0,0.0,209.0,73.0,95.0,313.0,0.0,0.0,0.0,1024.0,0.0,0.0,253.0,193.0
143.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,214.0,216.0,0.0,0.0,0.0,0.0,208.0,0.0,90.0,314.0,0.0,0.0,0.0,1024.0,0.0,0.0,229.0,206.0
126.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,212.0,213.0,0.0,0.0,0.0,0.0,208.0,0.0,90.0,307.0,0.0,0.0,0.0,1023.0,0.0,0.0,229.0,212.0
128.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,180.0,173.0,0.0,0.0,0.0,0.0,209.0,0.0,90.0,309.0,0.0,0.0,0.0,1022.0,0.0,0.0,229.0,209.0
152.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,174.0,171.0,0.0,0.0,0.0,0.0,209.0,0.0,90.0,326.0,0.0,0.0,0.0,1023.0,0.0,0.0,229.0,221.0
145.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,177.0,176.0,0.0,0.0,0.0,0.0,209.0,0.0,90.0,322.0,0.0,0.0,0.0,1025.0,0.0,0.0,229.0,237.0
162.0,113.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,428.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,212.0,216.0,0.0,0.0,0.0,0.0,209.0,6.0,90.0,333.0,0.0,0.0,0.0,1024.0,0.0,0.0,357.0,232.0
232.0,136.0,0.0,43.0,0.0,0.0,0.0,170.0,0.0,0.0,429.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,215.0,216.0,113.0,0.0,6.0,0.0,209.0,199.0,91.0,320.0,0.0,0.0,0.0,1023.0,0.0,0.0,370.0,237.0
