Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
292.0,153.0,0.0,131.0,127.0,0.0,202.0,183.0,0.0,0.0,0.0,1027.0,0.0,0.0,159.0,81.0,166.0,163.0,123.0,159.0,149.0,115.0,388.0,0.0,0.0,0.0,327.0,204.0,0.0,353.0,167.0,125.0,410.0,484.0,494.0,0.0,0.0,0.0,0.0,261.0,382.0,200.0
292.0,153.0,0.0,30.0,4.0,0.0,6.0,53.0,0.0,0.0,0.0,1024.0,0.0,0.0,135.0,74.0,166.0,163.0,125.0,159.0,149.0,119.0,388.0,1.0,0.0,0.0,288.0,204.0,0.0,343.0,167.0,125.0,406.0,483.0,494.0,0.0,0.0,0.0,0.0,260.0,379.0,265.0
293.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,125.0,71.0,159.0,159.0,125.0,158.0,149.0,120.0,390.0,3.0,3.0,0.0,244.0,204.0,6.0,341.0,163.0,125.0,398.0,484.0,494.0,0.0,0.0,0.0,0.0,262.0,380.0,228.0
294.0,155.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,121.0,70.0,151.0,152.0,125.0,156.0,149.0,120.0,390.0,7.0,6.0,0.0,250.0,204.0,9.0,345.0,158.0,125.0,408.0,483.0,494.0,0.0,0.0,3.0,4.0,265.0,378.0,124.0
292.0,155.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,125.0,71.0,143.0,144.0,125.0,154.0,149.0,120.0,390.0,11.0,11.0,0.0,265.0,204.0,16.0,337.0,153.0,125.0,408.0,483.0,494.0,0.0,0.0,5.0,8.0,264.0,377.0,187.0
291.0,155.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,118.0,69.0,135.0,137.0,125.0,149.0,148.0,120.0,392.0,14.0,12.0,0.0,242.0,204.0,16.0,319.0,148.0,125.0,408.0,483.0,494.0,0.0,0.0,5.0,7.0,263.0,377.0,135.0
291.0,155.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,121.0,70.0,136.0,137.0,125.0,146.0,147.0,119.0,392.0,14.0,12.0,0.0,255.0,204.0,16.0,338.0,148.0,124.0,408.0,483.0,494.0,0.0,0.0,4.0,9.0,261.0,375.0,118.0
291.0,155.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,0.0,129.0,72.0,151.0,152.0,125.0,152.0,148.0,115.0,392.0,19.0,24.0,0.0,285.0,204.0,31.0,347.0,157.0,124.0,413.0,483.0,494.0,0.0,0.0,11.0,13.0,262.0,375.0,116.0
292.0,155.0,15.0,1.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,140.0,75.0,161.0,161.0,125.0,150.0,147.0,104.0,389.0,23.0,27.0,0.0,302.0,202.0,33.0,349.0,164.0,124.0,414.0,483.0,494.0,0.0,0.0,12.0,11.0,263.0,373.0,134.0
293.0,155.0,26.0,94.0,94.0,93.0,199.0,176.0,152.0,0.0,0.0,1024.0,0.0,0.0,160.0,82.0,163.0,163.0,125.0,155.0,149.0,118.0,389.0,37.0,41.0,0.0,300.0,205.0,57.0,354.0,165.0,124.0,397.0,482.0,494.0,0.0,0.0,25.0,21.0,264.0,367.0,228.0
293.0,155.0,51.0,79.0,79.0,84.0,182.0,126.0,110.0,0.0,0.0,1024.0,0.0,0.0,160.0,82.0,164.0,164.0,125.0,157.0,149.0,119.0,389.0,73.0,78.0,0.0,271.0,205.0,106.0,354.0,166.0,125.0,398.0,480.0,494.0,0.0,0.0,44.0,44.0,266.0,367.0,226.0
293.0,155.0,95.0,74.0,40.0,78.0,180.0,93.0,53.0,0.0,0.0,1025.0,0.0,0.0,160.0,82.0,157.0,158.0,125.0,157.0,149.0,117.0,387.0,121.0,146.0,0.0,249.0,204.0,202.0,354.0,162.0,125.0,380.0,481.0,494.0,0.0,0.0,89.0,104.0,266.0,366.0,222.0
293.0,155.0,122.0,1.0,0.0,3.0,162.0,2.0,0.0,0.0,0.0,1024.0,0.0,0.0,152.0,79.0,148.0,150.0,125.0,158.0,149.0,97.0,387.0,148.0,191.0,0.0,216.0,205.0,254.0,354.0,155.0,125.0,390.0,482.0,494.0,0.0,0.0,112.0,126.0,266.0,368.0,147.0
293.0,155.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,119.0,68.0,146.0,148.0,125.0,158.0,149.0,109.0,388.0,147.0,178.0,0.0,237.0,203.0,236.0,353.0,153.0,125.0,410.0,483.0,495.0,0.0,0.0,102.0,121.0,62.0,371.0,116.0
293.0,155.0,107.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,126.0,71.0,158.0,158.0,125.0,117.0,138.0,120.0,389.0,138.0,166.0,0.0,268.0,204.0,214.0,353.0,161.0,125.0,408.0,484.0,495.0,0.0,0.0,92.0,116.0,0.0,368.0,117.0
293.0,154.0,93.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,132.0,72.0,162.0,161.0,121.0,113.0,134.0,120.0,388.0,128.0,140.0,0.0,280.0,204.0,183.0,353.0,164.0,124.0,408.0,484.0,495.0,0.0,0.0,85.0,125.0,0.0,364.0,118.0
293.0,154.0,82.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,111.0,65.0,153.0,154.0,103.0,132.0,131.0,111.0,388.0,117.0,124.0,0.0,223.0,204.0,169.0,353.0,160.0,125.0,411.0,484.0,495.0,0.0,0.0,74.0,119.0,0.0,363.0,122.0
293.0,154.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,111.0,65.0,152.0,153.0,103.0,16.0,61.0,93.0,387.0,102.0,116.0,0.0,223.0,202.0,177.0,332.0,159.0,125.0,360.0,484.0,495.0,0.0,0.0,84.0,124.0,0.0,360.0,123.0
292.0,154.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,110.0,65.0,84.0,85.0,103.0,0.0,54.0,92.0,223.0,96.0,104.0,0.0,222.0,145.0,159.0,347.0,118.0,125.0,300.0,484.0,495.0,0.0,0.0,81.0,122.0,0.0,358.0,131.0
292.0,154.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,104.0,62.0,78.0,79.0,103.0,0.0,54.0,81.0,176.0,112.0,125.0,0.0,196.0,119.0,178.0,254.0,112.0,125.0,264.0,484.0,495.0,0.0,0.0,81.0,140.0,0.0,355.0,121.0
292.0,153.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,97.0,60.0,78.0,79.0,103.0,0.0,54.0,76.0,177.0,93.0,98.0,0.0,188.0,120.0,140.0,337.0,112.0,125.0,267.0,484.0,495.0,0.0,0.0,64.0,110.0,0.0,347.0,132.0
290.0,152.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,143.0,76.0,137.0,139.0,103.0,0.0,54.0,92.0,177.0,99.0,96.0,0.0,313.0,120.0,137.0,305.0,147.0,125.0,329.0,484.0,495.0,0.0,0.0,55.0,81.0,0.0,347.0,119.0
290.0,152.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,117.0,67.0,140.0,142.0,102.0,63.0,75.0,102.0,327.0,136.0,159.0,0.0,241.0,173.0,212.0,353.0,152.0,124.0,410.0,485.0,495.0,0.0,0.0,89.0,98.0,0.0,344.0,141.0
289.0,152.0,113.0,1.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,1026.0,0.0,0.0,138.0,73.0,154.0,155.0,102.0,138.0,131.0,102.0,384.0,141.0,164.0,5.0,298.0,203.0,215.0,352.0,160.0,124.0,413.0,485.0,495.0,0.0,0.0,98.0,101.0,0.0,345.0,130.0
289.0,152.0,122.0,117.0,0.0,0.0,162.0,186.0,0.0,0.0,0.0,1025.0,0.0,0.0,161.0,80.0,157.0,158.0,101.0,158.0,139.0,98.0,385.0,148.0,182.0,2.0,251.0,204.0,236.0,353.0,162.0,125.0,407.0,484.0,495.0,0.0,0.0,106.0,117.0,0.0,350.0,238.0
290.0,152.0,120.0,118.0,0.0,102.0,169.0,189.0,0.0,0.0,0.0,1025.0,0.0,0.0,161.0,80.0,154.0,156.0,102.0,158.0,139.0,95.0,385.0,147.0,177.0,0.0,281.0,204.0,229.0,353.0,159.0,125.0,413.0,485.0,495.0,0.0,0.0,108.0,115.0,0.0,353.0,251.0
292.0,153.0,125.0,2.0,0.0,4.0,103.0,3.0,0.0,0.0,0.0,1025.0,0.0,0.0,160.0,80.0,160.0,160.0,102.0,122.0,129.0,98.0,389.0,149.0,181.0,0.0,255.0,205.0,227.0,353.0,164.0,124.0,405.0,484.0,495.0,0.0,0.0,105.0,128.0,0.0,355.0,248.0
292.0,154.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,121.0,68.0,150.0,151.0,102.0,153.0,137.0,95.0,389.0,148.0,176.0,0.0,231.0,204.0,212.0,352.0,158.0,124.0,391.0,487.0,495.0,0.0,0.0,101.0,121.0,0.0,355.0,237.0
291.0,154.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,113.0,65.0,126.0,128.0,101.0,112.0,127.0,98.0,354.0,150.0,180.0,0.0,222.0,205.0,216.0,271.0,143.0,124.0,407.0,484.0,494.0,0.0,0.0,102.0,126.0,0.0,356.0,243.0
291.0,154.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,124.0,69.0,127.0,129.0,122.0,106.0,130.0,95.0,325.0,153.0,181.0,0.0,261.0,203.0,227.0,259.0,142.0,123.0,393.0,484.0,494.0,0.0,0.0,104.0,121.0,0.0,359.0,196.0
290.0,154.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,133.0,72.0,142.0,144.0,122.0,138.0,142.0,95.0,392.0,147.0,160.0,0.0,285.0,201.0,201.0,319.0,152.0,123.0,404.0,484.0,494.0,0.0,0.0,98.0,115.0,0.0,362.0,151.0
290.0,154.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,140.0,73.0,161.0,160.0,122.0,135.0,142.0,94.0,392.0,138.0,144.0,0.0,300.0,205.0,201.0,314.0,165.0,124.0,410.0,484.0,494.0,0.0,0.0,97.0,115.0,154.0,359.0,273.0
291.0,154.0,115.0,37.0,1.0,4.0,88.0,7.0,0.0,0.0,0.0,1026.0,0.0,0.0,147.0,76.0,164.0,163.0,122.0,155.0,146.0,101.0,391.0,145.0,164.0,15.0,303.0,203.0,210.0,350.0,166.0,125.0,412.0,485.0,495.0,0.0,0.0,92.0,102.0,268.0,360.0,262.0
292.0,154.0,122.0,104.0,38.0,108.0,149.0,123.0,0.0,0.0,0.0,1026.0,0.0,0.0,159.0,81.0,164.0,164.0,122.0,157.0,148.0,101.0,391.0,152.0,189.0,41.0,262.0,204.0,247.0,353.0,166.0,125.0,408.0,485.0,495.0,0.0,0.0,104.0,123.0,269.0,362.0,264.0
292.0,154.0,113.0,112.0,112.0,121.0,149.0,137.0,137.0,0.0,0.0,1026.0,0.0,0.0,160.0,81.0,165.0,165.0,122.0,157.0,148.0,101.0,390.0,148.0,169.0,14.0,275.0,204.0,239.0,353.0,166.0,125.0,413.0,485.0,495.0,0.0,0.0,116.0,137.0,270.0,361.0,270.0
292.0,154.0,97.0,64.0,26.0,74.0,157.0,68.0,12.0,0.0,0.0,1026.0,0.0,0.0,160.0,82.0,160.0,162.0,122.0,158.0,148.0,100.0,390.0,136.0,180.0,0.0,287.0,204.0,255.0,353.0,163.0,125.0,414.0,485.0,495.0,0.0,0.0,117.0,134.0,270.0,360.0,246.0
293.0,154.0,117.0,52.0,0.0,112.0,153.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,161.0,82.0,165.0,166.0,122.0,158.0,148.0,102.0,390.0,148.0,182.0,10.0,279.0,204.0,232.0,354.0,166.0,125.0,414.0,485.0,495.0,0.0,0.0,100.0,114.0,270.0,361.0,194.0
293.0,154.0,110.0,0.0,0.0,55.0,83.0,0.0,0.0,0.0,0.0,1028.0,0.0,0.0,136.0,74.0,164.0,164.0,122.0,152.0,146.0,101.0,390.0,142.0,173.0,0.0,256.0,171.0,225.0,354.0,165.0,125.0,413.0,485.0,494.0,0.0,0.0,95.0,103.0,63.0,363.0,129.0
293.0,154.0,93.0,0.0,0.0,8.0,118.0,0.0,0.0,0.0,0.0,1029.0,14.0,0.0,122.0,69.0,167.0,161.0,122.0,157.0,148.0,99.0,304.0,132.0,172.0,0.0,252.0,90.0,242.0,354.0,167.0,126.0,404.0,487.0,494.0,0.0,0.0,107.0,113.0,0.0,360.0,131.0
293.0,154.0,89.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1029.0,45.0,0.0,109.0,64.0,153.0,152.0,122.0,146.0,144.0,101.0,388.0,124.0,147.0,0.0,218.0,81.0,210.0,353.0,160.0,126.0,407.0,486.0,494.0,0.0,0.0,100.0,118.0,0.0,359.0,123.0
294.0,154.0,87.0,42.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1028.0,94.0,0.0,106.0,63.0,148.0,150.0,122.0,146.0,145.0,102.0,388.0,122.0,148.0,0.0,222.0,80.0,196.0,354.0,156.0,126.0,414.0,486.0,494.0,0.0,0.0,85.0,100.0,0.0,357.0,120.0
294.0,154.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,164.0,0.0,120.0,68.0,157.0,159.0,123.0,157.0,147.0,95.0,388.0,94.0,108.0,0.0,254.0,80.0,141.0,354.0,163.0,125.0,412.0,486.0,494.0,0.0,0.0,62.0,75.0,0.0,358.0,120.0
294.0,153.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,164.0,0.0,138.0,73.0,149.0,150.0,123.0,158.0,148.0,100.0,389.0,58.0,64.0,4.0,297.0,81.0,82.0,354.0,157.0,125.0,414.0,486.0,494.0,0.0,0.0,37.0,45.0,0.0,355.0,120.0
252.0,143.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,158.0,0.0,104.0,62.0,96.0,97.0,123.0,82.0,124.0,94.0,230.0,69.0,74.0,2.0,216.0,81.0,97.0,262.0,125.0,125.0,399.0,486.0,494.0,0.0,0.0,44.0,48.0,0.0,354.0,123.0
266.0,147.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,175.0,0.0,117.0,67.0,80.0,78.0,123.0,110.0,132.0,100.0,173.0,48.0,48.0,0.0,249.0,80.0,62.0,299.0,112.0,126.0,413.0,486.0,494.0,0.0,0.0,25.0,27.0,0.0,355.0,140.0
271.0,147.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,197.0,0.0,111.0,65.0,135.0,134.0,123.0,148.0,144.0,102.0,355.0,41.0,45.0,0.0,233.0,81.0,58.0,327.0,147.0,125.0,412.0,486.0,495.0,0.0,0.0,21.0,23.0,0.0,351.0,208.0
279.0,149.0,17.0,17.0,0.0,21.0,31.0,19.0,0.0,0.0,0.0,1029.0,199.0,0.0,133.0,72.0,155.0,154.0,123.0,153.0,146.0,118.0,386.0,24.0,21.0,6.0,280.0,118.0,29.0,338.0,160.0,126.0,398.0,485.0,495.0,0.0,0.0,9.0,13.0,0.0,348.0,182.0
287.0,152.0,23.0,3.0,0.0,12.0,124.0,7.0,0.0,0.0,0.0,1028.0,197.0,0.0,159.0,80.0,145.0,145.0,123.0,157.0,148.0,116.0,385.0,34.0,36.0,1.0,234.0,197.0,50.0,348.0,155.0,126.0,377.0,485.0,495.0,0.0,0.0,18.0,21.0,99.0,346.0,295.0
292.0,152.0,30.0,84.0,0.0,88.0,177.0,149.0,0.0,0.0,0.0,1028.0,198.0,0.0,161.0,80.0,143.0,144.0,122.0,159.0,148.0,112.0,385.0,46.0,46.0,0.0,263.0,204.0,60.0,351.0,151.0,126.0,390.0,485.0,495.0,0.0,0.0,23.0,28.0,267.0,345.0,302.0
294.0,153.0,31.0,99.0,0.0,108.0,189.0,185.0,0.0,0.0,0.0,1028.0,199.0,0.0,161.0,80.0,150.0,150.0,122.0,159.0,148.0,112.0,385.0,49.0,50.0,8.0,289.0,204.0,62.0,353.0,154.0,126.0,401.0,485.0,498.0,0.0,0.0,23.0,23.0,270.0,348.0,302.0
294.0,154.0,42.0,2.0,0.0,2.0,3.0,106.0,0.0,0.0,0.0,1028.0,198.0,0.0,134.0,72.0,160.0,161.0,122.0,159.0,148.0,120.0,387.0,65.0,71.0,33.0,280.0,204.0,95.0,353.0,161.0,126.0,400.0,485.0,496.0,0.0,0.0,34.0,37.0,271.0,347.0,303.0
293.0,154.0,47.0,0.0,0.0,57.0,0.0,16.0,0.0,0.0,0.0,1028.0,200.0,0.0,146.0,76.0,164.0,164.0,122.0,159.0,148.0,120.0,388.0,70.0,85.0,46.0,318.0,204.0,111.0,353.0,164.0,125.0,398.0,485.0,495.0,0.0,0.0,41.0,46.0,270.0,347.0,303.0
293.0,154.0,64.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1028.0,199.0,0.0,138.0,73.0,166.0,165.0,122.0,159.0,148.0,121.0,388.0,95.0,103.0,67.0,315.0,204.0,117.0,354.0,167.0,125.0,398.0,484.0,495.0,0.0,0.0,37.0,46.0,269.0,350.0,303.0
293.0,154.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,200.0,0.0,130.0,71.0,166.0,165.0,122.0,158.0,148.0,120.0,390.0,78.0,65.0,35.0,289.0,204.0,72.0,353.0,167.0,125.0,398.0,485.0,495.0,0.0,0.0,22.0,26.0,268.0,348.0,304.0
293.0,154.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,199.0,0.0,142.0,74.0,166.0,166.0,122.0,159.0,149.0,119.0,390.0,34.0,23.0,33.0,328.0,204.0,29.0,354.0,167.0,125.0,398.0,485.0,495.0,0.0,0.0,7.0,12.0,268.0,346.0,301.0
293.0,155.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,199.0,1.0,109.0,64.0,161.0,162.0,122.0,159.0,149.0,119.0,390.0,8.0,3.0,33.0,234.0,204.0,1.0,355.0,165.0,125.0,398.0,485.0,495.0,0.0,0.0,0.0,1.0,269.0,351.0,303.0
293.0,155.0,5.0,47.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1027.0,200.0,0.0,149.0,77.0,165.0,165.0,122.0,158.0,149.0,112.0,389.0,9.0,7.0,33.0,251.0,204.0,10.0,355.0,166.0,125.0,381.0,485.0,495.0,0.0,0.0,4.0,9.0,269.0,352.0,303.0
293.0,155.0,5.0,42.0,0.0,118.0,174.0,147.0,0.0,0.0,0.0,1027.0,207.0,0.0,160.0,80.0,158.0,159.0,122.0,159.0,149.0,118.0,389.0,9.0,10.0,33.0,273.0,204.0,18.0,355.0,163.0,125.0,388.0,485.0,495.0,0.0,0.0,6.0,3.0,268.0,349.0,301.0
294.0,155.0,7.0,101.0,0.0,99.0,157.0,140.0,108.0,0.0,0.0,1027.0,214.0,0.0,160.0,80.0,149.0,151.0,122.0,159.0,149.0,117.0,389.0,12.0,14.0,9.0,258.0,204.0,20.0,355.0,157.0,125.0,392.0,485.0,495.0,0.0,0.0,6.0,7.0,268.0,349.0,300.0
294.0,155.0,32.0,22.0,0.0,19.0,36.0,93.0,23.0,0.0,0.0,1027.0,214.0,0.0,142.0,75.0,134.0,135.0,122.0,159.0,149.0,116.0,387.0,47.0,48.0,0.0,245.0,204.0,40.0,355.0,147.0,125.0,381.0,485.0,495.0,0.0,0.0,4.0,8.0,268.0,350.0,302.0
211.0,132.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,214.0,0.0,115.0,66.0,147.0,148.0,122.0,159.0,149.0,116.0,387.0,49.0,44.0,0.0,236.0,204.0,54.0,229.0,155.0,125.0,397.0,486.0,495.0,0.0,0.0,21.0,20.0,268.0,347.0,247.0
212.0,127.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,213.0,0.0,115.0,66.0,145.0,147.0,122.0,159.0,149.0,116.0,387.0,34.0,31.0,0.0,231.0,204.0,39.0,328.0,155.0,125.0,397.0,486.0,495.0,0.0,0.0,12.0,12.0,194.0,352.0,240.0
294.0,155.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,213.0,0.0,116.0,66.0,160.0,162.0,122.0,159.0,149.0,116.0,388.0,28.0,19.0,0.0,233.0,204.0,28.0,348.0,163.0,125.0,398.0,486.0,495.0,0.0,0.0,11.0,18.0,0.0,350.0,243.0
294.0,155.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,219.0,0.0,114.0,66.0,153.0,155.0,122.0,159.0,149.0,116.0,387.0,10.0,17.0,0.0,219.0,204.0,32.0,120.0,160.0,125.0,387.0,486.0,495.0,0.0,0.0,15.0,21.0,0.0,348.0,262.0
294.0,155.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,220.0,0.0,120.0,68.0,29.0,29.0,122.0,159.0,149.0,115.0,85.0,25.0,27.0,0.0,237.0,204.0,37.0,76.0,37.0,125.0,392.0,486.0,495.0,0.0,0.0,15.0,18.0,0.0,350.0,244.0
