Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,118.0,156.0,0.0,195.0,205.0,149.0,91.0,0.0,486.0,493.0,911.0,1040.0,89.0,121.0,239.0,207.0
0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,159.0,202.0,0.0,158.0,181.0,138.0,89.0,0.0,486.0,494.0,910.0,1040.0,138.0,175.0,229.0,204.0
0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,161.0,208.0,0.0,180.0,100.0,150.0,89.0,0.0,485.0,493.0,909.0,1040.0,144.0,174.0,230.0,217.0
0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,162.0,208.0,0.0,193.0,83.0,205.0,89.0,0.0,485.0,493.0,909.0,1039.0,145.0,169.0,230.0,207.0
0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,162.0,208.0,0.0,215.0,84.0,167.0,89.0,0.0,486.0,493.0,909.0,1040.0,144.0,169.0,230.0,213.0
0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,162.0,208.0,0.0,211.0,84.0,166.0,90.0,0.0,485.0,493.0,910.0,1040.0,144.0,169.0,230.0,216.0
0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,162.0,207.0,0.0,226.0,104.0,176.0,89.0,0.0,486.0,494.0,910.0,1039.0,144.0,174.0,229.0,241.0
0.0,0.0,161.0,0.0,0.0,0.0,16.0,0.0,0.0,434.0,437.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,162.0,208.0,0.0,273.0,177.0,217.0,94.0,0.0,486.0,494.0,910.0,1040.0,144.0,175.0,340.0,236.0
