Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
293.0,156.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,456.0,437.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,124.0,137.0,143.0,110.0,394.0,0.0,0.0,0.0,28.0,313.0,0.0,0.0,0.0,0.0,75.0,370.0,481.0,486.0,0.0,1024.0,0.0,0.0,0.0,279.0,309.0
292.0,156.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,457.0,437.0,1013.0,1031.0,0.0,0.0,0.0,0.0,0.0,124.0,151.0,148.0,103.0,393.0,0.0,0.0,0.0,33.0,301.0,0.0,0.0,0.0,0.0,75.0,340.0,477.0,486.0,0.0,1019.0,0.0,0.0,0.0,279.0,309.0
256.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,1013.0,1031.0,0.0,0.0,0.0,0.0,0.0,124.0,151.0,148.0,101.0,392.0,0.0,0.0,0.0,16.0,216.0,0.0,0.0,0.0,0.0,74.0,292.0,474.0,486.0,0.0,1013.0,0.0,0.0,0.0,279.0,303.0
120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1010.0,1029.0,0.0,0.0,0.0,0.0,0.0,124.0,149.0,147.0,98.0,387.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,75.0,258.0,471.0,486.0,0.0,1007.0,0.0,0.0,0.0,275.0,257.0
82.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1008.0,1029.0,0.0,0.0,0.0,0.0,0.0,124.0,106.0,135.0,100.0,385.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,84.0,293.0,469.0,486.0,0.0,1012.0,0.0,0.0,0.0,270.0,269.0
124.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,437.0,1006.0,1026.0,0.0,0.0,0.0,0.0,0.0,124.0,65.0,120.0,99.0,383.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,94.0,287.0,475.0,497.0,0.0,1039.0,0.0,0.0,0.0,270.0,293.0
70.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1005.0,1021.0,0.0,0.0,0.0,0.0,0.0,124.0,62.0,118.0,99.0,382.0,3.0,2.0,3.0,0.0,233.0,0.0,8.0,0.0,0.0,104.0,297.0,476.0,496.0,0.0,1036.0,1.0,1.0,0.0,270.0,295.0
77.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1005.0,1020.0,0.0,0.0,0.0,0.0,0.0,124.0,62.0,118.0,99.0,381.0,8.0,3.0,7.0,0.0,269.0,0.0,14.0,0.0,0.0,106.0,318.0,477.0,496.0,0.0,1038.0,2.0,3.0,0.0,269.0,296.0
236.0,136.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,1005.0,1020.0,0.0,0.0,0.0,0.0,0.0,124.0,72.0,121.0,99.0,380.0,15.0,5.0,16.0,0.0,208.0,0.0,23.0,0.0,0.0,103.0,285.0,477.0,496.0,0.0,1039.0,5.0,7.0,0.0,266.0,287.0
197.0,126.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,457.0,438.0,1005.0,1022.0,0.0,0.0,0.0,0.0,0.0,124.0,106.0,134.0,100.0,383.0,32.0,11.0,34.0,0.0,253.0,0.0,48.0,0.0,0.0,103.0,316.0,478.0,496.0,0.0,1039.0,14.0,20.0,0.0,265.0,294.0
258.0,145.0,34.0,0.0,101.0,0.0,0.0,0.0,0.0,458.0,439.0,1009.0,1027.0,0.0,0.0,0.0,0.0,0.0,124.0,106.0,135.0,100.0,387.0,49.0,15.0,50.0,0.0,233.0,0.0,66.0,0.0,0.0,108.0,308.0,478.0,496.0,0.0,1039.0,19.0,28.0,0.0,259.0,288.0
271.0,149.0,42.0,0.0,134.0,0.0,177.0,0.0,0.0,450.0,439.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,124.0,106.0,135.0,109.0,392.0,62.0,17.0,60.0,0.0,265.0,0.0,83.0,0.0,0.0,113.0,317.0,478.0,496.0,0.0,1039.0,25.0,35.0,0.0,259.0,275.0
243.0,142.0,33.0,0.0,32.0,0.0,0.0,0.0,0.0,451.0,438.0,1011.0,1030.0,0.0,0.0,0.0,0.0,0.0,124.0,106.0,135.0,101.0,392.0,52.0,24.0,78.0,0.0,256.0,0.0,115.0,0.0,0.0,118.0,322.0,478.0,496.0,0.0,1039.0,34.0,52.0,0.0,257.0,276.0
112.0,97.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,124.0,106.0,135.0,102.0,391.0,31.0,19.0,35.0,0.0,264.0,0.0,66.0,0.0,0.0,119.0,327.0,478.0,495.0,0.0,1039.0,20.0,37.0,0.0,257.0,290.0
51.0,40.0,21.0,0.0,65.0,0.0,0.0,0.0,0.0,456.0,438.0,1011.0,1030.0,0.0,0.0,0.0,0.0,0.0,124.0,106.0,135.0,102.0,391.0,26.0,8.0,33.0,0.0,307.0,0.0,58.0,0.0,0.0,117.0,335.0,478.0,496.0,0.0,1039.0,14.0,31.0,0.0,257.0,273.0
0.0,0.0,18.0,0.0,59.0,50.0,0.0,0.0,0.0,457.0,439.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,124.0,105.0,135.0,102.0,89.0,23.0,6.0,24.0,4.0,329.0,0.0,33.0,0.0,0.0,105.0,349.0,478.0,495.0,0.0,1040.0,11.0,20.0,0.0,262.0,271.0
0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,439.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,72.0,26.0,49.0,103.0,0.0,9.0,2.0,12.0,19.0,250.0,0.0,14.0,0.0,0.0,97.0,315.0,478.0,495.0,0.0,1040.0,3.0,9.0,0.0,256.0,300.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,439.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,1.0,1.0,1.0,0.0,316.0,0.0,2.0,0.0,0.0,87.0,344.0,477.0,495.0,0.0,1040.0,0.0,0.0,0.0,252.0,252.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,439.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,1.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,81.0,321.0,478.0,495.0,0.0,1040.0,0.0,0.0,0.0,252.0,256.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,439.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,11.0,1.0,5.0,0.0,276.0,0.0,7.0,0.0,0.0,79.0,321.0,480.0,495.0,0.0,1040.0,0.0,2.0,0.0,252.0,260.0
0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,439.0,1011.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,21.0,3.0,16.0,0.0,287.0,0.0,20.0,0.0,0.0,77.0,325.0,480.0,495.0,0.0,1040.0,1.0,7.0,0.0,252.0,272.0
0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,439.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,19.0,6.0,14.0,0.0,297.0,0.0,26.0,0.0,0.0,75.0,332.0,480.0,495.0,0.0,1040.0,6.0,12.0,0.0,252.0,286.0
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,438.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,11.0,4.0,4.0,0.0,285.0,0.0,11.0,0.0,0.0,74.0,325.0,480.0,495.0,0.0,1040.0,3.0,4.0,0.0,255.0,293.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,1012.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,103.0,0.0,8.0,2.0,2.0,0.0,302.0,0.0,6.0,0.0,0.0,74.0,335.0,480.0,495.0,0.0,1040.0,1.0,1.0,0.0,255.0,293.0
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,1011.0,1029.0,0.0,0.0,0.0,0.0,0.0,51.0,78.0,57.0,103.0,0.0,18.0,2.0,10.0,5.0,337.0,0.0,11.0,0.0,0.0,74.0,352.0,480.0,495.0,0.0,1040.0,1.0,1.0,0.0,255.0,294.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1010.0,1029.0,0.0,0.0,0.0,0.0,0.0,118.0,105.0,130.0,102.0,0.0,15.0,6.0,15.0,34.0,341.0,0.0,21.0,0.0,0.0,73.0,355.0,480.0,496.0,0.0,1040.0,3.0,1.0,0.0,259.0,258.0
0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,437.0,1010.0,1028.0,0.0,0.0,0.0,0.0,0.0,122.0,105.0,133.0,101.0,0.0,23.0,6.0,21.0,34.0,327.0,0.0,27.0,0.0,0.0,73.0,369.0,480.0,496.0,0.0,1039.0,6.0,3.0,0.0,267.0,279.0
0.0,0.0,36.0,0.0,62.0,0.0,0.0,0.0,0.0,456.0,438.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,122.0,105.0,133.0,101.0,0.0,54.0,15.0,47.0,21.0,285.0,0.0,71.0,0.0,0.0,73.0,368.0,480.0,496.0,0.0,1039.0,19.0,21.0,0.0,265.0,293.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,122.0,105.0,133.0,101.0,0.0,39.0,24.0,63.0,0.0,271.0,0.0,92.0,0.0,0.0,73.0,344.0,480.0,496.0,0.0,1039.0,30.0,41.0,0.0,262.0,283.0
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,122.0,39.0,89.0,55.0,0.0,44.0,25.0,53.0,0.0,250.0,0.0,84.0,0.0,0.0,73.0,293.0,481.0,495.0,0.0,1040.0,29.0,37.0,0.0,260.0,274.0
0.0,0.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1011.0,1027.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,66.0,48.0,0.0,44.0,20.0,46.0,4.0,314.0,0.0,78.0,0.0,0.0,73.0,336.0,481.0,494.0,0.0,1040.0,28.0,27.0,0.0,260.0,276.0
0.0,0.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1009.0,1027.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,66.0,48.0,0.0,53.0,19.0,54.0,21.0,272.0,0.0,81.0,0.0,0.0,72.0,356.0,481.0,494.0,0.0,1040.0,29.0,31.0,0.0,260.0,291.0
10.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1009.0,1027.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,66.0,94.0,0.0,51.0,18.0,46.0,0.0,302.0,0.0,73.0,0.0,0.0,72.0,376.0,482.0,494.0,0.0,1040.0,26.0,28.0,0.0,259.0,286.0
82.0,48.0,31.0,0.0,0.0,0.0,81.0,0.0,0.0,457.0,438.0,1008.0,1026.0,0.0,0.0,0.0,0.0,0.0,123.0,70.0,86.0,101.0,0.0,40.0,19.0,42.0,0.0,329.0,0.0,70.0,0.0,0.0,72.0,386.0,482.0,494.0,0.0,1040.0,25.0,29.0,0.0,257.0,261.0
270.0,147.0,26.0,0.0,29.0,0.0,12.0,0.0,0.0,457.0,438.0,1009.0,1026.0,0.0,0.0,0.0,0.0,0.0,122.0,97.0,130.0,100.0,0.0,35.0,23.0,42.0,0.0,306.0,0.0,78.0,0.0,0.0,72.0,378.0,482.0,494.0,0.0,1039.0,30.0,30.0,0.0,259.0,274.0
261.0,147.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,456.0,437.0,1009.0,1027.0,0.0,0.0,0.0,0.0,0.0,122.0,97.0,131.0,101.0,0.0,31.0,18.0,37.0,0.0,267.0,0.0,63.0,0.0,0.0,72.0,363.0,480.0,494.0,0.0,1038.0,23.0,22.0,0.0,261.0,275.0
261.0,146.0,26.0,0.0,99.0,0.0,0.0,0.0,0.0,456.0,438.0,1010.0,1029.0,0.0,0.0,0.0,0.0,0.0,122.0,97.0,131.0,102.0,0.0,34.0,23.0,41.0,0.0,262.0,0.0,72.0,0.0,0.0,73.0,358.0,480.0,494.0,0.0,1038.0,27.0,29.0,0.0,261.0,282.0
89.0,93.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,439.0,1011.0,1030.0,0.0,0.0,0.0,0.0,0.0,124.0,97.0,132.0,102.0,0.0,42.0,27.0,51.0,0.0,245.0,0.0,79.0,0.0,0.0,73.0,341.0,480.0,494.0,0.0,1039.0,30.0,30.0,0.0,261.0,268.0
207.0,127.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1013.0,1031.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,24.0,102.0,0.0,39.0,27.0,50.0,0.0,235.0,0.0,83.0,0.0,0.0,73.0,341.0,481.0,494.0,0.0,1039.0,32.0,32.0,0.0,261.0,269.0
253.0,143.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,37.0,26.0,45.0,0.0,262.0,0.0,74.0,0.0,0.0,74.0,364.0,482.0,494.0,0.0,1039.0,30.0,28.0,0.0,261.0,291.0
43.0,37.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1015.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,30.0,17.0,33.0,0.0,234.0,0.0,61.0,0.0,0.0,74.0,340.0,482.0,493.0,0.0,1039.0,22.0,21.0,0.0,123.0,282.0
0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1015.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,28.0,15.0,33.0,0.0,229.0,0.0,56.0,0.0,0.0,74.0,340.0,482.0,494.0,0.0,1039.0,19.0,19.0,0.0,0.0,293.0
0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1014.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,21.0,12.0,23.0,0.0,253.0,0.0,36.0,0.0,0.0,74.0,351.0,482.0,493.0,0.0,1039.0,13.0,16.0,0.0,0.0,282.0
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1015.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,18.0,12.0,22.0,0.0,236.0,0.0,35.0,0.0,0.0,74.0,348.0,482.0,494.0,0.0,1038.0,13.0,16.0,0.0,0.0,279.0
0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,1015.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,12.0,8.0,14.0,0.0,248.0,0.0,22.0,0.0,0.0,75.0,364.0,482.0,494.0,0.0,1038.0,8.0,9.0,0.0,0.0,289.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,439.0,1016.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,4.0,4.0,4.0,0.0,293.0,0.0,9.0,0.0,0.0,75.0,378.0,483.0,494.0,0.0,1039.0,2.0,1.0,0.0,0.0,261.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,1017.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,2.0,2.0,2.0,0.0,239.0,0.0,6.0,0.0,0.0,75.0,346.0,482.0,494.0,0.0,1039.0,0.0,1.0,0.0,0.0,271.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,438.0,1018.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,2.0,0.0,0.0,75.0,366.0,482.0,494.0,0.0,1039.0,0.0,0.0,0.0,0.0,271.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1017.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,2.0,0.0,0.0,75.0,343.0,482.0,494.0,0.0,1039.0,0.0,0.0,0.0,0.0,268.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1016.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,75.0,295.0,482.0,494.0,0.0,1039.0,0.0,0.0,0.0,0.0,258.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1015.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,2.0,0.0,3.0,0.0,230.0,0.0,4.0,0.0,0.0,74.0,302.0,482.0,494.0,0.0,1039.0,0.0,0.0,0.0,0.0,253.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,1016.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0,2.0,5.0,0.0,260.0,0.0,8.0,0.0,0.0,74.0,297.0,482.0,494.0,0.0,1038.0,1.0,0.0,0.0,0.0,276.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,1016.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,4.0,0.0,1.0,0.0,213.0,0.0,3.0,0.0,0.0,73.0,282.0,483.0,494.0,0.0,1038.0,0.0,0.0,0.0,0.0,288.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,437.0,1015.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,186.0,0.0,1.0,0.0,0.0,73.0,261.0,483.0,494.0,0.0,1039.0,0.0,0.0,0.0,0.0,280.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,437.0,1014.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,73.0,270.0,483.0,494.0,0.0,1039.0,0.0,0.0,0.0,0.0,265.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,437.0,1013.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,0.0,2.0,0.0,190.0,0.0,3.0,0.0,0.0,73.0,277.0,482.0,494.0,0.0,1038.0,0.0,0.0,0.0,0.0,285.0
0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,456.0,437.0,1013.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,48.0,0.0,11.0,2.0,9.0,0.0,228.0,0.0,12.0,0.0,0.0,73.0,296.0,483.0,494.0,0.0,1039.0,1.0,2.0,0.0,0.0,235.0
9.0,0.0,12.0,0.0,115.0,0.0,38.0,0.0,0.0,457.0,437.0,1013.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,29.0,95.0,0.0,19.0,4.0,15.0,0.0,283.0,0.0,20.0,0.0,0.0,73.0,329.0,483.0,494.0,0.0,1040.0,2.0,8.0,0.0,0.0,245.0
69.0,40.0,12.0,121.0,124.0,123.0,152.0,150.0,0.0,457.0,438.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,57.0,102.0,0.0,18.0,6.0,18.0,0.0,299.0,0.0,27.0,0.0,0.0,73.0,385.0,483.0,494.0,0.0,1040.0,5.0,9.0,0.0,0.0,258.0
280.0,148.0,32.0,106.0,107.0,106.0,136.0,135.0,0.0,456.0,438.0,1013.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,102.0,0.0,35.0,6.0,23.0,0.0,270.0,0.0,39.0,0.0,0.0,73.0,360.0,482.0,494.0,0.0,1039.0,5.0,20.0,0.0,0.0,263.0
289.0,155.0,75.0,107.0,88.0,114.0,142.0,168.0,0.0,457.0,438.0,1014.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,59.0,102.0,0.0,85.0,23.0,87.0,0.0,210.0,0.0,114.0,0.0,0.0,73.0,326.0,482.0,494.0,0.0,1040.0,32.0,64.0,0.0,0.0,266.0
278.0,152.0,59.0,0.0,90.0,2.0,0.0,4.0,0.0,458.0,437.0,1015.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,103.0,0.0,72.0,32.0,86.0,0.0,240.0,0.0,117.0,0.0,0.0,74.0,339.0,482.0,494.0,0.0,1040.0,43.0,77.0,0.0,0.0,260.0
