Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
168.0,117.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,360.0,729.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,73.0,121.0,0.0,0.0,205.0,0.0,90.0,386.0,0.0,0.0,0.0,1040.0,54.0,71.0,0.0,279.0
148.0,109.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,360.0,730.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,69.0,103.0,0.0,0.0,206.0,0.0,90.0,362.0,0.0,0.0,0.0,1040.0,56.0,71.0,0.0,274.0
148.0,109.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,360.0,731.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,83.0,133.0,0.0,0.0,206.0,0.0,92.0,301.0,0.0,0.0,0.0,1040.0,69.0,70.0,0.0,258.0
159.0,113.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,360.0,732.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,75.0,111.0,0.0,0.0,206.0,0.0,93.0,313.0,0.0,0.0,0.0,1040.0,65.0,73.0,0.0,273.0
247.0,141.0,64.0,0.0,0.0,32.0,0.0,0.0,0.0,431.0,360.0,733.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,65.0,103.0,0.0,0.0,206.0,0.0,94.0,348.0,0.0,0.0,0.0,1040.0,60.0,69.0,0.0,284.0
214.0,132.0,72.0,0.0,0.0,89.0,0.0,0.0,0.0,431.0,360.0,735.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,75.0,112.0,0.0,0.0,206.0,0.0,94.0,310.0,0.0,0.0,0.0,1040.0,59.0,70.0,0.0,296.0
240.0,140.0,79.0,0.0,0.0,104.0,0.0,0.0,0.0,430.0,360.0,736.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,78.0,102.0,0.0,0.0,206.0,0.0,93.0,397.0,0.0,0.0,0.0,1040.0,59.0,65.0,0.0,295.0
253.0,145.0,65.0,0.0,0.0,85.0,0.0,0.0,73.0,430.0,360.0,735.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,70.0,89.0,0.0,0.0,206.0,0.0,94.0,404.0,0.0,0.0,0.0,1039.0,56.0,58.0,0.0,285.0
