Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,23.0,0.0,0.0,0.0,133.0,0.0,159.0,452.0,435.0,1014.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,34.0,47.0,33.0,0.0,0.0,96.0,48.0,211.0,0.0,100.0,0.0,468.0,489.0,0.0,1034.0,12.0,26.0,0.0,0.0,299.0
0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,175.0,451.0,435.0,1014.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,36.0,49.0,35.0,0.0,0.0,84.0,58.0,230.0,0.0,98.0,0.0,468.0,488.0,0.0,1036.0,14.0,29.0,0.0,0.0,300.0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,29.0,451.0,434.0,1015.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,45.0,59.0,34.0,0.0,0.0,83.0,51.0,210.0,0.0,96.0,0.0,472.0,489.0,0.0,1038.0,15.0,24.0,0.0,0.0,299.0
0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,434.0,1016.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,56.0,83.0,52.0,0.0,0.0,83.0,71.0,181.0,0.0,98.0,0.0,472.0,489.0,0.0,1038.0,22.0,32.0,0.0,0.0,298.0
0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,434.0,1016.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,89.0,135.0,97.0,0.0,0.0,83.0,116.0,163.0,0.0,101.0,0.0,473.0,488.0,0.0,1039.0,37.0,55.0,0.0,0.0,299.0
0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,434.0,1016.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,83.0,155.0,89.0,0.0,0.0,83.0,103.0,190.0,0.0,102.0,0.0,474.0,489.0,0.0,1039.0,41.0,62.0,0.0,0.0,295.0
0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,435.0,1016.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,90.0,180.0,101.0,0.0,0.0,84.0,62.0,236.0,0.0,101.0,0.0,474.0,489.0,0.0,1038.0,49.0,82.0,0.0,0.0,287.0
0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,436.0,1016.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,97.0,198.0,111.0,0.0,0.0,82.0,120.0,228.0,0.0,96.0,0.0,474.0,489.0,0.0,1037.0,47.0,93.0,0.0,0.0,263.0
