Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
259.0,149.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,988.0,1016.0,0.0,0.0,0.0,94.0,0.0,51.0,109.0,0.0,0.0,0.0,111.0,0.0,354.0,207.0,281.0,117.0,393.0,0.0,0.0,1009.0,0.0,56.0,81.0,330.0,295.0
259.0,149.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,990.0,1017.0,0.0,0.0,0.0,3.0,0.0,0.0,97.0,0.0,0.0,0.0,146.0,0.0,353.0,208.0,239.0,117.0,373.0,0.0,0.0,1009.0,0.0,81.0,116.0,345.0,252.0
258.0,149.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,994.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,174.0,0.0,354.0,208.0,242.0,117.0,376.0,0.0,0.0,1008.0,0.0,86.0,120.0,347.0,244.0
223.0,137.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,993.0,1016.0,0.0,0.0,0.0,39.0,0.0,0.0,94.0,0.0,0.0,0.0,162.0,0.0,355.0,207.0,259.0,114.0,364.0,0.0,0.0,1008.0,0.0,76.0,109.0,348.0,258.0
225.0,138.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,993.0,1016.0,0.0,0.0,0.0,77.0,58.0,59.0,99.0,0.0,0.0,0.0,188.0,0.0,355.0,206.0,228.0,105.0,353.0,0.0,0.0,1008.0,0.0,102.0,128.0,348.0,265.0
261.0,149.0,149.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,428.0,992.0,1015.0,0.0,0.0,0.0,51.0,50.0,82.0,105.0,0.0,0.0,0.0,200.0,18.0,354.0,203.0,258.0,103.0,379.0,0.0,0.0,1012.0,0.0,113.0,146.0,346.0,265.0
278.0,155.0,138.0,8.0,128.0,76.0,0.0,0.0,0.0,0.0,428.0,990.0,1013.0,0.0,0.0,0.0,49.0,48.0,76.0,100.0,0.0,0.0,0.0,200.0,34.0,354.0,202.0,267.0,107.0,370.0,0.0,0.0,1008.0,0.0,118.0,146.0,344.0,296.0
280.0,155.0,140.0,16.0,117.0,113.0,0.0,142.0,0.0,0.0,428.0,988.0,1011.0,0.0,0.0,0.0,71.0,70.0,97.0,99.0,0.0,0.0,0.0,182.0,13.0,345.0,200.0,328.0,109.0,366.0,0.0,0.0,1008.0,0.0,100.0,149.0,349.0,297.0
278.0,155.0,115.0,39.0,115.0,107.0,0.0,165.0,69.0,0.0,428.0,987.0,1010.0,0.0,0.0,0.0,86.0,85.0,82.0,106.0,0.0,0.0,0.0,183.0,79.0,349.0,192.0,327.0,109.0,379.0,0.0,0.0,1009.0,0.0,91.0,155.0,357.0,297.0
277.0,155.0,102.0,0.0,96.0,22.0,0.0,3.0,84.0,0.0,428.0,987.0,1009.0,0.0,0.0,0.0,80.0,78.0,0.0,102.0,0.0,0.0,0.0,192.0,7.0,339.0,194.0,324.0,109.0,358.0,0.0,0.0,1009.0,0.0,111.0,148.0,351.0,297.0
266.0,151.0,108.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,428.0,986.0,1008.0,0.0,0.0,0.0,52.0,51.0,0.0,97.0,0.0,0.0,0.0,203.0,18.0,333.0,194.0,241.0,109.0,339.0,0.0,0.0,1009.0,0.0,122.0,160.0,339.0,298.0
