Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
290.0,158.0,30.0,86.0,0.0,0.0,120.0,52.0,0.0,433.0,435.0,0.0,1036.0,0.0,0.0,0.0,145.0,141.0,151.0,104.0,0.0,0.0,396.0,0.0,65.0,0.0,299.0,208.0,0.0,109.0,416.0,0.0,0.0,1018.0,1031.0,38.0,54.0,362.0,305.0
290.0,158.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1036.0,0.0,0.0,0.0,127.0,126.0,143.0,105.0,0.0,0.0,396.0,0.0,58.0,0.0,303.0,208.0,44.0,113.0,417.0,0.0,0.0,1017.0,1031.0,34.0,55.0,365.0,303.0
289.0,158.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1036.0,0.0,0.0,0.0,123.0,122.0,139.0,103.0,0.0,0.0,396.0,0.0,70.0,0.0,302.0,208.0,317.0,117.0,417.0,0.0,0.0,1018.0,1039.0,38.0,55.0,365.0,277.0
290.0,158.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1036.0,0.0,0.0,0.0,124.0,123.0,140.0,103.0,0.0,0.0,396.0,0.0,76.0,0.0,303.0,208.0,323.0,118.0,417.0,0.0,0.0,1017.0,1038.0,40.0,57.0,365.0,268.0
290.0,158.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1036.0,0.0,0.0,0.0,115.0,115.0,134.0,102.0,0.0,0.0,396.0,0.0,63.0,0.0,291.0,208.0,343.0,118.0,418.0,0.0,0.0,1018.0,1037.0,33.0,39.0,365.0,300.0
290.0,158.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1035.0,0.0,0.0,0.0,117.0,116.0,135.0,104.0,0.0,0.0,396.0,0.0,94.0,0.0,290.0,208.0,346.0,117.0,417.0,0.0,0.0,1017.0,1033.0,49.0,65.0,364.0,294.0
290.0,158.0,61.0,0.0,16.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1035.0,0.0,0.0,0.0,121.0,119.0,137.0,103.0,0.0,0.0,396.0,0.0,93.0,0.0,321.0,208.0,357.0,117.0,415.0,0.0,0.0,1017.0,1032.0,57.0,88.0,367.0,302.0
290.0,158.0,85.0,0.0,129.0,0.0,4.0,0.0,0.0,433.0,435.0,0.0,1036.0,0.0,0.0,0.0,129.0,128.0,143.0,102.0,0.0,0.0,396.0,0.0,112.0,33.0,330.0,208.0,357.0,119.0,407.0,0.0,0.0,1019.0,1033.0,54.0,104.0,369.0,304.0
