Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
165.0,117.0,19.0,0.0,3.0,24.0,18.0,2.0,4.0,431.0,437.0,983.0,0.0,0.0,0.0,0.0,0.0,106.0,57.0,100.0,0.0,0.0,393.0,13.0,28.0,0.0,304.0,201.0,275.0,106.0,383.0,0.0,0.0,980.0,1041.0,9.0,12.0,379.0,294.0
176.0,121.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,980.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,102.0,0.0,0.0,381.0,9.0,24.0,18.0,305.0,201.0,250.0,108.0,391.0,0.0,0.0,979.0,1036.0,11.0,14.0,378.0,294.0
176.0,120.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,327.0,7.0,15.0,8.0,302.0,201.0,245.0,102.0,375.0,0.0,0.0,978.0,1038.0,14.0,16.0,375.0,165.0
187.0,122.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,270.0,6.0,15.0,4.0,301.0,200.0,184.0,100.0,371.0,0.0,0.0,978.0,1037.0,6.0,8.0,372.0,0.0
198.0,127.0,3.0,0.0,0.0,0.0,38.0,0.0,0.0,432.0,437.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,244.0,3.0,5.0,0.0,315.0,200.0,6.0,99.0,379.0,0.0,0.0,977.0,1028.0,1.0,2.0,371.0,2.0
181.0,121.0,5.0,0.0,0.0,0.0,60.0,0.0,0.0,432.0,437.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,365.0,4.0,6.0,0.0,344.0,200.0,0.0,98.0,373.0,0.0,0.0,977.0,1038.0,1.0,1.0,371.0,149.0
171.0,118.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,438.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,378.0,7.0,11.0,0.0,325.0,200.0,0.0,98.0,370.0,0.0,0.0,976.0,1038.0,5.0,7.0,371.0,278.0
144.0,110.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,377.0,5.0,8.0,0.0,301.0,200.0,0.0,99.0,367.0,0.0,0.0,975.0,1041.0,7.0,9.0,370.0,290.0
154.0,112.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,333.0,5.0,8.0,5.0,278.0,200.0,104.0,99.0,368.0,0.0,0.0,974.0,1040.0,4.0,8.0,370.0,291.0
141.0,108.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0,433.0,438.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,369.0,5.0,7.0,14.0,334.0,201.0,289.0,100.0,357.0,0.0,0.0,973.0,1040.0,3.0,6.0,370.0,293.0
251.0,144.0,8.0,0.0,0.0,34.0,169.0,0.0,168.0,432.0,437.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,379.0,7.0,11.0,57.0,348.0,200.0,326.0,100.0,363.0,0.0,0.0,973.0,1040.0,5.0,4.0,369.0,293.0
253.0,146.0,10.0,0.0,13.0,121.0,177.0,0.0,179.0,432.0,437.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,384.0,9.0,16.0,26.0,339.0,201.0,328.0,97.0,385.0,0.0,0.0,974.0,1041.0,7.0,4.0,373.0,293.0
197.0,129.0,24.0,0.0,50.0,1.0,6.0,0.0,41.0,432.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,387.0,17.0,30.0,10.0,352.0,201.0,313.0,97.0,376.0,0.0,0.0,975.0,1042.0,11.0,10.0,375.0,292.0
183.0,122.0,16.0,0.0,0.0,55.0,0.0,0.0,0.0,432.0,437.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,390.0,13.0,15.0,0.0,344.0,201.0,300.0,92.0,379.0,0.0,0.0,975.0,1042.0,4.0,3.0,377.0,292.0
170.0,118.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,432.0,437.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,392.0,7.0,9.0,0.0,337.0,201.0,142.0,90.0,381.0,0.0,0.0,975.0,1042.0,2.0,1.0,378.0,294.0
173.0,119.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,438.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,97.0,8.0,15.0,0.0,314.0,201.0,8.0,90.0,381.0,0.0,0.0,976.0,1042.0,3.0,1.0,378.0,293.0
169.0,118.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,438.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,5.0,8.0,0.0,305.0,201.0,0.0,90.0,297.0,0.0,0.0,977.0,1043.0,4.0,2.0,380.0,290.0
159.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,5.0,0.0,296.0,201.0,0.0,90.0,267.0,0.0,0.0,977.0,1042.0,4.0,5.0,380.0,290.0
211.0,132.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,438.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,353.0,201.0,0.0,90.0,290.0,0.0,0.0,978.0,1041.0,4.0,5.0,380.0,291.0
164.0,116.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,438.0,1005.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,93.0,0.0,0.0,0.0,4.0,5.0,0.0,337.0,201.0,0.0,90.0,281.0,0.0,0.0,977.0,1042.0,4.0,8.0,379.0,292.0
197.0,126.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,438.0,1007.0,0.0,0.0,0.0,0.0,9.0,56.0,20.0,101.0,0.0,0.0,105.0,5.0,5.0,0.0,350.0,201.0,118.0,90.0,390.0,0.0,0.0,977.0,1042.0,4.0,3.0,381.0,293.0
224.0,135.0,7.0,0.0,1.0,4.0,14.0,0.0,6.0,433.0,437.0,1007.0,0.0,0.0,0.0,0.0,70.0,76.0,69.0,105.0,0.0,0.0,367.0,7.0,10.0,2.0,355.0,201.0,321.0,90.0,401.0,0.0,0.0,977.0,1041.0,4.0,7.0,380.0,293.0
291.0,157.0,11.0,0.0,140.0,137.0,174.0,203.0,178.0,433.0,437.0,1006.0,0.0,0.0,0.0,0.0,144.0,150.0,150.0,100.0,0.0,0.0,392.0,10.0,15.0,82.0,352.0,201.0,343.0,95.0,384.0,0.0,0.0,976.0,1042.0,7.0,14.0,380.0,294.0
290.0,157.0,6.0,0.0,124.0,122.0,166.0,185.0,172.0,432.0,437.0,1008.0,0.0,0.0,0.0,0.0,144.0,148.0,152.0,98.0,0.0,0.0,394.0,8.0,16.0,58.0,347.0,201.0,343.0,98.0,383.0,0.0,0.0,976.0,1043.0,6.0,11.0,380.0,293.0
252.0,147.0,2.0,0.0,94.0,95.0,152.0,0.0,142.0,432.0,437.0,1006.0,0.0,0.0,0.0,0.0,144.0,145.0,152.0,97.0,0.0,0.0,392.0,4.0,6.0,36.0,312.0,201.0,341.0,96.0,350.0,0.0,0.0,975.0,1043.0,1.0,8.0,377.0,293.0
194.0,126.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,432.0,437.0,1003.0,0.0,0.0,0.0,0.0,133.0,22.0,84.0,101.0,0.0,0.0,390.0,4.0,6.0,8.0,328.0,201.0,268.0,95.0,382.0,0.0,0.0,974.0,1042.0,1.0,13.0,374.0,294.0
174.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,436.0,1001.0,0.0,0.0,0.0,0.0,86.0,0.0,46.0,100.0,0.0,0.0,387.0,2.0,7.0,0.0,338.0,201.0,271.0,91.0,375.0,0.0,0.0,973.0,1039.0,1.0,10.0,371.0,293.0
127.0,102.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,383.0,8.0,18.0,0.0,325.0,201.0,124.0,92.0,376.0,0.0,0.0,973.0,1037.0,3.0,21.0,366.0,291.0
187.0,124.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,381.0,18.0,40.0,0.0,344.0,201.0,0.0,93.0,376.0,0.0,0.0,972.0,1035.0,11.0,30.0,355.0,288.0
150.0,111.0,34.0,0.0,0.0,0.0,28.0,0.0,0.0,433.0,437.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,380.0,27.0,63.0,0.0,318.0,200.0,0.0,93.0,368.0,0.0,0.0,971.0,1034.0,21.0,66.0,354.0,283.0
130.0,104.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,332.0,73.0,130.0,0.0,279.0,200.0,0.0,93.0,365.0,0.0,0.0,971.0,1032.0,36.0,116.0,357.0,292.0
131.0,106.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,438.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,361.0,81.0,177.0,0.0,257.0,200.0,0.0,93.0,356.0,0.0,0.0,971.0,1034.0,58.0,140.0,355.0,291.0
156.0,112.0,153.0,0.0,0.0,10.0,0.0,0.0,0.0,433.0,438.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,284.0,84.0,207.0,1.0,247.0,201.0,0.0,94.0,368.0,0.0,0.0,969.0,1034.0,99.0,172.0,359.0,291.0
156.0,113.0,155.0,0.0,0.0,3.0,0.0,0.0,0.0,433.0,438.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,369.0,84.0,211.0,34.0,282.0,201.0,0.0,94.0,356.0,0.0,0.0,970.0,1033.0,108.0,171.0,362.0,290.0
175.0,118.0,157.0,0.0,120.0,120.0,0.0,0.0,0.0,433.0,437.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,378.0,84.0,212.0,34.0,306.0,201.0,0.0,94.0,345.0,0.0,0.0,970.0,1033.0,111.0,168.0,359.0,277.0
176.0,119.0,157.0,0.0,1.0,98.0,74.0,0.0,0.0,433.0,437.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,382.0,84.0,212.0,44.0,325.0,201.0,0.0,94.0,368.0,0.0,0.0,971.0,1033.0,108.0,161.0,361.0,280.0
171.0,117.0,149.0,0.0,0.0,12.0,65.0,0.0,0.0,433.0,437.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,386.0,83.0,209.0,14.0,342.0,201.0,0.0,95.0,372.0,0.0,0.0,963.0,1034.0,103.0,150.0,355.0,282.0
188.0,123.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,388.0,82.0,188.0,0.0,357.0,201.0,0.0,91.0,383.0,0.0,0.0,963.0,1034.0,80.0,122.0,353.0,292.0
192.0,127.0,118.0,0.0,0.0,0.0,57.0,0.0,0.0,432.0,437.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,389.0,78.0,159.0,0.0,344.0,201.0,0.0,90.0,389.0,0.0,0.0,962.0,1037.0,57.0,116.0,353.0,289.0
152.0,112.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,87.0,69.0,132.0,0.0,310.0,201.0,0.0,90.0,382.0,0.0,0.0,962.0,1036.0,47.0,115.0,353.0,292.0
107.0,97.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,69.0,154.0,0.0,205.0,201.0,0.0,90.0,296.0,0.0,0.0,962.0,1035.0,44.0,124.0,354.0,291.0
92.0,92.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,65.0,125.0,0.0,151.0,197.0,0.0,90.0,246.0,0.0,0.0,962.0,1036.0,34.0,116.0,357.0,290.0
127.0,104.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,54.0,104.0,0.0,145.0,138.0,0.0,90.0,244.0,0.0,0.0,962.0,1037.0,35.0,101.0,366.0,290.0
127.0,104.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,74.0,138.0,0.0,149.0,144.0,0.0,90.0,241.0,0.0,0.0,963.0,1036.0,50.0,138.0,367.0,290.0
114.0,99.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,1002.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,71.0,0.0,0.0,126.0,82.0,206.0,0.0,196.0,200.0,31.0,90.0,249.0,0.0,0.0,962.0,1035.0,82.0,167.0,365.0,292.0
127.0,104.0,156.0,0.0,0.0,0.0,7.0,0.0,4.0,433.0,438.0,1003.0,0.0,0.0,0.0,0.0,77.0,38.0,49.0,98.0,0.0,0.0,375.0,84.0,209.0,4.0,332.0,201.0,170.0,90.0,370.0,0.0,0.0,962.0,1035.0,87.0,159.0,366.0,288.0
263.0,148.0,156.0,0.0,22.0,35.0,161.0,0.0,163.0,433.0,437.0,1002.0,0.0,0.0,0.0,0.0,124.0,126.0,134.0,99.0,0.0,0.0,391.0,84.0,211.0,21.0,323.0,201.0,340.0,96.0,366.0,0.0,0.0,962.0,1035.0,96.0,143.0,365.0,292.0
287.0,158.0,154.0,0.0,100.0,99.0,159.0,112.0,161.0,432.0,437.0,1002.0,0.0,0.0,0.0,0.0,115.0,114.0,131.0,100.0,0.0,0.0,392.0,84.0,210.0,8.0,342.0,193.0,338.0,103.0,372.0,0.0,0.0,962.0,1035.0,103.0,151.0,363.0,290.0
286.0,158.0,150.0,0.0,134.0,131.0,150.0,172.0,162.0,432.0,438.0,1002.0,0.0,0.0,0.0,0.0,122.0,125.0,139.0,100.0,0.0,0.0,393.0,84.0,211.0,45.0,351.0,201.0,337.0,105.0,370.0,0.0,0.0,962.0,1038.0,109.0,157.0,357.0,292.0
266.0,151.0,150.0,0.0,6.0,92.0,112.0,0.0,0.0,432.0,438.0,1001.0,0.0,0.0,0.0,0.0,122.0,122.0,138.0,100.0,0.0,0.0,393.0,84.0,210.0,22.0,337.0,200.0,336.0,104.0,369.0,0.0,0.0,962.0,1038.0,104.0,149.0,363.0,293.0
234.0,141.0,144.0,0.0,0.0,35.0,0.0,0.0,0.0,432.0,436.0,1001.0,0.0,0.0,0.0,0.0,102.0,59.0,100.0,100.0,0.0,0.0,393.0,83.0,204.0,23.0,321.0,201.0,323.0,105.0,343.0,0.0,0.0,962.0,1037.0,101.0,135.0,366.0,287.0
164.0,116.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,999.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,100.0,0.0,0.0,384.0,81.0,204.0,4.0,332.0,200.0,47.0,106.0,342.0,0.0,0.0,961.0,1038.0,108.0,147.0,363.0,289.0
157.0,115.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,246.0,81.0,190.0,0.0,312.0,200.0,0.0,106.0,360.0,0.0,0.0,963.0,1036.0,97.0,123.0,363.0,289.0
123.0,103.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,241.0,82.0,174.0,0.0,325.0,199.0,0.0,106.0,344.0,0.0,0.0,962.0,1035.0,87.0,117.0,356.0,292.0
147.0,110.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,263.0,83.0,197.0,0.0,332.0,200.0,0.0,101.0,350.0,0.0,0.0,961.0,1035.0,98.0,134.0,349.0,290.0
182.0,121.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,387.0,76.0,166.0,0.0,342.0,201.0,0.0,103.0,363.0,0.0,0.0,960.0,1038.0,91.0,155.0,345.0,291.0
163.0,116.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,389.0,77.0,181.0,0.0,300.0,201.0,0.0,121.0,373.0,0.0,0.0,961.0,1039.0,87.0,138.0,345.0,290.0
177.0,119.0,154.0,0.0,0.0,1.0,0.0,0.0,1.0,432.0,438.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,389.0,84.0,212.0,29.0,327.0,200.0,0.0,112.0,374.0,0.0,0.0,960.0,1037.0,105.0,163.0,347.0,273.0
191.0,124.0,149.0,0.0,102.0,107.0,0.0,0.0,165.0,432.0,438.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,390.0,83.0,208.0,45.0,334.0,201.0,0.0,104.0,380.0,0.0,0.0,960.0,1037.0,95.0,144.0,348.0,267.0
276.0,155.0,142.0,0.0,113.0,111.0,0.0,104.0,119.0,433.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,392.0,80.0,201.0,56.0,350.0,201.0,0.0,95.0,384.0,0.0,0.0,960.0,1038.0,89.0,144.0,350.0,292.0
200.0,131.0,111.0,0.0,85.0,78.0,0.0,81.0,107.0,433.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,394.0,72.0,151.0,23.0,340.0,201.0,0.0,94.0,384.0,0.0,0.0,960.0,1037.0,40.0,129.0,354.0,290.0
201.0,128.0,74.0,0.0,99.0,0.0,0.0,0.0,2.0,433.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,395.0,59.0,102.0,0.0,351.0,201.0,0.0,92.0,388.0,0.0,0.0,959.0,1037.0,28.0,79.0,353.0,291.0
176.0,121.0,36.0,0.0,30.0,0.0,0.0,16.0,86.0,433.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,395.0,35.0,68.0,0.0,342.0,201.0,0.0,90.0,382.0,0.0,0.0,968.0,1036.0,24.0,59.0,347.0,271.0
171.0,118.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,137.0,46.0,102.0,0.0,315.0,201.0,0.0,90.0,385.0,0.0,0.0,969.0,1035.0,45.0,81.0,247.0,285.0
180.0,120.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,66.0,132.0,0.0,309.0,201.0,0.0,90.0,290.0,0.0,0.0,970.0,1036.0,61.0,107.0,229.0,292.0
143.0,110.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,63.0,147.0,0.0,191.0,201.0,0.0,90.0,261.0,0.0,0.0,970.0,1037.0,62.0,144.0,229.0,284.0
165.0,115.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,437.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,77.0,162.0,0.0,148.0,201.0,0.0,90.0,251.0,0.0,0.0,970.0,1037.0,67.0,158.0,229.0,272.0
179.0,120.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,78.0,160.0,0.0,146.0,201.0,0.0,90.0,261.0,0.0,0.0,970.0,1037.0,69.0,155.0,230.0,272.0
159.0,115.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,438.0,999.0,0.0,0.0,0.0,0.0,3.0,60.0,14.0,89.0,0.0,0.0,0.0,79.0,181.0,0.0,189.0,201.0,48.0,90.0,270.0,0.0,0.0,970.0,1037.0,71.0,163.0,232.0,265.0
164.0,115.0,102.0,0.0,0.0,4.0,0.0,0.0,7.0,433.0,438.0,999.0,0.0,0.0,0.0,0.0,63.0,77.0,67.0,100.0,0.0,0.0,117.0,81.0,170.0,0.0,318.0,201.0,270.0,90.0,380.0,0.0,0.0,969.0,1037.0,85.0,169.0,360.0,290.0
245.0,143.0,119.0,0.0,0.0,121.0,119.0,183.0,127.0,432.0,438.0,999.0,0.0,0.0,0.0,0.0,144.0,146.0,149.0,97.0,0.0,0.0,371.0,82.0,167.0,12.0,322.0,201.0,333.0,93.0,353.0,0.0,0.0,969.0,1036.0,82.0,173.0,372.0,291.0
