Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
276.0,153.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,9.0,0.0,99.0,216.0,215.0,11.0,26.0,0.0,256.0,205.0,60.0,107.0,328.0,476.0,488.0,0.0,1039.0,12.0,13.0,79.0,129.0
233.0,139.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,215.0,171.0,0.0,14.0,0.0,249.0,208.0,0.0,107.0,323.0,476.0,488.0,0.0,1040.0,5.0,6.0,126.0,122.0
108.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,166.0,139.0,0.0,29.0,0.0,276.0,208.0,0.0,107.0,333.0,476.0,488.0,0.0,1041.0,13.0,15.0,127.0,140.0
94.0,95.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,142.0,119.0,0.0,40.0,0.0,255.0,208.0,0.0,107.0,325.0,476.0,488.0,0.0,1041.0,16.0,21.0,127.0,116.0
94.0,94.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,24.0,0.0,94.0,144.0,122.0,0.0,28.0,0.0,250.0,209.0,0.0,107.0,307.0,476.0,488.0,0.0,1041.0,21.0,24.0,127.0,111.0
181.0,120.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,45.0,0.0,3.0,15.0,70.0,24.0,97.0,178.0,178.0,110.0,51.0,0.0,237.0,207.0,0.0,107.0,307.0,476.0,488.0,0.0,1041.0,32.0,48.0,142.0,113.0
279.0,151.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,97.0,19.0,51.0,91.0,94.0,98.0,97.0,216.0,212.0,194.0,52.0,0.0,282.0,208.0,116.0,107.0,339.0,477.0,488.0,0.0,1040.0,28.0,46.0,212.0,119.0
269.0,151.0,60.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1029.0,148.0,93.0,110.0,155.0,152.0,155.0,99.0,217.0,215.0,376.0,62.0,0.0,231.0,208.0,324.0,113.0,313.0,476.0,488.0,0.0,1040.0,33.0,47.0,364.0,192.0
277.0,153.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,154.0,139.0,156.0,159.0,157.0,159.0,99.0,218.0,215.0,394.0,47.0,0.0,261.0,208.0,346.0,125.0,349.0,475.0,488.0,0.0,1040.0,22.0,31.0,380.0,250.0
289.0,157.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,152.0,148.0,161.0,157.0,155.0,158.0,99.0,219.0,218.0,395.0,59.0,20.0,313.0,207.0,345.0,129.0,370.0,474.0,488.0,0.0,1038.0,25.0,30.0,381.0,245.0
273.0,152.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,149.0,145.0,160.0,132.0,131.0,144.0,98.0,217.0,218.0,393.0,76.0,11.0,252.0,209.0,340.0,129.0,340.0,473.0,488.0,0.0,1036.0,39.0,54.0,378.0,235.0
