Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
294.0,155.0,25.0,114.0,113.0,91.0,0.0,209.0,207.0,0.0,176.0,1026.0,1040.0,158.0,157.0,165.0,167.0,0.0,120.0,130.0,138.0,78.0,387.0,36.0,32.0,0.0,362.0,205.0,48.0,347.0,81.0,120.0,412.0,486.0,495.0,0.0,1040.0,14.0,23.0,0.0,350.0,302.0
294.0,156.0,24.0,115.0,116.0,85.0,80.0,168.0,169.0,0.0,178.0,1026.0,1040.0,158.0,157.0,166.0,166.0,0.0,120.0,154.0,146.0,78.0,387.0,30.0,21.0,21.0,357.0,205.0,26.0,349.0,81.0,120.0,413.0,486.0,494.0,0.0,1041.0,8.0,15.0,0.0,350.0,303.0
294.0,156.0,22.0,78.0,78.0,0.0,24.0,161.0,162.0,0.0,190.0,1025.0,1040.0,158.0,157.0,166.0,165.0,0.0,121.0,149.0,145.0,78.0,388.0,29.0,16.0,0.0,355.0,204.0,22.0,351.0,81.0,120.0,413.0,487.0,494.0,0.0,1040.0,4.0,8.0,0.0,351.0,303.0
293.0,156.0,28.0,116.0,1.0,0.0,0.0,8.0,6.0,0.0,207.0,1025.0,1040.0,158.0,125.0,156.0,165.0,0.0,121.0,116.0,136.0,78.0,388.0,40.0,23.0,0.0,335.0,205.0,31.0,319.0,81.0,120.0,413.0,487.0,494.0,0.0,1038.0,10.0,16.0,0.0,350.0,303.0
294.0,156.0,27.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1026.0,1040.0,156.0,126.0,156.0,164.0,0.0,121.0,65.0,116.0,78.0,390.0,35.0,18.0,0.0,361.0,205.0,23.0,305.0,80.0,119.0,413.0,488.0,494.0,0.0,1041.0,3.0,11.0,0.0,348.0,307.0
293.0,156.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,1026.0,1040.0,156.0,133.0,158.0,163.0,0.0,121.0,71.0,120.0,78.0,392.0,31.0,16.0,0.0,362.0,205.0,19.0,315.0,80.0,119.0,413.0,488.0,493.0,0.0,1042.0,5.0,11.0,0.0,349.0,303.0
292.0,156.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,1026.0,1040.0,155.0,118.0,153.0,162.0,0.0,121.0,71.0,121.0,78.0,393.0,26.0,21.0,0.0,362.0,205.0,26.0,292.0,80.0,120.0,413.0,488.0,494.0,0.0,1040.0,13.0,17.0,0.0,346.0,303.0
292.0,156.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1027.0,1040.0,155.0,108.0,149.0,162.0,0.0,121.0,71.0,121.0,78.0,393.0,33.0,28.0,0.0,362.0,206.0,45.0,278.0,80.0,119.0,413.0,487.0,493.0,0.0,1039.0,21.0,26.0,0.0,348.0,303.0
292.0,156.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,1027.0,1040.0,155.0,120.0,153.0,162.0,0.0,123.0,71.0,121.0,78.0,392.0,58.0,51.0,0.0,362.0,205.0,68.0,295.0,80.0,119.0,413.0,491.0,490.0,0.0,1039.0,36.0,49.0,0.0,342.0,304.0
292.0,156.0,53.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,285.0,1027.0,1039.0,154.0,114.0,150.0,162.0,0.0,123.0,71.0,121.0,78.0,391.0,96.0,70.0,0.0,362.0,205.0,108.0,285.0,79.0,119.0,413.0,492.0,488.0,0.0,1039.0,62.0,78.0,0.0,344.0,300.0
293.0,156.0,80.0,102.0,101.0,75.0,38.0,152.0,150.0,0.0,229.0,1026.0,1039.0,154.0,116.0,153.0,162.0,0.0,124.0,140.0,142.0,78.0,389.0,125.0,113.0,24.0,355.0,205.0,136.0,295.0,76.0,118.0,413.0,492.0,489.0,0.0,1039.0,58.0,72.0,0.0,346.0,302.0
293.0,156.0,94.0,109.0,81.0,0.0,73.0,149.0,150.0,0.0,217.0,1027.0,1038.0,155.0,99.0,147.0,160.0,0.0,110.0,152.0,142.0,78.0,389.0,134.0,142.0,0.0,338.0,205.0,165.0,272.0,75.0,119.0,413.0,492.0,490.0,0.0,1039.0,79.0,90.0,0.0,348.0,300.0
279.0,152.0,127.0,13.0,0.0,0.0,0.0,11.0,52.0,0.0,217.0,1027.0,1038.0,156.0,106.0,149.0,160.0,0.0,124.0,153.0,147.0,78.0,389.0,159.0,185.0,0.0,360.0,205.0,215.0,281.0,75.0,119.0,413.0,492.0,491.0,0.0,1039.0,93.0,110.0,0.0,347.0,304.0
268.0,149.0,111.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,216.0,1027.0,1038.0,157.0,115.0,151.0,160.0,0.0,124.0,154.0,148.0,78.0,390.0,150.0,178.0,0.0,362.0,205.0,209.0,286.0,75.0,119.0,413.0,491.0,491.0,0.0,1039.0,84.0,103.0,0.0,346.0,306.0
287.0,154.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1027.0,1039.0,157.0,103.0,146.0,160.0,0.0,124.0,154.0,147.0,78.0,390.0,139.0,162.0,0.0,362.0,205.0,197.0,266.0,75.0,117.0,413.0,491.0,491.0,0.0,1037.0,83.0,96.0,0.0,348.0,305.0
218.0,132.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1027.0,1040.0,157.0,80.0,140.0,158.0,0.0,124.0,114.0,127.0,78.0,391.0,113.0,115.0,0.0,362.0,205.0,142.0,229.0,76.0,119.0,413.0,491.0,491.0,0.0,1037.0,48.0,67.0,0.0,350.0,273.0
280.0,152.0,62.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,216.0,1027.0,1040.0,157.0,51.0,115.0,112.0,0.0,125.0,0.0,65.0,78.0,111.0,104.0,129.0,0.0,362.0,205.0,158.0,326.0,59.0,119.0,413.0,491.0,491.0,0.0,1037.0,70.0,81.0,0.0,349.0,278.0
212.0,133.0,73.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,216.0,1027.0,1039.0,157.0,0.0,81.0,134.0,0.0,126.0,0.0,65.0,70.0,0.0,113.0,148.0,0.0,362.0,205.0,167.0,338.0,69.0,119.0,344.0,491.0,491.0,0.0,1039.0,70.0,93.0,0.0,349.0,266.0
159.0,112.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1029.0,1039.0,156.0,0.0,81.0,160.0,0.0,126.0,0.0,65.0,71.0,0.0,128.0,164.0,0.0,362.0,205.0,191.0,320.0,77.0,119.0,255.0,491.0,491.0,0.0,1041.0,77.0,103.0,0.0,349.0,278.0
159.0,113.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1029.0,1040.0,156.0,0.0,81.0,143.0,0.0,126.0,0.0,65.0,75.0,0.0,143.0,173.0,0.0,362.0,205.0,211.0,167.0,70.0,119.0,247.0,492.0,491.0,0.0,1040.0,104.0,119.0,0.0,350.0,268.0
188.0,121.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1029.0,1040.0,156.0,0.0,81.0,136.0,0.0,125.0,0.0,65.0,74.0,0.0,150.0,177.0,0.0,362.0,205.0,209.0,221.0,67.0,119.0,246.0,491.0,491.0,0.0,1040.0,100.0,116.0,0.0,348.0,267.0
186.0,120.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1029.0,1039.0,156.0,50.0,80.0,136.0,0.0,125.0,55.0,78.0,73.0,1.0,157.0,187.0,0.0,362.0,205.0,228.0,230.0,67.0,119.0,335.0,491.0,491.0,0.0,1040.0,107.0,126.0,0.0,347.0,274.0
242.0,140.0,101.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,216.0,1028.0,1038.0,155.0,153.0,157.0,118.0,91.0,124.0,152.0,145.0,78.0,120.0,146.0,182.0,0.0,362.0,205.0,235.0,297.0,80.0,119.0,413.0,491.0,491.0,0.0,1040.0,109.0,139.0,0.0,342.0,272.0
249.0,142.0,86.0,22.0,0.0,0.0,0.0,184.0,93.0,0.0,216.0,1027.0,1038.0,155.0,157.0,164.0,152.0,150.0,124.0,151.0,147.0,78.0,372.0,132.0,157.0,30.0,361.0,205.0,218.0,352.0,156.0,119.0,414.0,491.0,491.0,0.0,1039.0,88.0,127.0,0.0,346.0,303.0
292.0,155.0,82.0,52.0,22.0,1.0,0.0,142.0,9.0,0.0,216.0,1027.0,1037.0,155.0,124.0,154.0,163.0,161.0,124.0,122.0,139.0,80.0,389.0,124.0,152.0,2.0,362.0,205.0,209.0,353.0,165.0,119.0,415.0,491.0,491.0,0.0,1040.0,92.0,145.0,0.0,347.0,305.0
292.0,156.0,88.0,102.0,29.0,26.0,144.0,153.0,159.0,0.0,216.0,1027.0,1023.0,154.0,156.0,163.0,160.0,160.0,124.0,151.0,146.0,78.0,389.0,125.0,147.0,0.0,351.0,205.0,213.0,352.0,163.0,119.0,400.0,489.0,491.0,0.0,1040.0,93.0,153.0,0.0,343.0,303.0
292.0,156.0,70.0,120.0,57.0,0.0,1.0,153.0,2.0,0.0,216.0,1027.0,1019.0,154.0,154.0,163.0,155.0,154.0,124.0,151.0,147.0,80.0,388.0,102.0,124.0,0.0,358.0,205.0,191.0,351.0,160.0,118.0,410.0,491.0,494.0,0.0,1039.0,77.0,141.0,0.0,345.0,301.0
291.0,155.0,57.0,43.0,2.0,0.0,0.0,157.0,0.0,0.0,217.0,1026.0,1018.0,153.0,153.0,163.0,161.0,159.0,124.0,151.0,147.0,80.0,389.0,89.0,114.0,0.0,362.0,206.0,169.0,350.0,164.0,118.0,414.0,487.0,497.0,0.0,1039.0,73.0,130.0,0.0,346.0,302.0
291.0,155.0,49.0,75.0,0.0,0.0,0.0,26.0,0.0,0.0,218.0,1026.0,1033.0,153.0,139.0,159.0,160.0,158.0,124.0,134.0,142.0,80.0,391.0,82.0,115.0,0.0,362.0,206.0,161.0,350.0,163.0,118.0,414.0,487.0,496.0,0.0,1037.0,73.0,116.0,0.0,345.0,302.0
290.0,155.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1027.0,1039.0,153.0,94.0,146.0,151.0,151.0,124.0,87.0,128.0,79.0,392.0,73.0,94.0,0.0,362.0,205.0,134.0,287.0,158.0,117.0,412.0,487.0,495.0,0.0,1037.0,64.0,112.0,0.0,341.0,302.0
290.0,155.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1027.0,1039.0,152.0,121.0,151.0,158.0,156.0,124.0,110.0,132.0,80.0,392.0,76.0,105.0,0.0,363.0,205.0,136.0,244.0,162.0,117.0,412.0,487.0,494.0,0.0,1037.0,66.0,110.0,0.0,343.0,279.0
290.0,155.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1027.0,1040.0,152.0,133.0,157.0,159.0,156.0,124.0,128.0,140.0,80.0,392.0,62.0,91.0,0.0,363.0,205.0,118.0,286.0,162.0,117.0,413.0,487.0,495.0,0.0,1037.0,69.0,92.0,0.0,343.0,231.0
290.0,155.0,38.0,34.0,0.0,0.0,0.0,64.0,0.0,0.0,218.0,1028.0,1040.0,152.0,111.0,151.0,159.0,156.0,124.0,103.0,134.0,80.0,391.0,60.0,99.0,0.0,363.0,205.0,127.0,334.0,162.0,117.0,413.0,487.0,495.0,0.0,1037.0,74.0,100.0,0.0,346.0,288.0
290.0,155.0,25.0,25.0,18.0,0.0,0.0,66.0,8.0,0.0,217.0,1027.0,1040.0,152.0,129.0,156.0,159.0,156.0,124.0,122.0,138.0,80.0,391.0,43.0,74.0,4.0,363.0,205.0,91.0,335.0,162.0,117.0,413.0,487.0,495.0,0.0,1037.0,59.0,85.0,0.0,349.0,300.0
290.0,155.0,36.0,70.0,111.0,53.0,0.0,144.0,108.0,0.0,217.0,1027.0,1039.0,152.0,117.0,153.0,159.0,157.0,124.0,111.0,135.0,78.0,391.0,65.0,87.0,22.0,357.0,205.0,105.0,347.0,163.0,117.0,405.0,487.0,495.0,0.0,1037.0,66.0,93.0,0.0,351.0,300.0
289.0,155.0,43.0,71.0,54.0,0.0,0.0,98.0,0.0,0.0,217.0,1026.0,1038.0,151.0,115.0,152.0,156.0,153.0,124.0,107.0,134.0,80.0,390.0,76.0,90.0,0.0,357.0,205.0,99.0,347.0,161.0,117.0,412.0,487.0,495.0,0.0,1037.0,65.0,83.0,0.0,349.0,301.0
279.0,153.0,35.0,45.0,0.0,0.0,0.0,82.0,46.0,0.0,217.0,1026.0,1037.0,151.0,108.0,148.0,152.0,151.0,124.0,94.0,125.0,79.0,390.0,67.0,84.0,0.0,362.0,205.0,103.0,347.0,158.0,117.0,412.0,487.0,495.0,0.0,1036.0,64.0,85.0,0.0,350.0,300.0
203.0,128.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1027.0,1038.0,151.0,90.0,143.0,159.0,156.0,125.0,1.0,67.0,78.0,390.0,93.0,93.0,0.0,362.0,205.0,113.0,346.0,162.0,116.0,411.0,487.0,495.0,0.0,1036.0,66.0,84.0,0.0,351.0,301.0
154.0,110.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1026.0,1038.0,152.0,0.0,81.0,155.0,153.0,125.0,0.0,66.0,78.0,388.0,126.0,102.0,0.0,355.0,205.0,158.0,345.0,160.0,115.0,411.0,487.0,495.0,0.0,1036.0,76.0,113.0,0.0,349.0,300.0
133.0,104.0,105.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,1026.0,1038.0,150.0,0.0,78.0,132.0,131.0,121.0,0.0,64.0,78.0,85.0,156.0,154.0,0.0,360.0,205.0,243.0,330.0,147.0,116.0,411.0,487.0,494.0,0.0,1036.0,119.0,162.0,0.0,349.0,300.0
145.0,107.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1026.0,1038.0,10.0,0.0,8.0,6.0,6.0,24.0,0.0,1.0,78.0,0.0,162.0,210.0,0.0,62.0,205.0,288.0,40.0,8.0,115.0,411.0,487.0,494.0,0.0,1036.0,139.0,172.0,0.0,347.0,280.0
179.0,118.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1025.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,162.0,213.0,0.0,0.0,205.0,298.0,0.0,0.0,116.0,408.0,487.0,495.0,0.0,1035.0,144.0,175.0,0.0,346.0,248.0
183.0,119.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1025.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,162.0,213.0,0.0,0.0,205.0,300.0,0.0,0.0,116.0,260.0,487.0,494.0,0.0,1035.0,145.0,175.0,0.0,342.0,231.0
180.0,120.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1025.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,162.0,213.0,0.0,0.0,205.0,300.0,0.0,0.0,115.0,242.0,487.0,495.0,0.0,1034.0,145.0,175.0,0.0,342.0,229.0
165.0,112.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,162.0,213.0,0.0,0.0,205.0,300.0,0.0,0.0,113.0,243.0,487.0,495.0,0.0,1034.0,145.0,175.0,0.0,344.0,250.0
186.0,119.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,161.0,212.0,0.0,0.0,205.0,299.0,0.0,0.0,112.0,389.0,487.0,495.0,0.0,1033.0,143.0,175.0,0.0,345.0,283.0
181.0,119.0,158.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,216.0,1026.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,118.0,161.0,212.0,0.0,0.0,205.0,300.0,32.0,0.0,112.0,406.0,486.0,495.0,0.0,1034.0,144.0,174.0,0.0,346.0,286.0
204.0,126.0,161.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,216.0,1025.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,352.0,160.0,212.0,0.0,2.0,205.0,300.0,300.0,0.0,116.0,403.0,486.0,495.0,0.0,1038.0,145.0,175.0,0.0,350.0,301.0
211.0,129.0,161.0,0.0,0.0,0.0,0.0,154.0,43.0,0.0,216.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,386.0,160.0,212.0,0.0,116.0,205.0,300.0,321.0,0.0,118.0,407.0,485.0,495.0,0.0,1038.0,145.0,175.0,0.0,349.0,300.0
277.0,151.0,160.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,217.0,1029.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,386.0,161.0,212.0,0.0,352.0,205.0,300.0,292.0,0.0,117.0,406.0,485.0,495.0,0.0,1037.0,144.0,175.0,0.0,353.0,302.0
93.0,92.0,160.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,216.0,1027.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,339.0,161.0,212.0,0.0,272.0,204.0,300.0,303.0,0.0,118.0,406.0,485.0,495.0,0.0,1037.0,144.0,175.0,0.0,357.0,288.0
78.0,86.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1025.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,270.0,161.0,212.0,0.0,176.0,205.0,300.0,317.0,0.0,117.0,383.0,485.0,495.0,0.0,1037.0,144.0,175.0,0.0,352.0,190.0
129.0,102.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1025.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,326.0,161.0,212.0,0.0,202.0,205.0,300.0,327.0,0.0,117.0,357.0,485.0,495.0,0.0,1035.0,144.0,175.0,0.0,350.0,138.0
128.0,102.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1024.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,278.0,162.0,212.0,0.0,188.0,205.0,300.0,244.0,0.0,117.0,381.0,485.0,495.0,0.0,1036.0,144.0,175.0,0.0,345.0,146.0
139.0,106.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1024.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,316.0,162.0,212.0,0.0,212.0,205.0,296.0,249.0,0.0,117.0,387.0,485.0,495.0,0.0,1036.0,145.0,175.0,0.0,344.0,151.0
165.0,113.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1025.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,369.0,162.0,212.0,0.0,331.0,205.0,300.0,189.0,0.0,116.0,398.0,485.0,495.0,0.0,1037.0,144.0,175.0,0.0,345.0,205.0
176.0,117.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,387.0,161.0,213.0,0.0,355.0,205.0,300.0,322.0,0.0,116.0,407.0,485.0,494.0,0.0,1037.0,140.0,175.0,0.0,345.0,226.0
180.0,118.0,137.0,17.0,0.0,0.0,0.0,34.0,0.0,0.0,217.0,1027.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,351.0,161.0,213.0,0.0,317.0,205.0,299.0,302.0,0.0,118.0,403.0,486.0,495.0,0.0,1038.0,143.0,174.0,0.0,342.0,298.0
163.0,115.0,127.0,98.0,93.0,87.0,116.0,165.0,161.0,0.0,217.0,1027.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,387.0,160.0,212.0,0.0,328.0,201.0,299.0,345.0,0.0,118.0,402.0,486.0,495.0,0.0,1038.0,143.0,170.0,0.0,345.0,300.0
181.0,119.0,144.0,99.0,99.0,99.0,164.0,168.0,169.0,0.0,217.0,1026.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,388.0,162.0,213.0,0.0,349.0,197.0,300.0,346.0,0.0,118.0,406.0,486.0,495.0,0.0,1037.0,144.0,175.0,0.0,344.0,300.0
225.0,134.0,152.0,100.0,70.0,2.0,0.0,128.0,128.0,0.0,217.0,1026.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,108.0,162.0,213.0,8.0,349.0,204.0,299.0,347.0,0.0,118.0,363.0,486.0,495.0,0.0,1037.0,143.0,169.0,0.0,344.0,299.0
123.0,100.0,142.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1026.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,161.0,212.0,3.0,307.0,205.0,296.0,170.0,0.0,118.0,128.0,486.0,495.0,0.0,1037.0,137.0,156.0,0.0,344.0,272.0
178.0,118.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,156.0,200.0,0.0,27.0,205.0,266.0,252.0,0.0,118.0,0.0,486.0,495.0,0.0,1037.0,90.0,152.0,0.0,345.0,275.0
218.0,132.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1027.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,143.0,203.0,0.0,0.0,205.0,278.0,262.0,0.0,118.0,0.0,486.0,495.0,0.0,1037.0,105.0,169.0,0.0,347.0,246.0
