Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
199.0,126.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,432.0,993.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,205.0,0.0,0.0,208.0,0.0,101.0,279.0,0.0,0.0,1004.0,1025.0,133.0,155.0,365.0,295.0
202.0,127.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,431.0,993.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,205.0,0.0,0.0,208.0,0.0,101.0,280.0,0.0,0.0,1004.0,1026.0,130.0,154.0,366.0,298.0
188.0,121.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,432.0,995.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,205.0,0.0,0.0,208.0,0.0,101.0,268.0,0.0,0.0,1004.0,1026.0,130.0,154.0,366.0,299.0
190.0,122.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,433.0,996.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,205.0,0.0,0.0,208.0,0.0,102.0,267.0,0.0,0.0,1004.0,1026.0,130.0,155.0,366.0,299.0
206.0,128.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,433.0,996.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,205.0,0.0,0.0,208.0,0.0,101.0,283.0,0.0,0.0,1004.0,1026.0,127.0,153.0,366.0,299.0
198.0,126.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,433.0,996.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,205.0,0.0,0.0,208.0,0.0,98.0,283.0,0.0,0.0,1003.0,1027.0,129.0,143.0,366.0,299.0
248.0,143.0,133.0,0.0,0.0,50.0,0.0,0.0,0.0,428.0,432.0,995.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,189.0,24.0,0.0,207.0,0.0,100.0,395.0,0.0,0.0,1003.0,1028.0,116.0,137.0,365.0,299.0
227.0,137.0,136.0,0.0,0.0,4.0,0.0,0.0,0.0,427.0,432.0,996.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,200.0,35.0,77.0,201.0,0.0,105.0,387.0,0.0,0.0,1003.0,1027.0,126.0,141.0,365.0,300.0
231.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,431.0,996.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,203.0,3.0,104.0,202.0,0.0,105.0,383.0,0.0,0.0,1003.0,1027.0,121.0,141.0,364.0,301.0
259.0,147.0,126.0,105.0,129.0,89.0,0.0,0.0,0.0,427.0,431.0,999.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,199.0,31.0,0.0,202.0,0.0,104.0,364.0,0.0,0.0,1003.0,1026.0,119.0,131.0,363.0,300.0
273.0,152.0,107.0,68.0,103.0,113.0,0.0,0.0,0.0,427.0,430.0,994.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,189.0,48.0,0.0,202.0,0.0,105.0,381.0,0.0,0.0,1003.0,1026.0,114.0,124.0,362.0,300.0
