Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
290.0,152.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0,159.0,78.0,0.0,0.0,124.0,156.0,144.0,92.0,383.0,0.0,0.0,0.0,279.0,0.0,2.0,355.0,0.0,117.0,365.0,489.0,490.0,0.0,0.0,0.0,0.0,0.0,365.0,219.0
290.0,152.0,0.0,1.0,85.0,0.0,0.0,152.0,5.0,0.0,0.0,1028.0,0.0,0.0,159.0,78.0,0.0,0.0,127.0,157.0,150.0,94.0,387.0,2.0,1.0,0.0,296.0,0.0,2.0,355.0,0.0,123.0,380.0,489.0,490.0,0.0,0.0,0.0,1.0,0.0,363.0,236.0
291.0,152.0,1.0,120.0,121.0,0.0,0.0,183.0,184.0,0.0,0.0,1030.0,0.0,0.0,159.0,78.0,0.0,0.0,128.0,157.0,151.0,95.0,389.0,4.0,1.0,0.0,316.0,0.0,3.0,355.0,0.0,123.0,392.0,489.0,490.0,0.0,0.0,0.0,0.0,0.0,364.0,228.0
292.0,153.0,1.0,129.0,129.0,0.0,0.0,192.0,194.0,0.0,0.0,1025.0,0.0,0.0,158.0,76.0,0.0,0.0,129.0,156.0,151.0,94.0,390.0,5.0,5.0,0.0,299.0,0.0,6.0,355.0,0.0,123.0,382.0,489.0,490.0,0.0,0.0,0.0,1.0,0.0,365.0,255.0
292.0,154.0,0.0,2.0,80.0,0.0,0.0,0.0,6.0,0.0,0.0,1025.0,0.0,0.0,158.0,75.0,0.0,0.0,129.0,156.0,152.0,101.0,391.0,1.0,2.0,20.0,345.0,0.0,7.0,355.0,0.0,123.0,409.0,488.0,490.0,0.0,0.0,2.0,3.0,0.0,363.0,236.0
292.0,154.0,0.0,0.0,81.0,0.0,0.0,0.0,66.0,0.0,0.0,1025.0,32.0,0.0,158.0,79.0,0.0,0.0,130.0,155.0,152.0,93.0,391.0,0.0,0.0,34.0,281.0,0.0,0.0,354.0,0.0,123.0,370.0,487.0,490.0,0.0,0.0,0.0,0.0,0.0,365.0,255.0
291.0,154.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,50.0,0.0,158.0,80.0,0.0,0.0,130.0,155.0,152.0,94.0,392.0,0.0,0.0,34.0,310.0,0.0,0.0,355.0,0.0,122.0,377.0,487.0,490.0,0.0,0.0,0.0,0.0,0.0,367.0,238.0
291.0,154.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,133.0,0.0,144.0,75.0,0.0,0.0,130.0,135.0,146.0,94.0,392.0,0.0,0.0,6.0,288.0,0.0,0.0,355.0,0.0,122.0,362.0,486.0,490.0,0.0,0.0,0.0,0.0,0.0,368.0,257.0
292.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,209.0,0.0,139.0,74.0,0.0,0.0,130.0,129.0,143.0,94.0,392.0,0.0,0.0,0.0,281.0,0.0,0.0,355.0,0.0,121.0,362.0,486.0,490.0,0.0,0.0,0.0,0.0,0.0,364.0,221.0
293.0,155.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,210.0,0.0,159.0,80.0,0.0,0.0,130.0,156.0,151.0,91.0,391.0,0.0,0.0,0.0,270.0,0.0,0.0,354.0,0.0,123.0,361.0,487.0,490.0,0.0,0.0,0.0,0.0,0.0,365.0,260.0
293.0,155.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,223.0,0.0,159.0,80.0,0.0,0.0,130.0,156.0,152.0,94.0,391.0,0.0,0.0,0.0,270.0,0.0,0.0,355.0,0.0,123.0,364.0,487.0,490.0,0.0,0.0,0.0,0.0,0.0,366.0,303.0
293.0,155.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,221.0,0.0,151.0,77.0,0.0,0.0,130.0,145.0,149.0,92.0,391.0,1.0,0.0,0.0,282.0,0.0,0.0,355.0,0.0,123.0,375.0,486.0,490.0,0.0,0.0,0.0,0.0,0.0,364.0,306.0
294.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,221.0,0.0,148.0,76.0,0.0,0.0,131.0,102.0,126.0,94.0,392.0,0.0,0.0,0.0,292.0,0.0,0.0,354.0,0.0,123.0,376.0,487.0,490.0,0.0,0.0,0.0,0.0,0.0,366.0,307.0
294.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,221.0,0.0,109.0,60.0,0.0,0.0,131.0,0.0,68.0,93.0,391.0,0.0,0.0,0.0,256.0,0.0,0.0,350.0,0.0,124.0,344.0,488.0,490.0,0.0,0.0,0.0,0.0,0.0,363.0,307.0
293.0,155.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,222.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,17.0,93.0,390.0,0.0,0.0,0.0,258.0,0.0,0.0,320.0,0.0,119.0,338.0,488.0,490.0,0.0,0.0,0.0,0.0,0.0,360.0,290.0
293.0,155.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,86.0,0.0,0.0,0.0,240.0,0.0,0.0,277.0,0.0,107.0,327.0,488.0,490.0,0.0,0.0,0.0,0.0,0.0,360.0,282.0
257.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,165.0,0.0,95.0,321.0,488.0,491.0,0.0,0.0,0.0,0.0,0.0,362.0,265.0
24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,258.0,0.0,90.0,290.0,488.0,491.0,0.0,0.0,0.0,0.0,0.0,365.0,259.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,317.0,0.0,98.0,264.0,488.0,491.0,0.0,0.0,0.0,0.0,0.0,365.0,248.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,316.0,0.0,103.0,264.0,488.0,491.0,0.0,0.0,0.0,0.0,0.0,364.0,267.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,344.0,0.0,102.0,270.0,487.0,491.0,0.0,0.0,0.0,0.0,0.0,367.0,260.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,116.0,1.0,0.0,0.0,247.0,0.0,0.0,285.0,0.0,102.0,270.0,488.0,491.0,0.0,0.0,0.0,0.0,0.0,366.0,260.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,368.0,2.0,1.0,0.0,289.0,0.0,1.0,269.0,0.0,104.0,345.0,489.0,492.0,0.0,0.0,0.0,0.0,0.0,366.0,275.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,92.0,387.0,3.0,3.0,0.0,272.0,0.0,6.0,341.0,0.0,103.0,358.0,488.0,492.0,0.0,0.0,1.0,2.0,0.0,367.0,304.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,53.0,93.0,388.0,5.0,1.0,0.0,283.0,0.0,1.0,293.0,0.0,113.0,366.0,488.0,492.0,0.0,0.0,2.0,1.0,0.0,367.0,293.0
0.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,69.0,95.0,388.0,7.0,3.0,0.0,307.0,0.0,1.0,350.0,0.0,123.0,385.0,488.0,492.0,0.0,0.0,0.0,0.0,0.0,370.0,297.0
0.0,0.0,13.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,78.0,95.0,385.0,14.0,2.0,0.0,325.0,0.0,0.0,353.0,0.0,123.0,388.0,488.0,492.0,0.0,0.0,0.0,4.0,0.0,369.0,309.0
38.0,25.0,7.0,0.0,7.0,0.0,0.0,66.0,0.0,0.0,0.0,1027.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,79.0,96.0,387.0,8.0,12.0,35.0,318.0,0.0,7.0,353.0,0.0,121.0,384.0,488.0,492.0,0.0,0.0,0.0,0.0,0.0,369.0,308.0
153.0,95.0,4.0,0.0,60.0,0.0,0.0,79.0,0.0,0.0,0.0,1026.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,79.0,94.0,387.0,6.0,2.0,68.0,326.0,0.0,1.0,353.0,0.0,121.0,377.0,488.0,492.0,0.0,0.0,0.0,0.0,0.0,368.0,308.0
294.0,154.0,7.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,1026.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,70.0,97.0,387.0,9.0,6.0,68.0,337.0,0.0,5.0,352.0,0.0,122.0,390.0,488.0,492.0,0.0,0.0,0.0,3.0,0.0,368.0,308.0
294.0,154.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1025.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,78.0,94.0,388.0,18.0,14.0,36.0,305.0,0.0,12.0,353.0,0.0,123.0,371.0,488.0,492.0,0.0,0.0,1.0,8.0,0.0,366.0,301.0
294.0,155.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,66.0,94.0,388.0,38.0,38.0,0.0,267.0,0.0,34.0,353.0,0.0,123.0,364.0,488.0,492.0,0.0,0.0,9.0,25.0,0.0,364.0,292.0
294.0,155.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,75.0,95.0,389.0,25.0,26.0,0.0,295.0,0.0,27.0,354.0,0.0,123.0,368.0,488.0,492.0,0.0,0.0,9.0,17.0,0.0,366.0,296.0
295.0,155.0,25.0,0.0,71.0,0.0,2.0,6.0,0.0,0.0,0.0,1026.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,79.0,95.0,388.0,31.0,33.0,0.0,320.0,0.0,29.0,354.0,0.0,123.0,387.0,489.0,492.0,0.0,0.0,6.0,21.0,0.0,362.0,308.0
295.0,155.0,12.0,0.0,0.0,0.0,172.0,169.0,0.0,0.0,0.0,1027.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,79.0,94.0,389.0,14.0,15.0,0.0,326.0,0.0,18.0,354.0,0.0,123.0,381.0,488.0,492.0,0.0,0.0,6.0,9.0,0.0,363.0,308.0
296.0,155.0,18.0,0.0,0.0,0.0,124.0,121.0,0.0,0.0,0.0,1028.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,79.0,91.0,388.0,20.0,18.0,23.0,306.0,0.0,18.0,354.0,0.0,123.0,379.0,488.0,492.0,0.0,0.0,3.0,9.0,0.0,363.0,309.0
295.0,155.0,15.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,1028.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,79.0,93.0,388.0,17.0,17.0,0.0,297.0,0.0,20.0,354.0,0.0,123.0,373.0,488.0,491.0,0.0,0.0,6.0,10.0,0.0,364.0,309.0
293.0,155.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,76.0,92.0,389.0,12.0,15.0,0.0,257.0,0.0,15.0,337.0,0.0,124.0,348.0,488.0,492.0,0.0,0.0,2.0,5.0,0.0,367.0,308.0
293.0,155.0,5.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,1027.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,77.0,94.0,389.0,5.0,1.0,0.0,289.0,0.0,1.0,352.0,0.0,119.0,365.0,488.0,492.0,0.0,0.0,0.0,1.0,0.0,365.0,309.0
293.0,155.0,14.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1027.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,78.0,92.0,389.0,16.0,17.0,0.0,231.0,0.0,14.0,355.0,0.0,108.0,330.0,488.0,492.0,0.0,0.0,3.0,5.0,0.0,373.0,310.0
294.0,155.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,79.0,94.0,102.0,23.0,17.0,0.0,274.0,0.0,21.0,355.0,0.0,101.0,365.0,488.0,492.0,0.0,0.0,4.0,10.0,0.0,147.0,294.0
288.0,154.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,13.0,89.0,0.0,32.0,35.0,0.0,265.0,0.0,40.0,355.0,0.0,105.0,329.0,486.0,492.0,0.0,0.0,9.0,20.0,0.0,0.0,281.0
194.0,122.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,39.0,43.0,0.0,222.0,0.0,55.0,355.0,0.0,107.0,265.0,488.0,492.0,0.0,0.0,17.0,35.0,0.0,0.0,291.0
294.0,155.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,31.0,37.0,0.0,230.0,0.0,58.0,355.0,0.0,98.0,277.0,489.0,492.0,0.0,0.0,14.0,34.0,0.0,0.0,290.0
294.0,155.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,29.0,33.0,0.0,237.0,0.0,53.0,355.0,0.0,101.0,270.0,488.0,492.0,0.0,0.0,12.0,33.0,0.0,0.0,287.0
294.0,155.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,59.0,73.0,0.0,251.0,0.0,97.0,301.0,0.0,108.0,276.0,488.0,492.0,0.0,0.0,22.0,51.0,0.0,0.0,283.0
294.0,155.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,69.0,92.0,0.0,273.0,0.0,135.0,290.0,0.0,105.0,272.0,488.0,492.0,0.0,0.0,31.0,68.0,0.0,0.0,281.0
294.0,155.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,114.0,113.0,0.0,253.0,0.0,153.0,271.0,0.0,100.0,299.0,488.0,492.0,0.0,0.0,40.0,70.0,0.0,0.0,273.0
294.0,155.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,131.0,155.0,0.0,264.0,0.0,206.0,309.0,0.0,97.0,354.0,488.0,492.0,0.0,0.0,73.0,93.0,0.0,0.0,279.0
293.0,155.0,119.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1025.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,136.0,155.0,0.0,288.0,0.0,210.0,338.0,0.0,99.0,371.0,487.0,493.0,0.0,0.0,75.0,106.0,0.0,0.0,285.0
293.0,155.0,150.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1025.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,159.0,195.0,0.0,306.0,0.0,239.0,301.0,0.0,98.0,376.0,486.0,494.0,0.0,0.0,87.0,137.0,0.0,0.0,308.0
293.0,155.0,157.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,162.0,189.0,0.0,300.0,0.0,266.0,354.0,0.0,98.0,360.0,485.0,494.0,0.0,0.0,92.0,154.0,0.0,0.0,309.0
293.0,155.0,160.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,161.0,208.0,0.0,259.0,0.0,292.0,355.0,0.0,104.0,349.0,485.0,494.0,0.0,0.0,127.0,159.0,0.0,0.0,308.0
293.0,154.0,159.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,160.0,207.0,0.0,293.0,0.0,291.0,354.0,0.0,105.0,367.0,486.0,492.0,0.0,0.0,124.0,161.0,0.0,0.0,308.0
293.0,154.0,155.0,0.0,80.0,0.0,6.0,67.0,0.0,0.0,0.0,1024.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,156.0,193.0,6.0,319.0,0.0,289.0,353.0,0.0,107.0,379.0,487.0,491.0,0.0,0.0,121.0,161.0,0.0,0.0,307.0
293.0,154.0,154.0,79.0,134.0,0.0,197.0,197.0,0.0,0.0,0.0,1023.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,95.0,0.0,158.0,195.0,27.0,317.0,0.0,279.0,353.0,0.0,106.0,383.0,487.0,492.0,0.0,0.0,117.0,150.0,0.0,0.0,307.0
293.0,154.0,131.0,4.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,27.0,94.0,0.0,158.0,208.0,0.0,274.0,0.0,296.0,353.0,0.0,104.0,356.0,488.0,491.0,0.0,0.0,134.0,162.0,0.0,0.0,306.0
293.0,154.0,134.0,3.0,130.0,0.0,63.0,189.0,7.0,0.0,0.0,1023.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,77.0,95.0,0.0,151.0,199.0,0.0,332.0,0.0,266.0,352.0,0.0,101.0,393.0,487.0,492.0,0.0,0.0,122.0,157.0,0.0,0.0,307.0
293.0,154.0,109.0,132.0,133.0,0.0,174.0,172.0,173.0,0.0,0.0,1022.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,78.0,95.0,0.0,133.0,168.0,32.0,325.0,0.0,202.0,350.0,0.0,95.0,376.0,488.0,492.0,0.0,0.0,80.0,134.0,0.0,0.0,308.0
293.0,154.0,78.0,89.0,89.0,0.0,130.0,127.0,36.0,0.0,0.0,1022.0,320.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,78.0,95.0,0.0,122.0,139.0,9.0,331.0,0.0,130.0,349.0,0.0,97.0,389.0,486.0,492.0,0.0,0.0,50.0,112.0,0.0,0.0,308.0
293.0,154.0,83.0,81.0,81.0,0.0,63.0,91.0,0.0,0.0,0.0,1023.0,320.0,0.0,0.0,0.0,0.0,0.0,56.0,149.0,82.0,94.0,0.0,117.0,125.0,0.0,279.0,0.0,149.0,348.0,0.0,99.0,358.0,486.0,491.0,0.0,0.0,61.0,98.0,0.0,0.0,308.0
293.0,154.0,106.0,2.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,320.0,0.0,0.0,0.0,0.0,0.0,126.0,149.0,146.0,92.0,0.0,122.0,129.0,0.0,273.0,0.0,151.0,348.0,0.0,99.0,357.0,486.0,492.0,0.0,0.0,54.0,116.0,0.0,0.0,307.0
293.0,155.0,100.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,320.0,0.0,0.0,0.0,0.0,0.0,128.0,150.0,149.0,94.0,0.0,107.0,123.0,0.0,257.0,0.0,147.0,348.0,0.0,104.0,342.0,486.0,491.0,0.0,0.0,48.0,84.0,0.0,0.0,308.0
293.0,155.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,320.0,0.0,0.0,0.0,0.0,0.0,128.0,151.0,150.0,90.0,0.0,95.0,94.0,0.0,220.0,0.0,117.0,348.0,0.0,105.0,318.0,486.0,491.0,0.0,0.0,38.0,83.0,0.0,0.0,309.0
294.0,155.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,319.0,0.0,0.0,0.0,0.0,0.0,128.0,151.0,150.0,92.0,0.0,77.0,100.0,0.0,282.0,0.0,120.0,349.0,0.0,101.0,370.0,486.0,491.0,0.0,0.0,39.0,63.0,0.0,0.0,309.0
