Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,425.0,993.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,70.0,96.0,0.0,256.0,204.0,0.0,101.0,340.0,468.0,473.0,999.0,1014.0,45.0,45.0,0.0,295.0
0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,425.0,994.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,70.0,89.0,0.0,213.0,204.0,0.0,101.0,275.0,468.0,472.0,999.0,1014.0,42.0,40.0,0.0,261.0
0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,425.0,993.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,50.0,80.0,0.0,238.0,204.0,0.0,101.0,278.0,468.0,472.0,998.0,1014.0,38.0,37.0,0.0,280.0
0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,425.0,995.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,46.0,69.0,0.0,252.0,204.0,0.0,103.0,295.0,468.0,472.0,1000.0,1014.0,36.0,35.0,0.0,268.0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,426.0,995.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,40.0,64.0,0.0,214.0,204.0,0.0,104.0,273.0,468.0,473.0,1000.0,1015.0,34.0,31.0,0.0,267.0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,427.0,994.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,42.0,70.0,0.0,226.0,204.0,0.0,102.0,321.0,467.0,472.0,1001.0,1015.0,36.0,32.0,0.0,279.0
0.0,0.0,36.0,0.0,0.0,21.0,0.0,121.0,0.0,426.0,427.0,993.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,41.0,61.0,0.0,264.0,204.0,0.0,106.0,343.0,468.0,472.0,1002.0,1015.0,31.0,30.0,0.0,180.0
0.0,0.0,41.0,0.0,77.0,116.0,0.0,179.0,0.0,426.0,426.0,992.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,44.0,61.0,10.0,270.0,204.0,0.0,109.0,355.0,468.0,473.0,1003.0,1014.0,28.0,32.0,0.0,121.0
