Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
130.0,102.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,35.0,64.0,0.0,260.0,206.0,0.0,132.0,278.0,490.0,496.0,1028.0,0.0,53.0,65.0,0.0,234.0
118.0,101.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,49.0,81.0,0.0,248.0,206.0,0.0,132.0,276.0,490.0,495.0,1027.0,0.0,50.0,63.0,0.0,233.0
72.0,84.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,63.0,107.0,0.0,247.0,206.0,0.0,133.0,278.0,490.0,496.0,1027.0,0.0,64.0,83.0,0.0,241.0
69.0,82.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,76.0,125.0,0.0,244.0,206.0,0.0,132.0,270.0,489.0,496.0,1027.0,0.0,71.0,89.0,0.0,253.0
121.0,100.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,109.0,139.0,0.0,223.0,206.0,0.0,132.0,274.0,489.0,496.0,1027.0,0.0,76.0,106.0,0.0,254.0
189.0,121.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,112.0,141.0,0.0,281.0,206.0,0.0,131.0,360.0,489.0,495.0,1026.0,0.0,80.0,113.0,0.0,253.0
291.0,153.0,64.0,111.0,127.0,124.0,63.0,183.0,162.0,435.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,104.0,132.0,0.0,223.0,206.0,0.0,133.0,325.0,489.0,495.0,1026.0,0.0,69.0,102.0,0.0,292.0
292.0,155.0,66.0,120.0,137.0,135.0,0.0,199.0,187.0,435.0,436.0,0.0,1041.0,0.0,1.0,0.0,0.0,0.0,0.0,104.0,0.0,96.0,130.0,31.0,290.0,206.0,0.0,133.0,363.0,489.0,496.0,1027.0,0.0,70.0,91.0,0.0,299.0
