Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
285.0,153.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,111.0,112.0,121.0,109.0,119.0,135.0,23.0,320.0,59.0,64.0,0.0,170.0,102.0,79.0,337.0,69.0,409.0,437.0,448.0,0.0,0.0,27.0,41.0,375.0,309.0
278.0,152.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,118.0,118.0,128.0,122.0,111.0,131.0,24.0,273.0,62.0,63.0,0.0,187.0,102.0,73.0,335.0,69.0,390.0,437.0,448.0,0.0,0.0,23.0,36.0,374.0,277.0
275.0,151.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,122.0,122.0,129.0,129.0,66.0,120.0,24.0,271.0,63.0,71.0,0.0,206.0,102.0,87.0,223.0,69.0,356.0,437.0,446.0,0.0,0.0,27.0,44.0,373.0,213.0
274.0,151.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,128.0,130.0,135.0,129.0,77.0,123.0,24.0,266.0,59.0,61.0,0.0,229.0,103.0,79.0,188.0,69.0,332.0,437.0,446.0,0.0,0.0,25.0,36.0,372.0,185.0
272.0,150.0,46.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,139.0,140.0,139.0,129.0,111.0,135.0,24.0,342.0,69.0,65.0,5.0,308.0,103.0,83.0,261.0,69.0,390.0,437.0,446.0,0.0,0.0,26.0,34.0,372.0,205.0
274.0,151.0,42.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,127.0,128.0,132.0,129.0,143.0,148.0,24.0,387.0,61.0,64.0,3.0,269.0,102.0,89.0,332.0,69.0,407.0,436.0,446.0,0.0,0.0,31.0,42.0,373.0,304.0
278.0,151.0,56.0,0.0,0.0,74.0,0.0,0.0,136.0,0.0,0.0,1019.0,0.0,139.0,142.0,140.0,129.0,143.0,148.0,23.0,356.0,76.0,86.0,0.0,237.0,102.0,114.0,333.0,83.0,405.0,437.0,446.0,0.0,0.0,37.0,58.0,374.0,308.0
286.0,153.0,64.0,109.0,0.0,110.0,0.0,51.0,155.0,0.0,0.0,1018.0,0.0,145.0,148.0,143.0,129.0,144.0,148.0,23.0,345.0,85.0,109.0,0.0,242.0,102.0,157.0,335.0,86.0,407.0,435.0,446.0,0.0,0.0,47.0,80.0,374.0,309.0
291.0,154.0,47.0,103.0,0.0,100.0,0.0,126.0,156.0,0.0,0.0,1018.0,0.0,146.0,149.0,143.0,129.0,144.0,148.0,23.0,391.0,66.0,91.0,0.0,227.0,102.0,124.0,337.0,88.0,412.0,434.0,446.0,0.0,0.0,41.0,62.0,374.0,309.0
291.0,154.0,27.0,32.0,0.0,34.0,0.0,0.0,168.0,0.0,0.0,1019.0,0.0,147.0,150.0,143.0,129.0,145.0,148.0,23.0,392.0,42.0,64.0,6.0,250.0,102.0,87.0,309.0,98.0,413.0,434.0,446.0,0.0,0.0,25.0,36.0,376.0,275.0
292.0,154.0,30.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1019.0,0.0,147.0,151.0,142.0,129.0,140.0,148.0,24.0,392.0,41.0,53.0,0.0,209.0,102.0,78.0,242.0,97.0,411.0,434.0,446.0,0.0,0.0,26.0,39.0,375.0,197.0
288.0,154.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,144.0,147.0,140.0,104.0,7.0,63.0,23.0,392.0,44.0,50.0,0.0,257.0,102.0,63.0,275.0,87.0,396.0,434.0,446.0,0.0,0.0,21.0,29.0,375.0,188.0
281.0,151.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,12.0,148.0,80.0,102.0,0.0,57.0,23.0,392.0,49.0,54.0,0.0,281.0,102.0,69.0,286.0,83.0,404.0,434.0,446.0,0.0,0.0,24.0,35.0,375.0,187.0
276.0,150.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,146.0,69.0,117.0,0.0,63.0,23.0,392.0,52.0,62.0,0.0,283.0,113.0,83.0,288.0,85.0,414.0,435.0,448.0,0.0,0.0,28.0,37.0,375.0,195.0
272.0,149.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,145.0,69.0,117.0,0.0,63.0,23.0,392.0,54.0,55.0,0.0,279.0,120.0,68.0,287.0,88.0,414.0,435.0,448.0,0.0,0.0,18.0,26.0,376.0,194.0
279.0,151.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,147.0,69.0,129.0,0.0,69.0,23.0,392.0,58.0,51.0,0.0,330.0,121.0,58.0,318.0,92.0,332.0,435.0,448.0,0.0,0.0,14.0,25.0,376.0,195.0
284.0,152.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,149.0,69.0,130.0,0.0,70.0,23.0,392.0,35.0,34.0,0.0,323.0,121.0,35.0,316.0,93.0,338.0,435.0,448.0,0.0,0.0,10.0,19.0,376.0,191.0
218.0,135.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,30.0,117.0,60.0,79.0,48.0,67.0,23.0,391.0,27.0,32.0,0.0,304.0,122.0,39.0,234.0,94.0,413.0,435.0,447.0,0.0,0.0,15.0,23.0,375.0,192.0
238.0,134.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,115.0,117.0,90.0,121.0,139.0,137.0,23.0,365.0,30.0,38.0,0.0,289.0,121.0,54.0,289.0,93.0,411.0,438.0,447.0,0.0,0.0,16.0,29.0,376.0,281.0
293.0,154.0,35.0,0.0,0.0,97.0,0.0,115.0,172.0,0.0,0.0,1021.0,0.0,147.0,153.0,143.0,129.0,148.0,148.0,23.0,390.0,49.0,50.0,0.0,292.0,112.0,66.0,345.0,94.0,415.0,437.0,448.0,0.0,0.0,24.0,39.0,376.0,307.0
293.0,155.0,33.0,0.0,0.0,118.0,0.0,193.0,165.0,0.0,0.0,1021.0,0.0,148.0,154.0,143.0,129.0,148.0,148.0,24.0,390.0,45.0,43.0,0.0,266.0,103.0,50.0,346.0,94.0,415.0,437.0,448.0,0.0,0.0,19.0,30.0,376.0,307.0
293.0,155.0,24.0,0.0,0.0,13.0,0.0,18.0,156.0,0.0,0.0,1020.0,0.0,149.0,153.0,143.0,129.0,148.0,148.0,24.0,390.0,32.0,28.0,17.0,257.0,102.0,35.0,345.0,96.0,415.0,437.0,448.0,0.0,0.0,12.0,17.0,376.0,307.0
292.0,155.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,124.0,126.0,131.0,129.0,144.0,148.0,24.0,388.0,24.0,22.0,53.0,245.0,102.0,30.0,341.0,94.0,413.0,436.0,448.0,0.0,0.0,10.0,15.0,375.0,306.0
282.0,153.0,14.0,0.0,0.0,63.0,0.0,0.0,80.0,0.0,0.0,1019.0,0.0,119.0,121.0,126.0,129.0,140.0,145.0,24.0,368.0,22.0,21.0,8.0,249.0,102.0,20.0,337.0,92.0,412.0,435.0,447.0,0.0,0.0,7.0,11.0,374.0,200.0
275.0,151.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,64.0,66.0,27.0,129.0,85.0,128.0,24.0,337.0,26.0,25.0,0.0,225.0,103.0,23.0,290.0,91.0,391.0,434.0,446.0,0.0,0.0,10.0,15.0,371.0,191.0
267.0,149.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,0.0,58.0,59.0,0.0,129.0,84.0,127.0,24.0,379.0,24.0,22.0,0.0,246.0,102.0,20.0,307.0,91.0,405.0,434.0,445.0,0.0,0.0,10.0,13.0,368.0,272.0
228.0,136.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,71.0,73.0,12.0,129.0,85.0,122.0,24.0,272.0,23.0,20.0,0.0,233.0,102.0,18.0,306.0,90.0,389.0,434.0,444.0,0.0,0.0,7.0,10.0,367.0,258.0
214.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,128.0,132.0,146.0,129.0,104.0,132.0,24.0,312.0,9.0,3.0,0.0,262.0,103.0,3.0,306.0,87.0,375.0,433.0,443.0,0.0,0.0,0.0,1.0,366.0,186.0
262.0,147.0,1.0,0.0,0.0,49.0,0.0,0.0,41.0,0.0,0.0,1018.0,0.0,139.0,143.0,159.0,129.0,110.0,133.0,24.0,375.0,2.0,0.0,2.0,287.0,103.0,1.0,306.0,88.0,397.0,429.0,444.0,0.0,0.0,0.0,0.0,364.0,284.0
239.0,139.0,0.0,32.0,0.0,83.0,0.0,0.0,35.0,0.0,0.0,1018.0,0.0,138.0,143.0,158.0,129.0,139.0,143.0,24.0,375.0,0.0,0.0,10.0,286.0,103.0,0.0,307.0,85.0,399.0,426.0,446.0,0.0,0.0,0.0,0.0,363.0,306.0
267.0,148.0,0.0,118.0,0.0,113.0,0.0,136.0,193.0,0.0,0.0,1016.0,0.0,138.0,143.0,158.0,129.0,141.0,143.0,23.0,379.0,0.0,0.0,34.0,313.0,102.0,0.0,325.0,82.0,400.0,426.0,445.0,0.0,0.0,0.0,0.0,364.0,304.0
274.0,150.0,3.0,151.0,0.0,146.0,21.0,209.0,164.0,0.0,0.0,1016.0,0.0,139.0,145.0,159.0,129.0,143.0,143.0,23.0,383.0,7.0,3.0,9.0,278.0,103.0,5.0,329.0,80.0,406.0,426.0,446.0,0.0,0.0,1.0,1.0,365.0,304.0
280.0,151.0,7.0,97.0,0.0,94.0,8.0,124.0,140.0,0.0,0.0,1015.0,0.0,141.0,146.0,159.0,129.0,143.0,143.0,23.0,386.0,13.0,13.0,0.0,268.0,103.0,24.0,330.0,84.0,410.0,426.0,445.0,0.0,0.0,12.0,12.0,364.0,304.0
283.0,152.0,11.0,51.0,0.0,54.0,0.0,0.0,42.0,0.0,0.0,1015.0,0.0,114.0,117.0,141.0,120.0,133.0,137.0,24.0,387.0,21.0,17.0,11.0,248.0,103.0,39.0,311.0,88.0,410.0,426.0,445.0,0.0,0.0,20.0,24.0,358.0,302.0
285.0,153.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,0.0,125.0,128.0,147.0,59.0,2.0,42.0,23.0,387.0,25.0,12.0,0.0,293.0,103.0,24.0,310.0,90.0,411.0,426.0,446.0,0.0,0.0,13.0,15.0,360.0,294.0
160.0,114.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,92.0,35.0,86.0,108.0,0.0,60.0,23.0,388.0,17.0,10.0,15.0,295.0,103.0,21.0,285.0,90.0,410.0,426.0,445.0,0.0,0.0,18.0,19.0,363.0,291.0
253.0,140.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,135.0,0.0,71.0,128.0,0.0,69.0,23.0,99.0,9.0,4.0,0.0,257.0,103.0,21.0,261.0,90.0,411.0,426.0,445.0,0.0,0.0,16.0,21.0,360.0,276.0
244.0,141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,125.0,0.0,69.0,87.0,0.0,54.0,23.0,0.0,6.0,8.0,0.0,261.0,103.0,36.0,268.0,90.0,411.0,425.0,445.0,0.0,0.0,21.0,21.0,366.0,280.0
245.0,140.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,126.0,0.0,70.0,59.0,0.0,41.0,23.0,0.0,6.0,8.0,0.0,291.0,103.0,32.0,300.0,91.0,331.0,426.0,445.0,0.0,0.0,15.0,20.0,371.0,293.0
118.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,88.0,0.0,51.0,59.0,0.0,41.0,23.0,0.0,9.0,6.0,0.0,306.0,102.0,25.0,287.0,90.0,241.0,426.0,445.0,0.0,0.0,10.0,18.0,373.0,292.0
143.0,107.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,88.0,0.0,50.0,59.0,0.0,40.0,23.0,0.0,8.0,3.0,0.0,272.0,103.0,23.0,188.0,90.0,297.0,426.0,445.0,0.0,0.0,11.0,19.0,374.0,292.0
248.0,139.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,142.0,51.0,72.0,123.0,51.0,72.0,23.0,0.0,4.0,1.0,0.0,318.0,103.0,11.0,222.0,92.0,409.0,427.0,445.0,0.0,0.0,7.0,9.0,373.0,289.0
291.0,154.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1019.0,0.0,143.0,142.0,154.0,129.0,139.0,141.0,23.0,114.0,5.0,4.0,0.0,346.0,102.0,12.0,315.0,92.0,410.0,429.0,445.0,0.0,0.0,8.0,12.0,373.0,291.0
291.0,154.0,0.0,141.0,0.0,136.0,44.0,211.0,169.0,0.0,0.0,1018.0,0.0,145.0,151.0,160.0,129.0,147.0,146.0,23.0,371.0,2.0,1.0,30.0,288.0,103.0,6.0,336.0,95.0,411.0,431.0,446.0,0.0,0.0,4.0,5.0,373.0,303.0
292.0,154.0,1.0,103.0,0.0,95.0,90.0,173.0,200.0,0.0,0.0,1018.0,0.0,145.0,151.0,161.0,129.0,147.0,146.0,23.0,389.0,1.0,0.0,34.0,325.0,103.0,2.0,337.0,98.0,411.0,431.0,446.0,0.0,0.0,3.0,3.0,373.0,304.0
290.0,154.0,2.0,70.0,0.0,74.0,64.0,91.0,161.0,0.0,0.0,1017.0,0.0,143.0,149.0,160.0,129.0,146.0,146.0,23.0,387.0,4.0,3.0,27.0,275.0,103.0,5.0,335.0,101.0,410.0,430.0,445.0,0.0,0.0,4.0,4.0,373.0,305.0
286.0,153.0,11.0,1.0,0.0,5.0,0.0,1.0,52.0,0.0,0.0,1017.0,0.0,123.0,126.0,146.0,129.0,144.0,145.0,24.0,385.0,15.0,13.0,0.0,263.0,103.0,20.0,332.0,104.0,407.0,430.0,445.0,0.0,0.0,13.0,15.0,370.0,305.0
275.0,150.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,126.0,111.0,143.0,140.0,135.0,145.0,24.0,381.0,26.0,26.0,0.0,284.0,103.0,44.0,327.0,102.0,398.0,430.0,445.0,0.0,0.0,25.0,32.0,367.0,305.0
271.0,149.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,137.0,0.0,73.0,144.0,100.0,133.0,23.0,377.0,32.0,30.0,0.0,282.0,102.0,59.0,323.0,97.0,393.0,428.0,445.0,0.0,0.0,26.0,38.0,364.0,300.0
266.0,147.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,123.0,0.0,68.0,129.0,85.0,123.0,23.0,373.0,32.0,30.0,0.0,252.0,103.0,46.0,320.0,93.0,389.0,428.0,445.0,0.0,0.0,19.0,24.0,360.0,300.0
262.0,146.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,108.0,0.0,62.0,129.0,61.0,112.0,23.0,371.0,52.0,48.0,0.0,203.0,103.0,65.0,318.0,93.0,385.0,421.0,445.0,0.0,0.0,26.0,22.0,358.0,298.0
235.0,136.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,119.0,0.0,66.0,129.0,94.0,124.0,23.0,333.0,52.0,57.0,0.0,245.0,102.0,90.0,316.0,92.0,383.0,419.0,445.0,0.0,0.0,36.0,29.0,356.0,263.0
191.0,120.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,97.0,26.0,59.0,129.0,73.0,117.0,23.0,370.0,41.0,64.0,0.0,242.0,102.0,83.0,315.0,90.0,383.0,421.0,445.0,0.0,0.0,43.0,43.0,354.0,286.0
255.0,143.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,123.0,112.0,107.0,129.0,103.0,126.0,23.0,370.0,51.0,69.0,0.0,287.0,102.0,166.0,314.0,107.0,383.0,421.0,445.0,0.0,0.0,98.0,88.0,354.0,285.0
258.0,144.0,35.0,99.0,0.0,113.0,0.0,46.0,200.0,0.0,0.0,1013.0,0.0,136.0,139.0,155.0,129.0,136.0,139.0,23.0,371.0,70.0,86.0,21.0,341.0,102.0,126.0,315.0,110.0,386.0,421.0,445.0,0.0,0.0,66.0,42.0,356.0,292.0
268.0,147.0,21.0,124.0,0.0,118.0,0.0,172.0,201.0,0.0,0.0,1013.0,0.0,137.0,141.0,156.0,129.0,137.0,139.0,23.0,375.0,44.0,52.0,33.0,337.0,102.0,73.0,319.0,90.0,389.0,421.0,445.0,0.0,0.0,32.0,24.0,358.0,294.0
274.0,149.0,18.0,110.0,0.0,109.0,49.0,126.0,134.0,0.0,0.0,1014.0,0.0,139.0,142.0,156.0,129.0,138.0,140.0,23.0,380.0,45.0,66.0,31.0,261.0,102.0,119.0,323.0,93.0,393.0,421.0,445.0,0.0,0.0,73.0,49.0,360.0,295.0
249.0,141.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,114.0,14.0,79.0,113.0,20.0,72.0,24.0,100.0,81.0,95.0,0.0,237.0,102.0,184.0,288.0,96.0,398.0,420.0,446.0,0.0,0.0,127.0,93.0,361.0,292.0
264.0,145.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,109.0,0.0,63.0,129.0,0.0,69.0,24.0,0.0,85.0,96.0,0.0,250.0,102.0,175.0,295.0,94.0,399.0,420.0,446.0,0.0,0.0,95.0,84.0,361.0,288.0
227.0,133.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,118.0,0.0,66.0,129.0,0.0,69.0,23.0,0.0,80.0,78.0,0.0,261.0,103.0,159.0,298.0,89.0,402.0,421.0,446.0,0.0,0.0,73.0,87.0,360.0,286.0
259.0,144.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,113.0,0.0,64.0,129.0,0.0,69.0,23.0,0.0,93.0,80.0,0.0,266.0,102.0,159.0,295.0,88.0,403.0,420.0,446.0,0.0,0.0,92.0,108.0,361.0,268.0
274.0,148.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,113.0,0.0,64.0,87.0,0.0,52.0,23.0,0.0,134.0,114.0,0.0,233.0,101.0,190.0,297.0,89.0,362.0,421.0,446.0,0.0,0.0,92.0,106.0,362.0,290.0
173.0,117.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,91.0,0.0,56.0,63.0,0.0,44.0,23.0,0.0,146.0,147.0,0.0,205.0,102.0,195.0,178.0,89.0,242.0,421.0,446.0,0.0,0.0,84.0,111.0,362.0,289.0
74.0,84.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,88.0,0.0,55.0,60.0,0.0,42.0,23.0,0.0,147.0,133.0,0.0,217.0,102.0,177.0,186.0,89.0,241.0,421.0,446.0,0.0,0.0,92.0,109.0,362.0,285.0
68.0,81.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,88.0,0.0,55.0,59.0,0.0,41.0,23.0,0.0,158.0,180.0,0.0,188.0,101.0,245.0,166.0,90.0,240.0,421.0,444.0,0.0,0.0,115.0,142.0,363.0,240.0
124.0,99.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,87.0,30.0,54.0,59.0,0.0,41.0,23.0,0.0,160.0,192.0,0.0,234.0,101.0,249.0,240.0,90.0,241.0,422.0,442.0,0.0,0.0,121.0,146.0,363.0,249.0
184.0,118.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,97.0,96.0,118.0,122.0,48.0,70.0,23.0,113.0,159.0,193.0,0.0,257.0,113.0,256.0,251.0,89.0,316.0,423.0,442.0,0.0,0.0,118.0,142.0,360.0,276.0
264.0,144.0,122.0,0.0,0.0,43.0,0.0,0.0,125.0,0.0,0.0,1014.0,0.0,138.0,9.0,78.0,131.0,138.0,139.0,23.0,337.0,154.0,177.0,0.0,243.0,147.0,249.0,312.0,94.0,399.0,423.0,442.0,0.0,0.0,128.0,132.0,359.0,292.0
270.0,148.0,121.0,0.0,0.0,118.0,0.0,0.0,158.0,0.0,0.0,1013.0,0.0,140.0,57.0,81.0,131.0,139.0,142.0,23.0,323.0,153.0,167.0,6.0,226.0,157.0,229.0,324.0,101.0,389.0,420.0,441.0,0.0,0.0,111.0,124.0,360.0,296.0
270.0,148.0,127.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1012.0,0.0,139.0,19.0,85.0,131.0,129.0,139.0,23.0,380.0,156.0,191.0,35.0,275.0,162.0,266.0,325.0,109.0,401.0,420.0,441.0,0.0,0.0,136.0,139.0,360.0,289.0
