Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
291.0,154.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,426.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,93.0,10.0,13.0,0.0,303.0,205.0,0.0,126.0,364.0,0.0,0.0,1023.0,979.0,3.0,4.0,0.0,299.0
291.0,154.0,7.0,0.0,0.0,0.0,0.0,0.0,60.0,391.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,9.0,13.0,0.0,208.0,206.0,0.0,126.0,302.0,0.0,0.0,1023.0,981.0,5.0,4.0,0.0,299.0
290.0,154.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0,430.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,10.0,14.0,0.0,255.0,206.0,0.0,125.0,338.0,0.0,0.0,1023.0,979.0,5.0,6.0,0.0,300.0
290.0,154.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,21.0,25.0,0.0,268.0,206.0,0.0,125.0,350.0,0.0,0.0,1023.0,980.0,10.0,12.0,0.0,267.0
202.0,128.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,29.0,39.0,0.0,239.0,206.0,0.0,126.0,277.0,0.0,0.0,1023.0,980.0,19.0,22.0,0.0,254.0
174.0,117.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,420.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,34.0,39.0,0.0,233.0,206.0,0.0,126.0,286.0,0.0,0.0,1023.0,982.0,21.0,19.0,0.0,241.0
205.0,127.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,424.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,87.0,101.0,0.0,223.0,206.0,0.0,125.0,278.0,0.0,0.0,1023.0,982.0,46.0,55.0,0.0,242.0
275.0,147.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,435.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,51.0,71.0,0.0,258.0,206.0,0.0,125.0,344.0,0.0,0.0,1023.0,980.0,40.0,44.0,0.0,246.0
