Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
181.0,120.0,42.0,0.0,0.0,0.0,0.0,32.0,0.0,431.0,345.0,1019.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,60.0,87.0,0.0,0.0,207.0,0.0,91.0,361.0,0.0,0.0,0.0,1035.0,61.0,69.0,373.0,276.0
198.0,125.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,344.0,1019.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,50.0,76.0,0.0,0.0,207.0,0.0,91.0,297.0,0.0,0.0,0.0,1034.0,49.0,53.0,373.0,284.0
174.0,116.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,345.0,1020.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,45.0,66.0,0.0,0.0,206.0,0.0,90.0,290.0,0.0,0.0,0.0,1034.0,49.0,48.0,373.0,296.0
208.0,129.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,345.0,1021.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,36.0,55.0,0.0,0.0,207.0,0.0,91.0,286.0,0.0,0.0,0.0,1034.0,38.0,42.0,373.0,256.0
203.0,128.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,345.0,1022.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,32.0,57.0,0.0,0.0,207.0,32.0,93.0,374.0,0.0,0.0,0.0,1033.0,52.0,46.0,371.0,249.0
240.0,139.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,345.0,1022.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,34.0,64.0,0.0,0.0,207.0,210.0,93.0,335.0,0.0,0.0,0.0,1033.0,41.0,44.0,372.0,286.0
266.0,149.0,29.0,0.0,0.0,17.0,0.0,0.0,0.0,432.0,345.0,1021.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,33.0,62.0,0.0,0.0,207.0,258.0,94.0,374.0,0.0,0.0,0.0,1032.0,32.0,38.0,372.0,260.0
263.0,149.0,26.0,0.0,0.0,108.0,0.0,0.0,28.0,432.0,345.0,1020.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,207.0,270.0,97.0,386.0,0.0,0.0,0.0,1032.0,17.0,22.0,371.0,259.0
