Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
287.0,156.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1018.0,0.0,146.0,147.0,156.0,97.0,96.0,120.0,131.0,0.0,0.0,0.0,1.0,66.0,0.0,362.0,186.0,350.0,119.0,404.0,0.0,0.0,1020.0,1038.0,22.0,37.0,357.0,300.0
286.0,156.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1018.0,0.0,146.0,147.0,156.0,102.0,101.0,122.0,118.0,0.0,0.0,0.0,1.0,86.0,0.0,360.0,186.0,350.0,119.0,368.0,0.0,0.0,1020.0,1038.0,33.0,79.0,359.0,300.0
280.0,156.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1019.0,0.0,146.0,147.0,155.0,104.0,104.0,128.0,129.0,0.0,0.0,0.0,2.0,150.0,0.0,358.0,186.0,346.0,119.0,386.0,0.0,0.0,1020.0,1038.0,62.0,131.0,359.0,299.0
237.0,141.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1020.0,0.0,146.0,147.0,155.0,86.0,85.0,110.0,129.0,0.0,0.0,0.0,3.0,171.0,0.0,354.0,186.0,271.0,114.0,381.0,0.0,0.0,1020.0,1037.0,87.0,157.0,358.0,301.0
251.0,145.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,1019.0,0.0,146.0,146.0,155.0,95.0,94.0,118.0,123.0,0.0,0.0,0.0,3.0,172.0,0.0,362.0,186.0,299.0,116.0,381.0,0.0,0.0,1020.0,1038.0,91.0,154.0,357.0,301.0
271.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1019.0,0.0,146.0,146.0,155.0,92.0,91.0,118.0,115.0,0.0,0.0,0.0,3.0,183.0,0.0,361.0,186.0,332.0,119.0,385.0,0.0,0.0,1022.0,1038.0,131.0,167.0,357.0,301.0
272.0,151.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,434.0,1018.0,0.0,145.0,146.0,156.0,91.0,90.0,116.0,120.0,0.0,0.0,0.0,3.0,203.0,0.0,357.0,185.0,335.0,115.0,387.0,0.0,0.0,1023.0,1037.0,139.0,169.0,356.0,284.0
245.0,143.0,160.0,0.0,0.0,0.0,0.0,7.0,0.0,435.0,434.0,1018.0,0.0,145.0,146.0,155.0,103.0,102.0,123.0,125.0,0.0,0.0,0.0,3.0,200.0,0.0,359.0,185.0,307.0,108.0,390.0,0.0,0.0,1023.0,1037.0,127.0,169.0,354.0,300.0
