Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,127.0,0.0,75.0,0.0,0.0,0.0,0.0,457.0,439.0,1008.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,144.0,8.0,203.0,0.0,267.0,0.0,300.0,0.0,0.0,122.0,288.0,471.0,489.0,0.0,1038.0,140.0,143.0,0.0,0.0,261.0
0.0,0.0,144.0,0.0,0.0,72.0,0.0,0.0,0.0,458.0,440.0,1009.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,152.0,8.0,203.0,0.0,249.0,0.0,300.0,0.0,0.0,124.0,258.0,471.0,489.0,0.0,1038.0,140.0,147.0,0.0,0.0,267.0
0.0,0.0,149.0,0.0,0.0,48.0,0.0,0.0,0.0,457.0,439.0,1009.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,63.0,8.0,201.0,0.0,267.0,0.0,299.0,0.0,0.0,117.0,305.0,473.0,489.0,0.0,1038.0,139.0,145.0,0.0,0.0,258.0
0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1009.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,149.0,8.0,201.0,0.0,263.0,0.0,299.0,0.0,0.0,80.0,291.0,474.0,490.0,0.0,1038.0,134.0,145.0,0.0,0.0,263.0
0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1008.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,145.0,8.0,196.0,0.0,292.0,0.0,279.0,0.0,0.0,69.0,307.0,476.0,489.0,0.0,1039.0,122.0,133.0,0.0,0.0,256.0
0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,1009.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,149.0,7.0,193.0,0.0,283.0,0.0,256.0,0.0,0.0,69.0,309.0,476.0,490.0,0.0,1040.0,112.0,131.0,0.0,0.0,265.0
0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,437.0,1009.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,155.0,8.0,198.0,0.0,260.0,0.0,280.0,0.0,0.0,69.0,294.0,476.0,489.0,0.0,1039.0,129.0,145.0,0.0,0.0,260.0
0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,438.0,1010.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,156.0,8.0,202.0,0.0,301.0,0.0,297.0,0.0,0.0,69.0,320.0,476.0,489.0,0.0,1038.0,134.0,141.0,0.0,0.0,280.0
