Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
185.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,168.0,191.0,0.0,126.0,0.0,489.0,493.0,1024.0,0.0,1.0,1.0,0.0,284.0
179.0,117.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,5.0,7.0,0.0,159.0,193.0,0.0,126.0,0.0,489.0,493.0,1025.0,0.0,1.0,0.0,0.0,227.0
199.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,175.0,192.0,0.0,126.0,0.0,489.0,493.0,1025.0,0.0,9.0,10.0,0.0,202.0
170.0,115.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,436.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,28.0,40.0,0.0,154.0,191.0,0.0,126.0,0.0,489.0,492.0,1025.0,0.0,18.0,27.0,0.0,219.0
160.0,112.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1037.0,0.0,0.0,0.0,5.0,0.0,0.0,51.0,0.0,38.0,36.0,0.0,155.0,191.0,0.0,126.0,0.0,489.0,493.0,1025.0,0.0,11.0,19.0,0.0,240.0
152.0,110.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1038.0,0.0,0.0,0.0,86.0,0.0,24.0,62.0,0.0,11.0,13.0,0.0,337.0,192.0,67.0,126.0,107.0,489.0,492.0,1025.0,0.0,3.0,8.0,0.0,258.0
202.0,124.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,433.0,435.0,0.0,1038.0,0.0,0.0,0.0,139.0,0.0,71.0,86.0,0.0,0.0,0.0,0.0,361.0,197.0,282.0,123.0,393.0,489.0,493.0,1025.0,0.0,0.0,0.0,0.0,299.0
263.0,146.0,0.0,0.0,134.0,0.0,149.0,57.0,0.0,433.0,435.0,0.0,1039.0,0.0,0.0,0.0,140.0,0.0,73.0,97.0,0.0,1.0,0.0,9.0,356.0,205.0,331.0,123.0,392.0,489.0,493.0,1024.0,0.0,0.0,0.0,0.0,299.0
