Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
134.0,104.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,432.0,1019.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,7.0,36.0,0.0,221.0,205.0,0.0,90.0,346.0,0.0,0.0,1026.0,1028.0,9.0,7.0,0.0,276.0
105.0,96.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,433.0,1020.0,1035.0,0.0,0.0,0.0,9.0,0.0,0.0,60.0,0.0,7.0,4.0,0.0,214.0,205.0,0.0,90.0,243.0,0.0,0.0,1027.0,1028.0,1.0,2.0,0.0,285.0
100.0,95.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,433.0,1021.0,1036.0,0.0,0.0,0.0,33.0,0.0,0.0,60.0,0.0,32.0,11.0,0.0,206.0,205.0,0.0,90.0,240.0,0.0,0.0,1025.0,1028.0,1.0,0.0,0.0,283.0
91.0,91.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,432.0,1021.0,1036.0,0.0,0.0,0.0,44.0,0.0,18.0,60.0,0.0,31.0,36.0,0.0,193.0,205.0,0.0,90.0,240.0,0.0,0.0,1025.0,1028.0,6.0,15.0,0.0,290.0
108.0,97.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,432.0,1020.0,1034.0,0.0,0.0,0.0,63.0,1.0,38.0,69.0,0.0,35.0,46.0,0.0,217.0,204.0,0.0,90.0,274.0,0.0,0.0,1024.0,1028.0,16.0,21.0,0.0,290.0
215.0,128.0,8.0,0.0,14.0,27.0,91.0,0.0,30.0,430.0,431.0,1021.0,1035.0,0.0,0.0,0.0,58.0,36.0,31.0,104.0,53.0,15.0,20.0,0.0,288.0,205.0,0.0,90.0,407.0,0.0,0.0,1025.0,1028.0,14.0,19.0,0.0,266.0
293.0,155.0,1.0,90.0,121.0,121.0,164.0,0.0,165.0,429.0,431.0,1020.0,1034.0,0.0,0.0,0.0,0.0,111.0,43.0,106.0,130.0,2.0,9.0,30.0,292.0,205.0,0.0,90.0,412.0,0.0,0.0,1024.0,1029.0,8.0,14.0,0.0,292.0
277.0,151.0,4.0,1.0,60.0,134.0,35.0,0.0,8.0,429.0,430.0,1019.0,1034.0,0.0,0.0,0.0,0.0,149.0,77.0,102.0,307.0,7.0,12.0,34.0,276.0,205.0,0.0,90.0,400.0,0.0,0.0,1024.0,1035.0,8.0,8.0,0.0,291.0
