Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
274.0,150.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,0.0,31.0,11.0,93.0,181.0,211.0,54.0,123.0,0.0,273.0,208.0,216.0,107.0,333.0,479.0,491.0,0.0,1041.0,72.0,99.0,242.0,276.0
208.0,129.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,184.0,197.0,0.0,107.0,0.0,245.0,208.0,150.0,113.0,322.0,479.0,491.0,0.0,1040.0,61.0,83.0,229.0,245.0
123.0,99.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,76.0,129.0,0.0,125.0,0.0,270.0,208.0,154.0,118.0,344.0,479.0,491.0,0.0,1041.0,68.0,81.0,229.0,280.0
114.0,96.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,70.0,133.0,0.0,118.0,0.0,251.0,208.0,215.0,110.0,324.0,480.0,491.0,0.0,1040.0,65.0,72.0,229.0,272.0
88.0,87.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,78.0,173.0,0.0,102.0,0.0,260.0,208.0,143.0,114.0,333.0,481.0,491.0,0.0,1040.0,56.0,69.0,229.0,273.0
152.0,108.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,38.0,0.0,1.0,40.0,0.0,0.0,92.0,122.0,193.0,0.0,129.0,0.0,259.0,208.0,122.0,118.0,323.0,480.0,491.0,0.0,1040.0,53.0,79.0,356.0,282.0
256.0,139.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,83.0,60.0,57.0,97.0,62.0,62.0,101.0,119.0,212.0,112.0,139.0,0.0,290.0,208.0,222.0,109.0,354.0,480.0,491.0,0.0,1040.0,63.0,77.0,369.0,250.0
295.0,155.0,114.0,0.0,0.0,36.0,0.0,0.0,25.0,0.0,0.0,0.0,1029.0,153.0,149.0,156.0,158.0,153.0,157.0,102.0,166.0,231.0,346.0,135.0,32.0,307.0,209.0,325.0,114.0,355.0,480.0,491.0,0.0,1041.0,65.0,77.0,364.0,304.0
296.0,155.0,79.0,92.0,0.0,94.0,0.0,0.0,158.0,0.0,0.0,0.0,1028.0,153.0,151.0,161.0,158.0,153.0,158.0,96.0,215.0,231.0,385.0,145.0,45.0,299.0,208.0,350.0,125.0,325.0,480.0,491.0,0.0,1041.0,81.0,98.0,371.0,304.0
296.0,156.0,87.0,66.0,0.0,71.0,0.0,0.0,108.0,0.0,0.0,0.0,1028.0,152.0,152.0,162.0,159.0,154.0,159.0,95.0,219.0,232.0,385.0,154.0,0.0,292.0,208.0,350.0,130.0,310.0,480.0,492.0,0.0,1041.0,83.0,95.0,369.0,302.0
294.0,155.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,115.0,115.0,138.0,159.0,153.0,159.0,87.0,219.0,231.0,385.0,151.0,0.0,252.0,208.0,349.0,130.0,307.0,480.0,491.0,0.0,1041.0,78.0,82.0,370.0,244.0
