Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
128.0,104.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,431.0,998.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,17.0,0.0,0.0,208.0,0.0,93.0,257.0,0.0,0.0,1006.0,1030.0,6.0,7.0,229.0,265.0
111.0,99.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,431.0,1000.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,88.0,0.0,0.0,208.0,0.0,93.0,250.0,0.0,0.0,1006.0,1031.0,29.0,52.0,229.0,269.0
109.0,99.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,431.0,1000.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,140.0,0.0,0.0,208.0,0.0,93.0,251.0,0.0,0.0,1006.0,1031.0,60.0,78.0,229.0,262.0
117.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,430.0,999.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,116.0,0.0,0.0,208.0,0.0,91.0,248.0,0.0,0.0,1006.0,1031.0,53.0,83.0,229.0,235.0
100.0,96.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,431.0,999.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,153.0,0.0,0.0,197.0,0.0,90.0,249.0,0.0,0.0,1006.0,1031.0,66.0,90.0,361.0,237.0
144.0,108.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,431.0,1000.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,104.0,0.0,0.0,155.0,0.0,90.0,342.0,0.0,0.0,1006.0,1033.0,48.0,67.0,375.0,258.0
159.0,114.0,47.0,110.0,0.0,0.0,0.0,0.0,0.0,428.0,432.0,1001.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,71.0,0.0,32.0,192.0,0.0,90.0,363.0,0.0,0.0,1006.0,1032.0,31.0,45.0,376.0,251.0
192.0,125.0,32.0,136.0,95.0,0.0,0.0,0.0,0.0,429.0,432.0,999.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,42.0,15.0,93.0,208.0,0.0,91.0,355.0,0.0,0.0,1005.0,1032.0,16.0,27.0,374.0,237.0
177.0,120.0,32.0,97.0,88.0,0.0,0.0,0.0,0.0,429.0,432.0,997.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,46.0,11.0,189.0,208.0,0.0,91.0,343.0,0.0,0.0,1008.0,1031.0,14.0,23.0,373.0,267.0
200.0,126.0,45.0,96.0,0.0,0.0,0.0,0.0,0.0,428.0,431.0,997.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,60.0,10.0,360.0,208.0,0.0,91.0,363.0,0.0,0.0,1007.0,1030.0,20.0,29.0,372.0,280.0
198.0,127.0,50.0,118.0,0.0,0.0,0.0,0.0,0.0,428.0,431.0,996.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,83.0,25.0,360.0,208.0,0.0,91.0,360.0,0.0,0.0,1005.0,1028.0,32.0,37.0,370.0,291.0
