Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
284.0,151.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,1004.0,1028.0,0.0,0.0,0.0,142.0,142.0,149.0,96.0,0.0,0.0,390.0,13.0,0.0,262.0,208.0,317.0,106.0,305.0,0.0,0.0,1007.0,0.0,6.0,11.0,360.0,294.0
241.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,1004.0,1029.0,0.0,0.0,0.0,115.0,145.0,139.0,91.0,0.0,0.0,390.0,2.0,0.0,260.0,208.0,320.0,106.0,300.0,0.0,0.0,1007.0,0.0,1.0,1.0,357.0,295.0
285.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,1005.0,1030.0,0.0,0.0,0.0,0.0,93.0,58.0,95.0,0.0,0.0,390.0,2.0,0.0,288.0,208.0,329.0,105.0,324.0,0.0,0.0,1007.0,0.0,0.0,0.0,357.0,297.0
285.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,1004.0,1030.0,0.0,0.0,0.0,0.0,113.0,63.0,91.0,0.0,0.0,390.0,0.0,0.0,289.0,208.0,332.0,105.0,285.0,0.0,0.0,1006.0,0.0,1.0,1.0,358.0,295.0
285.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,1004.0,1031.0,0.0,0.0,0.0,0.0,121.0,67.0,95.0,0.0,0.0,390.0,1.0,0.0,261.0,208.0,328.0,105.0,313.0,0.0,0.0,1003.0,0.0,2.0,2.0,352.0,295.0
285.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,1005.0,1031.0,0.0,0.0,0.0,39.0,118.0,64.0,98.0,0.0,0.0,388.0,0.0,0.0,272.0,208.0,329.0,105.0,311.0,0.0,0.0,1003.0,0.0,0.0,0.0,354.0,294.0
285.0,156.0,2.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,432.0,1005.0,1031.0,0.0,0.0,0.0,145.0,146.0,144.0,101.0,0.0,0.0,350.0,12.0,0.0,298.0,208.0,333.0,105.0,341.0,0.0,0.0,1003.0,0.0,5.0,5.0,358.0,298.0
285.0,156.0,20.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,432.0,1006.0,1031.0,0.0,0.0,0.0,133.0,131.0,144.0,102.0,0.0,0.0,390.0,32.0,0.0,318.0,208.0,336.0,105.0,353.0,0.0,0.0,1004.0,0.0,16.0,18.0,358.0,290.0
286.0,157.0,17.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,431.0,1005.0,1031.0,0.0,0.0,0.0,144.0,142.0,151.0,110.0,0.0,0.0,390.0,22.0,0.0,342.0,208.0,342.0,105.0,384.0,0.0,0.0,1002.0,0.0,10.0,16.0,360.0,284.0
283.0,156.0,21.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,431.0,1005.0,1030.0,0.0,0.0,0.0,140.0,141.0,150.0,100.0,0.0,0.0,390.0,31.0,0.0,318.0,208.0,337.0,105.0,366.0,0.0,0.0,1000.0,0.0,14.0,19.0,364.0,297.0
284.0,156.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,1006.0,1030.0,0.0,0.0,0.0,119.0,119.0,136.0,98.0,0.0,0.0,390.0,38.0,0.0,290.0,208.0,331.0,105.0,314.0,0.0,0.0,1001.0,0.0,18.0,22.0,364.0,301.0
