Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,59.0,0.0,234.0,0.0,0.0,105.0,292.0,477.0,478.0,1020.0,1042.0,31.0,37.0,0.0,234.0
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,37.0,0.0,230.0,0.0,0.0,105.0,298.0,477.0,478.0,1022.0,1042.0,24.0,35.0,0.0,257.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,28.0,0.0,223.0,0.0,0.0,105.0,288.0,478.0,478.0,1022.0,1041.0,18.0,24.0,0.0,256.0
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,25.0,0.0,243.0,0.0,0.0,105.0,298.0,477.0,478.0,1022.0,1041.0,19.0,23.0,0.0,261.0
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,24.0,0.0,241.0,0.0,0.0,105.0,293.0,478.0,478.0,1024.0,1041.0,14.0,18.0,0.0,276.0
0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,233.0,0.0,21.0,105.0,309.0,478.0,478.0,1023.0,1041.0,24.0,30.0,0.0,256.0
0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1033.0,0.0,0.0,0.0,0.0,27.0,0.0,100.0,0.0,0.0,0.0,57.0,0.0,225.0,0.0,67.0,105.0,299.0,478.0,478.0,1022.0,1041.0,37.0,45.0,0.0,278.0
0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1034.0,0.0,0.0,0.0,0.0,39.0,7.0,91.0,0.0,0.0,55.0,87.0,0.0,226.0,0.0,216.0,109.0,299.0,479.0,478.0,1021.0,1040.0,54.0,58.0,0.0,269.0
0.0,0.0,53.0,0.0,0.0,104.0,0.0,65.0,0.0,0.0,438.0,0.0,1033.0,0.0,0.0,0.0,0.0,80.0,44.0,101.0,0.0,0.0,136.0,76.0,1.0,250.0,0.0,327.0,107.0,313.0,479.0,478.0,1020.0,1040.0,47.0,62.0,0.0,301.0
9.0,0.0,69.0,0.0,0.0,107.0,107.0,47.0,67.0,0.0,438.0,0.0,1032.0,0.0,0.0,0.0,0.0,157.0,76.0,102.0,0.0,0.0,309.0,98.0,0.0,259.0,0.0,348.0,111.0,340.0,479.0,477.0,1019.0,1041.0,41.0,62.0,0.0,303.0
2.0,0.0,77.0,0.0,0.0,82.0,110.0,0.0,23.0,0.0,438.0,0.0,1027.0,0.0,0.0,0.0,0.0,157.0,77.0,101.0,0.0,0.0,380.0,94.0,0.0,267.0,0.0,347.0,111.0,325.0,479.0,477.0,1017.0,1042.0,65.0,88.0,0.0,301.0
