Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,9.0,0.0,120.0,57.0,131.0,133.0,0.0,435.0,436.0,0.0,1043.0,147.0,150.0,160.0,116.0,153.0,146.0,115.0,386.0,16.0,20.0,10.0,362.0,202.0,0.0,100.0,396.0,487.0,493.0,1025.0,1043.0,14.0,14.0,367.0,300.0
0.0,0.0,6.0,79.0,134.0,139.0,172.0,156.0,0.0,435.0,436.0,0.0,1043.0,148.0,151.0,161.0,118.0,154.0,147.0,117.0,387.0,13.0,12.0,19.0,363.0,206.0,0.0,107.0,412.0,487.0,493.0,1025.0,1042.0,9.0,9.0,366.0,232.0
0.0,0.0,7.0,5.0,4.0,91.0,49.0,144.0,0.0,435.0,436.0,0.0,1043.0,148.0,151.0,161.0,142.0,154.0,154.0,117.0,388.0,11.0,13.0,20.0,334.0,206.0,0.0,114.0,415.0,487.0,493.0,1025.0,1043.0,5.0,13.0,369.0,215.0
0.0,0.0,0.0,0.0,0.0,108.0,0.0,112.0,0.0,434.0,436.0,0.0,1043.0,119.0,120.0,141.0,133.0,136.0,147.0,117.0,388.0,2.0,17.0,52.0,319.0,203.0,0.0,120.0,416.0,486.0,493.0,1025.0,1043.0,10.0,12.0,368.0,218.0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,434.0,436.0,0.0,1044.0,96.0,97.0,122.0,130.0,131.0,144.0,108.0,388.0,2.0,11.0,15.0,313.0,202.0,0.0,121.0,415.0,486.0,493.0,1024.0,1042.0,4.0,6.0,367.0,220.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1043.0,114.0,115.0,134.0,133.0,134.0,146.0,104.0,388.0,9.0,11.0,0.0,318.0,202.0,0.0,118.0,415.0,484.0,492.0,1024.0,1042.0,2.0,7.0,369.0,210.0
0.0,0.0,8.0,0.0,0.0,39.0,0.0,0.0,0.0,434.0,436.0,0.0,1043.0,140.0,140.0,154.0,135.0,138.0,149.0,104.0,388.0,12.0,12.0,37.0,299.0,203.0,0.0,117.0,414.0,484.0,496.0,1023.0,1042.0,3.0,7.0,366.0,157.0
0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,434.0,435.0,0.0,1043.0,120.0,122.0,139.0,132.0,134.0,146.0,110.0,388.0,23.0,30.0,32.0,359.0,201.0,0.0,118.0,413.0,484.0,496.0,1024.0,1042.0,14.0,19.0,368.0,153.0
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,1043.0,89.0,91.0,116.0,132.0,134.0,146.0,115.0,389.0,11.0,14.0,0.0,315.0,201.0,0.0,120.0,417.0,484.0,496.0,1024.0,1042.0,9.0,10.0,367.0,123.0
0.0,0.0,3.0,0.0,0.0,0.0,76.0,5.0,0.0,435.0,435.0,0.0,1043.0,99.0,100.0,120.0,111.0,111.0,131.0,107.0,389.0,6.0,7.0,3.0,328.0,201.0,0.0,120.0,409.0,485.0,494.0,1023.0,1042.0,3.0,0.0,370.0,125.0
0.0,0.0,0.0,0.0,77.0,117.0,173.0,166.0,0.0,435.0,435.0,0.0,1042.0,102.0,104.0,126.0,133.0,135.0,146.0,105.0,389.0,1.0,1.0,22.0,362.0,200.0,0.0,121.0,412.0,486.0,494.0,1023.0,1043.0,0.0,0.0,369.0,119.0
0.0,0.0,0.0,0.0,0.0,81.0,145.0,0.0,0.0,435.0,435.0,0.0,1042.0,101.0,103.0,126.0,132.0,134.0,147.0,113.0,391.0,1.0,3.0,20.0,363.0,201.0,0.0,121.0,415.0,486.0,494.0,1023.0,1043.0,1.0,1.0,369.0,119.0
0.0,0.0,3.0,0.0,0.0,59.0,2.0,0.0,0.0,435.0,435.0,0.0,1043.0,7.0,96.0,64.0,103.0,102.0,129.0,106.0,391.0,5.0,6.0,0.0,363.0,201.0,0.0,120.0,418.0,485.0,494.0,1024.0,1042.0,2.0,1.0,368.0,118.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,1044.0,0.0,104.0,59.0,80.0,79.0,107.0,103.0,106.0,2.0,0.0,0.0,364.0,201.0,0.0,122.0,419.0,485.0,494.0,1025.0,1042.0,1.0,0.0,369.0,116.0
0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,435.0,436.0,0.0,1044.0,0.0,143.0,73.0,90.0,89.0,113.0,106.0,0.0,1.0,1.0,0.0,364.0,201.0,0.0,117.0,406.0,485.0,494.0,1025.0,1042.0,0.0,0.0,370.0,119.0
0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,435.0,436.0,0.0,1044.0,0.0,133.0,70.0,74.0,72.0,103.0,112.0,0.0,0.0,0.0,0.0,355.0,201.0,18.0,109.0,75.0,485.0,494.0,1025.0,1042.0,0.0,0.0,376.0,120.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,437.0,0.0,1044.0,0.0,61.0,41.0,78.0,102.0,106.0,112.0,0.0,0.0,1.0,0.0,183.0,204.0,105.0,100.0,0.0,485.0,494.0,1025.0,1042.0,0.0,0.0,115.0,120.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,435.0,437.0,0.0,1044.0,0.0,0.0,0.0,0.0,111.0,62.0,61.0,0.0,1.0,0.0,0.0,0.0,207.0,216.0,92.0,0.0,485.0,494.0,1025.0,1042.0,0.0,0.0,0.0,119.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,81.0,51.0,58.0,0.0,6.0,0.0,0.0,0.0,207.0,214.0,89.0,0.0,485.0,494.0,1025.0,1042.0,0.0,0.0,0.0,122.0
0.0,0.0,12.0,0.0,0.0,63.0,0.0,0.0,0.0,435.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,116.0,64.0,58.0,0.0,16.0,10.0,0.0,0.0,207.0,214.0,89.0,0.0,485.0,494.0,1025.0,1042.0,1.0,3.0,0.0,129.0
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,136.0,72.0,58.0,0.0,19.0,13.0,0.0,0.0,207.0,217.0,89.0,0.0,485.0,494.0,1025.0,1042.0,1.0,7.0,0.0,155.0
0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,125.0,68.0,58.0,0.0,22.0,22.0,0.0,0.0,207.0,201.0,89.0,0.0,485.0,494.0,1025.0,1042.0,5.0,9.0,0.0,172.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,81.0,51.0,57.0,0.0,32.0,36.0,0.0,0.0,206.0,180.0,89.0,0.0,485.0,494.0,1024.0,1042.0,12.0,23.0,0.0,177.0
0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,100.0,57.0,57.0,0.0,25.0,41.0,0.0,0.0,206.0,237.0,89.0,0.0,485.0,494.0,1024.0,1042.0,24.0,47.0,0.0,175.0
0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,115.0,64.0,104.0,0.0,81.0,92.0,0.0,0.0,206.0,240.0,89.0,0.0,486.0,494.0,1025.0,1042.0,44.0,60.0,0.0,185.0
0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,437.0,0.0,1044.0,0.0,0.0,0.0,0.0,106.0,61.0,107.0,0.0,103.0,109.0,0.0,0.0,206.0,261.0,89.0,0.0,486.0,494.0,1025.0,1042.0,45.0,66.0,0.0,202.0
0.0,0.0,73.0,0.0,0.0,47.0,0.0,0.0,0.0,434.0,437.0,0.0,1043.0,0.0,0.0,0.0,0.0,110.0,62.0,105.0,0.0,117.0,144.0,0.0,0.0,207.0,197.0,89.0,0.0,485.0,494.0,1024.0,1042.0,74.0,90.0,0.0,214.0
0.0,0.0,121.0,0.0,0.0,0.0,81.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,115.0,64.0,103.0,0.0,150.0,182.0,0.0,0.0,207.0,229.0,89.0,0.0,486.0,494.0,1024.0,1043.0,94.0,121.0,0.0,219.0
0.0,0.0,138.0,0.0,0.0,0.0,13.0,0.0,0.0,434.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,110.0,62.0,103.0,0.0,156.0,197.0,0.0,0.0,207.0,212.0,89.0,0.0,485.0,494.0,1025.0,1043.0,118.0,137.0,0.0,199.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,76.0,47.0,99.0,0.0,156.0,204.0,0.0,0.0,207.0,154.0,89.0,0.0,485.0,494.0,1024.0,1042.0,126.0,152.0,0.0,212.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,72.0,45.0,56.0,0.0,159.0,207.0,0.0,0.0,207.0,176.0,89.0,0.0,485.0,494.0,1023.0,1042.0,134.0,169.0,0.0,217.0
0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,79.0,49.0,58.0,0.0,158.0,207.0,0.0,0.0,206.0,236.0,89.0,0.0,485.0,494.0,1023.0,1042.0,136.0,173.0,0.0,221.0
0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,77.0,48.0,59.0,0.0,159.0,208.0,0.0,0.0,206.0,185.0,89.0,0.0,485.0,494.0,1023.0,1042.0,138.0,175.0,0.0,214.0
0.0,0.0,163.0,0.0,0.0,36.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,84.0,49.0,100.0,0.0,158.0,208.0,0.0,0.0,206.0,212.0,89.0,0.0,485.0,495.0,1023.0,1042.0,138.0,175.0,0.0,212.0
0.0,0.0,164.0,0.0,0.0,1.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,85.0,53.0,106.0,0.0,157.0,207.0,0.0,0.0,206.0,225.0,89.0,0.0,485.0,495.0,1024.0,1042.0,138.0,175.0,0.0,215.0
0.0,0.0,164.0,0.0,0.0,20.0,0.0,0.0,0.0,434.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,76.0,48.0,103.0,0.0,156.0,208.0,0.0,0.0,207.0,217.0,89.0,0.0,485.0,495.0,1023.0,1042.0,138.0,175.0,0.0,197.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,74.0,47.0,105.0,0.0,159.0,208.0,0.0,0.0,207.0,193.0,89.0,0.0,484.0,495.0,1023.0,1042.0,137.0,175.0,0.0,210.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,68.0,43.0,58.0,0.0,159.0,208.0,0.0,0.0,207.0,168.0,89.0,0.0,485.0,495.0,1026.0,1042.0,137.0,175.0,0.0,209.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,87.0,52.0,101.0,0.0,159.0,208.0,0.0,0.0,207.0,188.0,89.0,0.0,485.0,495.0,1025.0,1042.0,137.0,175.0,0.0,203.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1044.0,0.0,0.0,0.0,0.0,78.0,50.0,104.0,0.0,159.0,208.0,0.0,0.0,207.0,214.0,89.0,0.0,485.0,495.0,1025.0,1042.0,138.0,175.0,0.0,211.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,66.0,43.0,105.0,0.0,159.0,208.0,0.0,0.0,206.0,176.0,89.0,0.0,485.0,495.0,1025.0,1042.0,138.0,174.0,0.0,201.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,80.0,48.0,58.0,0.0,159.0,208.0,0.0,0.0,206.0,188.0,89.0,0.0,485.0,495.0,1025.0,1042.0,138.0,174.0,0.0,200.0
0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,0.0,1043.0,0.0,0.0,0.0,0.0,72.0,46.0,56.0,0.0,159.0,208.0,0.0,0.0,155.0,173.0,89.0,0.0,486.0,495.0,1024.0,1042.0,138.0,174.0,0.0,218.0
0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,0.0,1042.0,0.0,0.0,0.0,0.0,78.0,47.0,55.0,0.0,158.0,208.0,0.0,0.0,105.0,190.0,90.0,0.0,486.0,495.0,1024.0,1042.0,130.0,173.0,0.0,225.0
0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,0.0,1042.0,0.0,0.0,0.0,0.0,74.0,48.0,55.0,0.0,156.0,204.0,0.0,0.0,84.0,191.0,90.0,0.0,486.0,495.0,1024.0,1041.0,124.0,174.0,0.0,205.0
0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,435.0,0.0,1041.0,0.0,0.0,0.0,0.0,63.0,42.0,55.0,0.0,134.0,203.0,0.0,0.0,83.0,153.0,90.0,0.0,486.0,495.0,1024.0,1041.0,119.0,166.0,0.0,192.0
0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,1042.0,0.0,0.0,0.0,0.0,70.0,45.0,55.0,0.0,134.0,189.0,0.0,0.0,81.0,164.0,90.0,0.0,486.0,495.0,1024.0,1042.0,120.0,167.0,0.0,197.0
0.0,0.0,136.0,0.0,0.0,22.0,0.0,0.0,0.0,435.0,435.0,0.0,1040.0,0.0,0.0,0.0,0.0,71.0,42.0,55.0,0.0,133.0,163.0,0.0,0.0,80.0,168.0,89.0,0.0,486.0,494.0,1023.0,1042.0,97.0,141.0,0.0,208.0
0.0,0.0,146.0,0.0,0.0,145.0,0.0,0.0,0.0,434.0,435.0,0.0,1040.0,0.0,0.0,0.0,0.0,3.0,0.0,56.0,0.0,145.0,179.0,0.0,0.0,162.0,191.0,89.0,0.0,486.0,493.0,1023.0,1042.0,87.0,153.0,0.0,218.0
0.0,0.0,122.0,0.0,0.0,141.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,150.0,190.0,0.0,0.0,207.0,187.0,90.0,0.0,486.0,493.0,1022.0,1042.0,100.0,161.0,0.0,219.0
0.0,0.0,108.0,0.0,54.0,121.0,0.0,0.0,0.0,435.0,435.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,154.0,200.0,0.0,0.0,207.0,159.0,90.0,0.0,486.0,493.0,1022.0,1042.0,115.0,156.0,0.0,216.0
0.0,0.0,124.0,0.0,147.0,140.0,57.0,105.0,0.0,435.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,155.0,193.0,0.0,0.0,207.0,220.0,89.0,0.0,486.0,493.0,1022.0,1042.0,116.0,138.0,0.0,209.0
0.0,0.0,150.0,0.0,0.0,42.0,0.0,147.0,0.0,435.0,436.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,155.0,190.0,0.0,0.0,207.0,271.0,90.0,0.0,486.0,493.0,1021.0,1041.0,133.0,165.0,0.0,208.0
0.0,0.0,163.0,0.0,0.0,0.0,0.0,109.0,0.0,435.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,159.0,208.0,0.0,0.0,207.0,223.0,89.0,0.0,486.0,493.0,1021.0,1040.0,144.0,175.0,0.0,205.0
0.0,0.0,161.0,0.0,0.0,0.0,0.0,100.0,0.0,435.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,159.0,208.0,0.0,0.0,207.0,239.0,90.0,0.0,486.0,493.0,1020.0,1040.0,144.0,174.0,0.0,206.0
0.0,0.0,140.0,0.0,0.0,0.0,0.0,119.0,0.0,435.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,157.0,207.0,0.0,0.0,206.0,314.0,89.0,0.0,486.0,494.0,1021.0,1040.0,143.0,175.0,0.0,211.0
0.0,0.0,120.0,0.0,0.0,0.0,0.0,95.0,0.0,435.0,432.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,152.0,202.0,0.0,0.0,205.0,264.0,90.0,0.0,486.0,493.0,1020.0,1040.0,141.0,159.0,0.0,209.0
0.0,0.0,144.0,0.0,0.0,15.0,0.0,114.0,85.0,435.0,435.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,158.0,204.0,0.0,0.0,206.0,229.0,89.0,0.0,486.0,493.0,1020.0,1039.0,135.0,162.0,0.0,217.0
0.0,0.0,163.0,121.0,122.0,135.0,22.0,178.0,179.0,434.0,435.0,0.0,1041.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,0.0,159.0,208.0,0.0,0.0,206.0,348.0,89.0,0.0,487.0,494.0,957.0,1037.0,142.0,173.0,0.0,259.0
0.0,0.0,155.0,140.0,140.0,129.0,0.0,157.0,159.0,434.0,435.0,0.0,1041.0,0.0,0.0,0.0,0.0,145.0,0.0,98.0,0.0,157.0,208.0,0.0,0.0,206.0,349.0,89.0,0.0,487.0,494.0,909.0,1037.0,144.0,171.0,0.0,299.0
0.0,0.0,134.0,77.0,78.0,126.0,0.0,134.0,127.0,434.0,435.0,0.0,1041.0,0.0,0.0,0.0,0.0,7.0,0.0,96.0,0.0,157.0,201.0,0.0,0.0,205.0,346.0,89.0,0.0,486.0,493.0,910.0,1037.0,142.0,167.0,0.0,231.0
0.0,0.0,151.0,0.0,0.0,86.0,0.0,45.0,0.0,434.0,435.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,159.0,207.0,0.0,0.0,205.0,187.0,89.0,0.0,488.0,493.0,912.0,1037.0,142.0,164.0,0.0,239.0
0.0,0.0,151.0,0.0,0.0,78.0,25.0,39.0,0.0,434.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,159.0,208.0,0.0,8.0,195.0,173.0,89.0,0.0,487.0,493.0,912.0,1038.0,143.0,174.0,0.0,258.0
0.0,0.0,145.0,0.0,22.0,78.0,0.0,74.0,0.0,435.0,437.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,158.0,207.0,0.0,110.0,118.0,181.0,89.0,0.0,487.0,493.0,912.0,1038.0,136.0,167.0,0.0,229.0
0.0,0.0,164.0,0.0,0.0,1.0,0.0,0.0,0.0,435.0,437.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,159.0,208.0,0.0,215.0,82.0,228.0,89.0,0.0,487.0,493.0,913.0,1038.0,143.0,173.0,0.0,213.0
0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,437.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,159.0,208.0,0.0,271.0,81.0,300.0,89.0,0.0,488.0,493.0,913.0,1039.0,144.0,175.0,0.0,220.0
0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,437.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,159.0,208.0,0.0,239.0,81.0,183.0,89.0,0.0,487.0,493.0,913.0,1039.0,144.0,175.0,0.0,212.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,437.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,157.0,208.0,0.0,220.0,81.0,172.0,89.0,0.0,487.0,493.0,913.0,1040.0,145.0,175.0,0.0,210.0
0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,157.0,208.0,0.0,207.0,81.0,166.0,89.0,0.0,488.0,493.0,913.0,1040.0,145.0,175.0,110.0,202.0
0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,157.0,208.0,0.0,215.0,81.0,166.0,89.0,0.0,488.0,493.0,913.0,1041.0,144.0,175.0,199.0,200.0
0.0,0.0,160.0,0.0,0.0,23.0,0.0,10.0,0.0,434.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,14.0,0.0,58.0,0.0,157.0,208.0,0.0,272.0,150.0,293.0,89.0,0.0,488.0,493.0,912.0,1040.0,144.0,173.0,232.0,218.0
0.0,0.0,159.0,0.0,0.0,1.0,0.0,16.0,0.0,434.0,436.0,0.0,1040.0,0.0,0.0,0.0,0.0,76.0,29.0,89.0,0.0,156.0,208.0,0.0,246.0,207.0,296.0,94.0,0.0,488.0,493.0,912.0,1040.0,144.0,175.0,349.0,296.0
0.0,0.0,155.0,0.0,115.0,150.0,0.0,131.0,0.0,435.0,436.0,0.0,1040.0,0.0,0.0,0.0,0.0,150.0,76.0,102.0,0.0,159.0,208.0,1.0,239.0,206.0,339.0,101.0,0.0,488.0,493.0,912.0,1041.0,144.0,175.0,359.0,298.0
0.0,0.0,164.0,0.0,156.0,151.0,0.0,137.0,212.0,435.0,436.0,0.0,1040.0,0.0,0.0,0.0,0.0,150.0,77.0,104.0,0.0,159.0,208.0,34.0,238.0,206.0,346.0,108.0,0.0,487.0,493.0,912.0,1040.0,144.0,175.0,357.0,299.0
0.0,0.0,161.0,0.0,85.0,89.0,0.0,150.0,138.0,434.0,435.0,0.0,1040.0,0.0,0.0,0.0,0.0,150.0,77.0,106.0,0.0,158.0,208.0,34.0,264.0,206.0,347.0,113.0,0.0,487.0,493.0,912.0,1040.0,144.0,174.0,360.0,302.0
