Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
154.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,384.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,82.0,170.0,0.0,0.0,123.0,0.0,90.0,304.0,0.0,0.0,0.0,1037.0,93.0,92.0,0.0,261.0
116.0,96.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,384.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,85.0,0.0,90.0,266.0,0.0,0.0,0.0,1038.0,61.0,97.0,0.0,248.0
181.0,119.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,384.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,48.0,115.0,0.0,0.0,83.0,0.0,90.0,309.0,0.0,0.0,0.0,1039.0,64.0,77.0,0.0,253.0
159.0,114.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,384.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,50.0,92.0,0.0,0.0,85.0,0.0,90.0,307.0,0.0,0.0,0.0,1039.0,48.0,63.0,0.0,249.0
72.0,84.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,383.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,72.0,115.0,0.0,0.0,82.0,0.0,90.0,247.0,0.0,0.0,0.0,1039.0,60.0,92.0,0.0,236.0
113.0,97.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,383.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,77.0,122.0,0.0,0.0,85.0,0.0,90.0,258.0,0.0,0.0,0.0,1039.0,59.0,91.0,0.0,225.0
138.0,106.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,383.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,64.0,94.0,0.0,0.0,85.0,0.0,90.0,276.0,0.0,0.0,0.0,1039.0,46.0,72.0,0.0,224.0
202.0,126.0,77.0,0.0,0.0,0.0,0.0,0.0,29.0,433.0,383.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,65.0,136.0,0.0,0.0,126.0,0.0,90.0,270.0,0.0,0.0,0.0,1039.0,72.0,95.0,0.0,246.0
