Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,LANGERLO 1,LANGERLO 2,Marcinelle Energie (Carsid),Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
199.0,129.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1018.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,191.0,32.0,0.0,243.0,208.0,83.0,106.0,6.0,0.0,0.0,1029.0,1043.0,19.0,19.0,242.0,281.0
196.0,129.0,8.0,0.0,0.0,56.0,84.0,0.0,0.0,435.0,438.0,1019.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,2.0,17.0,0.0,240.0,208.0,0.0,106.0,0.0,0.0,0.0,1029.0,1043.0,9.0,8.0,229.0,262.0
198.0,127.0,6.0,0.0,0.0,0.0,33.0,0.0,0.0,435.0,438.0,1019.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,12.0,0.0,244.0,209.0,0.0,106.0,0.0,0.0,0.0,1029.0,1044.0,2.0,2.0,229.0,262.0
215.0,135.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,438.0,1020.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,9.0,0.0,258.0,209.0,0.0,106.0,0.0,0.0,0.0,1029.0,1044.0,1.0,2.0,229.0,240.0
206.0,131.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,440.0,1021.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,7.0,0.0,249.0,210.0,0.0,106.0,0.0,0.0,0.0,1029.0,1043.0,0.0,1.0,230.0,219.0
210.0,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,440.0,1022.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,6.0,0.0,253.0,210.0,0.0,106.0,0.0,0.0,0.0,1029.0,1043.0,1.0,0.0,229.0,236.0
170.0,120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,440.0,1023.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,9.0,0.0,245.0,209.0,0.0,106.0,0.0,0.0,0.0,1029.0,1043.0,3.0,3.0,230.0,251.0
218.0,134.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,440.0,1023.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,8.0,0.0,266.0,208.0,0.0,111.0,0.0,0.0,0.0,1029.0,1043.0,3.0,2.0,355.0,251.0
231.0,140.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,439.0,1022.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,271.0,208.0,0.0,114.0,0.0,0.0,0.0,1029.0,1043.0,1.0,0.0,374.0,274.0
186.0,124.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,439.0,1021.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,4.0,0.0,232.0,209.0,0.0,111.0,0.0,0.0,0.0,1029.0,1043.0,0.0,0.0,377.0,298.0
198.0,128.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,439.0,1020.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,4.0,0.0,240.0,209.0,0.0,109.0,0.0,0.0,0.0,1029.0,1044.0,0.0,1.0,375.0,298.0
