Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Norther Offshore WP,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,438.0,1021.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,42.0,54.0,46.0,0.0,0.0,0.0,66.0,195.0,0.0,92.0,250.0,470.0,483.0,0.0,1038.0,21.0,17.0,0.0,0.0,284.0
0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,40.0,454.0,437.0,1019.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,37.0,60.0,39.0,0.0,0.0,0.0,61.0,214.0,0.0,92.0,275.0,470.0,483.0,0.0,1039.0,21.0,16.0,0.0,0.0,293.0
0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1018.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,49.0,94.0,53.0,0.0,0.0,0.0,82.0,176.0,0.0,92.0,292.0,471.0,485.0,0.0,1040.0,29.0,24.0,0.0,0.0,291.0
0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,436.0,1021.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,59.0,143.0,88.0,0.0,0.0,0.0,122.0,189.0,0.0,97.0,313.0,473.0,489.0,0.0,1039.0,44.0,38.0,0.0,0.0,281.0
0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1021.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,56.0,133.0,83.0,0.0,0.0,0.0,101.0,164.0,0.0,100.0,270.0,473.0,488.0,0.0,1039.0,38.0,36.0,0.0,0.0,292.0
0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,435.0,1021.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,62.0,133.0,86.0,0.0,0.0,0.0,105.0,229.0,0.0,96.0,295.0,474.0,489.0,0.0,1040.0,40.0,38.0,0.0,0.0,291.0
0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1020.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,65.0,146.0,100.0,0.0,0.0,0.0,116.0,230.0,0.0,93.0,283.0,475.0,489.0,0.0,1040.0,40.0,48.0,0.0,0.0,288.0
0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1020.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,77.0,160.0,105.0,0.0,0.0,0.0,123.0,158.0,0.0,93.0,262.0,476.0,489.0,0.0,1041.0,43.0,47.0,0.0,0.0,284.0
0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1020.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,84.0,166.0,113.0,0.0,0.0,0.0,131.0,187.0,0.0,95.0,293.0,476.0,489.0,0.0,1042.0,48.0,49.0,0.0,0.0,277.0
0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,21.0,454.0,436.0,1021.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,69.0,149.0,97.0,0.0,0.0,0.0,115.0,194.0,0.0,99.0,323.0,476.0,489.0,0.0,1041.0,41.0,43.0,0.0,0.0,295.0
0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,94.0,454.0,436.0,1023.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,60.0,141.0,85.0,0.0,0.0,0.0,104.0,191.0,0.0,102.0,322.0,476.0,489.0,0.0,1042.0,38.0,40.0,0.0,0.0,297.0
0.0,0.0,36.0,0.0,0.0,0.0,11.0,0.0,152.0,454.0,436.0,1024.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,52.0,124.0,78.0,0.0,0.0,0.0,95.0,208.0,0.0,99.0,346.0,476.0,489.0,0.0,1042.0,33.0,35.0,0.0,0.0,299.0
0.0,0.0,29.0,29.0,0.0,128.0,199.0,0.0,194.0,454.0,436.0,1024.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,41.0,93.0,63.0,0.0,0.0,0.0,76.0,188.0,0.0,99.0,327.0,476.0,489.0,0.0,1043.0,26.0,28.0,0.0,0.0,296.0
0.0,0.0,29.0,130.0,93.0,129.0,191.0,0.0,185.0,454.0,436.0,1023.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,86.0,56.0,0.0,0.0,0.0,68.0,203.0,0.0,95.0,346.0,476.0,489.0,0.0,1043.0,23.0,25.0,0.0,0.0,275.0
0.0,0.0,23.0,34.0,73.0,97.0,154.0,0.0,148.0,455.0,437.0,1023.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,32.0,73.0,44.0,0.0,0.0,0.0,56.0,208.0,0.0,97.0,349.0,476.0,490.0,0.0,1044.0,19.0,20.0,0.0,0.0,296.0
0.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,52.0,455.0,436.0,1022.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,27.0,71.0,41.0,0.0,0.0,0.0,54.0,208.0,0.0,102.0,350.0,476.0,489.0,0.0,1043.0,19.0,19.0,0.0,0.0,296.0
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1022.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,21.0,62.0,33.0,0.0,0.0,0.0,43.0,193.0,0.0,102.0,319.0,477.0,489.0,0.0,1043.0,15.0,15.0,0.0,0.0,270.0
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1022.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,22.0,54.0,31.0,0.0,0.0,0.0,42.0,186.0,0.0,97.0,302.0,479.0,489.0,0.0,1042.0,15.0,14.0,0.0,0.0,285.0
0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1022.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,24.0,60.0,34.0,0.0,0.0,0.0,46.0,207.0,0.0,95.0,325.0,479.0,489.0,0.0,1042.0,15.0,15.0,0.0,0.0,284.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1024.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,29.0,62.0,41.0,0.0,0.0,0.0,50.0,172.0,0.0,95.0,277.0,478.0,489.0,0.0,1042.0,16.0,16.0,0.0,0.0,278.0
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1024.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,31.0,58.0,42.0,0.0,0.0,0.0,51.0,176.0,0.0,95.0,290.0,478.0,489.0,0.0,1042.0,15.0,18.0,0.0,0.0,273.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1024.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,27.0,60.0,43.0,0.0,0.0,0.0,50.0,191.0,0.0,96.0,297.0,478.0,489.0,0.0,1043.0,15.0,18.0,0.0,0.0,300.0
0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1023.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,26.0,41.0,37.0,0.0,0.0,0.0,40.0,190.0,0.0,95.0,296.0,479.0,489.0,0.0,1043.0,10.0,13.0,0.0,0.0,295.0
0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1025.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,37.0,57.0,56.0,0.0,0.0,0.0,62.0,158.0,0.0,96.0,264.0,479.0,489.0,0.0,1043.0,17.0,18.0,0.0,0.0,263.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1024.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,36.0,72.0,56.0,0.0,0.0,0.0,66.0,177.0,0.0,97.0,285.0,478.0,489.0,0.0,1043.0,21.0,22.0,0.0,0.0,278.0
0.0,0.0,27.0,0.0,0.0,34.0,0.0,0.0,0.0,451.0,436.0,1023.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,33.0,69.0,47.0,0.0,0.0,0.0,61.0,225.0,0.0,97.0,355.0,479.0,489.0,0.0,1043.0,21.0,18.0,0.0,0.0,298.0
0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1023.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,38.0,75.0,50.0,0.0,0.0,0.0,60.0,190.0,0.0,100.0,299.0,478.0,489.0,0.0,1043.0,21.0,17.0,0.0,0.0,288.0
0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1022.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,61.0,43.0,0.0,0.0,0.0,52.0,177.0,0.0,98.0,282.0,478.0,489.0,0.0,1042.0,19.0,15.0,0.0,0.0,286.0
0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,435.0,1022.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,31.0,52.0,40.0,0.0,0.0,0.0,46.0,203.0,0.0,97.0,310.0,479.0,490.0,0.0,1043.0,16.0,13.0,0.0,0.0,282.0
0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1023.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,29.0,58.0,39.0,0.0,0.0,0.0,53.0,191.0,0.0,96.0,297.0,478.0,492.0,0.0,1043.0,19.0,14.0,0.0,0.0,298.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1022.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,40.0,78.0,52.0,0.0,0.0,0.0,61.0,155.0,0.0,95.0,258.0,478.0,491.0,0.0,1042.0,23.0,18.0,0.0,0.0,298.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1022.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,37.0,104.0,54.0,0.0,0.0,0.0,72.0,187.0,0.0,95.0,292.0,479.0,491.0,0.0,1042.0,29.0,25.0,0.0,0.0,300.0
0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,436.0,1022.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,42.0,124.0,65.0,0.0,0.0,0.0,90.0,190.0,0.0,95.0,300.0,479.0,492.0,0.0,1041.0,35.0,29.0,0.0,0.0,299.0
0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1022.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,43.0,134.0,71.0,0.0,0.0,0.0,101.0,226.0,0.0,95.0,277.0,478.0,492.0,0.0,1027.0,39.0,34.0,0.0,0.0,291.0
0.0,0.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1022.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,50.0,137.0,72.0,0.0,0.0,0.0,93.0,251.0,0.0,95.0,319.0,478.0,492.0,0.0,1025.0,36.0,35.0,0.0,0.0,290.0
0.0,0.0,41.0,58.0,0.0,0.0,31.0,0.0,0.0,454.0,436.0,1023.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,61.0,144.0,82.0,0.0,0.0,0.0,117.0,253.0,0.0,94.0,342.0,478.0,492.0,0.0,1025.0,41.0,41.0,0.0,0.0,293.0
0.0,0.0,45.0,107.0,0.0,0.0,6.0,0.0,0.0,454.0,436.0,1022.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,62.0,146.0,76.0,0.0,0.0,0.0,122.0,183.0,0.0,95.0,322.0,478.0,492.0,0.0,1025.0,45.0,42.0,0.0,0.0,254.0
0.0,0.0,40.0,103.0,0.0,84.0,0.0,0.0,139.0,454.0,436.0,1022.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,125.0,64.0,0.0,0.0,0.0,103.0,195.0,0.0,95.0,335.0,478.0,492.0,0.0,1025.0,37.0,36.0,0.0,0.0,283.0
0.0,0.0,35.0,73.0,0.0,1.0,0.0,0.0,40.0,454.0,437.0,1022.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,45.0,107.0,51.0,0.0,0.0,0.0,88.0,189.0,0.0,96.0,329.0,478.0,492.0,0.0,1028.0,32.0,31.0,0.0,0.0,276.0
0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,437.0,1022.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,37.0,87.0,43.0,0.0,0.0,0.0,65.0,201.0,0.0,97.0,336.0,477.0,491.0,0.0,1030.0,23.0,27.0,0.0,0.0,231.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1022.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,33.0,65.0,35.0,0.0,0.0,0.0,48.0,216.0,0.0,97.0,286.0,477.0,492.0,0.0,1030.0,18.0,20.0,0.0,0.0,233.0
0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1023.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,25.0,57.0,28.0,0.0,0.0,0.0,43.0,198.0,0.0,98.0,258.0,477.0,491.0,0.0,1031.0,15.0,17.0,0.0,0.0,272.0
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1023.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,23.0,61.0,28.0,0.0,0.0,0.0,45.0,219.0,0.0,96.0,267.0,478.0,491.0,0.0,1035.0,17.0,18.0,0.0,0.0,278.0
0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,436.0,1023.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,22.0,50.0,29.0,0.0,0.0,0.0,43.0,187.0,0.0,93.0,254.0,479.0,491.0,0.0,1040.0,14.0,17.0,0.0,0.0,250.0
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,435.0,1024.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,52.0,17.0,43.0,21.0,0.0,0.0,0.0,34.0,188.0,0.0,96.0,302.0,479.0,491.0,0.0,1043.0,13.0,12.0,0.0,0.0,291.0
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,454.0,435.0,1024.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,133.0,20.0,45.0,27.0,0.0,0.0,0.0,41.0,225.0,0.0,95.0,346.0,479.0,492.0,0.0,1043.0,14.0,15.0,0.0,0.0,292.0
0.0,0.0,10.0,70.0,38.0,104.0,148.0,0.0,151.0,454.0,435.0,1023.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,309.0,18.0,41.0,22.0,0.0,0.0,0.0,37.0,326.0,0.0,94.0,363.0,480.0,492.0,0.0,1043.0,13.0,14.0,0.0,0.0,300.0
0.0,0.0,12.0,17.0,1.0,95.0,67.0,0.0,127.0,454.0,435.0,1023.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,394.0,18.0,49.0,20.0,0.0,0.0,0.0,38.0,352.0,0.0,94.0,307.0,481.0,491.0,0.0,1043.0,15.0,15.0,0.0,0.0,287.0
0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,454.0,436.0,1023.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,344.0,14.0,33.0,16.0,0.0,0.0,0.0,26.0,241.0,0.0,97.0,333.0,481.0,491.0,0.0,1042.0,12.0,11.0,0.0,0.0,296.0
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,436.0,1023.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,397.0,13.0,19.0,15.0,0.0,0.0,0.0,23.0,198.0,0.0,102.0,345.0,481.0,491.0,0.0,1043.0,10.0,9.0,0.0,0.0,292.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,436.0,1022.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,396.0,17.0,19.0,20.0,0.0,0.0,0.0,29.0,187.0,0.0,102.0,296.0,481.0,491.0,0.0,1031.0,12.0,10.0,0.0,0.0,288.0
0.0,0.0,13.0,20.0,0.0,52.0,0.0,0.0,0.0,454.0,436.0,1022.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,359.0,24.0,32.0,27.0,0.0,0.0,0.0,37.0,173.0,0.0,102.0,267.0,481.0,491.0,0.0,1042.0,15.0,14.0,0.0,0.0,233.0
0.0,0.0,14.0,0.0,0.0,42.0,0.0,0.0,0.0,453.0,436.0,1021.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,356.0,22.0,34.0,23.0,0.0,0.0,0.0,36.0,239.0,0.0,101.0,295.0,480.0,491.0,0.0,1042.0,14.0,13.0,0.0,0.0,234.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,435.0,1024.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,390.0,27.0,42.0,32.0,0.0,0.0,0.0,55.0,206.0,0.0,102.0,266.0,479.0,491.0,0.0,1042.0,19.0,14.0,0.0,0.0,193.0
0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,435.0,1023.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,390.0,37.0,63.0,45.0,0.0,0.0,0.0,78.0,215.0,0.0,100.0,267.0,479.0,491.0,0.0,1041.0,29.0,21.0,0.0,0.0,133.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,436.0,1019.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,311.0,47.0,88.0,56.0,0.0,0.0,0.0,92.0,166.0,0.0,101.0,271.0,477.0,491.0,0.0,1040.0,36.0,31.0,0.0,0.0,142.0
0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,29.0,450.0,436.0,1018.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,303.0,56.0,110.0,64.0,0.0,0.0,0.0,105.0,185.0,0.0,103.0,340.0,477.0,491.0,0.0,1040.0,39.0,34.0,0.0,0.0,122.0
0.0,0.0,43.0,0.0,0.0,75.0,0.0,0.0,10.0,450.0,436.0,1018.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,388.0,59.0,111.0,65.0,0.0,0.0,0.0,110.0,206.0,0.0,104.0,355.0,477.0,491.0,0.0,1039.0,43.0,32.0,0.0,0.0,122.0
0.0,0.0,51.0,0.0,0.0,40.0,0.0,0.0,18.0,453.0,436.0,1018.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,390.0,68.0,141.0,71.0,0.0,0.0,0.0,119.0,241.0,0.0,103.0,376.0,477.0,492.0,0.0,1039.0,45.0,39.0,0.0,0.0,156.0
0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,186.0,453.0,436.0,1018.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,392.0,55.0,144.0,69.0,5.0,0.0,0.0,118.0,299.0,0.0,104.0,395.0,478.0,492.0,0.0,1040.0,46.0,41.0,0.0,0.0,160.0
0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,105.0,453.0,435.0,1019.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,394.0,60.0,144.0,71.0,23.0,0.0,0.0,116.0,252.0,0.0,105.0,382.0,477.0,491.0,0.0,1041.0,41.0,41.0,0.0,0.0,183.0
0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,435.0,1020.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,396.0,72.0,172.0,90.0,0.0,0.0,0.0,138.0,260.0,0.0,106.0,382.0,477.0,491.0,0.0,1041.0,49.0,52.0,0.0,0.0,178.0
