Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
240.0,139.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,0.0,1041.0,0.0,0.0,0.0,0.0,5.0,0.0,95.0,391.0,57.0,80.0,0.0,288.0,206.0,334.0,123.0,347.0,0.0,0.0,1029.0,1042.0,39.0,42.0,0.0,252.0
180.0,120.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,392.0,45.0,53.0,0.0,275.0,206.0,334.0,123.0,356.0,0.0,0.0,1029.0,1042.0,29.0,35.0,0.0,282.0
177.0,119.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,437.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,392.0,29.0,41.0,0.0,279.0,206.0,334.0,123.0,363.0,0.0,0.0,1028.0,1042.0,20.0,22.0,0.0,241.0
204.0,127.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,437.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,392.0,19.0,26.0,0.0,268.0,206.0,334.0,121.0,354.0,0.0,0.0,1028.0,1042.0,17.0,16.0,0.0,229.0
215.0,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,437.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,392.0,9.0,16.0,0.0,289.0,206.0,335.0,125.0,362.0,0.0,0.0,1027.0,1042.0,4.0,3.0,0.0,220.0
278.0,151.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,392.0,10.0,8.0,0.0,290.0,206.0,335.0,124.0,370.0,0.0,0.0,1028.0,1042.0,6.0,5.0,0.0,235.0
224.0,134.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,429.0,436.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,392.0,6.0,11.0,0.0,347.0,206.0,336.0,122.0,375.0,0.0,0.0,1028.0,1042.0,0.0,0.0,0.0,233.0
295.0,156.0,4.0,100.0,103.0,123.0,0.0,198.0,199.0,429.0,436.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,392.0,4.0,5.0,32.0,348.0,205.0,337.0,124.0,379.0,0.0,0.0,1027.0,1042.0,5.0,5.0,0.0,299.0
