Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,Zandvliet Power,Zelzate 2 Knippegroen
Fossil Gas,Fossil Gas,Wind Offshore,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Pumped Storage,Nuclear,Nuclear,Nuclear,Nuclear,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Wind Offshore,Wind Offshore,Hydro Pumped Storage,Fossil Gas,Biomass,Fossil Gas,Fossil Gas,Fossil Gas,Nuclear,Nuclear,Nuclear,Nuclear,Wind Offshore,Wind Offshore,Fossil Gas,Fossil Gas
Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
146.0,108.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,425.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,159.0,207.0,0.0,363.0,0.0,0.0,0.0,0.0,496.0,491.0,1029.0,1043.0,136.0,155.0,116.0,213.0
122.0,101.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,381.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,159.0,210.0,0.0,290.0,0.0,0.0,0.0,0.0,496.0,366.0,1029.0,1042.0,139.0,163.0,0.0,187.0
190.0,121.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,430.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,157.0,211.0,0.0,9.0,0.0,0.0,0.0,0.0,475.0,67.0,1029.0,1042.0,138.0,162.0,0.0,229.0
152.0,110.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,433.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,159.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,13.0,1029.0,1042.0,143.0,169.0,0.0,256.0
150.0,109.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,0.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,157.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1029.0,1041.0,143.0,169.0,0.0,254.0
138.0,104.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,434.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,159.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,1042.0,144.0,167.0,0.0,254.0
162.0,113.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,435.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,159.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,1042.0,144.0,164.0,0.0,246.0
146.0,106.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,435.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,161.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,1041.0,143.0,162.0,0.0,246.0
