Amercoeur 1 R GT,Amercoeur 1 R ST,Belwind Phase 1,COO 1 T,COO 2 T,COO 3 T,COO 4 T,COO 5 T,COO 6 T,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,INESCO WKK,Marcinelle Energie (Carsid),Nobelwind Offshore Windpark,Northwind,PLATE-TAILLE T,RINGVAART STEG,RODENHUIZE 4,Rentel Offshore WP,SAINT-GHISLAIN STEG,SERAING TV,Scheldelaan Exxonmobil,T-power Beringen,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,Thorntonbank - C-Power - Area NE,Thorntonbank - C-Power - Area SW,VILVOORDE GT,Zandvliet Power,Zelzate 2 Knippegroen
284.0,152.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,119.0,119.0,140.0,146.0,146.0,126.0,95.0,130.0,52.0,389.0,156.0,209.0,0.0,270.0,214.0,292.0,333.0,154.0,123.0,293.0,0.0,0.0,0.0,0.0,141.0,167.0,0.0,371.0,153.0
283.0,152.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,145.0,146.0,157.0,152.0,149.0,126.0,140.0,142.0,51.0,389.0,156.0,209.0,0.0,312.0,204.0,292.0,333.0,156.0,123.0,328.0,0.0,0.0,0.0,0.0,141.0,167.0,0.0,371.0,129.0
279.0,151.0,164.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,142.0,143.0,156.0,152.0,149.0,126.0,138.0,142.0,52.0,390.0,154.0,209.0,0.0,329.0,204.0,292.0,332.0,156.0,123.0,347.0,0.0,0.0,0.0,0.0,142.0,167.0,0.0,369.0,173.0
276.0,150.0,163.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,142.0,143.0,157.0,151.0,148.0,126.0,145.0,145.0,51.0,389.0,156.0,209.0,0.0,308.0,204.0,292.0,332.0,157.0,122.0,320.0,0.0,0.0,0.0,0.0,142.0,167.0,0.0,369.0,174.0
278.0,150.0,164.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,125.0,125.0,144.0,149.0,147.0,126.0,145.0,145.0,52.0,390.0,157.0,209.0,0.0,314.0,204.0,290.0,332.0,156.0,122.0,331.0,0.0,0.0,0.0,0.0,142.0,166.0,0.0,368.0,177.0
281.0,151.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,144.0,145.0,158.0,150.0,146.0,126.0,143.0,144.0,51.0,390.0,158.0,209.0,0.0,317.0,204.0,288.0,333.0,156.0,122.0,333.0,0.0,0.0,0.0,0.0,142.0,168.0,0.0,368.0,177.0
285.0,152.0,165.0,0.0,45.0,1.0,0.0,0.0,82.0,0.0,0.0,1021.0,0.0,145.0,63.0,110.0,150.0,147.0,126.0,143.0,144.0,51.0,389.0,158.0,209.0,0.0,311.0,205.0,292.0,333.0,156.0,122.0,326.0,0.0,0.0,0.0,0.0,143.0,168.0,0.0,369.0,177.0
285.0,152.0,165.0,0.0,89.0,0.0,0.0,0.0,110.0,0.0,0.0,1021.0,0.0,146.0,54.0,80.0,152.0,148.0,126.0,143.0,144.0,51.0,388.0,158.0,209.0,0.0,327.0,204.0,292.0,332.0,157.0,123.0,345.0,0.0,0.0,0.0,0.0,142.0,167.0,0.0,370.0,177.0
284.0,152.0,165.0,0.0,6.0,0.0,178.0,0.0,16.0,0.0,0.0,1021.0,0.0,145.0,145.0,156.0,132.0,131.0,126.0,143.0,144.0,52.0,389.0,158.0,209.0,0.0,275.0,204.0,292.0,332.0,145.0,122.0,308.0,0.0,0.0,0.0,0.0,143.0,168.0,0.0,370.0,178.0
283.0,152.0,165.0,0.0,0.0,0.0,179.0,20.0,67.0,0.0,0.0,1021.0,0.0,146.0,147.0,159.0,128.0,128.0,126.0,143.0,144.0,51.0,390.0,158.0,209.0,0.0,257.0,205.0,292.0,332.0,142.0,122.0,287.0,0.0,0.0,0.0,0.0,141.0,167.0,89.0,370.0,170.0
282.0,152.0,164.0,108.0,17.0,0.0,162.0,79.0,162.0,0.0,0.0,1021.0,0.0,145.0,147.0,159.0,138.0,138.0,126.0,142.0,144.0,52.0,390.0,159.0,209.0,0.0,316.0,205.0,292.0,332.0,149.0,121.0,342.0,0.0,0.0,0.0,0.0,140.0,166.0,250.0,370.0,167.0
282.0,152.0,164.0,141.0,141.0,0.0,204.0,0.0,203.0,0.0,0.0,1021.0,0.0,145.0,147.0,159.0,149.0,147.0,126.0,143.0,145.0,52.0,390.0,159.0,209.0,55.0,307.0,204.0,291.0,333.0,156.0,122.0,336.0,0.0,0.0,0.0,0.0,140.0,166.0,250.0,370.0,166.0
283.0,152.0,157.0,78.0,55.0,0.0,6.0,0.0,3.0,0.0,0.0,1020.0,0.0,146.0,148.0,159.0,141.0,140.0,126.0,141.0,145.0,52.0,391.0,159.0,209.0,0.0,314.0,203.0,286.0,333.0,151.0,122.0,344.0,0.0,0.0,0.0,0.0,139.0,161.0,53.0,370.0,169.0
283.0,152.0,124.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,133.0,134.0,153.0,144.0,143.0,126.0,11.0,74.0,52.0,391.0,151.0,202.0,0.0,303.0,204.0,265.0,333.0,152.0,123.0,332.0,0.0,0.0,0.0,0.0,130.0,144.0,0.0,370.0,181.0
285.0,152.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,108.0,107.0,127.0,152.0,150.0,127.0,0.0,69.0,52.0,391.0,157.0,200.0,0.0,309.0,204.0,266.0,318.0,157.0,123.0,337.0,0.0,0.0,0.0,0.0,135.0,151.0,0.0,371.0,195.0
286.0,153.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,131.0,92.0,133.0,147.0,146.0,127.0,0.0,69.0,52.0,392.0,158.0,205.0,0.0,320.0,204.0,273.0,275.0,154.0,124.0,343.0,0.0,0.0,0.0,0.0,135.0,152.0,0.0,371.0,196.0
287.0,153.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,93.0,0.0,53.0,130.0,130.0,126.0,0.0,69.0,52.0,392.0,137.0,176.0,0.0,336.0,204.0,236.0,251.0,144.0,123.0,354.0,0.0,0.0,0.0,0.0,105.0,131.0,0.0,372.0,194.0
221.0,134.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,88.0,0.0,50.0,91.0,91.0,126.0,0.0,68.0,52.0,392.0,128.0,145.0,0.0,327.0,154.0,198.0,242.0,120.0,121.0,344.0,0.0,0.0,0.0,0.0,94.0,118.0,0.0,373.0,194.0
105.0,95.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,88.0,0.0,50.0,84.0,84.0,126.0,0.0,68.0,52.0,232.0,155.0,195.0,0.0,201.0,89.0,253.0,159.0,115.0,120.0,298.0,0.0,0.0,0.0,0.0,111.0,145.0,0.0,374.0,196.0
72.0,83.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,88.0,0.0,49.0,82.0,82.0,127.0,0.0,68.0,52.0,174.0,150.0,199.0,0.0,181.0,85.0,280.0,132.0,114.0,121.0,282.0,0.0,0.0,0.0,0.0,116.0,151.0,0.0,375.0,199.0
122.0,100.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,88.0,0.0,50.0,84.0,84.0,127.0,0.0,69.0,52.0,174.0,136.0,178.0,0.0,295.0,84.0,259.0,186.0,115.0,125.0,325.0,0.0,0.0,0.0,0.0,97.0,132.0,0.0,376.0,208.0
277.0,148.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,132.0,0.0,68.0,83.0,83.0,127.0,0.0,68.0,52.0,359.0,119.0,154.0,0.0,299.0,95.0,209.0,329.0,114.0,125.0,340.0,0.0,0.0,0.0,0.0,65.0,104.0,0.0,377.0,204.0
272.0,149.0,37.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,133.0,60.0,81.0,115.0,114.0,126.0,50.0,74.0,52.0,393.0,51.0,70.0,5.0,326.0,183.0,94.0,280.0,133.0,122.0,351.0,0.0,0.0,0.0,0.0,31.0,50.0,0.0,379.0,205.0
290.0,155.0,52.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,126.0,126.0,144.0,145.0,145.0,126.0,106.0,134.0,52.0,395.0,79.0,93.0,3.0,274.0,205.0,99.0,342.0,154.0,120.0,299.0,0.0,0.0,0.0,0.0,56.0,70.0,0.0,378.0,197.0
291.0,155.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,123.0,123.0,144.0,137.0,136.0,125.0,104.0,135.0,52.0,396.0,99.0,94.0,0.0,278.0,205.0,105.0,342.0,148.0,120.0,297.0,0.0,0.0,0.0,0.0,50.0,63.0,0.0,376.0,146.0
291.0,155.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,141.0,140.0,155.0,149.0,149.0,125.0,131.0,142.0,52.0,395.0,62.0,67.0,0.0,284.0,205.0,71.0,342.0,156.0,123.0,306.0,0.0,0.0,0.0,0.0,34.0,46.0,0.0,378.0,179.0
291.0,155.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,148.0,147.0,160.0,139.0,139.0,125.0,143.0,145.0,52.0,395.0,71.0,71.0,0.0,276.0,205.0,77.0,340.0,150.0,121.0,297.0,0.0,0.0,0.0,0.0,37.0,49.0,0.0,379.0,116.0
291.0,155.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,116.0,116.0,140.0,140.0,140.0,125.0,97.0,133.0,52.0,395.0,62.0,66.0,0.0,237.0,206.0,80.0,339.0,151.0,115.0,258.0,0.0,0.0,0.0,0.0,35.0,50.0,0.0,376.0,110.0
287.0,154.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,68.0,64.0,101.0,129.0,128.0,125.0,94.0,128.0,52.0,395.0,74.0,83.0,0.0,247.0,205.0,77.0,330.0,144.0,117.0,269.0,0.0,0.0,0.0,0.0,33.0,49.0,0.0,377.0,109.0
280.0,153.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1022.0,0.0,77.0,69.0,95.0,120.0,119.0,125.0,132.0,142.0,52.0,395.0,77.0,61.0,0.0,280.0,206.0,62.0,318.0,139.0,115.0,302.0,0.0,0.0,0.0,0.0,32.0,42.0,0.0,377.0,109.0
279.0,152.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,144.0,143.0,157.0,135.0,135.0,126.0,138.0,144.0,49.0,395.0,52.0,42.0,0.0,286.0,205.0,45.0,326.0,148.0,114.0,310.0,0.0,0.0,0.0,0.0,20.0,27.0,0.0,375.0,109.0
279.0,152.0,27.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1023.0,0.0,144.0,144.0,159.0,136.0,136.0,126.0,139.0,144.0,45.0,396.0,44.0,30.0,0.0,307.0,205.0,38.0,327.0,149.0,114.0,324.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,375.0,110.0
282.0,153.0,25.0,0.0,0.0,4.0,159.0,168.0,0.0,0.0,0.0,1023.0,0.0,146.0,145.0,160.0,126.0,126.0,126.0,142.0,145.0,45.0,396.0,35.0,33.0,0.0,276.0,205.0,53.0,332.0,142.0,115.0,301.0,0.0,0.0,0.0,0.0,27.0,29.0,24.0,377.0,110.0
287.0,154.0,51.0,0.0,122.0,128.0,194.0,192.0,186.0,0.0,0.0,1023.0,0.0,149.0,149.0,162.0,135.0,135.0,126.0,147.0,147.0,44.0,395.0,64.0,64.0,0.0,322.0,205.0,100.0,337.0,148.0,117.0,345.0,0.0,0.0,0.0,0.0,49.0,61.0,242.0,375.0,130.0
289.0,154.0,59.0,0.0,127.0,121.0,192.0,191.0,192.0,0.0,0.0,1024.0,0.0,150.0,151.0,163.0,158.0,155.0,126.0,149.0,147.0,45.0,395.0,81.0,71.0,0.0,314.0,205.0,98.0,340.0,161.0,115.0,339.0,0.0,0.0,0.0,0.0,39.0,53.0,54.0,378.0,128.0
290.0,154.0,46.0,0.0,91.0,98.0,11.0,120.0,3.0,0.0,0.0,1024.0,0.0,151.0,151.0,163.0,148.0,148.0,126.0,149.0,148.0,45.0,395.0,62.0,51.0,0.0,290.0,205.0,79.0,341.0,156.0,117.0,320.0,0.0,0.0,0.0,0.0,31.0,47.0,0.0,378.0,114.0
291.0,154.0,47.0,0.0,0.0,86.0,0.0,83.0,0.0,0.0,0.0,1024.0,0.0,152.0,151.0,163.0,143.0,143.0,126.0,150.0,148.0,45.0,395.0,64.0,56.0,0.0,301.0,205.0,69.0,341.0,153.0,122.0,333.0,0.0,0.0,0.0,0.0,25.0,35.0,0.0,378.0,116.0
291.0,154.0,26.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,151.0,150.0,163.0,145.0,144.0,126.0,151.0,148.0,45.0,395.0,32.0,27.0,0.0,317.0,205.0,35.0,341.0,153.0,126.0,346.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,377.0,121.0
290.0,154.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,119.0,118.0,141.0,151.0,151.0,126.0,151.0,148.0,46.0,395.0,32.0,32.0,0.0,317.0,205.0,38.0,341.0,157.0,126.0,340.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,376.0,128.0
232.0,137.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,120.0,59.0,110.0,146.0,145.0,127.0,22.0,80.0,46.0,395.0,42.0,45.0,0.0,318.0,205.0,61.0,282.0,154.0,126.0,344.0,0.0,0.0,0.0,0.0,27.0,30.0,0.0,377.0,205.0
282.0,150.0,19.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,150.0,0.0,77.0,150.0,150.0,127.0,0.0,67.0,46.0,394.0,30.0,40.0,0.0,309.0,205.0,65.0,332.0,156.0,126.0,335.0,0.0,0.0,0.0,0.0,31.0,37.0,0.0,377.0,236.0
244.0,141.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,134.0,0.0,72.0,85.0,84.0,127.0,0.0,68.0,47.0,394.0,25.0,26.0,0.0,306.0,205.0,43.0,295.0,117.0,126.0,341.0,0.0,0.0,0.0,0.0,21.0,26.0,0.0,378.0,239.0
245.0,139.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,89.0,0.0,51.0,80.0,80.0,127.0,0.0,67.0,46.0,229.0,19.0,19.0,0.0,313.0,205.0,35.0,293.0,112.0,126.0,335.0,0.0,0.0,0.0,0.0,21.0,25.0,0.0,377.0,198.0
193.0,124.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,88.0,0.0,49.0,81.0,80.0,127.0,0.0,67.0,46.0,174.0,20.0,20.0,0.0,222.0,205.0,40.0,252.0,112.0,126.0,319.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,377.0,205.0
241.0,138.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,88.0,0.0,49.0,81.0,80.0,127.0,0.0,67.0,45.0,174.0,30.0,34.0,0.0,234.0,205.0,49.0,293.0,112.0,126.0,317.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,376.0,199.0
273.0,149.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,95.0,0.0,52.0,85.0,85.0,127.0,0.0,67.0,46.0,358.0,24.0,31.0,0.0,292.0,205.0,60.0,319.0,115.0,126.0,337.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,377.0,221.0
289.0,154.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,137.0,76.0,90.0,121.0,121.0,126.0,61.0,81.0,46.0,392.0,53.0,41.0,0.0,288.0,205.0,61.0,283.0,137.0,125.0,312.0,0.0,0.0,0.0,0.0,31.0,34.0,0.0,377.0,239.0
289.0,154.0,27.0,0.0,89.0,106.0,0.0,162.0,0.0,0.0,0.0,1023.0,0.0,152.0,152.0,161.0,142.0,141.0,124.0,151.0,146.0,46.0,393.0,38.0,32.0,0.0,323.0,205.0,45.0,340.0,151.0,126.0,343.0,0.0,0.0,0.0,0.0,24.0,31.0,0.0,377.0,228.0
289.0,154.0,28.0,0.0,111.0,115.0,164.0,164.0,3.0,0.0,0.0,1023.0,0.0,152.0,153.0,162.0,154.0,152.0,124.0,150.0,147.0,46.0,393.0,39.0,32.0,0.0,328.0,205.0,50.0,340.0,159.0,125.0,346.0,0.0,0.0,0.0,0.0,29.0,30.0,0.0,377.0,232.0
289.0,154.0,30.0,0.0,145.0,139.0,203.0,201.0,201.0,0.0,0.0,1022.0,0.0,151.0,152.0,162.0,157.0,154.0,124.0,150.0,147.0,47.0,392.0,40.0,35.0,0.0,349.0,205.0,48.0,340.0,161.0,125.0,376.0,0.0,0.0,0.0,0.0,25.0,27.0,0.0,376.0,298.0
288.0,153.0,36.0,0.0,26.0,33.0,3.0,6.0,0.0,0.0,0.0,1021.0,0.0,150.0,151.0,162.0,156.0,153.0,126.0,148.0,147.0,47.0,392.0,54.0,53.0,34.0,329.0,205.0,86.0,339.0,160.0,124.0,355.0,0.0,0.0,0.0,0.0,26.0,31.0,0.0,376.0,271.0
286.0,153.0,44.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,149.0,150.0,162.0,154.0,151.0,126.0,147.0,147.0,48.0,392.0,66.0,53.0,34.0,330.0,205.0,81.0,336.0,159.0,124.0,344.0,0.0,0.0,0.0,0.0,23.0,37.0,0.0,374.0,303.0
283.0,152.0,53.0,0.0,0.0,124.0,0.0,120.0,0.0,0.0,0.0,1022.0,0.0,147.0,149.0,161.0,152.0,149.0,126.0,146.0,146.0,47.0,392.0,79.0,71.0,55.0,329.0,206.0,118.0,333.0,157.0,123.0,346.0,0.0,0.0,0.0,0.0,46.0,71.0,0.0,374.0,302.0
279.0,151.0,103.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,134.0,133.0,152.0,148.0,145.0,126.0,143.0,145.0,48.0,391.0,147.0,137.0,7.0,297.0,205.0,208.0,331.0,155.0,116.0,319.0,0.0,0.0,0.0,0.0,84.0,123.0,0.0,373.0,274.0
277.0,151.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,126.0,125.0,145.0,129.0,129.0,126.0,130.0,140.0,47.0,391.0,153.0,155.0,0.0,284.0,205.0,201.0,331.0,143.0,107.0,307.0,0.0,0.0,0.0,0.0,87.0,105.0,0.0,372.0,253.0
276.0,151.0,113.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,144.0,143.0,159.0,149.0,147.0,126.0,140.0,143.0,47.0,391.0,152.0,156.0,17.0,348.0,205.0,204.0,330.0,155.0,103.0,369.0,0.0,0.0,0.0,0.0,85.0,118.0,0.0,371.0,287.0
275.0,151.0,102.0,0.0,0.0,113.0,0.0,39.0,0.0,0.0,0.0,1022.0,0.0,143.0,144.0,159.0,151.0,149.0,126.0,136.0,143.0,47.0,391.0,152.0,148.0,34.0,311.0,205.0,206.0,331.0,157.0,113.0,324.0,0.0,0.0,0.0,0.0,93.0,128.0,0.0,370.0,302.0
279.0,151.0,108.0,0.0,0.0,36.0,0.0,156.0,0.0,0.0,0.0,1022.0,0.0,146.0,147.0,160.0,145.0,144.0,126.0,144.0,145.0,47.0,391.0,154.0,153.0,1.0,302.0,205.0,212.0,332.0,153.0,122.0,318.0,0.0,0.0,0.0,0.0,88.0,131.0,0.0,370.0,302.0
281.0,152.0,132.0,0.0,0.0,42.0,0.0,35.0,0.0,0.0,0.0,1022.0,0.0,121.0,121.0,144.0,131.0,130.0,126.0,135.0,143.0,47.0,382.0,159.0,161.0,0.0,255.0,204.0,212.0,332.0,145.0,116.0,279.0,0.0,0.0,0.0,0.0,113.0,113.0,0.0,370.0,301.0
283.0,152.0,145.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,125.0,124.0,142.0,126.0,125.0,126.0,118.0,137.0,47.0,379.0,161.0,198.0,0.0,276.0,205.0,264.0,332.0,141.0,107.0,299.0,0.0,0.0,0.0,0.0,131.0,151.0,0.0,370.0,300.0
283.0,152.0,160.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,140.0,139.0,153.0,130.0,129.0,126.0,131.0,140.0,47.0,389.0,162.0,206.0,18.0,297.0,205.0,286.0,332.0,143.0,111.0,318.0,0.0,0.0,0.0,0.0,143.0,163.0,0.0,370.0,278.0
269.0,148.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,15.0,80.0,69.0,134.0,134.0,126.0,16.0,77.0,47.0,389.0,162.0,208.0,0.0,307.0,205.0,292.0,320.0,145.0,114.0,330.0,0.0,0.0,0.0,0.0,144.0,171.0,0.0,370.0,290.0
270.0,148.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,78.0,52.0,138.0,138.0,126.0,0.0,68.0,47.0,389.0,162.0,207.0,0.0,325.0,205.0,292.0,322.0,149.0,111.0,347.0,0.0,0.0,0.0,0.0,144.0,169.0,0.0,369.0,288.0
279.0,151.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,105.0,61.0,21.0,9.0,126.0,0.0,68.0,47.0,388.0,162.0,206.0,0.0,275.0,205.0,292.0,92.0,24.0,111.0,325.0,0.0,0.0,0.0,0.0,144.0,169.0,0.0,369.0,286.0
281.0,151.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,111.0,63.0,0.0,0.0,126.0,0.0,68.0,53.0,123.0,162.0,208.0,0.0,300.0,205.0,293.0,0.0,0.0,117.0,318.0,0.0,0.0,0.0,0.0,144.0,169.0,0.0,243.0,280.0
